SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,4.5,1.6,3.5,88.5,1.3,0.0,0.5,53.0,47.0
Dennis-Yarmouth - Ezra H Baker,06450005,5.1,1.6,9.3,76.3,0.7,0.0,7.1,52.8,47.2
Dennis-Yarmouth - John Simpkins,06450010,4.7,1.3,5.9,83.5,0.4,0.0,4.2,52.5,47.5
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,2.7,3.6,8.6,80.0,1.8,0.0,3.2,49.1,50.9
Dennis-Yarmouth - Marguerite E Small Elem,06450015,4.9,2.0,10.4,78.0,1.7,0.0,2.9,53.5,46.5
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.7,1.7,4.5,85.3,1.7,0.0,2.0,51.9,48.1
Dennis-Yarmouth - N H Wixon Middle,06450310,5.7,0.9,4.2,86.9,0.5,0.0,1.8,53.1,46.9
Dennis-Yarmouth - Station Avenue Elem,06450025,2.7,1.2,6.6,84.8,2.7,0.0,2.0,48.9,51.1
Dighton-Rehoboth - Dighton Elementary,06500005,1.2,1.2,2.9,93.5,0.4,0.0,0.8,57.6,42.4
Dighton-Rehoboth - Dighton Middle School,06500305,0.2,1.1,0.0,98.4,0.2,0.0,0.0,48.0,52.0
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0.8,0.9,0.8,97.2,0.4,0.0,0.0,53.5,46.5
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0.5,1.0,1.3,95.1,0.5,0.0,1.7,50.6,49.4
Dighton-Rehoboth - Palmer River,06500010,1.1,2.6,1.9,94.2,0.1,0.0,0.0,53.0,47.0
Douglas - Douglas Early Childhood,00770003,0.0,0.7,1.5,97.5,0.0,0.4,0.0,50.9,49.1
Douglas - Douglas Elementary,00770010,0.2,1.2,2.2,95.3,0.0,0.0,1.0,50.9,49.1
Douglas - Douglas High School,00770505,0.4,1.1,1.0,97.5,0.0,0.0,0.0,51.5,48.5
Douglas - Douglas Intermediate School,00770100,0.9,0.4,1.9,96.5,0.0,0.4,0.0,52.2,47.8
Dover - Chickering,00780005,1.9,4.7,1.8,91.6,0.0,0.0,0.0,50.4,49.6
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.4,4.1,0.9,93.3,0.4,0.0,0.0,51.2,48.8
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,2.0,2.9,0.2,94.5,0.4,0.0,0.0,50.2,49.8
Dracut - Brookside Elementary,00790035,2.4,5.2,4.1,88.0,0.0,0.0,0.3,54.3,45.7
Dracut - Dracut Senior High,00790505,1.8,3.0,1.9,93.1,0.1,0.0,0.1,50.7,49.3
Dracut - George H. Englesby Intermediate,00790040,1.7,4.4,5.1,87.5,0.2,0.0,1.2,54.7,45.3
Dracut - Greenmont Avenue,00790030,0.7,1.9,1.5,94.0,0.0,0.0,1.9,54.7,45.3
Dracut - Joseph A Campbell Elem,00790020,1.2,3.3,2.2,93.0,0.0,0.0,0.3,52.0,48.0
Dracut - Lakeview Junior High,00790410,1.6,3.4,2.3,91.4,0.1,0.0,1.1,54.0,46.0
Dracut - Parker Avenue,00790025,3.1,5.5,6.7,82.2,0.0,0.0,2.5,53.4,46.6
Dudley-Charlton Reg - Charlton Elementary,06580020,0.2,0.7,2.9,93.7,1.3,0.4,0.7,55.7,44.3
Dudley-Charlton Reg - Charlton Middle School,06580310,0.5,0.1,0.9,97.8,0.1,0.5,0.1,50.4,49.6
Dudley-Charlton Reg - Dudley Elementary,06580005,0.5,0.0,2.7,96.1,0.2,0.0,0.5,52.2,47.8
Dudley-Charlton Reg - Dudley Middle School,06580305,0.5,0.2,1.8,97.1,0.2,0.0,0.3,51.1,48.9
Dudley-Charlton Reg - Heritage School,06580030,1.3,0.7,2.2,95.7,0.0,0.0,0.2,48.6,51.4
Dudley-Charlton Reg - Mason Rd School,06580010,0.3,0.8,4.2,93.0,0.0,0.3,1.4,51.4,48.6
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.6,0.1,1.4,97.2,0.2,0.1,0.4,47.5,52.5
Duxbury - Alden School,00820004,0.4,0.3,0.3,98.4,0.1,0.1,0.4,49.7,50.3
Duxbury - Chandler Elementary,00820006,0.4,0.1,0.0,99.4,0.1,0.0,0.0,52.6,47.4
Duxbury - Duxbury High,00820505,0.4,0.0,0.4,98.1,0.0,0.0,1.1,52.2,47.8
Duxbury - Duxbury Middle,00820305,0.3,0.1,0.0,99.6,0.0,0.0,0.0,52.8,47.2
East Bridgewater - Central,00830005,1.5,0.7,1.7,94.8,0.0,0.0,1.3,51.7,48.3
East Bridgewater - East Bridgewater High,00830505,1.3,0.3,2.9,90.3,0.0,0.0,5.1,47.6,52.4
East Bridgewater - Gordon W Mitchell,00830010,1.9,0.6,1.3,94.6,0.1,0.0,1.5,50.1,49.9
East Longmeadow - Birchland Park,00870305,3.3,2.5,1.5,92.6,0.1,0.0,0.0,51.0,49.0
East Longmeadow - East Longmeadow High,00870505,2.6,1.7,1.0,94.7,0.0,0.0,0.0,51.0,49.0
East Longmeadow - Mapleshade,00870010,4.4,1.3,1.3,93.0,0.0,0.0,0.0,51.7,48.3
East Longmeadow - Meadow Brook,00870013,2.2,3.2,1.6,93.1,0.0,0.0,0.0,46.7,53.3
East Longmeadow - Mountain View,00870015,1.6,1.6,0.6,96.2,0.0,0.0,0.0,48.3,51.7
Eastham - Eastham Elementary,00850005,0.5,1.4,6.8,88.9,0.0,0.0,2.4,46.9,53.1
Easthampton - Center School,00860005,3.1,4.7,5.7,83.3,0.0,0.0,3.1,51.6,48.4
Easthampton - Easthampton High,00860505,0.8,4.6,4.6,89.3,0.0,0.0,0.6,46.8,53.2
Easthampton - Maple,00860010,0.0,3.6,6.1,89.9,0.0,0.0,0.4,55.1,44.9
Easthampton - Neil A Pepin,00860020,1.8,1.2,3.0,92.1,0.0,0.0,1.8,49.4,50.6
Easthampton - White Brook Middle School,00860305,1.5,3.6,4.5,89.8,0.0,0.0,0.6,53.8,46.2
Easton - Center School,00880003,3.7,3.2,2.5,84.1,0.0,1.6,4.8,53.0,47.0
Easton - Easton Junior High,00880405,2.7,0.2,2.8,93.5,0.1,0.6,0.2,49.6,50.4
Easton - F L Olmsted,00880030,3.2,1.6,2.2,92.1,0.0,0.0,1.0,50.8,49.2
Easton - H H Richardson School,00880025,0.4,0.2,0.8,96.5,0.0,0.2,2.0,51.8,48.2
Easton - Moreau Hall,00880020,0.7,1.4,1.4,95.2,0.0,0.0,1.4,49.0,51.0
Easton - Oliver Ames High,00880505,2.1,1.5,1.4,92.8,0.8,0.4,1.0,48.7,51.3
Easton - Parkview Elementary,00880015,1.6,1.6,1.6,94.2,0.2,0.2,0.7,54.7,45.3
Edgartown - Edgartown Elementary,00890005,0.9,0.3,4.3,90.6,0.0,0.0,4.0,53.4,46.6
Edward Brooke Charter - Edward Brooke Charter School,04280305,72.1,1.4,20.3,4.3,0.0,0.0,1.8,46.4,53.6
Erving - Erving Elementary,00910030,0.0,0.5,3.2,92.4,0.5,0.0,3.2,50.8,49.2
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.4,0.7,12.9,83.1,0.0,0.0,1.9,29.3,70.7
Everett - Everett High,00930505,13.2,6.4,16.4,63.8,0.1,0.0,0.2,50.1,49.9
Everett - George Keverian School,00930028,10.8,5.4,21.9,61.8,0.0,0.1,0.1,53.4,46.6
Everett - Lafayette School,00930038,14.4,5.3,17.6,62.5,0.0,0.0,0.2,51.8,48.2
Everett - Madeline English School,00930018,7.6,4.2,13.8,74.5,0.0,0.0,0.0,54.1,45.9
Everett - Parlin School,00930058,11.9,5.3,27.3,55.0,0.5,0.0,0.0,51.7,48.3
Everett - Sumner G. Whittier School,00930010,12.9,7.1,33.4,44.8,1.2,0.0,0.6,52.3,47.7
Excel Academy Charter - Excel Academy Charter School,04100205,6.5,0.6,67.1,22.4,0.0,0.0,3.5,52.9,47.1
Fairhaven - East Fairhaven,00940010,0.6,1.9,1.9,95.1,0.6,0.0,0.0,55.6,44.4
Fairhaven - Fairhaven High,00940505,1.6,0.4,0.0,97.5,0.4,0.0,0.0,47.0,53.0
Fairhaven - Hastings Middle,00940305,1.9,0.0,0.7,96.9,0.6,0.0,0.0,51.7,48.3
Fairhaven - Leroy Wood,00940030,1.1,1.5,1.8,95.6,0.0,0.0,0.0,51.6,48.4
Fairhaven - Oxford,00940015,2.3,0.0,1.1,96.2,0.4,0.0,0.0,51.7,48.3
Fairhaven - Rogers,00940020,1.5,0.8,1.1,96.6,0.0,0.0,0.0,53.6,46.4
Fall River - A S LeTourneau,00950085,3.4,2.9,5.8,84.0,0.0,0.0,3.9,48.1,51.9
Fall River - B M C Durfee High,00950505,6.9,5.8,9.9,75.8,0.7,0.1,0.8,48.4,51.6
Fall River - Boys Club Alt,00950055,21.1,0.0,26.3,52.6,0.0,0.0,0.0,73.7,26.3
Fall River - Charles V Carroll,00950020,8.5,1.4,6.5,81.0,0.7,0.0,2.0,51.4,48.6
Fall River - Coughlin,00950030,0.7,0.7,4.9,90.3,1.4,0.0,2.1,54.9,45.1
Fall River - Davol,00950040,6.6,4.6,11.3,76.8,0.7,0.0,0.0,53.0,47.0
Fall River - Edmond P Talbot Middle,00950305,8.7,8.7,13.0,68.0,0.3,0.0,1.3,52.7,47.3
Fall River - Fall River Alt,00950330,6.1,3.0,24.2,66.7,0.0,0.0,0.0,87.9,12.1
Fall River - Fall River Alternative High School,00950510,28.8,1.9,13.5,55.8,0.0,0.0,0.0,55.8,44.2
Fall River - Fowler Elementary School,00950060,2.6,0.0,3.9,89.5,0.0,0.0,3.9,50.7,49.3
Fall River - Harriet T Healy,00950070,7.1,0.5,53.1,37.9,0.0,0.0,1.4,48.8,51.2
Fall River - Hector L Belisle,00950010,12.8,2.3,11.3,69.2,0.0,0.0,4.5,54.9,45.1
Fall River - Henry Lord Middle,00950310,9.0,5.9,13.8,70.3,0.8,0.0,0.1,54.2,45.8
Fall River - James Tansey,00950140,2.9,1.6,2.0,90.9,0.3,0.0,2.3,51.5,48.5
Fall River - John J Doran,00950045,5.9,3.5,15.3,71.8,0.8,0.0,2.7,48.5,51.5
Fall River - Laurel Lake,00950080,14.4,9.2,24.0,49.8,0.0,0.0,2.6,50.7,49.3
Fall River - Leontine Lincoln,00950090,11.9,8.9,13.3,63.7,0.0,0.0,2.2,50.4,49.6
Fall River - Matthew J Kuss Middle,00950320,12.4,2.9,13.1,70.6,0.0,0.0,1.0,49.4,50.6
Fall River - Morton Middle,00950315,6.9,2.6,8.7,79.9,0.6,0.0,1.2,55.3,44.7
Fall River - N B Borden,00950012,13.7,0.7,28.1,53.4,0.7,0.0,3.4,56.8,43.2
Fall River - North End Elementary,00950005,9.7,3.2,16.2,69.3,0.2,0.4,1.1,52.9,47.1
Fall River - Osborn Street,00950100,7.2,2.0,11.1,77.8,0.7,0.0,1.3,47.7,52.3
Fall River - Ralph M Small,00950125,13.1,12.6,17.0,53.9,0.5,0.0,2.9,51.5,48.5
Fall River - Samuel Watson,00950145,5.1,11.8,4.7,75.6,0.8,0.0,2.0,57.1,42.9
Fall River - Slade,00950120,11.5,0.7,10.8,73.6,0.7,0.0,2.7,56.1,43.9
Fall River - Spencer Borden,00950130,5.3,2.9,6.5,83.5,0.0,0.0,1.9,53.6,46.4
Fall River - Susan H Wixon,00950160,10.7,2.8,8.3,77.1,0.8,0.0,0.4,55.3,44.7
Fall River - Westall,00950150,15.3,3.2,20.4,60.2,0.0,0.0,0.9,50.9,49.1
Fall River - William Connell,00950025,23.9,3.0,17.2,53.7,0.7,0.0,1.5,51.5,48.5
Fall River - William S Greene,00950065,6.2,6.0,15.1,70.6,0.8,0.0,1.2,53.2,46.8
Falmouth - East Falmouth Elem,00960005,8.0,2.2,4.3,84.3,0.3,0.0,0.9,54.8,45.2
Falmouth - Falmouth High,00960505,3.0,0.9,3.5,90.7,1.4,0.1,0.4,48.1,51.9
Falmouth - Lawrence,00960405,2.9,0.8,2.3,92.0,0.9,0.0,1.2,46.8,53.2
Falmouth - Morse Pond School,00960305,4.0,0.9,3.0,87.8,0.6,0.0,3.7,50.7,49.3
Falmouth - Mullen-Hall,00960020,2.6,3.8,4.2,82.3,2.6,0.2,4.2,52.2,47.8
Falmouth - North Falmouth Elem,00960030,2.0,1.5,2.5,89.9,0.5,0.0,3.5,52.8,47.2
Falmouth - Teaticket,00960015,3.8,1.6,3.2,87.9,1.6,0.0,1.9,52.8,47.2
Farmington River Reg - Farmington River Elem,06620020,1.2,0.0,2.3,93.6,0.0,0.0,2.9,52.0,48.0
Fitchburg - Academy Middle School,00970320,8.5,5.2,50.0,36.2,0.0,0.0,0.0,55.4,44.6
Fitchburg - B F Brown Arts Vision School,00970305,7.8,10.0,26.6,54.7,0.2,0.0,0.8,46.1,53.9
Fitchburg - Crocker Elementary,00970016,8.6,3.3,41.1,46.6,0.0,0.3,0.3,51.1,48.9
Fitchburg - Fitchburg High,00970505,5.9,9.5,28.3,55.9,0.3,0.0,0.1,49.8,50.2
Fitchburg - Goodrich Kindergarten,00970025,3.5,5.8,44.7,38.9,0.4,0.4,6.2,53.3,46.7
Fitchburg - McKay Campus-FSC,00970030,5.4,11.0,34.7,47.8,0.2,0.2,0.7,45.4,54.6
Fitchburg - Memorial Intermediate,00970048,6.2,5.7,36.4,51.1,0.2,0.0,0.5,54.0,46.0
Fitchburg - Reingold Elementary,00970043,5.9,6.7,37.5,47.6,0.2,0.0,2.0,50.0,50.0
Fitchburg - South Fitchburg ELC,00970055,2.8,9.3,45.8,39.3,0.0,0.0,2.8,56.1,43.9
Fitchburg - South Street Elementary,00970060,4.5,7.2,48.8,34.4,0.7,0.0,4.5,48.9,51.1
Florida - Abbott Memorial,00980005,0.0,0.0,1.7,98.3,0.0,0.0,0.0,53.9,46.1
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.4,0.7,1.4,93.5,0.0,0.7,2.2,59.4,40.6
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,10.2,7.9,2.4,78.6,0.1,0.0,0.8,48.2,51.8
Foxborough - Charles Taylor Elem,00990050,1.8,2.1,1.2,93.7,0.0,1.2,0.0,52.0,48.0
Foxborough - Foxborough High,00990505,3.1,2.2,2.2,92.0,0.4,0.0,0.0,49.9,50.1
Foxborough - John J Ahern,00990405,3.1,1.4,1.5,93.6,0.3,0.0,0.0,49.9,50.1
Foxborough - Mabelle M Burrell,00990015,1.9,2.5,0.6,94.9,0.0,0.0,0.0,55.6,44.4
Foxborough - Vincent M Igo Elem,00990020,1.7,1.1,0.8,95.8,0.0,0.6,0.0,54.0,46.0
Framingham - Barbieri Elem,01000035,6.5,2.6,47.2,43.1,0.6,0.0,0.0,47.5,52.5
Framingham - Blocks Pre-School @ King,01000003,3.1,8.4,19.8,65.6,1.3,1.8,0.0,64.3,35.7
Framingham - Brophy,01000006,1.4,7.9,38.3,52.3,0.0,0.0,0.0,50.0,50.0
Framingham - Cameron Middle School,01000302,14.0,3.5,17.9,64.3,0.2,0.0,0.0,48.5,51.5
Framingham - Charlotte A Dunning,01000007,5.9,22.2,9.4,62.1,0.4,0.0,0.0,48.1,51.9
Framingham - Framingham H S,01000515,7.8,5.8,13.5,72.6,0.2,0.0,0.1,48.4,51.6
Framingham - Fuller Middle,01000305,6.8,5.1,24.1,63.8,0.3,0.0,0.0,47.8,52.2
Framingham - Hemenway,01000015,4.2,10.7,6.8,78.0,0.2,0.0,0.0,52.4,47.6
Framingham - Mary E Stapleton Elem,01000045,7.8,3.7,7.6,80.2,0.2,0.0,0.4,52.9,47.1
Framingham - Miriam F McCarthy Sch,01000050,9.2,3.2,19.2,68.4,0.0,0.0,0.0,51.6,48.4
Framingham - Potter Road,01000039,3.2,2.5,2.7,91.6,0.0,0.0,0.0,47.9,52.1
Framingham - Walsh Middle,01000310,5.2,6.3,25.6,62.4,0.6,0.0,0.0,53.1,46.9
Framingham - Woodrow Wilson,01000055,9.9,1.8,15.2,73.1,0.0,0.0,0.0,54.2,45.8
Francis W. Parker Charter Essential - Francis W. Parker Charter Essential School,04780505,0.0,0.8,1.7,92.8,0.0,0.0,4.7,54.7,45.3
Franklin - Annie Sullivan Middle School,01010040,2.0,2.2,0.7,94.6,0.7,0.0,0.0,51.6,48.4
Franklin - Davis Thayer,01010035,0.9,2.8,2.2,94.1,0.0,0.0,0.0,45.5,54.5
Franklin - Franklin ECDC,01010003,0.5,7.1,1.5,89.8,0.5,0.0,0.5,59.7,40.3
Franklin - Franklin High,01010505,1.1,2.1,1.1,94.4,0.5,0.0,0.8,49.9,50.1
Franklin - Helen Keller Elementary,01010012,0.0,1.7,1.4,95.7,0.3,0.0,0.9,54.1,45.9
Franklin - Horace Mann,01010405,0.4,2.8,1.1,94.4,0.4,0.0,0.9,48.5,51.5
Franklin - J F Kennedy Memorial,01010013,0.9,6.7,1.2,89.6,0.5,0.0,1.1,52.1,47.9
Franklin - Jefferson Elementary,01010010,0.2,1.4,2.9,94.8,0.0,0.0,0.7,47.2,52.8
Franklin - Oak Street Elementary,01010030,1.5,2.3,1.7,93.4,0.6,0.0,0.4,52.9,47.1
Franklin - Parmenter,01010032,1.1,3.5,3.9,89.0,0.4,0.0,2.2,53.7,46.3
Franklin - Remington Middle,01010310,0.7,2.0,1.6,93.2,0.7,0.0,1.8,52.8,47.2
Franklin County - Franklin County Tech,08180605,1.8,1.1,1.5,95.2,0.4,0.0,0.0,63.9,36.1
Frederick Douglass Charter - Frederick Douglass Charter School,04420050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freetown - Freetown Elementary,01020005,0.0,0.7,2.0,95.6,0.4,0.0,1.3,51.5,48.5
Freetown-Lakeville - Apponequet Regional High,06650505,1.3,0.5,0.9,96.7,0.5,0.1,0.1,48.9,51.1
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,0.9,0.4,1.3,96.6,0.0,0.0,0.9,50.9,49.1
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0.5,0.4,1.4,95.7,0.0,1.3,0.6,50.7,49.3
Frontier - Frontier Reg,06700505,0.6,2.1,1.8,94.5,0.0,0.1,1.0,47.6,52.4
Gardner - Elm Street School,01030001,5.3,1.6,9.2,82.8,0.5,0.0,0.5,47.3,52.7
Gardner - Gardner High,01030505,3.0,2.4,5.5,88.9,0.2,0.0,0.0,48.7,51.3
Gardner - Gardner Middle School,01030405,3.9,2.8,7.8,84.9,0.5,0.0,0.0,52.4,47.6
Gardner - Helen Mae Sauter Elem,01030015,2.3,3.5,8.1,80.2,1.2,0.0,4.7,53.1,46.9
Gardner - Waterford Street,01030020,4.2,1.9,10.4,82.3,1.0,0.0,0.2,55.7,44.3
Gateway - Blandford Elementary,06720033,0.0,0.0,1.4,98.6,0.0,0.0,0.0,55.4,44.6
Gateway - Chester Elementary,06720059,0.0,1.1,0.0,96.7,0.0,0.0,2.2,50.0,50.0
Gateway - Gateway Reg High,06720505,0.2,0.0,0.7,98.3,0.0,0.0,0.7,48.4,51.6
Gateway - Gateway Reg Middle,06720380,0.5,0.0,3.4,93.7,0.5,0.0,2.0,50.7,49.3
Gateway - Littleville Elementary School,06720143,1.0,0.5,6.0,92.0,0.0,0.0,0.5,52.0,48.0
Gateway - Russell Elementary,06720256,4.7,0.9,1.9,92.5,0.0,0.0,0.0,49.1,50.9
Gateway - Russell H Conwell,06720349,0.0,1.8,5.4,92.9,0.0,0.0,0.0,57.1,42.9
Georgetown - Georgetown Middle/High,01050505,0.5,1.5,3.3,94.0,0.5,0.0,0.3,48.4,51.6
Georgetown - Penn Brook,01050010,0.4,0.4,1.2,96.8,0.0,0.0,1.2,52.1,47.9
Georgetown - Perley Elementary,01050005,0.5,0.0,0.5,96.9,0.0,0.0,2.1,54.5,45.5
Gill-Montague - Gill Elem,06740005,0.0,1.8,0.9,95.4,0.0,0.0,1.8,55.0,45.0
Gill-Montague - Great Falls Middle,06740310,2.6,1.0,6.3,86.9,0.5,1.6,1.0,46.6,53.4
Gill-Montague - Hillcrest,06740015,2.9,0.6,9.7,86.9,0.0,0.0,0.0,50.3,49.7
Gill-Montague - Montague Center,06740020,0.0,3.1,0.0,95.8,0.0,0.0,1.0,44.8,55.2
Gill-Montague - Sheffield Elementary,06740050,1.9,1.1,9.5,87.0,0.4,0.0,0.0,51.1,48.9
Gill-Montague - Turners Fall High,06740505,1.8,0.5,6.4,89.3,0.5,0.0,1.5,49.5,50.5
Gloucester - Beeman Memorial,01070010,0.8,0.4,1.3,97.0,0.0,0.4,0.0,52.1,47.9
Gloucester - East Gloucester Elem,01070020,0.0,1.8,0.5,97.7,0.0,0.0,0.0,53.2,46.8
Gloucester - Gloucester High,01070505,1.4,0.5,3.2,94.9,0.0,0.1,0.0,51.6,48.4
Gloucester - Milton L Fuller Elem,01070025,1.7,0.9,5.0,91.4,0.7,0.0,0.3,53.3,46.7
Gloucester - Plum Cove School,01070042,1.0,1.0,0.0,97.1,0.0,0.0,1.0,51.0,49.0
Gloucester - Ralph B O'Maley Middle,01070305,1.2,1.4,2.6,94.8,0.0,0.0,0.1,51.6,48.4
Gloucester - Veterans Memorial,01070045,2.3,1.9,8.9,86.4,0.0,0.0,0.5,46.0,54.0
Gloucester - West Parish,01070050,0.5,1.6,0.5,96.7,0.3,0.0,0.3,50.4,49.6
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
Grafton - Grafton Elementary,01100200,0.6,5.6,1.8,90.7,0.3,0.0,1.1,51.7,48.3
Grafton - Grafton Memorial Senior,01100505,1.4,1.9,3.5,92.1,0.2,0.0,1.0,49.2,50.8
Grafton - Grafton Middle,01100305,0.3,0.5,1.8,97.2,0.0,0.0,0.2,50.5,49.5
Grafton - North Grafton Elementary,01100025,0.6,5.5,0.3,91.4,0.0,0.0,2.1,47.5,52.5
Grafton - South Grafton Elementary,01100005,0.3,8.7,3.1,86.2,0.0,0.0,1.8,50.4,49.6
Granby - East Meadow,01110004,1.1,1.4,0.4,97.1,0.0,0.0,0.0,42.8,57.2
Granby - Granby Jr Sr High Sch,01110505,0.6,0.2,1.9,96.1,0.0,0.2,1.1,47.5,52.5
Granby - West St,01110010,1.7,1.5,2.0,94.2,0.6,0.0,0.0,53.9,46.1
Granville - Granville Village,01120005,0.0,1.6,4.7,91.8,0.8,0.0,1.2,53.9,46.1
Greater Fall River - Diman Reg Voc Tech High,08210605,2.1,1.7,1.0,94.8,0.5,0.0,0.0,59.8,40.2
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,0.9,0.8,78.0,20.2,0.1,0.0,0.0,51.7,48.3
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.7,15.4,19.9,60.4,0.5,0.0,1.2,52.1,47.9
Greater New Bedford - Gr New Bedford Voc Tech,08250605,5.0,0.5,14.8,74.4,0.2,0.2,4.9,55.1,44.9
Greenfield - Federal,01140010,0.8,0.4,8.9,83.0,0.8,0.0,6.1,54.3,45.7
Greenfield - Four Corners,01140025,3.5,1.7,12.6,74.8,0.4,0.0,7.0,52.6,47.4
Greenfield - Green River,01140030,1.6,0.8,6.3,87.5,0.8,0.0,3.1,44.5,55.5
Greenfield - Greenfield High,01140505,2.2,1.4,7.7,84.4,0.4,0.0,3.8,49.3,50.7
Greenfield - Greenfield Middle,01140305,3.4,1.4,9.2,82.2,0.7,0.0,3.2,56.3,43.7
Greenfield - Newton School,01140035,4.3,2.7,12.2,76.6,0.5,0.0,3.7,52.1,47.9
Greenfield - North Parish,01140040,3.3,0.0,16.5,76.9,0.8,0.0,2.5,57.9,42.1
Greenfield - Poet Seat,01140045,0.0,0.0,6.7,80.0,0.0,0.0,13.3,80.0,20.0
Groton-Dunstable - Boutwell School,06730001,0.0,3.0,3.0,93.9,0.0,0.0,0.0,60.6,39.4
Groton-Dunstable - Florence Roche School,06730010,0.0,2.1,0.2,97.8,0.0,0.0,0.0,50.2,49.8
Groton-Dunstable - Groton Dunstable Regional,06730505,0.1,1.1,0.0,98.8,0.0,0.0,0.0,49.6,50.4
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0.2,1.5,0.2,97.8,0.1,0.2,0.0,56.6,43.4
Groton-Dunstable - Prescott Elem,06730040,0.0,4.1,0.5,95.0,0.0,0.0,0.5,52.7,47.3
Groton-Dunstable - Swallow/Union School,06730005,0.0,2.4,0.3,97.0,0.0,0.3,0.0,50.5,49.5
Hadley - Hadley Elem,01170015,3.1,2.3,2.1,91.2,0.5,0.0,0.8,50.9,49.1
Hadley - Hopkins Academy,01170505,1.2,3.6,1.6,93.2,0.0,0.0,0.4,49.2,50.8
Halifax - Halifax Elementary,01180005,0.6,0.4,0.7,97.8,0.3,0.3,0.0,50.4,49.6
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.4,3.9,1.2,93.4,0.0,1.2,0.0,46.7,53.3
Hamilton-Wenham - Cutler School,06750010,1.2,4.1,0.0,94.2,0.0,0.3,0.3,46.5,53.5
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0.6,2.5,0.4,96.1,0.1,0.1,0.1,45.9,54.1
Hamilton-Wenham - Miles River Middle,06750310,0.4,2.5,1.2,95.8,0.0,0.0,0.2,55.9,44.1
Hamilton-Wenham - Winthrop School,06750015,0.0,2.6,1.7,94.2,0.3,0.0,1.2,50.9,49.1
Hampden-Wilbraham - Green Meadows Elem,06800005,1.1,1.4,2.2,90.5,0.0,4.1,0.8,53.3,46.7
Hampden-Wilbraham - Memorial Elementary,06800015,2.4,3.0,3.0,91.6,0.0,0.0,0.0,52.7,47.3
Hampden-Wilbraham - Mile Tree Elementary,06800025,2.2,1.1,2.5,92.2,0.8,0.0,1.1,51.1,48.9
Hampden-Wilbraham - Minnechaug Reg High,06800505,2.5,1.7,1.2,94.3,0.3,0.0,0.0,49.4,50.6
Hampden-Wilbraham - Soule Road,06800030,1.2,2.1,1.5,95.3,0.0,0.0,0.0,50.9,49.1
Hampden-Wilbraham - Stony Hill School,06800050,2.1,2.4,2.4,90.6,0.0,0.0,2.4,50.5,49.5
Hampden-Wilbraham - Thornton Burgess,06800305,4.7,2.0,0.7,91.9,0.3,0.0,0.3,51.7,48.3
Hampden-Wilbraham - Wilbraham Middle,06800310,2.8,2.6,2.1,92.5,0.0,0.0,0.0,50.1,49.9
Hampshire - Hampshire Reg High,06830505,0.7,0.7,0.9,97.7,0.0,0.0,0.0,47.4,52.6
Hancock - Hancock Elementary,01210005,0.0,0.0,0.0,97.7,0.0,0.0,2.3,65.9,34.1
Hanover - Cedar Elementary,01220004,0.5,1.4,0.5,97.6,0.0,0.0,0.0,56.1,43.9
Hanover - Center Elementary,01220005,1.1,1.1,0.3,97.6,0.0,0.0,0.0,50.3,49.7
Hanover - Hanover High,01220505,1.0,1.2,1.0,96.7,0.1,0.0,0.0,48.2,51.8
Hanover - Hanover Middle,01220305,1.1,1.0,0.2,97.6,0.0,0.0,0.0,51.8,48.2
Hanover - Sylvester,01220015,0.8,0.8,0.4,97.9,0.0,0.0,0.0,46.9,53.1
Harvard - Bromfield,01250505,1.0,4.1,1.7,93.0,0.0,0.1,0.1,48.0,52.0
Harvard - Harvard Elementary,01250005,2.2,5.3,0.5,91.0,0.0,0.0,1.0,51.9,48.1
Harwich - Harwich Elementary,01260005,3.3,0.7,3.1,89.1,0.9,0.1,2.8,54.2,45.8
Harwich - Harwich High,01260505,2.2,0.9,1.1,94.8,0.2,0.0,0.7,47.2,52.8
Harwich - Harwich Middle,01260305,1.6,0.0,1.6,95.8,0.0,1.0,0.0,53.2,46.8
