SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
LAWRENCE FAMILY DEV CHART - LAWRENCE FAMILY DEV CS,04540205,1.7,0.0,96.0,2.3,0.0,51.2,48.8
LEE - LEE ELEMENTARY,01500025,0.7,0.5,2.6,96.2,0.0,55.0,45.0
LEE - LEE HIGH,01500505,0.3,0.9,1.8,97.0,0.0,55.3,44.7
LEICESTER - LEICESTER HIGH,01510505,1.7,1.3,2.8,94.2,0.0,50.9,49.1
LEICESTER - LEICESTER MEMORIAL ELEM,01510005,0.5,1.1,1.1,97.2,0.0,53.7,46.3
LEICESTER - LEICESTER MIDDLE,01510015,0.4,0.2,1.5,97.8,0.0,48.9,51.1
LEICESTER - LEICESTER PRIMARY SCHOOL,01510010,2.3,0.8,0.2,96.7,0.0,53.1,46.9
LENOX - LENOX MEMORIAL HIGH,01520505,0.2,3.0,0.2,96.5,0.0,46.3,53.7
LENOX - MORRIS,01520015,0.8,2.1,0.3,96.8,0.0,53.9,46.1
LEOMINSTER - BENNETT,01530003,4.8,4.8,13.1,77.4,0.0,56.3,43.7
LEOMINSTER - FALL BROOK,01530007,1.5,4.3,15.7,78.5,0.0,57.2,42.8
LEOMINSTER - JOHNNY APPLESEED,01530025,4.0,2.8,8.0,84.8,0.5,51.8,48.2
LEOMINSTER - LEOMINSTER CTR TECH EDUC,01530605,5.2,3.1,21.6,69.6,0.5,69.2,30.8
LEOMINSTER - LEOMINSTER SENIOR HIGH,01530505,3.8,3.5,12.1,80.4,0.2,46.0,54.0
LEOMINSTER - NORTHWEST,01530030,4.1,1.5,15.0,79.0,0.5,52.4,47.6
LEOMINSTER - PRIEST STREET,01530040,6.0,2.2,16.3,75.5,0.0,51.1,48.9
LEOMINSTER - SAMOSET SCHOOL,01530045,4.7,2.5,20.8,71.6,0.4,51.2,48.8
LEOMINSTER - SOUTHEAST ELEMENTARY,01530050,3.2,6.4,18.0,72.4,0.0,55.3,44.7
LEVERETT - LEVERETT ELEMENTARY,01540005,0.0,4.5,2.5,92.4,0.5,52.5,47.5
LEXINGTON - BOWMAN,01550008,6.3,13.7,1.3,78.5,0.2,48.1,51.9
LEXINGTON - BRIDGE,01550006,4.2,10.7,0.8,84.3,0.0,55.8,44.2
LEXINGTON - FISKE,01550015,6.3,7.6,0.3,85.5,0.3,56.3,43.7
LEXINGTON - HARRINGTON,01550030,4.8,13.4,1.3,80.5,0.0,52.4,47.6
LEXINGTON - JONAS CLARKE MIDDLE,01550305,6.6,13.0,0.7,79.2,0.4,50.9,49.1
LEXINGTON - JOSEPH ESTABROOK,01550010,7.7,13.0,2.3,76.6,0.4,50.3,49.7
LEXINGTON - LEXINGTON HIGH,01550505,7.3,15.4,0.7,76.3,0.3,50.0,50.0
LEXINGTON - MARIA HASTINGS,01550035,4.8,10.3,1.0,83.9,0.0,46.5,53.5
LEXINGTON - WM DIAMOND MIDDLE,01550310,8.4,13.3,0.9,77.3,0.1,54.8,45.2
LINCOLN - BROOKS,01570310,18.8,5.5,0.4,75.4,0.0,44.9,55.1
LINCOLN - HANSCOM MIDDLE,01570305,15.1,4.1,2.6,78.2,0.0,57.9,42.1
LINCOLN - HANSCOM PRIMARY,01570006,15.0,6.5,2.0,76.5,0.0,46.1,53.9
LINCOLN - SMITH SCHOOL,01570010,14.3,4.2,1.6,79.8,0.0,49.1,50.9
LINCOLN-SUDBURY - LINCOLN-SUDBURY REG HIGH,06950505,7.2,5.5,0.8,86.5,0.0,50.4,49.6
LITTLETON - LITTLETON JR SR HIGH,01580505,1.5,1.5,0.7,96.3,0.0,45.3,54.7
LITTLETON - RUSSELL ST ELEMENTARY,01580015,0.7,1.9,1.6,95.6,0.2,47.2,52.8
LITTLETON - SHAKER LANE ELEMENTARY,01580005,0.2,1.6,0.5,97.7,0.0,53.1,46.9
LONGMEADOW - BLUEBERRY HILL,01590005,3.6,3.9,0.3,92.1,0.0,47.9,52.1
LONGMEADOW - CENTER,01590010,0.8,2.3,0.4,96.6,0.0,53.8,46.2
LONGMEADOW - GLENBROOK MIDDLE,01590017,3.1,4.1,1.4,91.1,0.2,49.0,51.0
LONGMEADOW - LONGMEADOW HIGH,01590505,3.2,3.5,0.7,92.3,0.2,48.2,51.8
LONGMEADOW - WILLIAMS MIDDLE,01590305,1.7,1.3,0.2,96.7,0.0,48.0,52.0
LONGMEADOW - WOLF SWAMP ROAD,01590025,4.3,4.0,0.3,91.4,0.0,44.2,55.8
LOWELL - ABRAHAM LINCOLN,01600020,3.9,52.9,11.3,32.0,0.0,53.0,47.0
LOWELL - B.F.BUTLER MIDDLE SCH,01600310,2.1,35.3,9.5,53.1,0.0,50.8,49.2
LOWELL - BARTLETT MIDDLE SCH,01600305,2.7,48.8,20.0,28.5,0.0,54.9,45.1
LOWELL - CARDINAL O'CONNELL,01600001,2.2,13.6,44.0,40.2,0.0,48.9,51.1
LOWELL - CHARLES W MOREY,01600030,3.2,33.8,30.4,32.6,0.0,48.8,51.2
LOWELL - CHARLOTTE M MURKLAND ELEM,01600080,2.9,39.9,23.6,33.6,0.0,51.3,48.7
LOWELL - DEMONSTRATION SCHOOL,01600004,6.0,32.8,17.9,43.3,0.0,44.8,55.2
LOWELL - DR AN WANG SCHOOL,01600345,2.3,21.1,34.9,41.7,0.0,56.0,44.0
LOWELL - DR GERTRUDE BAILEY,01600002,5.2,18.6,33.4,42.8,0.0,52.4,47.6
LOWELL - E N ROGERS,01600335,3.5,42.3,18.1,35.9,0.1,55.1,44.9
LOWELL - GREENHALGE,01600015,5.0,22.3,15.6,57.1,0.0,50.7,49.3
LOWELL - HENRY L ROBINSON MIDDLE,01600330,1.6,14.8,37.8,45.7,0.1,50.5,49.5
LOWELL - HUGH J MOLLOY,01600025,2.6,50.3,19.7,27.0,0.3,53.3,46.7
LOWELL - JAMES S DALEY MIDDLE SCH,01600315,3.1,40.4,11.4,45.0,0.1,51.4,48.6
LOWELL - JAMES SULLIVAN MIDDLE SCH,01600340,0.8,6.0,36.1,57.1,0.0,50.2,49.8
LOWELL - JOHN J SHAUGHNESSY,01600050,3.9,33.6,12.7,49.8,0.0,55.7,44.3
LOWELL - JOSEPH G PYNE,01600018,0.0,42.7,2.3,55.0,0.0,51.8,48.2
LOWELL - JOSEPH MCAVINNUE,01600010,2.8,23.2,24.8,48.9,0.2,52.5,47.5
LOWELL - LAURA LEE ALTERNATIVE,01600019,8.3,4.2,16.7,70.8,0.0,87.5,12.5
LOWELL - LEBLANC SCHOOL,01600035,4.4,27.2,12.8,55.6,0.0,49.4,50.6
LOWELL - LOWELL HIGH,01600505,3.5,40.6,13.1,42.7,0.0,47.8,52.2
LOWELL - MCDONOUGH ARTS MAGNET SCH,01600060,11.8,14.6,30.6,42.7,0.3,52.9,47.1
LOWELL - MCDONOUGH CITY MAGNET SCH,01600070,9.0,22.0,26.4,42.4,0.3,54.5,45.5
LOWELL - MOODY ELEM,01600027,2.3,10.9,18.2,68.2,0.4,53.1,46.9
LOWELL - PAWTUCKETVILLE MEMORIAL,01600036,1.9,13.2,35.8,49.0,0.0,55.9,44.1
LOWELL - PETER W REILLY,01600040,2.7,8.3,30.5,58.5,0.0,50.4,49.6
LOWELL - S CHRISTA MACAULIFFE ELEM,01600075,3.5,7.6,41.6,47.3,0.0,55.1,44.9
LOWELL - VARNUM ARTS,01600054,4.7,7.9,29.3,58.0,0.0,49.5,50.5
LOWELL - WASHINGTON,01600055,4.1,58.8,6.6,30.4,0.0,56.1,43.9
LOWELL MIDDLESEX ACAD CH - LOWELL MIDDLESEX ACAD CS,04580505,5.8,13.6,30.1,48.5,1.9,55.3,44.7
LUDLOW - CHAPIN ELEMENTARY,01610005,1.7,1.1,0.6,96.7,0.0,54.5,45.5
LUDLOW - EAST STREET,01610015,1.5,0.2,3.6,94.6,0.0,52.0,48.0
LUDLOW - LUDLOW SENIOR HIGH,01610505,0.6,0.2,1.0,98.2,0.0,48.8,51.2
LUDLOW - PAUL R BAIRD MIDDLE,01610305,0.8,1.0,2.2,95.9,0.0,53.6,46.4
LUDLOW - VETERANS PARK ELEM,01610023,1.1,0.4,1.1,97.3,0.0,51.0,49.0
LUNENBURG - LUNENBURG HIGH,01620505,1.8,1.0,2.1,94.7,0.4,50.5,49.5
LUNENBURG - THOMAS C PASSIOS ELEM,01620015,0.9,0.8,0.7,97.6,0.0,54.7,45.3
LUNENBURG - TURKEY HILL MIDDLE,01620020,0.8,1.2,0.5,97.3,0.2,51.0,49.0
LYNN - A DREWICZ ELEM,01630016,11.1,27.7,20.3,41.0,0.0,49.1,50.9
LYNN - ABORN,01630011,10.9,2.3,10.0,76.5,0.3,55.0,45.0
LYNN - BREED JUNIOR HIGH,01630405,15.3,15.9,20.0,48.2,0.5,52.5,47.5
LYNN - BRICKETT ELEMENTARY,01630020,19.4,4.1,18.1,57.9,0.5,53.0,47.0
LYNN - CAPT WILLIAM G SHOEMAKER,01630090,6.9,16.3,4.2,71.0,1.6,56.3,43.7
LYNN - CLASSICAL HIGH,01630505,16.2,23.4,15.5,44.9,0.1,47.7,52.3
LYNN - COBBET ELEMENTARY,01630035,24.8,21.4,34.1,19.7,0.0,55.5,44.5
LYNN - E J HARRINGTON,01630045,22.9,4.3,48.8,23.7,0.2,47.8,52.2
LYNN - EDWARD A SISSON,01630095,7.7,3.7,10.5,77.7,0.4,51.6,48.4
LYNN - ENVIRONMENTAL SCHOOL,01630530,14.6,39.6,20.8,25.0,0.0,52.1,47.9
LYNN - HOOD,01630055,10.7,5.0,18.2,65.9,0.2,51.1,48.9
LYNN - INGALLS,01630060,14.3,14.6,40.6,30.4,0.1,50.6,49.4
LYNN - JULIA F CALLAHAN,01630030,11.8,9.5,29.6,49.1,0.0,55.4,44.6
LYNN - LYNN ALTERNATIVE HS,01630520,15.5,1.7,10.3,72.4,0.0,65.5,34.5
LYNN - LYNN ENGLISH HIGH,01630510,11.4,13.3,23.3,51.9,0.2,48.8,51.2
LYNN - LYNN VOC TECH INSTITUTE,01630605,10.8,8.6,29.6,50.8,0.2,61.5,38.5
LYNN - LYNN WOODS,01630075,12.4,2.1,1.0,83.5,1.0,54.1,45.9
LYNN - PICKERING JUNIOR HIGH,01630420,9.9,15.1,10.3,64.0,0.7,52.6,47.4
LYNN - ROBERT L FORD,01630050,23.0,16.9,22.7,37.0,0.3,51.6,48.4
LYNN - ROBERT THOMSON,01630070,12.1,7.4,11.7,68.5,0.4,55.3,44.7
LYNN - SEWELL-ANDERSON,01630085,6.3,3.4,23.3,67.0,0.0,55.5,44.5
LYNN - THURGOOD MARSHALL MID,01630305,13.9,9.7,37.8,38.5,0.1,53.8,46.2
LYNN - TRACY,01630100,20.9,13.5,24.2,41.1,0.3,51.8,48.2
LYNN - WASHINGTON COMMUNITY,01630105,33.6,8.9,34.6,22.9,0.0,49.9,50.1
LYNN - WELCOMING ALTERNATIVE SCH,01630115,28.4,0.0,26.9,44.8,0.0,94.0,6.0
LYNN - WILLIAM R FALLON,01630080,16.5,5.1,13.9,63.3,1.3,56.3,43.7
LYNN - WM P CONNERY,01630040,19.9,29.6,23.8,26.5,0.2,52.8,47.2
LYNN COMMUNITY CHARTER - LYNN COMMUNITY CS,04600105,28.0,0.7,22.0,49.3,0.0,46.7,53.3
LYNNFIELD - HUCKLEBERRY HILL,01640010,1.2,1.5,0.7,96.5,0.0,54.3,45.7
LYNNFIELD - LYNNFIELD HIGH,01640505,3.2,1.4,1.2,94.2,0.0,50.8,49.2
LYNNFIELD - LYNNFIELD MIDDLE SCHOOL,01640405,2.7,1.2,0.3,95.8,0.0,49.3,50.7
LYNNFIELD - SUMMER STREET,01640020,0.8,1.9,0.5,96.7,0.0,54.9,45.1
MA ACADEMY/MATH AND SCIENCE - MA ACADEMY FOR MATH & SC,04680505,2.9,17.6,4.4,73.5,1.5,60.3,39.7
MALDEN - BELMONT,01650005,15.9,14.1,8.3,61.6,0.0,52.0,48.0
MALDEN - EMERSON,01650015,7.1,17.8,3.1,71.4,0.6,53.5,46.5
MALDEN - FORESTDALE,01650025,5.7,12.0,1.1,81.1,0.0,51.9,48.1
MALDEN - GLENWOOD,01650030,9.0,19.8,6.5,64.7,0.0,51.5,48.5
MALDEN - HOLMES,01650020,15.4,14.6,12.6,57.4,0.0,54.3,45.7
MALDEN - LINCOLN ELEMENTARY,01650040,24.1,24.1,6.8,44.5,0.5,56.7,43.3
MALDEN - LINDEN,01650045,11.2,10.0,3.8,74.9,0.0,49.3,50.7
MALDEN - MALDEN HIGH,01650505,14.4,20.8,7.6,56.6,0.6,48.1,51.9
MALDEN - MALDEN MIDDLE,01650420,12.2,17.2,5.7,64.7,0.2,52.7,47.3
MALDEN - MAPLEWOOD,01650050,9.0,3.4,6.2,81.4,0.0,50.6,49.4
MANCHESTER - MANCHESTER JR-SR HIGH,01660505,0.7,0.7,1.1,97.5,0.0,46.7,53.3
MANCHESTER - MEMORIAL,01660005,0.0,0.6,0.0,99.4,0.0,51.0,49.0
MANSFIELD - ANNE JACKSON ELEM,01670010,3.9,1.4,1.1,93.6,0.0,52.6,47.4
MANSFIELD - EVERETT W ROBINSON,01670007,3.0,1.8,0.6,94.6,0.0,52.3,47.7
MANSFIELD - HAROLD L QUARTERS MIDDLE,01670035,3.3,0.9,1.2,94.4,0.1,52.4,47.6
MANSFIELD - MANSFIELD HIGH,01670505,2.2,1.6,0.6,95.5,0.0,52.0,48.0
MANSFIELD - MARGARET JORDAN ELEM,01670012,4.7,1.4,0.7,93.2,0.0,54.0,46.0
MANSFIELD - ROLAND GREEN SCHOOL,01670003,3.1,0.0,0.0,96.9,0.0,81.3,18.8
MARBLEHEAD - DR SAMUEL C EVELETH,01680025,1.0,2.0,2.0,95.0,0.0,48.5,51.5
MARBLEHEAD - ELBRIDGE GERRY,01680015,1.9,0.0,0.0,98.1,0.0,48.1,51.9
MARBLEHEAD - GLOVER,01680020,2.8,0.9,0.3,96.0,0.0,55.8,44.2
MARBLEHEAD - L H COFFIN,01680010,2.7,1.9,0.8,94.6,0.0,48.1,51.9
MARBLEHEAD - MALCOLM L BELL,01680005,3.7,0.4,0.4,95.5,0.0,54.2,45.8
MARBLEHEAD - MARBLEHEAD HIGH,01680505,3.0,0.4,0.6,96.0,0.0,44.5,55.5
MARBLEHEAD - MARBLEHEAD MIDDLE SCHOOL,01680305,2.5,1.0,0.7,95.8,0.0,51.3,48.7
MARBLEHEAD COMMUNITY CH - MARBLEHEAD COMMUNITY CS,04640305,1.7,2.2,1.7,94.4,0.0,48.9,51.1
MARION - SIPPICAN,01690005,6.5,0.6,0.0,93.0,0.0,50.9,49.1
MARLBOROUGH - BIGELOW,01700005,1.0,0.5,10.6,87.4,0.5,46.5,53.5
MARLBOROUGH - FRANCIS J KANE,01700008,3.6,3.5,11.0,81.9,0.0,54.0,46.0
MARLBOROUGH - HILDRETH,01700015,6.1,3.6,9.7,80.6,0.0,58.7,41.3
MARLBOROUGH - MARLBOROUGH HIGH,01700505,4.5,3.2,11.4,80.6,0.3,50.5,49.5
MARLBOROUGH - MARLBOROUGH MIDDLE,01700305,3.6,2.5,11.1,82.6,0.1,50.2,49.8
MARLBOROUGH - RICHER,01700025,3.0,1.0,12.6,83.5,0.0,54.5,45.5
MARLBOROUGH - SGT CHARLES J JAWOREK,01700007,2.4,3.6,8.7,85.1,0.2,50.8,49.2
MARSHFIELD - DANIEL WEBSTER,01710015,0.4,1.0,0.8,97.4,0.4,49.9,50.1
MARSHFIELD - EAMES SCHOOL,01710005,0.3,1.3,0.9,97.5,0.0,53.5,46.5
MARSHFIELD - FURNACE BROOK SCHOOL,01710025,2.4,0.7,0.7,95.5,0.7,53.3,46.7
MARSHFIELD - GOV EDWARD WINSLOW,01710020,0.4,0.4,0.4,98.9,0.0,51.1,48.9
MARSHFIELD - MARSHFIELD HIGH,01710505,0.7,0.1,0.3,98.8,0.0,50.4,49.6
MARSHFIELD - MARTINSON MIDDLE,01710310,0.8,1.0,1.0,97.3,0.0,52.3,47.7
MARSHFIELD - SOUTH RIVER,01710010,0.4,1.5,0.6,97.3,0.2,53.9,46.1
MARTHA'S VINEYARD CHARTER - MARTHA'S VINEYARD,04660550,1.0,0.0,0.0,97.1,1.9,47.6,52.4
MARTHAS VINEYARD - MARTHAS VINEYARD REG HIGH,07000505,2.8,0.7,3.0,91.2,2.2,51.7,48.3
MASCONOMET - MASCONOMET REGIONAL HS,07050505,0.9,1.3,1.0,96.7,0.0,49.0,51.0
MASCONOMET - MASCONOMET RMS,07050405,0.3,0.8,0.0,98.8,0.0,49.9,50.1
MASHPEE - KENNETH COOMBS SCHOOL,01720005,6.2,0.2,1.7,85.8,6.0,51.3,48.7
MASHPEE - MASHPEE HIGH,01720505,9.7,0.4,1.9,83.4,4.6,49.8,50.2
MASHPEE - QUASHNET RIVER SCHOOL,01720025,6.4,0.9,3.2,83.1,6.4,53.5,46.5
MASHPEE - QUASHNET VALLEY SCHOOL,01720010,5.5,1.1,3.9,83.3,6.2,48.2,51.8
MATTAPOISETT - CENTER,01730005,0.9,0.6,2.1,96.4,0.0,49.2,50.8
MATTAPOISETT - OLD HAMMONDTOWN,01730010,0.4,1.2,0.0,98.4,0.0,51.8,48.2
MAYNARD - FOWLER MIDDLE,01740305,1.7,2.0,3.4,93.0,0.0,53.1,46.9
MAYNARD - GREEN MEADOW,01740010,1.3,1.0,2.4,95.3,0.0,52.8,47.2
MAYNARD - MAYNARD HIGH,01740505,2.1,2.1,5.6,89.6,0.5,50.4,49.6
MEDFIELD - DALE STREET,01750005,0.0,0.4,0.0,99.6,0.0,50.1,49.9
MEDFIELD - MEDFIELD SENIOR HIGH,01750505,0.9,3.2,0.0,95.9,0.0,46.1,53.9
MEDFIELD - MEMORIAL SCHOOL,01750003,0.0,0.8,0.0,99.2,0.0,52.5,47.5
MEDFIELD - RALPH WHEELOCK SCHOOL,01750007,0.0,1.0,0.0,99.0,0.0,54.5,45.5
MEDFIELD - THOMAS BLAKE MIDDLE,01750305,0.7,0.7,0.4,98.0,0.2,53.7,46.3
MEDFORD - BROOKS/HOBBS MAGNET,01760100,30.0,4.9,3.3,61.8,0.0,50.1,49.9
MEDFORD - COLUMBUS,01760010,20.6,1.0,4.1,74.2,0.0,41.2,58.8
MEDFORD - CURTIS-TUFTS,01760510,6.1,0.0,0.0,90.9,3.0,48.5,51.5
MEDFORD - FOREST PARK,01760030,2.3,1.5,0.8,95.5,0.0,57.6,42.4
MEDFORD - FRANKLIN,01760035,6.8,3.2,0.0,90.0,0.0,49.8,50.2
MEDFORD - GEORGE DAVENPORT,01760025,1.5,1.5,0.0,97.1,0.0,48.2,51.8
MEDFORD - GLEASON,01760045,0.9,1.8,0.0,97.3,0.0,48.6,51.4
MEDFORD - HERVEY,01760055,17.8,3.1,5.4,72.1,1.6,47.3,52.7
MEDFORD - KENNEDY/LINCOLN,01760062,8.2,2.2,3.9,85.5,0.2,49.8,50.2
MEDFORD - LORIN L DAME,01760020,7.5,0.4,5.7,86.5,0.0,53.7,46.3
MEDFORD - MEDFORD HIGH,01760505,9.9,3.1,1.4,85.5,0.1,43.8,56.2
MEDFORD - MEDFORD VOC TECH HIGH,01760605,5.7,0.4,0.0,93.9,0.0,70.1,29.9
MEDFORD - MILTON FULLER ROBERTS JR,01760305,4.6,2.5,3.7,89.2,0.0,55.1,44.9
MEDFORD - OSGOOD,01760070,14.5,11.1,9.5,64.9,0.0,48.5,51.5
MEDFORD - SWAN ELEMENTARY,01760075,10.1,3.8,5.8,80.0,0.3,51.0,49.0
MEDWAY - FRANCIS J BURKE ELEM,01770010,0.4,0.0,0.4,99.2,0.0,56.1,43.9
MEDWAY - JOHN D MCGOVERN ELEM,01770013,1.5,1.5,0.8,95.9,0.3,52.2,47.8
MEDWAY - MEDWAY HIGH,01770505,0.4,1.7,0.2,97.7,0.0,46.4,53.6
MEDWAY - MEDWAY MIDDLE,01770305,0.4,2.0,0.7,97.0,0.0,51.0,49.0
MEDWAY - MEMORIAL ELEMENTARY,01770015,0.8,0.6,0.3,98.3,0.0,51.8,48.2
MELROSE - DECIUS BEEBE,01780005,1.7,1.7,2.6,93.9,0.0,50.9,49.1
MELROSE - HERBERT CLARK HOOVER,01780017,6.1,4.1,0.0,89.9,0.0,52.0,48.0
MELROSE - HORACE MANN,01780025,2.8,4.3,0.0,92.9,0.0,53.9,46.1
MELROSE - LINCOLN,01780020,4.4,3.4,3.7,88.5,0.0,50.3,49.7
MELROSE - MELROSE HIGH,01780505,4.0,0.9,0.5,94.5,0.1,50.4,49.6
MELROSE - MELROSE MIDDLE,01780305,4.4,1.1,1.0,93.0,0.5,49.8,50.2
MELROSE - RIPLEY,01780030,4.1,0.8,0.8,94.3,0.0,48.0,52.0
MELROSE - ROOSEVELT,01780035,2.1,1.4,1.8,94.7,0.0,52.7,47.3
MELROSE - WINTHROP,01780050,1.5,1.2,0.0,97.3,0.0,47.9,52.1
MENDON-UPTON - HENRY P CLOUGH,07100179,0.5,0.5,0.0,99.0,0.0,54.3,45.7
MENDON-UPTON - MEMORIAL ELEMENTARY,07100005,0.5,1.0,0.0,98.5,0.0,49.0,51.0
MENDON-UPTON - MISCOE HILL M S (C.11/97),07100305,0.4,0.6,0.2,98.9,0.0,48.8,51.2
MENDON-UPTON - NIPMUC REGIONAL (C.11/97),07100505,0.8,1.3,0.8,97.1,0.0,44.5,55.5
METHUEN - ASHFORD,01810005,1.3,5.3,6.1,87.3,0.0,53.6,46.4
METHUEN - CENTRAL ELEMENTARY,01810013,3.0,0.9,21.1,74.5,0.5,52.9,47.1
METHUEN - CURRIER,01810003,0.0,3.7,11.1,85.2,0.0,66.7,33.3
METHUEN - DONALD P TIMONY MEMORIAL,01810305,2.2,1.9,12.2,83.5,0.2,55.1,44.9
METHUEN - MARSH,01810030,0.0,0.7,2.3,96.1,0.9,53.6,46.4
METHUEN - METHUEN COMP GRAMMAR,01810050,1.0,4.0,21.0,73.9,0.1,51.5,48.5
METHUEN - METHUEN HIGH,01810505,1.3,4.0,13.2,81.2,0.2,49.9,50.1
METHUEN - OAKLAND,01810035,2.0,2.3,31.5,63.4,0.7,51.0,49.0
METHUEN - PLEASANT VALLEY SCHOOL,01810004,0.0,4.0,12.0,84.0,0.0,48.0,52.0
METHUEN - STEPHEN BARKER,01810010,1.2,1.2,3.5,93.6,0.5,54.2,45.8
METHUEN - TENNEY MIDDLE,01810310,1.7,0.3,15.5,82.4,0.0,59.0,41.0
MIDDLEBOROUGH - HENRY B BURKLAND INTERMED,01820008,2.0,0.2,0.4,97.3,0.0,50.1,49.9
MIDDLEBOROUGH - LINCOLN D LYNCH SCHOOL,01820020,2.6,0.7,1.5,95.2,0.0,54.8,45.2
MIDDLEBOROUGH - MAYFLOWER - SOUTHERN DIST,01820025,2.2,0.0,0.8,96.9,0.0,57.9,42.1
MIDDLEBOROUGH - MEMORIAL JR HIGH,01820410,1.3,0.2,0.3,98.3,0.0,48.8,51.2
MIDDLEBOROUGH - MIDDLEBOROUGH HIGH,01820505,1.2,0.0,0.5,98.3,0.0,51.4,48.6
MIDDLEBOROUGH - NORTHERN DISTRICT HOUSE,01820028,3.0,0.0,1.8,95.0,0.3,47.0,53.0
MIDDLEBOROUGH - SCHOOL STREET SCH,01820035,5.5,0.0,0.7,93.8,0.0,56.6,43.4
MIDDLETON - FULLER MEADOW,01840003,0.8,0.5,0.0,98.7,0.0,49.9,50.1
MIDDLETON - HOWE-MANNING,01840005,1.1,0.4,0.0,98.5,0.0,52.4,47.6
MILFORD - BROOKSIDE,01850065,1.4,1.2,6.4,90.8,0.2,54.8,45.2
MILFORD - MEMORIAL,01850010,2.4,1.2,4.9,91.1,0.4,51.2,48.8
MILFORD - MILFORD HIGH,01850505,2.5,2.6,7.0,87.2,0.8,48.2,51.8
MILFORD - MILFORD MIDDLE EAST,01850310,1.0,3.2,7.3,88.5,0.0,49.2,50.8
MILFORD - STACY MIDDLE,01850305,1.7,2.6,5.0,90.6,0.1,56.4,43.6
MILFORD - WOODLAND,01850090,1.6,1.1,6.5,90.8,0.0,49.7,50.3
MILLBURY - ELMWOOD STREET,01860017,1.1,1.7,1.5,95.8,0.0,51.7,48.3
MILLBURY - MILLBURY MEMORIAL HIGH,01860505,1.0,1.6,1.0,96.4,0.0,49.6,50.4
MILLBURY - SHAW MEMORIAL ELEM,01860025,1.0,1.5,1.6,95.9,0.0,53.6,46.4
MILLIS - CLYDE F BROWN,01870005,1.5,1.8,0.0,96.7,0.0,49.0,51.0
MILLIS - MILLIS HIGH SCHOOL,01870505,1.1,0.4,1.5,97.0,0.0,54.5,45.5
MILLIS - MILLIS MIDDLE,01870020,0.4,0.8,0.4,98.5,0.0,51.5,48.5
MILTON - CHARLES S PIERCE MIDDLE,01890410,13.5,2.5,1.5,82.5,0.0,50.7,49.3
MILTON - COLLICOT,01890005,4.9,1.5,0.9,92.7,0.0,54.1,45.9
MILTON - CUNNINGHAM SCHOOL,01890007,7.2,1.8,1.1,89.9,0.0,51.9,48.1
MILTON - GLOVER,01890010,9.6,3.8,0.7,86.0,0.0,57.7,42.3
MILTON - MILTON HIGH,01890505,14.8,2.3,1.5,81.3,0.1,51.5,48.5
MILTON - TUCKER,01890020,41.6,3.2,2.6,51.7,0.9,51.1,48.9
MINUTEMAN VOC TECH - MINUTE MAN VOC TECH HIGH,08300605,2.7,1.8,2.1,93.1,0.3,69.2,30.8
MOHAWK TRAIL - BUCKLAND-SHELBURNE REG,07170005,0.3,0.0,0.3,99.4,0.0,54.6,45.4
MOHAWK TRAIL - COLRAIN CENTRAL,07170010,2.4,0.9,1.4,95.3,0.0,48.8,51.2
MOHAWK TRAIL - HEATH ELEMENTARY,07170015,1.6,0.0,1.6,96.8,0.0,46.8,53.2
MOHAWK TRAIL - MOHAWK TRAIL REG HIGH,07170505,0.7,0.6,0.5,98.2,0.0,50.2,49.8
MOHAWK TRAIL - SANDERSON ACADEMY,07170020,0.0,0.0,0.4,99.6,0.0,51.2,48.8
MONSON - HILLSIDE ELEMENTARY,01910005,0.8,0.0,0.0,99.2,0.0,50.0,50.0
MONSON - MONSON JUNIOR-SENIOR HIGH,01910505,0.5,0.7,0.7,98.0,0.2,47.9,52.1
MONSON - QUARRY HILL COMM,01910025,0.1,0.4,1.0,98.3,0.1,51.5,48.5
MONTACHUSETT VOC TECH REG - MONTACHUSETT VOC TECH,08320605,3.7,2.5,16.0,77.0,0.8,58.8,41.2
MOUNT GREYLOCK - MT GREYLOCK REG HIGH,07150505,3.1,1.6,2.4,92.9,0.0,49.1,50.9
NAHANT - JOHNSON,01960010,0.4,0.8,2.0,96.8,0.0,46.4,53.6
NANTUCKET - CYRUS PEIRCE,01970010,1.9,0.4,1.1,96.7,0.0,57.4,42.6
NANTUCKET - NANTUCKET ELEMENTARY,01970005,3.4,0.7,0.5,95.2,0.2,52.9,47.1
NANTUCKET - NANTUCKET HIGH,01970505,4.0,1.2,0.3,94.5,0.0,51.1,48.9
NARRAGANSETT - BALDWINVILLE,07200005,0.9,0.0,0.9,97.8,0.3,52.1,47.9
NARRAGANSETT - EAST TEMPLETON,07200010,0.0,0.0,0.0,100.0,0.0,57.0,43.0
NARRAGANSETT - NARRAGANSETT REG HIGH,07200505,0.2,0.0,0.8,98.8,0.2,50.5,49.5
NARRAGANSETT - PHILLIPSTON MEMORIAL,07200003,1.1,0.5,0.0,98.4,0.0,47.0,53.0
NARRAGANSETT - TEMPLETON CENTER,07200020,0.0,0.0,0.0,100.0,0.0,51.7,48.3
NASHOBA - CENTER SCHOOL,07250020,0.4,2.2,1.9,95.5,0.0,59.1,40.9
NASHOBA - FLORENCE SAWYER SCH,07250025,0.5,3.6,2.1,93.8,0.0,54.7,45.3
