SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Dudley-Charlton Reg - Charlton Middle School,06580310,0.9,0.0,2.2,95.0,0.1,1.6,0.1,52.8,47.2
Dudley-Charlton Reg - Dudley Elementary,06580005,0.9,0.0,4.9,90.9,0.2,1.1,2.0,54.1,45.9
Dudley-Charlton Reg - Dudley Middle School,06580305,0.7,0.0,5.0,92.7,0.2,0.5,0.9,51.8,48.2
Dudley-Charlton Reg - Heritage School,06580030,0.8,0.0,4.5,91.9,0.2,1.4,1.2,49.3,50.7
Dudley-Charlton Reg - Mason Rd School,06580010,1.4,0.0,4.1,91.0,0.0,1.2,2.3,50.7,49.3
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.5,0.0,2.4,95.2,0.2,0.9,0.8,45.9,54.1
Duxbury - Alden School,00820004,0.2,1.3,0.2,97.2,0.0,0.0,1.0,53.0,47.0
Duxbury - Chandler Elementary,00820006,1.0,1.8,0.9,94.4,0.0,0.0,1.9,52.9,47.1
Duxbury - Duxbury High,00820505,0.4,1.2,0.3,97.5,0.1,0.1,0.4,50.4,49.6
Duxbury - Duxbury Middle,00820305,0.5,0.9,0.4,96.9,0.1,0.0,1.3,49.6,50.4
East Bridgewater - Central,00830005,0.9,0.5,0.5,96.3,0.0,0.0,1.8,46.5,53.5
East Bridgewater - East Bridgewater High,00830505,1.4,0.7,1.1,95.2,0.2,0.2,1.2,51.2,48.8
East Bridgewater - Gordon W Mitchell,00830010,1.3,0.9,1.8,94.8,0.4,0.3,0.6,49.9,50.1
East Longmeadow - Birchland Park,00870305,2.7,2.1,1.8,92.9,0.0,0.0,0.5,48.0,52.0
East Longmeadow - East Longmeadow High,00870505,3.8,2.7,1.3,91.7,0.1,0.0,0.3,50.1,49.9
East Longmeadow - Mapleshade,00870010,4.6,4.3,3.1,88.0,0.0,0.0,0.0,49.7,50.3
East Longmeadow - Meadow Brook,00870013,1.8,5.9,2.2,89.7,0.2,0.2,0.0,51.4,48.6
East Longmeadow - Mountain View,00870015,3.1,4.1,1.9,90.6,0.0,0.3,0.0,45.8,54.2
Eastham - Eastham Elementary,00850005,1.8,3.6,2.2,90.7,0.0,0.0,1.8,46.2,53.8
Easthampton - Center School,00860005,4.2,5.2,6.3,81.7,0.0,0.5,2.1,49.2,50.8
Easthampton - Easthampton High,00860505,2.2,2.9,6.0,88.4,0.0,0.0,0.4,52.0,48.0
Easthampton - Maple,00860010,1.9,3.8,10.8,83.1,0.0,0.4,0.0,49.6,50.4
Easthampton - Neil A Pepin,00860020,0.5,2.1,4.1,91.2,0.0,0.0,2.1,51.3,48.7
Easthampton - White Brook Middle School,00860305,2.1,4.2,6.7,85.2,0.0,0.0,1.9,48.6,51.4
Easton - Center School,00880003,6.2,4.1,2.1,86.3,0.0,0.3,1.0,50.3,49.7
Easton - Easton Middle School,00880405,4.2,2.9,3.1,86.3,0.0,0.4,3.0,50.2,49.8
Easton - F L Olmsted,00880030,3.4,3.4,3.2,87.4,0.4,0.8,1.5,52.3,47.7
Easton - H H Richardson School,00880025,4.9,3.7,3.7,83.2,0.0,0.6,4.1,50.3,49.7
Easton - Moreau Hall,00880020,5.2,4.8,4.3,82.4,1.0,0.5,1.9,48.1,51.9
Easton - Oliver Ames High,00880505,5.5,2.1,2.7,87.7,0.0,0.3,1.6,50.1,49.9
Easton - Parkview Elementary,00880015,1.7,1.7,2.1,89.7,1.0,0.0,3.8,46.6,53.4
Edgartown - Edgartown Elementary,00890005,0.9,0.0,7.9,86.3,0.0,0.0,4.9,55.5,44.5
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,73.4,1.4,21.6,1.1,0.0,0.0,2.5,45.7,54.3
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Health Careers Academy Charter School,04520505,48.8,2.4,38.9,3.3,0.0,2.4,4.3,27.5,72.5
Erving - Erving Elementary,00910030,0.0,0.0,4.6,92.0,0.0,0.0,3.4,48.9,51.1
Essex Agricultural Technical - Essex Agr and Tech Inst,09130705,1.1,0.4,10.4,84.6,0.2,0.0,3.2,35.3,64.7
Everett - Everett High,00930505,17.8,5.5,24.7,51.8,0.0,0.1,0.2,51.9,48.1
Everett - George Keverian School,00930028,16.5,5.5,29.8,46.5,1.1,0.1,0.5,51.3,48.7
Everett - Lafayette School,00930038,19.2,5.5,25.5,47.8,0.2,0.1,1.6,51.9,48.1
Everett - Madeline English School,00930018,11.3,3.5,26.0,56.5,0.5,0.1,2.1,56.5,43.5
Everett - Parlin School,00930058,16.7,2.4,42.8,36.3,1.0,0.0,0.7,49.2,50.8
Everett - Sumner G. Whittier School,00930010,17.7,7.6,38.3,34.2,1.3,0.0,0.9,53.5,46.5
Everett - Webster School,00930015,15.2,6.6,29.6,45.3,1.9,0.0,1.4,48.1,51.9
Excel Academy Charter (District) - Excel Academy Charter School,04100205,4.2,2.4,67.5,23.6,0.9,0.0,1.4,46.2,53.8
Fairhaven - East Fairhaven,00940010,2.3,1.8,3.0,91.1,0.5,0.2,1.1,52.3,47.7
Fairhaven - Fairhaven High,00940505,4.5,0.0,1.5,92.6,0.5,0.0,1.0,50.4,49.6
Fairhaven - Hastings Middle,00940305,4.6,1.0,3.0,88.8,0.2,0.2,2.2,52.0,48.0
Fairhaven - Leroy Wood,00940030,1.0,1.9,4.9,89.3,0.5,0.5,1.9,49.5,50.5
Fairhaven - Rogers,00940020,1.3,2.7,2.2,92.4,0.0,0.0,1.3,55.2,44.8
Fall River - ACESE,00950055,10.0,0.0,5.0,70.0,5.0,5.0,5.0,95.0,5.0
Fall River - B M C Durfee High,00950505,9.0,5.6,13.5,70.2,0.6,0.0,1.1,49.0,51.0
Fall River - Carlton M. Viveiros Elementary School,00950009,7.4,1.5,17.6,67.1,0.6,0.0,5.8,51.4,48.6
Fall River - Edmond P Talbot Middle,00950305,7.3,5.7,20.1,64.8,0.3,0.0,1.7,53.1,46.9
Fall River - Henry Lord Middle,00950310,8.3,6.0,18.2,65.2,0.4,0.0,1.9,49.5,50.5
Fall River - James Tansey,00950140,1.8,2.1,4.0,85.9,0.0,0.0,6.1,52.5,47.5
Fall River - John J Doran,00950045,4.0,3.0,36.0,52.6,0.2,0.2,4.0,52.3,47.7
Fall River - Letourneau Elementary School,00950013,6.6,5.0,23.4,59.5,0.2,0.2,5.2,55.0,45.0
Fall River - Mary Fonseca Elementary School,00950011,7.2,6.7,24.3,57.3,0.4,0.0,4.2,52.7,47.3
Fall River - Matthew J Kuss Middle,00950320,6.4,2.2,15.8,73.5,0.3,0.0,1.8,51.5,48.5
Fall River - Morton Middle,00950315,7.1,3.5,10.8,75.8,0.4,0.2,2.3,53.5,46.5
Fall River - North End Elementary,00950005,6.1,2.4,14.4,74.7,0.0,0.2,2.2,54.9,45.1
Fall River - Resiliency Preparatory School,00950325,15.5,1.2,18.5,62.5,0.0,0.0,2.4,63.7,36.3
Fall River - Samuel Watson,00950145,8.3,12.5,18.3,56.7,0.3,0.3,3.5,49.0,51.0
Fall River - Spencer Borden,00950130,4.7,4.3,8.8,76.5,0.0,0.0,5.8,54.4,45.6
Fall River - William S Greene,00950065,3.9,4.1,16.3,71.7,0.1,0.0,3.9,49.2,50.8
Falmouth - East Falmouth Elem,00960005,4.8,3.3,3.6,82.3,2.4,0.0,3.6,55.6,44.4
Falmouth - Falmouth High,00960505,3.5,1.5,3.4,88.7,0.8,0.0,2.1,48.2,51.8
Falmouth - Lawrence,00960405,3.0,3.4,2.7,87.1,1.2,0.0,2.7,53.0,47.0
Falmouth - Morse Pond School,00960305,4.7,1.3,1.8,87.2,1.5,0.2,3.3,54.1,45.9
Falmouth - Mullen-Hall,00960020,2.1,3.2,4.4,83.6,0.8,0.0,5.9,51.5,48.5
Falmouth - North Falmouth Elem,00960030,3.4,1.7,2.4,88.4,0.5,0.0,3.6,51.7,48.3
Falmouth - Teaticket,00960015,4.1,2.0,3.6,84.4,1.0,0.0,4.8,49.5,50.5
Farmington River Reg - Farmington River Elem,06620020,0.7,0.0,2.0,89.9,0.0,0.0,7.4,45.3,54.7
Fitchburg - Arthur M Longsjo Middle School,00970315,7.3,6.4,48.3,34.1,0.2,0.0,3.7,51.2,48.8
Fitchburg - Crocker Elementary,00970016,6.2,2.8,44.4,39.7,0.0,0.0,6.9,52.4,47.6
Fitchburg - Fitchburg Alt. ED Program,00970510,4.3,0.7,35.3,59.7,0.0,0.0,0.0,50.4,49.6
Fitchburg - Fitchburg Arts Academy,00970325,9.8,2.6,23.7,61.9,0.0,0.0,2.1,39.2,60.8
Fitchburg - Fitchburg High,00970505,9.4,6.1,33.1,50.1,0.2,0.1,1.0,50.3,49.7
Fitchburg - McKay Campus-FSC,00970030,3.8,3.8,37.5,47.2,0.0,0.0,7.8,51.4,48.6
Fitchburg - Memorial Intermediate,00970048,6.0,8.3,43.8,39.9,0.2,0.0,1.8,49.5,50.5
Fitchburg - Reingold Elementary,00970043,5.2,4.9,39.2,46.2,0.0,0.0,4.5,49.5,50.5
Fitchburg - South Street Elementary,00970060,5.4,5.7,48.5,35.8,0.0,0.3,4.3,52.2,47.8
Florida - Abbott Memorial,00980005,1.7,0.0,0.9,95.7,0.0,0.0,1.7,42.6,57.4
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.0,0.5,2.6,94.3,0.0,0.0,1.6,52.8,47.2
Foxborough - Charles Taylor Elem,00990050,1.0,1.6,1.9,94.6,0.0,0.3,0.6,50.8,49.2
Foxborough - Foxborough High,00990505,4.1,2.6,1.8,90.2,0.2,0.8,0.1,49.3,50.7
Foxborough - John J Ahern,00990405,3.5,2.9,2.2,90.7,0.0,0.4,0.3,50.3,49.7
Foxborough - Mabelle M Burrell,00990015,1.9,2.2,2.2,91.0,1.1,0.0,1.6,56.3,43.8
Foxborough - Vincent M Igo Elem,00990020,2.3,4.8,2.0,89.1,0.3,1.3,0.3,56.7,43.3
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,17.1,9.1,4.2,66.5,0.1,0.1,2.8,48.4,51.6
Framingham - Barbieri Elem,01000035,3.4,1.0,66.2,27.1,0.0,0.2,2.2,48.2,51.8
Framingham - Blocks Pre-School @ King,01000003,2.6,8.1,15.4,71.3,0.0,0.4,2.2,57.4,42.6
Framingham - Brophy,01000006,2.3,4.2,58.6,33.1,0.0,0.0,1.9,52.8,47.2
Framingham - Cameron Middle School,01000302,8.5,1.9,15.0,74.0,0.2,0.0,0.4,52.7,47.3
Framingham - Charlotte A Dunning,01000007,7.1,19.6,10.6,60.8,0.2,0.0,1.7,49.3,50.7
Framingham - Framingham H S,01000515,8.5,5.9,17.7,67.3,0.3,0.0,0.3,48.7,51.3
Framingham - Fuller Middle,01000305,7.6,4.5,30.3,57.6,0.0,0.0,0.0,49.0,51.0
Framingham - Hemenway,01000015,2.1,10.5,6.2,76.5,0.2,0.0,4.5,51.3,48.7
Framingham - Mary E Stapleton Elem,01000045,6.8,3.1,11.3,74.8,0.3,0.0,3.7,53.8,46.2
Framingham - Miriam F McCarthy Sch,01000050,12.3,4.5,17.5,61.3,0.0,0.0,4.5,53.3,46.7
Framingham - Potter Road,01000039,3.5,3.5,5.4,84.2,0.2,0.0,3.1,50.2,49.8
Framingham - Walsh Middle,01000310,3.8,8.7,21.5,65.8,0.1,0.0,0.0,51.5,48.5
Framingham - Woodrow Wilson,01000055,6.4,0.9,13.6,76.8,0.0,0.0,2.3,51.3,48.7
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0.8,3.3,2.5,90.1,0.0,0.3,3.1,55.2,44.8
Franklin - Annie Sullivan Middle School,01010040,0.7,2.5,2.5,93.9,0.2,0.0,0.2,46.1,53.9
Franklin - Davis Thayer,01010035,1.6,2.2,3.8,91.4,0.3,0.6,0.0,52.1,47.9
Franklin - Franklin ECDC,01010003,1.0,2.6,0.5,94.3,0.5,0.0,1.0,56.2,43.8
Franklin - Franklin High,01010505,1.2,2.4,1.5,93.4,0.5,0.1,0.8,47.3,52.7
Franklin - Helen Keller Elementary,01010012,0.7,2.8,1.6,93.7,0.0,0.0,1.2,57.3,42.7
Franklin - Horace Mann,01010405,1.1,5.3,1.9,90.4,0.6,0.0,0.8,53.5,46.5
Franklin - J F Kennedy Memorial,01010013,1.0,7.8,2.2,86.3,0.6,0.0,2.2,52.5,47.5
Franklin - Jefferson Elementary,01010010,0.4,2.4,2.6,92.3,0.2,0.0,2.0,49.5,50.5
Franklin - Oak Street Elementary,01010030,0.6,3.2,1.3,92.4,0.6,0.2,1.5,50.5,49.5
Franklin - Parmenter,01010032,0.7,3.9,3.4,88.2,0.5,0.0,3.4,50.0,50.0
Franklin - Remington Middle,01010310,1.2,2.6,2.6,91.2,0.2,0.2,2.0,46.6,53.4
Franklin County Regional Vocational Technical - Franklin County Tech,08180605,1.2,0.0,4.1,91.6,0.2,0.6,2.3,66.4,33.6
Freetown - Freetown Elementary,01020005,0.4,0.9,1.3,96.2,0.4,0.0,0.8,48.0,52.0
Freetown-Lakeville - Apponequet Regional High,06650505,1.0,0.4,2.5,95.0,0.0,0.1,1.1,49.0,51.0
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,1.6,0.0,2.0,95.1,0.4,0.0,0.8,46.7,53.3
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0.6,0.6,1.5,95.1,0.1,0.1,2.0,51.2,48.8
Frontier - Frontier Reg,06700505,1.4,2.3,3.1,90.1,0.0,0.1,3.0,48.1,51.9
Gardner - Elm Street School,01030001,3.4,2.3,13.1,79.4,0.0,0.0,1.9,52.6,47.4
Gardner - Gardner High,01030505,4.0,1.7,9.9,82.5,0.4,0.0,1.5,51.4,48.6
Gardner - Gardner Middle School,01030405,4.0,1.7,8.7,83.5,0.8,0.0,1.2,52.4,47.6
Gardner - Helen Mae Sauter Elem,01030015,3.6,4.9,11.7,76.5,0.0,0.0,3.2,51.0,49.0
Gardner - Waterford Street,01030020,3.8,1.5,14.1,77.5,0.0,0.0,3.2,51.9,48.1
Gateway - Blandford Elementary,06720033,0.0,1.9,0.0,98.1,0.0,0.0,0.0,55.6,44.4
Gateway - Chester Elementary,06720059,1.3,0.0,1.3,97.4,0.0,0.0,0.0,56.4,43.6
Gateway - Gateway Reg High,06720505,0.0,0.0,1.4,96.3,0.3,0.0,2.0,51.0,49.0
Gateway - Gateway Regional Junior High School,06720405,1.4,0.9,1.9,94.9,0.0,0.0,0.9,47.0,53.0
Gateway - Gateway Regional Middle School,06720410,0.0,0.6,0.6,97.1,0.0,0.0,1.7,52.9,47.1
Gateway - Littleville Elementary School,06720143,0.0,0.0,4.9,93.4,0.0,0.0,1.6,48.9,51.1
Gateway - Russell Elementary,06720256,0.0,1.0,3.1,95.8,0.0,0.0,0.0,55.2,44.8
Gateway - Russell H Conwell,06720349,1.7,0.0,1.7,96.6,0.0,0.0,0.0,48.3,51.7
Georgetown - Georgetown Middle/High,01050505,0.2,0.8,3.7,93.5,0.1,0.4,1.2,49.0,51.0
Georgetown - Penn Brook,01050010,0.4,0.6,1.0,96.4,0.0,0.0,1.7,53.6,46.4
Georgetown - Perley Elementary,01050005,0.0,0.3,0.6,98.5,0.0,0.0,0.6,56.0,44.0
Gill-Montague - Gill Elem,06740005,0.8,0.0,2.3,96.9,0.0,0.0,0.0,45.0,55.0
Gill-Montague - Great Falls Middle,06740310,0.8,0.8,4.6,92.5,0.4,0.4,0.4,52.1,47.9
Gill-Montague - Hillcrest,06740015,5.8,0.0,4.9,79.6,0.0,0.0,9.7,61.2,38.8
Gill-Montague - Sheffield Elementary,06740050,1.4,2.7,8.5,83.1,0.0,0.3,4.1,47.8,52.2
Gill-Montague - Turners Fall High,06740505,2.2,0.9,5.1,89.6,0.3,0.6,1.3,48.4,51.6
Global Learning Charter Public  (District) - Global Learning Charter Public School,04960305,11.9,0.7,23.2,60.3,0.2,0.0,3.7,47.7,52.3
Gloucester - Beeman Memorial,01070010,3.4,1.3,5.4,82.2,1.0,4.7,2.0,51.2,48.8
Gloucester - East Gloucester Elem,01070020,0.8,1.9,1.9,91.3,0.0,0.8,3.4,49.0,51.0
Gloucester - Gloucester High,01070505,1.5,1.3,1.4,95.5,0.1,0.2,0.1,52.7,47.3
Gloucester - Milton L Fuller Elem,01070025,0.0,0.0,0.0,100.0,0.0,0.0,0.0,70.8,29.2
Gloucester - Plum Cove School,01070042,0.0,0.5,1.8,95.4,0.9,0.5,0.9,46.5,53.5
Gloucester - Ralph B O'Maley Middle,01070305,1.2,1.7,4.0,92.6,0.3,0.1,0.1,50.6,49.4
Gloucester - Veterans Memorial,01070045,0.4,1.5,11.0,84.0,0.8,1.1,1.1,55.5,44.5
Gloucester - West Parish,01070050,1.7,0.7,1.9,93.4,0.2,0.0,1.9,46.2,53.8
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,25.0
Grafton - Grafton Elementary,01100200,1.2,9.8,2.6,84.4,0.0,0.0,2.0,48.7,51.3
Grafton - Grafton Memorial Senior,01100505,0.9,3.3,4.5,90.3,0.2,0.0,0.8,49.3,50.7
Grafton - Grafton Middle,01100305,1.0,4.6,1.9,89.8,0.3,0.0,2.4,50.7,49.3
Grafton - North Grafton Elementary,01100025,1.5,11.4,1.2,83.1,0.0,0.0,2.9,51.6,48.4
Grafton - South Grafton Elementary,01100005,0.0,21.8,3.4,72.1,0.0,0.0,2.7,49.0,51.0
Granby - East Meadow,01110004,0.7,1.8,3.9,92.5,0.0,0.0,1.1,52.5,47.5
Granby - Granby Jr Sr High Sch,01110505,0.5,0.7,2.0,94.4,0.2,0.2,2.0,45.0,55.0
Granby - West St,01110010,0.0,2.7,3.1,91.5,0.0,0.0,2.7,55.1,44.9
Granville - Granville Village,01120005,0.0,1.2,1.8,94.5,1.2,0.6,0.6,54.0,46.0
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,08210605,2.6,1.8,4.1,88.8,0.6,0.0,2.1,56.4,43.6
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,08230605,1.5,0.7,76.6,20.8,0.0,0.0,0.4,53.0,47.0
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,08280605,2.9,17.9,22.1,54.9,0.1,0.0,2.1,55.0,45.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,08250605,7.6,0.4,15.1,74.3,0.4,0.0,2.1,50.4,49.6
Greenfield - Federal,01140010,1.9,3.4,18.4,69.9,0.5,0.0,5.8,57.3,42.7
Greenfield - Four Corners,01140025,1.9,0.9,12.1,79.4,0.0,0.0,5.6,50.5,49.5
Greenfield - Greenfield High,01140505,2.8,1.7,11.9,77.5,0.2,0.0,5.9,51.4,48.6
Greenfield - Greenfield Middle,01140305,3.0,2.1,12.8,78.5,0.5,0.0,3.2,51.9,48.1
Greenfield - Newton School,01140035,3.3,2.8,11.7,78.3,0.0,0.0,3.9,55.6,44.4
Greenfield - Poet Seat,01140045,0.0,0.0,25.0,75.0,0.0,0.0,0.0,75.0,25.0
Greenfield - The Academy of Early Learning at North Parish,01140005,1.3,2.7,9.3,86.7,0.0,0.0,0.0,62.7,37.3
Groton-Dunstable - Boutwell School,06730001,1.3,3.9,2.6,92.1,0.0,0.0,0.0,63.2,36.8
Groton-Dunstable - Florence Roche School,06730010,0.9,4.4,1.2,93.0,0.0,0.0,0.5,51.9,48.1
Groton-Dunstable - Groton Dunstable Reg Middle,06730305,0.3,2.9,0.8,95.7,0.1,0.1,0.1,50.0,50.0
Groton-Dunstable - Groton Dunstable Regional,06730505,0.2,2.5,0.7,95.9,0.2,0.0,0.5,55.6,44.4
Groton-Dunstable - Swallow/Union School,06730005,0.0,4.3,0.5,95.2,0.0,0.0,0.0,51.7,48.3
Hadley - Hadley Elem,01170015,2.0,2.4,5.1,84.1,0.2,1.5,4.6,52.9,47.1
Hadley - Hopkins Academy,01170505,3.6,3.3,4.3,86.5,0.7,0.7,1.0,45.4,54.6
Halifax - Halifax Elementary,01180005,1.4,0.8,0.3,97.2,0.0,0.3,0.0,51.8,48.2
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.4,6.2,0.0,91.9,0.0,1.2,0.4,45.0,55.0
Hamilton-Wenham - Cutler School,06750010,0.3,4.7,3.0,89.7,0.0,0.0,2.3,51.7,48.3
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0.3,3.0,0.9,94.8,0.0,0.0,1.0,48.7,51.3
Hamilton-Wenham - Miles River Middle,06750310,0.4,3.8,0.4,93.4,0.0,0.6,1.3,44.8,55.2
Hamilton-Wenham - Winthrop School,06750015,0.3,6.0,0.0,92.6,0.3,0.0,0.7,58.9,41.1
Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,24.6,3.1,18.3,53.4,0.0,0.5,0.0,45.5,54.5
Hampden-Wilbraham - Green Meadows Elem,06800005,2.4,2.4,5.2,87.3,0.0,0.0,2.7,53.6,46.4
Hampden-Wilbraham - Memorial Elementary,06800015,1.4,2.4,3.1,92.7,0.0,0.0,0.3,52.2,47.8
Hampden-Wilbraham - Mile Tree Elementary,06800025,2.3,2.8,3.4,89.5,0.0,0.0,2.0,46.3,53.7
Hampden-Wilbraham - Minnechaug Reg High,06800505,3.7,2.5,3.2,89.0,0.2,0.1,1.3,52.2,47.8
Hampden-Wilbraham - Soule Road,06800030,1.7,1.7,1.1,92.0,0.0,1.4,2.0,46.3,53.7
Hampden-Wilbraham - Stony Hill School,06800050,1.3,6.0,5.3,85.0,0.0,0.0,2.3,49.3,50.7
Hampden-Wilbraham - Thornton Burgess,06800305,5.1,2.4,1.7,88.8,0.0,0.0,2.0,52.0,48.0
Hampden-Wilbraham - Wilbraham Middle,06800310,3.8,3.4,4.5,87.2,0.0,0.4,0.7,51.2,48.8
Hampshire - Hampshire Reg High,06830505,0.5,1.4,1.4,95.9,0.0,0.0,0.9,45.7,54.3
Hancock - Hancock Elementary,01210005,2.4,0.0,2.4,95.1,0.0,0.0,0.0,53.7,46.3
Hanover - Cedar Elementary,01220004,1.0,2.4,1.6,95.0,0.0,0.0,0.0,52.6,47.4
Hanover - Center Elementary,01220005,0.0,1.7,1.4,96.9,0.0,0.0,0.0,55.4,44.6
Hanover - Hanover High,01220505,1.6,1.0,0.6,96.6,0.1,0.0,0.0,50.3,49.7
Hanover - Hanover Middle,01220305,1.5,1.2,0.9,96.5,0.0,0.0,0.0,51.2,48.8
Hanover - Sylvester,01220015,0.0,2.1,0.0,97.9,0.0,0.0,0.0,58.6,41.4
Harvard - Bromfield,01250505,1.5,5.2,1.1,91.5,0.1,0.1,0.4,46.9,53.1
Harvard - Harvard Elementary,01250005,1.7,8.3,1.7,87.2,0.0,0.0,1.1,54.8,45.2
Harwich - Harwich Elementary,01260005,3.0,1.2,5.3,83.6,1.0,0.1,5.8,52.7,47.3
Harwich - Harwich High,01260505,2.4,1.6,2.4,92.7,0.0,0.8,0.0,48.0,52.0
Harwich - Harwich Middle,01260305,5.9,1.0,1.4,86.9,1.4,0.7,2.8,53.3,46.7
Hatfield - Hatfield Elementary,01270005,0.8,0.0,2.0,93.2,0.0,2.8,1.2,50.8,49.2
Hatfield - Smith Academy,01270505,1.9,1.5,1.5,94.7,0.0,0.0,0.5,51.0,49.0
Haverhill - Bradford Elementary,01280008,2.9,1.0,10.0,85.9,0.0,0.2,0.0,52.1,47.9
Haverhill - Caleb Dustin Hunking,01280035,3.3,0.9,11.0,84.5,0.0,0.0,0.2,53.4,46.6
Haverhill - Consentino,01280100,4.7,1.8,29.3,63.9,0.0,0.0,0.3,51.2,48.8
Haverhill - Crowell,01280020,0.0,2.6,12.8,84.6,0.0,0.0,0.0,41.0,59.0
Haverhill - Dr Paul Nettle,01280050,4.6,1.7,28.5,65.2,0.0,0.0,0.0,53.3,46.7
Haverhill - Golden Hill,01280026,4.2,1.6,33.1,60.2,0.0,0.2,0.7,53.8,46.2
Haverhill - Greenleaf,01280027,3.0,2.3,10.6,84.1,0.0,0.0,0.0,47.3,52.7
Haverhill - Haverhill Alternative School,01280033,8.7,0.0,34.8,56.5,0.0,0.0,0.0,82.6,17.4
Haverhill - Haverhill High,01280505,4.6,2.5,23.3,69.2,0.1,0.1,0.3,50.4,49.6
Haverhill - John G Whittier,01280085,3.4,0.9,18.1,76.5,0.2,0.0,0.9,51.4,48.6
Haverhill - Moody,01280045,2.2,1.7,17.7,77.3,0.0,0.6,0.6,63.0,37.0
Haverhill - Pentucket Lake Elem,01280054,5.5,1.9,24.1,68.4,0.0,0.2,0.0,55.9,44.1
Haverhill - TEACH,01280073,6.8,2.3,20.5,70.5,0.0,0.0,0.0,84.1,15.9
Haverhill - Tilton,01280075,5.0,1.0,34.9,58.8,0.0,0.0,0.3,51.5,48.5
Haverhill - Walnut Square,01280080,0.0,2.0,9.2,88.2,0.7,0.0,0.0,55.9,44.1
Hawlemont - Hawlemont Reg,06850005,0.0,1.8,5.5,89.9,0.0,0.0,2.8,48.6,51.4
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,4.8,1.8,15.4,75.7,0.0,0.0,2.2,46.3,53.7
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,1.2,2.5,3.1,87.0,1.2,0.0,4.9,47.5,52.5
Hingham - East Elementary School,01310005,0.3,1.5,1.3,94.3,0.0,0.0,2.6,51.1,48.9
Hingham - Hingham High,01310505,2.0,1.7,2.5,90.8,0.0,0.0,3.0,50.8,49.2
Hingham - Hingham Middle School,01310410,1.2,0.9,1.1,94.2,0.0,0.0,2.6,51.3,48.7
Hingham - Plymouth River,01310019,0.9,1.4,1.8,93.9,0.0,0.2,1.8,49.7,50.3
Hingham - South Elem,01310020,1.0,2.1,2.1,93.3,0.0,0.0,1.5,55.7,44.3
Hingham - Wm L Foster Elem,01310010,2.1,1.9,2.1,89.2,0.0,0.0,4.8,51.7,48.3
Holbrook - Holbrook Jr Sr High,01330505,13.8,3.9,7.3,70.9,0.0,0.0,4.1,53.5,46.5
Holbrook - John F Kennedy,01330018,9.9,4.0,7.3,73.5,0.0,0.0,5.4,53.3,46.7
Holbrook - South,01330025,13.4,3.1,5.3,73.3,0.3,0.0,4.7,49.7,50.3
Holland - Holland Elementary,01350005,1.2,1.2,4.4,92.8,0.0,0.0,0.4,49.4,50.6
Holliston - Holliston High,01360505,1.9,1.8,1.1,94.5,0.0,0.0,0.6,52.2,47.8
Holliston - Miller School,01360007,0.8,2.5,2.5,92.3,0.0,0.0,1.9,49.0,51.0
Holliston - Placentino Elementary,01360010,0.3,3.7,2.4,90.5,0.1,0.0,3.0,49.4,50.6
Holliston - Robert H. Adams Middle School,01360305,0.5,3.4,2.6,91.7,0.0,0.0,1.9,49.8,50.2
Holyoke - Center for Excellence,01370525,6.5,0.0,84.6,8.9,0.0,0.0,0.0,83.7,16.3
Holyoke - E N White Elem,01370045,3.0,0.4,75.1,21.1,0.0,0.0,0.4,53.5,46.5
Holyoke - Holyoke High,01370505,4.1,0.9,65.3,29.7,0.0,0.0,0.0,49.0,51.0
Holyoke - Joseph Metcalf Preschool,01370003,1.4,1.4,62.0,35.1,0.0,0.0,0.0,51.0,49.0
Holyoke - Kelly Elem,01370040,1.5,0.5,94.2,3.6,0.0,0.0,0.2,50.9,49.1
Holyoke - Lt Clayre Sullivan Elem,01370055,2.6,0.6,67.3,29.1,0.0,0.0,0.3,52.0,48.0
Holyoke - Lt Elmer J McMahon Elem,01370015,1.8,0.9,57.3,39.5,0.2,0.0,0.2,51.2,48.8
Holyoke - Maurice A Donahue Elem,01370060,3.1,1.9,80.7,14.0,0.0,0.0,0.2,53.9,46.1
