SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,0.5,0.0,3.6,92.6,0.4,1.4,1.5,46.0,54.0
Duxbury - Alden School,00820004,0.4,1.5,1.5,95.2,0.0,0.0,1.4,51.7,48.3
Duxbury - Chandler Elementary,00820006,0.8,1.8,1.8,90.8,0.0,0.0,4.8,52.8,47.2
Duxbury - Duxbury High,00820505,0.6,0.6,0.6,97.6,0.1,0.0,0.6,49.5,50.5
Duxbury - Duxbury Middle,00820305,0.6,0.8,0.5,97.3,0.0,0.0,0.8,51.5,48.5
East Bridgewater - Central,00830005,1.5,0.5,0.4,95.8,0.0,0.0,1.8,50.1,49.9
East Bridgewater - East Bridgewater High,00830505,1.3,0.9,1.6,95.1,0.0,0.2,0.9,50.7,49.3
East Bridgewater - Gordon W Mitchell,00830010,0.8,0.3,1.9,94.8,0.1,0.3,1.7,47.7,52.3
East Longmeadow - Birchland Park,00870305,2.9,3.6,4.1,89.2,0.0,0.0,0.1,45.3,54.7
East Longmeadow - East Longmeadow High,00870505,3.5,2.7,2.5,90.6,0.0,0.0,0.7,51.4,48.6
East Longmeadow - Mapleshade,00870010,6.0,4.6,3.6,84.4,0.7,0.0,0.7,54.6,45.4
East Longmeadow - Meadow Brook,00870013,2.2,4.5,3.8,89.2,0.0,0.0,0.3,52.8,47.2
East Longmeadow - Mountain View,00870015,1.9,5.2,1.2,90.1,0.0,0.6,0.9,48.1,51.9
Eastham - Eastham Elementary,00850005,2.4,3.4,4.3,88.9,0.0,0.0,1.0,44.9,55.1
Easthampton - Center School,00860005,0.0,5.0,7.0,86.9,0.0,0.0,1.0,45.7,54.3
Easthampton - Easthampton High,00860505,2.9,4.5,6.5,85.9,0.0,0.0,0.2,48.2,51.8
Easthampton - Maple,00860010,2.0,6.3,7.5,84.3,0.0,0.0,0.0,49.8,50.2
Easthampton - Neil A Pepin,00860020,0.5,2.0,7.1,89.8,0.0,0.0,0.5,52.0,48.0
Easthampton - White Brook Middle School,00860305,2.2,4.5,8.9,84.2,0.2,0.0,0.0,51.4,48.6
Easton - Center School,00880003,5.1,5.9,1.5,86.8,0.0,0.0,0.7,52.0,48.0
Easton - Easton Middle School,00880405,4.2,2.4,3.5,86.6,0.2,0.0,3.1,51.7,48.3
Easton - F L Olmsted,00880030,4.5,4.1,3.6,85.6,0.2,0.0,2.0,47.9,52.1
Easton - H H Richardson School,00880025,5.2,3.1,3.6,84.9,0.4,0.0,2.7,48.3,51.7
Easton - Moreau Hall,00880020,3.3,3.3,6.7,83.3,0.5,0.0,2.9,51.7,48.3
Easton - Oliver Ames High,00880505,5.3,3.6,3.4,84.8,0.0,0.3,2.7,49.6,50.4
Easton - Parkview Elementary,00880015,4.7,1.3,1.8,89.2,0.3,0.3,2.4,52.2,47.8
Edgartown - Edgartown Elementary,00890005,0.9,0.6,9.9,85.4,0.9,0.0,2.4,51.6,48.4
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,71.7,0.6,23.6,1.3,0.0,0.0,2.8,45.7,54.3
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Ch,04520505,49.8,1.8,43.1,2.2,0.9,0.4,1.8,33.3,66.7
Edward W. Brooke Charter School 2 (District) - Edward W. Brooke Charter School 2,04430205,70.1,1.8,25.1,1.2,0.0,1.2,0.6,51.5,48.5
Erving - Erving Elementary,00910030,0.0,0.0,3.8,92.4,0.0,0.0,3.8,47.8,52.2
Essex Agricultural Technical - Essex Agricultural and Technical Institute,09130705,0.8,0.4,10.2,85.5,0.2,0.0,2.9,35.9,64.1
Everett - Everett High,00930505,21.5,4.6,28.2,44.7,0.1,0.1,0.8,53.8,46.2
Everett - George Keverian School,00930028,18.2,6.2,33.8,39.4,1.1,0.1,1.1,51.5,48.5
Everett - Lafayette School,00930038,19.9,4.9,31.1,41.5,0.3,0.1,2.1,50.6,49.4
Everett - Madeline English School,00930018,13.3,4.3,29.3,50.0,0.7,0.2,2.3,54.1,45.9
Everett - Parlin School,00930058,16.0,3.3,52.0,26.1,1.2,0.0,1.4,48.3,51.7
Everett - Sumner G. Whittier School,00930010,17.9,7.0,43.7,27.6,0.8,0.2,2.9,50.2,49.8
Everett - Webster School,00930015,15.2,6.2,37.4,38.2,0.6,0.0,2.4,52.6,47.4
Excel Academy Charter (District) - Excel Academy Charter School,04100205,5.7,5.2,71.0,16.2,0.5,0.0,1.4,51.9,48.1
Excel Academy Charter School - Chelsea (District) - Excel Academy Charter School - Chelsea,04610405,14.3,0.0,73.2,10.7,0.0,0.0,1.8,51.8,48.2
Fairhaven - East Fairhaven,00940010,1.2,1.4,2.8,93.4,0.2,0.0,0.9,52.9,47.1
Fairhaven - Fairhaven High,00940505,1.0,0.8,1.5,94.2,0.6,0.0,1.9,49.9,50.1
Fairhaven - Hastings Middle,00940305,0.7,2.0,3.3,92.4,0.0,0.0,1.6,52.0,48.0
Fairhaven - Leroy Wood,00940030,0.8,1.7,4.2,90.0,0.4,0.4,2.5,49.4,50.6
Fairhaven - Rogers,00940020,0.4,3.1,1.8,93.4,0.4,0.0,0.9,55.3,44.7
Fall River - ACESE,00950055,10.5,0.0,26.3,36.8,0.0,5.3,21.1,84.2,15.8
Fall River - B M C Durfee High,00950505,8.3,4.6,16.1,69.5,0.4,0.1,1.0,50.4,49.6
Fall River - Carlton M. Viveiros Elementary School,00950009,7.0,2.3,24.6,57.8,0.4,0.0,8.0,51.0,49.0
Fall River - Edmond P Talbot Middle,00950305,7.4,7.3,25.1,57.2,0.3,0.0,2.7,57.7,42.3
Fall River - Henry Lord Middle,00950310,8.2,5.2,19.9,63.6,0.4,0.2,2.4,53.3,46.7
Fall River - James Tansey,00950140,1.3,3.0,6.0,82.7,0.0,0.0,7.0,53.5,46.5
Fall River - John J Doran,00950045,5.4,2.6,30.9,55.6,0.2,0.0,5.2,51.9,48.1
Fall River - Letourneau Elementary School,00950013,5.7,5.0,31.1,52.5,0.0,0.0,5.7,54.1,45.9
Fall River - Mary Fonseca Elementary School,00950011,6.9,7.3,25.2,52.6,0.5,0.0,7.5,49.8,50.2
Fall River - Matthew J Kuss Middle,00950320,7.3,1.8,16.9,70.3,0.8,0.2,2.7,47.8,52.2
Fall River - Morton Middle,00950315,7.0,4.1,12.8,73.3,0.0,0.0,2.9,49.1,50.9
Fall River - North End Elementary,00950005,5.4,1.8,15.6,71.5,0.0,0.0,5.7,51.5,48.5
Fall River - Resiliency Preparatory School,00950325,11.3,3.9,14.8,68.5,0.5,0.0,1.0,63.1,36.9
Fall River - Samuel Watson,00950145,9.3,10.7,18.7,58.0,0.0,0.3,3.0,49.0,51.0
Fall River - Spencer Borden,00950130,3.4,4.5,10.6,76.0,0.0,0.0,5.5,55.1,44.9
Fall River - Stone Therapeutic Day Middle School,00950326,8.3,0.0,16.7,70.8,0.0,0.0,4.2,83.3,16.7
Fall River - William S Greene,00950065,5.1,5.9,15.8,68.9,0.0,0.0,4.3,49.1,50.9
Falmouth - East Falmouth Elementary,00960005,6.6,2.4,2.7,81.6,3.5,0.3,2.9,55.9,44.1
Falmouth - Falmouth High,00960505,4.7,3.0,3.2,85.0,1.1,0.0,3.0,52.2,47.8
Falmouth - Lawrence,00960405,4.9,1.6,1.6,86.8,1.6,0.6,3.0,54.8,45.2
Falmouth - Morse Pond School,00960305,4.3,3.3,3.8,82.5,1.0,0.0,5.0,50.4,49.6
Falmouth - Mullen-Hall,00960020,3.5,2.9,3.7,84.5,0.2,0.0,5.3,51.9,48.1
Falmouth - North Falmouth Elementary,00960030,2.0,2.5,4.5,85.8,0.6,0.0,4.7,49.7,50.3
Falmouth - Teaticket,00960015,5.5,1.4,3.2,83.0,1.1,0.0,5.7,51.4,48.6
Farmington River Reg - Farmington River Elementary,06620020,2.6,1.3,3.2,87.7,0.0,0.0,5.2,44.5,55.5
Fitchburg - Arthur M Longsjo Middle School,00970315,5.4,5.2,51.4,32.4,0.0,0.0,5.6,49.8,50.2
Fitchburg - Crocker Elementary,00970016,6.2,2.8,47.8,34.8,0.2,0.0,8.3,55.2,44.8
Fitchburg - Fitchburg Alt. ED Program,00970510,3.9,0.0,37.9,57.5,0.0,0.0,0.7,58.8,41.2
Fitchburg - Fitchburg Arts Academy,00970325,7.0,2.2,32.7,55.9,0.0,0.0,2.2,40.4,59.6
Fitchburg - Fitchburg High,00970505,9.4,6.6,38.3,42.8,0.0,0.1,2.8,48.8,51.2
Fitchburg - McKay Campus-FSC,00970030,3.5,4.5,43.0,39.5,0.0,0.0,9.5,50.3,49.8
Fitchburg - Memorial Intermediate,00970048,5.9,7.3,47.0,36.4,0.1,0.1,3.1,50.4,49.6
Fitchburg - Reingold Elementary,00970043,5.3,5.4,40.4,42.8,0.3,0.0,5.8,53.9,46.1
Fitchburg - South Street Elementary,00970060,5.6,6.0,46.6,35.8,0.2,0.0,5.9,50.3,49.7
Florida - Abbott Memorial,00980005,1.0,0.0,1.0,95.2,0.0,1.0,1.9,45.2,54.8
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.0,2.4,4.8,89.4,0.5,0.0,1.9,49.0,51.0
Foxborough - Charles Taylor Elementary,00990050,0.0,2.5,2.8,93.3,0.4,0.0,1.1,48.2,51.8
Foxborough - Foxborough High,00990505,5.5,2.3,1.3,90.8,0.0,0.0,0.2,49.1,50.9
Foxborough - John J Ahern,00990405,3.6,3.2,2.3,89.7,0.1,0.9,0.3,53.3,46.7
Foxborough - Mabelle M Burrell,00990015,1.2,2.6,1.5,92.4,0.6,0.0,1.7,53.8,46.2
Foxborough - Vincent M Igo Elementary,00990020,3.9,3.4,4.1,87.6,0.8,0.0,0.3,51.8,48.2
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,21.0,8.9,5.7,60.5,0.0,0.1,3.8,45.7,54.3
Framingham - Barbieri Elementary,01000035,2.8,0.9,69.5,23.9,0.0,0.2,2.6,48.1,51.9
Framingham - Blocks Pre-School @ King,01000003,2.4,7.5,18.9,66.5,0.0,0.0,4.7,59.8,40.2
Framingham - Brophy,01000006,3.6,4.4,60.5,28.6,0.0,0.0,2.9,51.3,48.7
Framingham - Cameron Middle School,01000302,5.5,1.4,15.6,76.8,0.0,0.0,0.8,54.4,45.6
Framingham - Charlotte A Dunning,01000007,7.1,17.0,7.7,65.6,0.0,0.0,2.6,53.4,46.6
Framingham - Framingham High School,01000515,6.9,6.2,18.4,67.6,0.2,0.0,0.6,50.8,49.2
Framingham - Fuller Middle,01000305,8.5,4.4,27.5,59.0,0.0,0.0,0.6,47.9,52.1
Framingham - Hemenway,01000015,1.2,10.3,6.9,76.1,0.2,0.0,5.3,52.3,47.7
Framingham - Mary E Stapleton Elementary,01000045,7.6,4.9,13.4,69.4,0.0,0.0,4.6,53.5,46.5
Framingham - Miriam F McCarthy School,01000050,11.3,2.9,18.5,61.9,0.0,0.0,5.4,53.8,46.2
Framingham - Potter Road,01000039,2.4,2.4,5.6,85.4,0.2,0.0,4.0,50.1,49.9
Framingham - Walsh Middle,01000310,5.5,9.3,24.3,60.3,0.3,0.0,0.3,48.6,51.4
Framingham - Woodrow Wilson,01000055,6.8,0.8,13.5,76.2,0.0,0.0,2.7,52.6,47.4
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,1.3,2.8,2.5,91.4,0.0,0.3,1.8,55.3,44.7
Franklin - Annie Sullivan Middle School,01010040,1.3,1.5,2.4,93.5,0.2,0.0,1.1,57.3,42.7
Franklin - Davis Thayer,01010035,0.9,2.7,3.3,92.2,0.0,0.0,0.9,47.9,52.1
Franklin - Franklin Early Childhood Development Center,01010003,2.9,4.0,5.8,83.2,0.0,0.6,3.5,61.3,38.7
Franklin - Franklin High,01010505,1.3,3.5,1.5,92.3,0.2,0.2,0.9,47.5,52.5
Franklin - Helen Keller Elementary,01010012,1.7,3.5,1.5,92.4,0.2,0.0,0.7,55.9,44.1
Franklin - Horace Mann,01010405,1.3,4.0,1.3,92.0,0.4,0.0,1.0,50.3,49.7
Franklin - J F Kennedy Memorial,01010013,0.8,8.8,1.7,85.5,0.2,0.0,2.9,51.6,48.4
Franklin - Jefferson Elementary,01010010,1.8,3.9,1.4,89.7,0.0,0.2,3.0,52.2,47.8
Franklin - Oak Street Elementary,01010030,2.7,4.5,1.6,88.8,0.4,0.2,1.8,48.7,51.3
Franklin - Parmenter,01010032,1.3,4.2,3.8,87.8,0.4,0.0,2.4,49.8,50.2
Franklin - Remington Middle,01010310,1.4,2.6,2.4,90.4,0.4,0.0,2.6,47.3,52.7
Franklin County Regional Vocational Technical - Franklin County Technical,08180605,0.2,0.6,2.7,93.0,0.2,0.4,2.9,63.0,37.0
Freetown-Lakeville - Apponequet Regional High,06650505,0.8,0.4,1.8,95.0,0.1,0.1,1.8,49.3,50.7
Freetown-Lakeville - Assawompset Elementary School,06650002,0.5,0.6,0.5,97.7,0.2,0.3,0.3,55.3,44.7
Freetown-Lakeville - Freetown Elementary School,06650001,0.7,1.6,0.9,95.3,0.0,0.0,1.4,50.1,49.9
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0.7,1.1,1.5,95.0,0.1,0.0,1.6,51.0,49.0
Freetown-Lakeville - George R Austin Intermediate School,06650015,1.2,0.8,2.0,93.9,0.4,0.0,1.6,45.7,54.3
Frontier - Frontier Regional,06700505,0.8,3.2,3.5,88.4,0.0,0.3,3.8,49.8,50.2
Gardner - Elm Street School,01030001,3.5,2.7,13.5,77.6,0.0,0.0,2.9,50.2,49.8
Gardner - Gardner Academy for Learning and Technology,01030515,6.7,0.0,10.7,80.0,0.0,0.0,2.7,64.0,36.0
Gardner - Gardner High,01030505,3.0,2.5,10.1,81.9,0.3,0.0,2.2,53.1,46.9
Gardner - Gardner Middle School,01030405,3.8,1.7,10.1,81.6,0.7,0.0,2.1,55.8,44.2
Gardner - Helen Mae Sauter Elementary,01030015,2.3,1.4,11.4,80.5,0.5,0.5,3.6,50.5,49.5
Gardner - Waterford Street,01030020,1.3,1.3,12.2,77.1,0.2,0.2,7.6,55.8,44.2
Gateway - Chester Elementary,06720059,0.0,1.5,1.5,95.6,1.5,0.0,0.0,51.1,48.9
Gateway - Gateway Regional High,06720505,0.6,0.3,1.5,96.1,0.3,0.0,1.2,48.4,51.6
Gateway - Gateway Regional Junior High School,06720405,0.6,0.6,1.8,95.9,0.0,0.0,1.2,51.5,48.5
Gateway - Gateway Regional Middle School,06720410,0.7,0.0,2.6,95.4,0.7,0.0,0.7,57.6,42.4
Gateway - Littleville Elementary School,06720143,0.7,0.3,4.1,93.2,0.3,0.0,1.4,47.3,52.7
Georgetown - Georgetown Middle/High,01050505,0.2,0.9,2.2,94.8,0.0,0.1,1.7,50.6,49.4
Georgetown - Penn Brook,01050010,0.0,0.6,0.4,97.7,0.0,0.0,1.3,54.0,46.0
Georgetown - Perley Elementary,01050005,0.0,0.7,1.0,97.3,0.0,0.3,0.7,54.3,45.7
Gill-Montague - Gill Elementary,06740005,1.5,0.0,0.0,97.7,0.0,0.0,0.8,49.6,50.4
Gill-Montague - Great Falls Middle,06740310,2.1,0.4,6.0,88.0,1.3,0.0,2.1,50.2,49.8
Gill-Montague - Montague Elementary School,06740050,2.9,2.1,10.4,79.0,0.0,0.5,5.1,55.6,44.4
Gill-Montague - Turners Fall High,06740505,1.4,1.1,5.7,89.3,0.7,0.4,1.4,49.8,50.2
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,13.9,0.4,21.2,59.7,0.9,0.0,3.9,45.0,55.0
Gloucester - Beeman Memorial,01070010,3.0,2.3,10.0,80.0,0.3,0.7,3.7,52.7,47.3
Gloucester - East Gloucester Elementary,01070020,0.0,1.1,1.9,91.6,0.4,0.8,4.2,49.0,51.0
Gloucester - Gloucester High,01070505,1.1,1.4,2.2,94.9,0.2,0.1,0.1,52.3,47.7
Gloucester - Milton L Fuller Elementary,01070025,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.5,39.5
Gloucester - Plum Cove School,01070042,0.0,0.5,0.9,97.3,0.0,0.0,1.4,54.5,45.5
Gloucester - Ralph B O'Maley Middle,01070305,1.2,1.7,5.3,89.8,0.2,0.6,1.2,48.3,51.7
Gloucester - Veterans Memorial,01070045,0.0,2.3,11.4,82.7,0.5,1.8,1.4,56.4,43.6
Gloucester - West Parish,01070050,1.6,0.5,3.2,93.3,0.3,0.0,1.1,50.3,49.7
Gloucester Community Arts Charter (District) - Gloucester Community Arts Charter School,04480205,0.0,2.9,2.9,91.2,0.0,0.7,2.2,45.3,54.7
Gosnold - Cuttyhunk Elementary,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0
Grafton - Grafton Elementary,01100200,1.1,14.3,2.3,79.4,0.0,0.0,3.0,52.1,47.9
Grafton - Grafton High School,01100505,1.8,5.2,3.8,87.3,0.3,0.0,1.6,50.9,49.1
Grafton - Grafton Middle,01100305,1.3,6.0,2.9,88.0,0.1,0.0,1.7,48.8,51.2
Grafton - North Grafton Elementary,01100025,0.8,8.4,0.8,87.4,0.0,0.0,2.5,52.0,48.0
Grafton - South Grafton Elementary,01100005,0.5,18.9,3.0,75.1,0.0,0.0,2.6,50.6,49.4
Granby - East Meadow,01110004,0.4,3.3,2.9,91.3,0.0,0.0,2.1,49.6,50.4
Granby - Granby Jr Sr High School,01110505,1.6,1.3,2.0,93.5,0.0,0.2,1.4,48.1,51.9
Granby - West Street,01110010,0.0,1.3,5.7,90.3,0.3,0.3,2.0,56.0,44.0
Granville - Granville Village,01120005,0.0,2.1,3.4,91.1,0.0,1.4,2.1,51.4,48.6
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,1.7,2.3,3.8,89.2,0.3,0.0,2.7,56.9,43.1
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,0.4,0.1,78.0,19.8,0.0,0.0,1.8,51.8,48.2
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,4.0,15.1,24.4,53.8,0.3,0.0,2.3,52.5,47.5
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,7.5,0.7,15.2,74.2,0.3,0.0,2.1,48.7,51.3
Greenfield - Federal,01140010,1.5,1.5,15.9,78.6,0.0,0.0,2.5,59.7,40.3
Greenfield - Four Corners,01140025,1.2,1.2,8.1,87.3,0.0,0.0,2.3,50.3,49.7
Greenfield - Greenfield High,01140505,1.9,2.3,13.8,76.8,0.2,0.0,5.0,50.0,50.0
Greenfield - Greenfield Middle,01140305,3.7,1.7,14.3,76.8,0.4,0.0,3.0,51.2,48.8
Greenfield - MAVA @ Greenfield,01140900,10.1,1.7,9.1,75.2,0.6,0.0,3.3,47.1,52.9
Greenfield - Newton School,01140035,1.4,3.3,15.9,77.6,0.0,0.0,1.9,48.1,51.9
Greenfield - The Academy of Early Learning at North Parish,01140005,0.0,0.0,2.0,98.0,0.0,0.0,0.0,55.4,44.6
Groton-Dunstable - Boutwell School,06730001,0.0,15.0,3.3,80.0,0.0,1.7,0.0,56.7,43.3
Groton-Dunstable - Florence Roche School,06730010,0.5,6.0,1.1,91.4,0.0,0.5,0.4,53.4,46.6
Groton-Dunstable - Groton Dunstable Regional,06730505,0.5,3.7,1.2,94.4,0.0,0.0,0.2,50.8,49.2
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,0.6,3.1,1.3,94.1,0.1,0.0,0.8,52.1,47.9
Groton-Dunstable - Swallow/Union School,06730005,1.0,5.8,0.6,92.3,0.0,0.3,0.0,51.8,48.2
Grove Hall Preparatory Charter School (District) - Grove Hall Preparatory Charter School,04620305,56.9,0.0,38.9,0.0,0.0,0.0,4.2,47.2,52.8
Hadley - Hadley Elementary,01170015,2.8,2.0,6.5,82.0,0.5,2.8,3.5,51.6,48.4
Hadley - Hopkins Academy,01170505,2.0,2.3,4.7,88.0,0.0,0.7,2.3,44.2,55.8
Halifax - Halifax Elementary,01180005,1.8,1.3,0.5,96.0,0.0,0.3,0.0,52.1,47.9
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.0,4.7,0.0,92.6,0.0,1.2,1.6,47.1,52.9
Hamilton-Wenham - Cutler School,06750010,1.1,3.0,3.4,91.7,0.0,0.0,0.8,48.9,51.1
Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,0.9,3.4,1.0,93.3,0.0,0.3,1.1,43.5,56.5
Hamilton-Wenham - Miles River Middle,06750310,1.2,3.7,1.6,91.2,0.0,0.5,1.9,51.6,48.4
Hamilton-Wenham - Winthrop School,06750015,0.0,5.4,0.0,93.6,0.3,0.3,0.3,51.0,49.0
Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,26.5,4.5,22.7,46.0,0.0,0.3,0.0,49.5,50.5
Hampden-Wilbraham - Green Meadows Elementary,06800005,3.0,1.3,4.3,88.0,0.0,0.0,3.3,52.7,47.3
Hampden-Wilbraham - Mile Tree Elementary,06800025,1.8,2.4,7.2,85.5,0.6,0.0,2.4,52.1,47.9
Hampden-Wilbraham - Minnechaug Regional High,06800505,4.6,3.1,4.0,86.8,0.1,0.2,1.2,50.8,49.2
Hampden-Wilbraham - Soule Road,06800030,0.8,3.6,4.4,88.9,0.0,0.0,2.2,49.6,50.4
Hampden-Wilbraham - Stony Hill School,06800050,0.9,3.3,3.9,90.1,0.0,0.0,1.8,44.7,55.3
Hampden-Wilbraham - Thornton Burgess,06800305,3.4,1.7,4.8,87.8,0.0,0.0,2.4,50.3,49.7
Hampden-Wilbraham - Wilbraham Middle,06800310,1.8,2.5,4.5,89.2,0.0,0.5,1.5,50.3,49.7
Hampshire - Hampshire Regional High,06830505,0.4,0.8,1.9,95.6,0.0,0.0,1.4,45.6,54.4
Hancock - Hancock Elementary,01210005,2.2,0.0,0.0,97.8,0.0,0.0,0.0,41.3,58.7
Hanover - Cedar Elementary,01220004,1.3,2.4,1.1,95.1,0.0,0.0,0.0,51.0,49.0
Hanover - Center Elementary,01220005,0.0,2.3,1.1,96.6,0.0,0.0,0.0,55.2,44.8
Hanover - Hanover High,01220505,0.8,1.2,0.8,97.0,0.0,0.0,0.1,50.5,49.5
Hanover - Hanover Middle,01220305,0.9,1.4,0.6,97.1,0.0,0.0,0.0,53.6,46.4
Hanover - Sylvester,01220015,0.0,1.6,0.8,97.6,0.0,0.0,0.0,53.4,46.6
Harvard - Bromfield,01250505,1.7,6.8,1.4,88.9,0.1,0.1,0.9,49.0,51.0
Harvard - Hildreth Elementary School,01250005,2.8,8.9,2.8,82.6,0.0,0.0,2.8,53.5,46.5
Harwich - Harwich Elementary,01260005,3.1,1.0,5.1,82.7,1.9,0.2,6.1,51.6,48.4
Harwich - Harwich High,01260505,5.8,2.2,2.2,89.5,0.0,0.0,0.3,49.2,50.8
Harwich - Harwich Middle,01260305,5.6,1.5,4.9,82.3,1.2,0.0,4.6,52.4,47.6
Hatfield - Hatfield Elementary,01270005,0.4,0.4,1.8,94.3,0.0,1.1,2.1,53.0,47.0
Hatfield - Smith Academy,01270505,2.0,2.0,2.5,92.0,0.0,0.0,1.5,50.2,49.8
Haverhill - Bradford Elementary,01280008,5.3,2.1,10.1,81.8,0.0,0.2,0.5,52.6,47.4
Haverhill - Caleb Dustin Hunking,01280035,2.3,0.9,15.2,81.6,0.0,0.0,0.0,49.9,50.1
Haverhill - Consentino Middle School,01280100,3.6,1.3,39.2,55.3,0.0,0.1,0.6,50.5,49.5
Haverhill - Crowell,01280020,2.0,0.0,14.0,84.0,0.0,0.0,0.0,40.0,60.0
Haverhill - Dr Paul Nettle,01280050,5.1,2.5,33.3,58.4,0.0,0.0,0.6,51.4,48.6
Haverhill - Golden Hill,01280026,4.6,1.5,36.5,56.9,0.0,0.0,0.6,50.6,49.4
Haverhill - Greenleaf,01280027,3.4,1.7,9.8,82.9,0.4,1.3,0.4,50.9,49.1
Haverhill - Haverhill Alternative School,01280033,10.6,0.0,27.7,61.7,0.0,0.0,0.0,87.2,12.8
Haverhill - Haverhill High,01280505,4.8,2.1,25.3,67.3,0.1,0.0,0.6,53.8,46.2
Haverhill - John G Whittier,01280085,3.3,2.0,19.9,74.0,0.0,0.0,0.8,54.9,45.1
Haverhill - Moody,01280045,8.3,2.1,21.2,66.3,0.0,0.5,1.6,62.7,37.3
Haverhill - Pentucket Lake Elementary,01280054,3.4,2.2,27.8,65.0,0.2,0.6,0.8,55.5,44.5
Haverhill - TEACH,01280073,6.1,2.0,28.6,63.3,0.0,0.0,0.0,81.6,18.4
Haverhill - Tilton,01280075,3.9,0.6,43.9,49.8,0.0,0.2,1.7,52.6,47.4
Haverhill - Walnut Square,01280080,2.4,1.8,13.5,81.2,0.0,0.0,1.2,48.2,51.8
Hawlemont - Hawlemont Regional,06850005,0.0,2.1,6.3,90.6,0.0,0.0,1.0,46.9,53.1
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,4.7,1.0,14.5,77.0,0.0,0.0,2.7,44.9,55.1
Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,04500105,1.8,1.2,3.6,86.1,0.6,0.0,6.7,50.3,49.7
Hingham - East Elementary School,01310005,0.5,1.7,0.8,94.7,0.0,0.0,2.3,51.5,48.5
Hingham - Hingham High,01310505,1.2,1.6,1.8,92.9,0.0,0.0,2.6,50.8,49.2
Hingham - Hingham Middle School,01310410,1.2,1.4,1.9,92.7,0.0,0.0,2.9,50.1,49.9
Hingham - Plymouth River,01310019,1.3,1.3,2.8,92.7,0.0,0.2,1.7,53.9,46.1
Hingham - South Elementary,01310020,1.6,1.6,2.9,92.8,0.0,0.0,1.2,54.8,45.2
Hingham - Wm L Foster Elementary,01310010,1.7,2.5,1.7,90.1,0.0,0.0,4.0,51.7,48.3
Holbrook - Holbrook Jr Sr High,01330505,15.2,5.1,7.0,69.2,0.2,0.2,3.1,53.3,46.7
Holbrook - John F Kennedy,01330018,9.6,3.2,8.5,72.1,0.0,0.0,6.6,51.0,49.0
Holbrook - South,01330025,14.4,3.2,5.6,71.2,0.0,0.0,5.6,50.2,49.8
Holland - Holland Elementary,01350005,1.4,1.4,4.1,93.2,0.0,0.0,0.0,52.3,47.7
Holliston - Holliston High,01360505,1.3,2.5,1.7,93.2,0.0,0.0,1.2,49.1,50.9
Holliston - Miller School,01360007,0.6,4.4,2.1,89.9,0.2,0.0,2.9,51.1,48.9
Holliston - Placentino Elementary,01360010,0.6,3.2,4.0,89.5,0.0,0.0,2.7,46.7,53.3
Holliston - Robert H. Adams Middle School,01360305,0.9,2.4,1.7,92.3,0.0,0.0,2.7,48.6,51.4
Holyoke - Center for Excellence,01370525,4.5,0.6,91.0,3.2,0.0,0.0,0.6,78.7,21.3
Holyoke - E N White Elementary,01370045,2.7,0.4,77.8,18.1,0.0,0.0,1.0,49.5,50.5
Holyoke - Holyoke High,01370505,3.9,1.2,66.3,28.5,0.0,0.0,0.0,47.9,52.1
Holyoke - Joseph Metcalf Preschool,01370003,1.8,0.9,61.9,35.3,0.0,0.0,0.0,61.0,39.0
Holyoke - Kelly Elementary,01370040,0.7,0.4,96.6,2.3,0.0,0.0,0.0,50.7,49.3
Holyoke - Lt Clayre Sullivan Elementary,01370055,4.2,0.7,70.5,24.1,0.0,0.0,0.5,52.3,47.7
Holyoke - Lt Elmer J McMahon Elementary,01370015,0.5,0.8,58.4,40.1,0.3,0.0,0.0,53.1,46.9
Holyoke - Maurice A Donahue Elementary,01370060,5.2,1.8,77.7,15.3,0.0,0.0,0.0,53.4,46.6
Holyoke - Morgan Elementary,01370025,5.9,0.5,88.9,4.6,0.0,0.0,0.0,50.1,49.9
