SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Dracut - Dracut Senior High,00790505,3.9,4.5,4.1,86.8,0.0,0.1,0.6,51.4,48.6
Dracut - George H. Englesby Intermediate,00790040,4.8,4.6,6.7,82.2,0.2,0.0,1.6,52.1,47.9
Dracut - Greenmont Avenue,00790030,1.9,5.5,7.4,81.8,0.3,0.3,2.8,48.2,51.8
Dracut - Joseph A Campbell Elementary,00790020,4.4,4.4,5.5,84.7,0.0,0.0,1.0,52.9,47.1
Dracut - Lakeview Junior High,00790410,1.9,4.3,6.6,85.4,0.2,0.0,1.6,51.0,49.0
Dracut - Parker Avenue School,00790515,7.7,0.0,15.4,69.2,0.0,0.0,7.7,69.2,30.8
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,63.5,0.0,33.1,1.1,0.6,0.0,1.7,43.3,56.7
Dudley-Charlton Reg - Charlton Elementary,06580020,1.1,0.0,6.1,88.9,0.0,1.3,2.6,52.4,47.6
Dudley-Charlton Reg - Charlton Middle School,06580310,0.8,0.0,6.5,90.0,0.0,1.2,1.6,50.2,49.8
Dudley-Charlton Reg - Dudley Elementary,06580005,2.3,0.0,6.3,88.9,0.0,1.5,1.0,46.2,53.8
Dudley-Charlton Reg - Dudley Middle School,06580305,1.7,0.0,5.4,88.4,0.5,1.6,2.5,53.9,46.1
Dudley-Charlton Reg - Heritage School,06580030,0.4,0.0,4.8,91.3,0.0,1.7,1.9,52.3,47.7
Dudley-Charlton Reg - Mason Road School,06580010,1.9,0.0,6.0,88.4,0.4,0.4,3.0,48.3,51.7
Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,1.1,0.0,4.3,91.4,0.2,1.9,1.1,46.4,53.6
Duxbury - Alden School,00820004,1.1,1.0,1.4,93.2,0.1,0.0,3.1,54.6,45.4
Duxbury - Chandler Elementary,00820006,1.2,1.8,1.7,91.1,0.0,0.0,4.2,50.0,50.0
Duxbury - Duxbury High,00820505,0.3,1.1,0.8,96.5,0.2,0.0,1.2,51.4,48.6
Duxbury - Duxbury Middle,00820305,0.1,1.0,1.2,96.5,0.0,0.0,1.2,50.5,49.5
East Bridgewater - Central,00830005,2.5,0.0,1.8,92.6,0.2,0.0,3.0,56.4,43.6
East Bridgewater - East Bridgewater JR./SR. High School,00830505,1.3,0.5,1.2,95.4,0.1,0.4,1.1,48.9,51.1
East Bridgewater - Gordon W Mitchell,00830010,2.3,0.5,0.7,94.3,0.1,0.0,2.0,46.0,54.0
East Longmeadow - Birchland Park,00870305,4.5,4.2,3.5,86.4,0.3,0.2,0.9,50.8,49.2
East Longmeadow - East Longmeadow High,00870505,3.1,3.6,3.0,89.7,0.1,0.0,0.5,49.1,50.9
East Longmeadow - Mapleshade,00870010,3.6,6.0,6.3,83.1,0.0,0.0,0.9,52.6,47.4
East Longmeadow - Meadow Brook,00870013,2.7,3.1,6.2,85.4,0.0,0.0,2.6,51.5,48.5
East Longmeadow - Mountain View,00870015,1.4,3.4,2.0,91.9,0.0,0.3,1.0,49.0,51.0
Eastham - Eastham Elementary,00850005,2.4,2.4,2.8,89.6,0.9,0.0,1.9,45.8,54.2
Easthampton - Center School,00860005,0.5,5.9,8.2,84.5,0.0,0.0,0.9,45.9,54.1
Easthampton - Easthampton High,00860505,2.2,4.2,6.2,87.3,0.0,0.0,0.2,49.5,50.5
Easthampton - Maple,00860010,1.6,4.5,9.9,84.0,0.0,0.0,0.0,49.4,50.6
Easthampton - Neil A Pepin,00860020,0.6,1.7,7.3,88.3,0.0,0.0,2.2,53.6,46.4
Easthampton - White Brook Middle School,00860305,2.2,4.1,8.4,84.5,0.0,0.0,0.9,48.3,51.7
Easton - Center School,00880003,7.1,3.2,0.6,88.1,0.0,0.0,1.0,52.2,47.8
Easton - Easton Middle School,00880405,4.2,3.0,4.3,85.4,0.3,0.0,2.7,48.9,51.1
Easton - F L Olmsted,00880030,6.2,2.3,4.1,84.9,0.2,0.0,2.3,47.4,52.6
Easton - H H Richardson School,00880025,5.3,2.3,1.8,87.6,0.5,0.0,2.5,52.4,47.6
Easton - Moreau Hall,00880020,3.2,4.1,8.2,81.8,0.0,0.0,2.7,54.1,45.9
Easton - Oliver Ames High,00880505,4.4,3.4,4.2,84.9,0.0,0.2,2.9,50.0,50.0
Easton - Parkview Elementary,00880015,3.2,2.0,2.6,89.7,0.0,0.0,2.6,53.4,46.6
Edgartown - Edgartown Elementary,00890005,2.5,0.6,11.5,80.9,1.7,0.0,2.8,52.0,48.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,51.1,3.3,38.1,4.8,1.2,0.3,1.2,31.1,68.9
Erving - Erving Elementary,00910030,0.0,0.0,4.6,87.4,0.0,0.0,7.9,45.0,55.0
Essex Agricultural Technical - Essex Agricultural and Technical Institute,09130705,0.2,0.2,9.5,86.0,0.2,0.0,3.8,33.1,66.9
Everett - Adams School,00930003,19.3,9.0,38.0,31.3,0.0,0.0,2.4,51.8,48.2
Everett - Devens School,00930030,31.4,0.0,34.3,31.4,0.0,0.0,2.9,77.1,22.9
Everett - Everett High,00930505,23.9,4.9,32.4,37.5,0.3,0.0,1.0,54.4,45.6
Everett - George Keverian School,00930028,16.4,6.7,39.3,35.0,0.8,0.1,1.7,51.9,48.1
Everett - Lafayette School,00930038,18.0,5.2,36.8,36.9,0.4,0.0,2.6,49.3,50.7
Everett - Madeline English School,00930018,14.2,5.1,32.7,43.8,0.6,0.1,3.4,52.2,47.8
Everett - Parlin School,00930058,19.2,3.2,52.2,23.1,0.3,0.0,2.0,48.2,51.8
Everett - Sumner G. Whittier School,00930010,13.3,6.0,54.4,21.5,1.4,0.2,3.2,49.6,50.4
Everett - Webster School,00930015,17.5,5.2,40.7,34.0,0.6,0.0,2.1,56.5,43.5
Excel Academy Charter (District) - Excel Academy Charter School,04100205,4.7,4.2,75.0,15.6,0.5,0.0,0.0,62.3,37.7
Excel Academy Charter School - Boston II (District) - Excel Academy Charter School - Boston II,04590305,13.4,1.8,65.2,17.0,0.0,0.0,2.7,51.8,48.2
Excel Academy Charter School - Chelsea (District) - Excel Academy Charter School - Chelsea,04610405,10.1,0.6,82.1,6.0,0.0,0.0,1.2,47.0,53.0
Fairhaven - East Fairhaven,00940010,1.4,2.7,5.9,87.0,0.5,0.0,2.5,54.2,45.8
Fairhaven - Fairhaven High,00940505,1.1,1.7,3.2,92.3,0.0,0.0,1.7,51.6,48.4
Fairhaven - Hastings Middle,00940305,0.5,2.0,5.2,91.2,0.0,0.0,1.2,52.8,47.2
Fairhaven - Leroy Wood,00940030,1.1,2.7,4.6,88.6,0.6,0.0,2.3,50.7,49.3
Fall River - ACESE,00950055,26.7,0.0,33.3,26.7,0.0,0.0,13.3,86.7,13.3
Fall River - B M C Durfee High,00950505,9.1,4.7,18.5,65.3,0.4,0.0,2.0,48.3,51.7
Fall River - Carlton M. Viveiros Elementary School,00950009,8.7,2.6,24.7,53.5,0.1,0.0,10.4,51.6,48.4
Fall River - James Tansey,00950140,1.6,2.2,7.1,81.7,0.0,0.0,7.5,52.8,47.2
Fall River - John J Doran,00950045,6.3,2.7,31.8,52.3,0.5,0.2,6.1,52.7,47.3
Fall River - Letourneau Elementary School,00950013,7.2,4.4,33.4,48.4,0.2,0.0,6.4,52.1,47.9
Fall River - Mary Fonseca Elementary School,00950011,9.3,6.2,24.9,50.9,0.5,0.0,8.2,50.1,49.9
Fall River - Matthew J Kuss Middle,00950320,6.2,2.6,18.7,67.3,0.4,0.0,4.8,49.3,50.7
Fall River - Morton Middle,00950315,6.2,4.8,19.3,64.1,0.1,0.3,5.2,50.4,49.6
Fall River - North End Elementary,00950005,5.6,3.0,17.7,65.7,0.0,0.1,7.9,54.3,45.7
Fall River - Resiliency Preparatory School,00950325,10.4,4.4,26.8,57.9,0.0,0.0,0.5,64.5,35.5
Fall River - Samuel Watson,00950145,9.4,7.2,22.6,51.6,0.3,0.6,8.2,49.4,50.6
Fall River - Spencer Borden,00950130,3.0,4.7,13.1,72.9,0.2,0.0,6.1,55.5,44.5
Fall River - Stone Therapeutic Day Middle School,00950326,13.3,0.0,23.3,56.7,0.0,3.3,3.3,83.3,16.7
Fall River - Talbot Innovation School,00950305,6.9,6.9,24.0,57.2,0.5,0.1,4.4,55.4,44.6
Fall River - William S Greene,00950065,6.2,4.9,18.3,64.4,0.0,0.0,6.1,48.9,51.1
Falmouth - East Falmouth Elementary,00960005,8.1,1.7,1.4,83.2,1.7,0.0,3.9,56.4,43.6
Falmouth - Falmouth High,00960505,4.6,3.4,2.8,85.1,1.5,0.2,2.5,53.0,47.0
Falmouth - Lawrence,00960405,3.5,3.1,3.9,83.5,0.7,0.0,5.3,49.8,50.2
Falmouth - Morse Pond School,00960305,4.1,2.2,2.5,84.0,1.0,0.0,6.2,50.5,49.5
Falmouth - Mullen-Hall,00960020,2.9,2.9,5.1,82.5,0.8,0.0,5.8,50.0,50.0
Falmouth - North Falmouth Elementary,00960030,2.7,1.4,5.1,85.7,0.5,0.3,4.3,51.6,48.4
Falmouth - Teaticket,00960015,4.5,2.4,4.5,78.7,2.4,0.0,7.5,52.7,47.3
Farmington River Reg - Farmington River Elementary,06620020,0.8,0.0,0.0,95.4,0.0,0.0,3.8,50.0,50.0
Fitchburg - Arthur M Longsjo Middle School,00970315,5.3,6.1,48.3,34.2,0.0,0.0,6.1,53.2,46.8
Fitchburg - Crocker Elementary,00970016,4.0,3.1,51.9,33.1,0.2,0.0,7.8,51.9,48.1
Fitchburg - Fitchburg High,00970505,7.3,7.0,44.8,36.6,0.1,0.0,4.1,50.1,49.9
Fitchburg - Goodrich Academy,00970510,3.4,1.7,42.5,51.4,0.0,0.0,1.1,49.7,50.3
Fitchburg - McKay Arts Academy,00970340,5.0,5.6,42.5,39.0,0.0,0.0,7.9,48.4,51.6
Fitchburg - Memorial Intermediate,00970048,7.0,6.1,46.0,34.1,0.0,0.2,6.6,47.9,52.1
Fitchburg - Reingold Elementary,00970043,4.7,4.0,45.8,38.0,0.1,0.1,7.2,52.3,47.7
Fitchburg - South Street Elementary,00970060,4.0,7.5,44.4,36.5,0.0,0.2,7.5,48.9,51.1
Florida - Abbott Memorial,00980005,2.1,0.0,1.1,91.6,0.0,1.1,4.2,47.4,52.6
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.9,3.2,3.2,86.6,0.0,0.0,5.1,51.4,48.6
Foxborough - Charles Taylor Elementary,00990050,1.4,2.8,2.4,91.0,0.0,0.3,2.1,51.9,48.1
Foxborough - Foxborough High,00990505,5.1,3.0,2.7,88.7,0.1,0.0,0.4,49.1,50.9
Foxborough - John J Ahern,00990405,4.2,2.9,2.2,89.4,0.0,0.1,1.2,52.9,47.1
Foxborough - Mabelle M Burrell,00990015,1.1,3.4,1.7,91.8,0.3,0.0,1.7,54.9,45.1
Foxborough - Vincent M Igo Elementary,00990020,5.0,4.2,3.7,85.0,1.0,0.0,1.0,50.9,49.1
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,23.8,10.3,5.1,56.3,0.0,0.1,4.5,45.6,54.4
Framingham - Barbieri Elementary,01000035,3.5,0.8,65.7,27.5,0.0,0.0,2.5,45.4,54.6
Framingham - Blocks Pre-School @ King,01000003,5.6,8.2,18.4,63.9,0.0,0.7,3.3,53.4,46.6
Framingham - Brophy,01000006,6.6,6.4,52.4,31.6,0.0,0.0,2.9,50.9,49.1
Framingham - Cameron Middle School,01000302,4.9,2.3,16.8,73.5,0.0,0.0,2.5,52.4,47.6
Framingham - Charlotte A Dunning,01000007,5.5,16.2,8.6,65.1,0.0,0.0,4.5,53.6,46.4
Framingham - Framingham High School,01000515,7.6,6.6,17.7,67.3,0.0,0.0,0.7,49.7,50.3
Framingham - Fuller Middle,01000305,9.7,3.9,32.7,49.8,0.0,0.0,3.9,51.7,48.3
Framingham - Hemenway,01000015,3.9,9.5,7.7,75.3,0.0,0.0,3.6,51.7,48.3
Framingham - Mary E Stapleton Elementary,01000045,7.2,4.9,16.4,66.1,0.0,0.0,5.4,53.7,46.3
Framingham - Miriam F McCarthy School,01000050,11.9,2.7,20.8,58.3,0.0,0.2,6.1,53.9,46.1
Framingham - Potter Road,01000039,2.5,3.9,6.8,81.6,0.2,0.0,5.0,54.1,45.9
Framingham - Walsh Middle,01000310,4.9,8.5,28.1,55.5,0.1,0.1,2.7,50.7,49.3
Framingham - Woodrow Wilson,01000055,7.7,0.7,15.4,73.5,0.0,0.0,2.7,51.9,48.1
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0.8,2.8,2.5,91.7,0.3,0.3,1.8,53.4,46.6
Franklin - Annie Sullivan Middle School,01010040,1.2,1.9,1.2,94.4,0.4,0.0,0.8,55.2,44.8
Franklin - Davis Thayer,01010035,1.6,2.2,3.1,90.6,0.3,0.3,1.9,50.6,49.4
Franklin - Franklin Early Childhood Development Center,01010003,0.0,4.3,0.7,90.0,0.7,4.3,0.0,57.9,42.1
Franklin - Franklin High,01010505,1.0,4.3,1.9,90.9,0.3,0.1,1.6,46.4,53.6
Franklin - Helen Keller Elementary,01010012,1.2,5.2,1.0,91.6,0.0,0.4,0.6,54.9,45.1
Franklin - Horace Mann,01010405,0.0,4.7,1.1,91.7,0.4,0.2,1.9,51.1,48.9
Franklin - J F Kennedy Memorial,01010013,0.7,10.9,1.8,84.5,0.0,0.0,2.0,52.3,47.7
Franklin - Jefferson Elementary,01010010,1.4,5.5,1.2,89.5,0.0,0.2,2.1,53.7,46.3
Franklin - Oak Street Elementary,01010030,2.2,4.8,3.0,87.7,0.2,0.0,2.2,49.1,50.9
Franklin - Parmenter,01010032,2.4,7.7,4.3,84.0,0.5,0.0,1.2,52.6,47.4
Franklin - Remington Middle,01010310,0.6,3.3,2.9,89.8,0.2,0.6,2.5,49.3,50.7
Franklin County Regional Vocational Technical - Franklin County Technical,08180605,0.0,0.6,1.0,96.9,0.2,0.0,1.3,62.9,37.1
Freetown-Lakeville - Apponequet Regional High,06650505,0.6,1.1,1.5,94.7,0.2,0.0,1.8,47.5,52.5
Freetown-Lakeville - Assawompset Elementary School,06650002,1.4,0.8,0.2,96.5,0.2,0.0,0.8,51.7,48.3
Freetown-Lakeville - Freetown Elementary School,06650001,0.7,1.2,0.7,96.5,0.2,0.0,0.7,50.0,50.0
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,1.3,1.5,1.4,94.0,0.1,0.1,1.5,53.2,46.8
Freetown-Lakeville - George R Austin Intermediate School,06650015,0.4,0.9,1.7,94.8,0.2,0.2,1.7,51.2,48.8
Frontier - Frontier Regional,06700505,0.8,2.6,3.9,89.3,0.0,0.3,3.1,49.6,50.4
Gardner - Elm Street School,01030001,2.1,1.2,13.3,74.9,0.2,0.2,8.0,53.8,46.2
Gardner - Gardner Academy for Learning and Technology,01030515,0.0,1.1,2.2,94.5,0.0,0.0,2.2,62.6,37.4
Gardner - Gardner High,01030505,3.0,2.3,10.3,81.2,0.5,0.4,2.3,55.4,44.6
Gardner - Gardner Middle School,01030405,4.0,2.4,12.7,77.7,0.0,0.0,3.1,51.5,48.5
Gardner - Helen Mae Sauter Elementary,01030015,1.4,1.4,15.2,73.6,0.0,0.4,7.9,54.5,45.5
Gardner - Waterford Street,01030020,2.7,0.8,14.6,75.8,0.2,0.2,5.7,51.7,48.3
Gateway - Chester Elementary,06720059,1.7,1.7,2.6,92.3,1.7,0.0,0.0,53.0,47.0
Gateway - Gateway Regional High,06720505,0.4,0.7,2.8,95.0,0.0,0.0,1.1,47.5,52.5
Gateway - Gateway Regional Junior High School,06720405,0.7,0.0,5.9,92.1,0.7,0.0,0.7,57.2,42.8
Gateway - Gateway Regional Middle School,06720410,0.0,0.0,6.5,91.7,0.0,0.0,1.8,44.6,55.4
Gateway - Littleville Elementary School,06720143,0.7,0.4,4.8,92.2,0.0,0.4,1.5,50.7,49.3
Georgetown - Georgetown High School,01050505,0.0,1.0,1.2,96.3,0.0,0.0,1.5,48.4,51.6
Georgetown - Georgetown Middle School,01050305,0.8,0.8,0.8,95.6,0.0,0.0,2.1,54.8,45.2
Georgetown - Penn Brook,01050010,0.0,1.8,0.9,96.6,0.0,0.0,0.7,55.1,44.9
Georgetown - Perley Elementary,01050005,0.0,1.8,1.1,96.0,0.0,0.7,0.4,50.9,49.1
Gill-Montague - Gill Elementary,06740005,2.3,0.0,0.8,93.0,0.0,0.0,3.9,45.0,55.0
Gill-Montague - Great Falls Middle,06740310,1.7,0.0,5.1,89.4,0.0,0.0,3.8,56.4,43.6
Gill-Montague - Montague Elementary School,06740050,3.5,0.5,12.2,75.8,0.8,0.5,6.6,51.1,48.9
Gill-Montague - Turners Fall High,06740505,1.1,0.0,8.2,88.5,0.4,0.0,1.9,47.2,52.8
Global Learning Charter Public  (District) - Global Learning Charter Public School,04960305,12.6,1.0,27.9,53.5,0.8,0.0,4.2,45.5,54.5
Gloucester - Beeman Memorial,01070010,2.7,2.4,10.8,78.4,0.6,0.0,5.1,49.8,50.2
Gloucester - East Gloucester Elementary,01070020,0.0,0.8,4.9,91.6,0.0,0.0,2.7,52.5,47.5
Gloucester - Gloucester High,01070505,1.5,2.0,4.2,91.2,0.3,0.3,0.4,50.7,49.3
Gloucester - Milton L Fuller Elementary,01070025,1.3,1.3,0.0,92.1,0.0,5.3,0.0,61.8,38.2
Gloucester - Plum Cove School,01070042,0.9,0.5,1.8,95.5,0.0,0.0,1.4,52.9,47.1
Gloucester - Ralph B O'Maley Middle,01070305,1.0,1.8,5.5,88.6,0.4,0.9,1.8,51.0,49.0
Gloucester - Veterans Memorial,01070045,0.9,0.9,10.7,84.7,0.5,0.9,1.4,54.4,45.6
Gloucester - West Parish,01070050,1.1,0.6,5.6,90.6,0.8,0.0,1.4,48.3,51.7
Gosnold - Cuttyhunk Elementary,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,50.0
Grafton - Grafton High School,01100505,1.7,4.8,3.4,87.7,0.3,0.0,2.1,48.4,51.6
Grafton - Grafton Middle,01100305,1.2,9.9,2.1,84.4,0.0,0.0,2.5,48.6,51.4
Grafton - Millbury Street Elementary School,01100200,0.8,17.5,3.1,74.8,0.0,0.0,3.8,49.9,50.1
Grafton - North Grafton Elementary,01100025,0.8,8.1,4.5,82.5,0.4,0.0,3.7,57.3,42.7
Grafton - North Street Elementary School,01100030,1.1,8.5,1.7,86.0,0.2,0.2,2.3,52.4,47.6
Grafton - South Grafton Elementary,01100005,0.6,17.2,4.8,73.7,0.0,0.0,3.6,51.1,48.9
Granby - East Meadow,01110004,0.5,2.8,5.6,90.1,0.0,0.0,0.9,52.1,47.9
Granby - Granby Jr Sr High School,01110505,1.1,2.6,2.4,91.5,0.0,0.0,2.6,50.9,49.1
Granby - West Street,01110010,0.0,1.9,5.8,90.3,0.0,0.0,1.9,55.4,44.6
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,1.5,2.5,5.9,86.4,0.4,0.1,3.3,56.6,43.4
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,0.4,0.7,76.9,20.4,0.1,0.0,1.4,51.8,48.2
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,3.9,14.8,26.6,51.7,0.5,0.0,2.6,50.7,49.3
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,8.9,0.9,17.1,69.4,0.3,0.0,3.4,47.4,52.6
Greenfield - Discovery School at Four Corners,01140025,0.4,0.0,6.2,93.3,0.0,0.0,0.0,47.8,52.2
Greenfield - Federal Street School,01140010,0.5,0.5,6.8,91.1,0.0,0.0,1.0,50.5,49.5
Greenfield - Green River,01140030,0.0,12.5,0.0,87.5,0.0,0.0,0.0,87.5,12.5
Greenfield - Greenfield High,01140505,2.5,2.0,12.5,80.0,0.0,0.0,3.1,52.1,47.9
Greenfield - Greenfield Middle,01140305,2.2,2.9,15.9,74.9,0.2,0.0,3.9,54.2,45.8
Greenfield - Newton School,01140035,0.5,2.8,13.3,83.0,0.0,0.0,0.5,45.0,55.0
Greenfield - The Academy of Early Learning at North Parish,01140005,0.0,0.0,3.6,96.4,0.0,0.0,0.0,50.5,49.5
Groton-Dunstable - Boutwell School,06730001,1.8,5.3,0.0,91.2,0.0,1.8,0.0,56.1,43.9
Groton-Dunstable - Florence Roche School,06730010,0.7,6.2,2.0,88.8,0.0,0.2,2.0,48.7,51.3
Groton-Dunstable - Groton Dunstable Regional,06730505,0.3,4.3,2.3,92.2,0.1,0.0,0.8,50.1,49.9
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,0.9,4.4,1.0,92.6,0.0,0.1,0.9,52.2,47.8
Groton-Dunstable - Swallow/Union School,06730005,0.7,5.5,0.3,92.4,0.3,0.7,0.0,53.1,46.9
Hadley - Hadley Elementary,01170015,1.4,1.4,6.4,82.7,0.6,3.8,3.8,54.3,45.7
Hadley - Hopkins Academy,01170505,3.2,3.2,6.5,83.4,0.0,0.7,2.9,45.5,54.5
Halifax - Halifax Elementary,01180005,1.2,1.1,0.2,96.5,0.2,0.2,0.7,50.9,49.1
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.0,5.1,0.0,91.5,0.4,0.4,2.6,49.8,50.2
Hamilton-Wenham - Cutler School,06750010,1.1,2.5,2.5,93.2,0.0,0.0,0.7,50.2,49.8
Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,1.3,3.7,1.0,91.0,0.0,0.7,2.2,42.5,57.5
Hamilton-Wenham - Miles River Middle,06750310,0.0,3.8,1.7,93.0,0.0,0.2,1.2,49.4,50.6
Hamilton-Wenham - Winthrop School,06750015,2.2,6.5,0.4,89.5,0.0,0.4,1.1,51.6,48.4
Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,22.7,3.7,29.2,40.5,0.0,0.3,3.7,50.7,49.3
Hampden-Wilbraham - Green Meadows Elementary,06800005,4.2,1.9,6.5,85.1,0.0,0.0,2.3,46.9,53.1
Hampden-Wilbraham - Mile Tree Elementary,06800025,0.6,2.4,7.4,85.9,0.0,0.0,3.8,50.3,49.7
Hampden-Wilbraham - Minnechaug Regional High,06800505,4.0,3.4,4.4,86.5,0.0,0.1,1.5,50.7,49.3
Hampden-Wilbraham - Soule Road,06800030,1.7,3.2,3.8,89.3,0.0,0.0,2.0,44.1,55.9
Hampden-Wilbraham - Stony Hill School,06800050,1.9,2.2,5.3,87.2,0.6,0.0,2.8,51.6,48.4
Hampden-Wilbraham - Thornton Burgess,06800305,2.5,1.1,6.0,86.5,0.0,0.0,3.9,53.0,47.0
Hampden-Wilbraham - Wilbraham Middle,06800310,1.2,3.2,5.0,88.1,0.0,0.4,2.1,48.8,51.2
Hampshire - Hampshire Regional High,06830505,0.5,0.4,2.8,94.7,0.0,0.0,1.6,46.8,53.2
Hancock - Hancock Elementary,01210005,2.2,0.0,0.0,97.8,0.0,0.0,0.0,48.9,51.1
Hanover - Cedar Elementary,01220004,2.5,2.0,1.5,94.1,0.0,0.0,0.0,54.9,45.1
Hanover - Center Elementary,01220005,0.3,1.1,1.4,96.6,0.0,0.0,0.6,51.0,49.0
Hanover - Hanover High,01220505,1.2,1.2,1.0,96.4,0.0,0.0,0.3,47.3,52.7
Hanover - Hanover Middle,01220305,0.3,2.0,1.0,96.5,0.0,0.0,0.1,54.1,45.9
Hanover - Sylvester,01220015,0.0,1.8,1.4,96.8,0.0,0.0,0.0,56.3,43.7
Harvard - Bromfield,01250505,1.8,8.5,1.7,86.2,0.1,0.1,1.6,49.6,50.4
Harvard - Hildreth Elementary School,01250005,2.8,8.9,4.8,79.4,0.0,0.0,4.1,52.1,47.9
Hatfield - Hatfield Elementary,01270005,0.0,0.8,3.1,94.2,0.0,0.0,1.9,53.9,46.1
Hatfield - Smith Academy,01270505,2.1,2.6,2.6,90.6,0.0,0.0,2.1,51.0,49.0
Haverhill - Bartlett Kindergarten Center,01280005,4.1,2.1,39.7,50.0,0.7,0.0,3.4,50.7,49.3
Haverhill - Bradford Elementary,01280008,3.4,2.6,13.4,79.6,0.2,0.5,0.3,50.9,49.1
Haverhill - Caleb Dustin Hunking,01280035,4.6,1.0,10.9,83.3,0.0,0.2,0.0,50.1,49.9
Haverhill - Consentino Middle School,01280100,4.1,1.6,37.0,56.4,0.2,0.2,0.5,50.1,49.9
Haverhill - Crowell,01280020,1.1,1.1,37.9,56.3,1.1,0.0,2.3,54.0,46.0
Haverhill - Dr Paul Nettle,01280050,4.3,1.4,33.7,59.7,0.0,0.0,0.8,48.9,51.1
Haverhill - Golden Hill,01280026,6.0,2.3,31.2,58.1,0.6,0.4,1.4,50.9,49.1
Haverhill - Greenleaf,01280027,7.1,3.2,15.0,73.1,0.8,0.4,0.4,51.8,48.2
Haverhill - Haverhill Alternative School,01280033,10.2,0.0,38.8,51.0,0.0,0.0,0.0,89.8,10.2
Haverhill - Haverhill High,01280505,4.0,1.7,26.9,66.6,0.1,0.0,0.8,55.7,44.3
Haverhill - John G Whittier,01280085,3.7,2.3,23.0,69.7,0.2,0.0,1.0,57.7,42.3
Haverhill - Moody,01280045,2.7,2.7,24.5,66.5,0.0,0.0,3.7,52.7,47.3
Haverhill - Pentucket Lake Elementary,01280054,5.0,3.6,27.1,63.3,0.0,0.6,0.4,56.0,44.0
Haverhill - TEACH,01280073,2.4,2.4,26.2,69.0,0.0,0.0,0.0,76.2,23.8
Haverhill - Tilton,01280075,4.5,1.4,40.4,52.1,0.0,0.4,1.2,52.5,47.5
Haverhill - Walnut Square,01280080,0.7,1.4,10.7,83.6,0.0,0.7,2.9,45.7,54.3
Hawlemont - Hawlemont Regional,06850005,0.0,1.0,9.2,87.8,0.0,0.0,2.0,42.9,57.1
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,4.6,1.0,18.4,73.4,0.3,0.0,2.3,40.3,59.7
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,1.1,0.6,4.0,88.0,0.0,0.0,6.3,50.3,49.7
Hingham - East Elementary School,01310005,1.0,1.8,0.8,94.0,0.2,0.0,2.3,52.9,47.1
Hingham - Hingham High,01310505,1.3,1.0,2.6,92.3,0.0,0.0,2.8,50.9,49.1
Hingham - Hingham Middle School,01310410,1.0,2.0,2.5,92.2,0.0,0.0,2.3,50.9,49.1
Hingham - Plymouth River,01310019,1.2,1.9,3.1,91.1,0.0,0.0,2.7,50.8,49.2
Hingham - South Elementary,01310020,1.6,1.3,1.8,93.0,0.0,0.0,2.2,54.8,45.2
Hingham - Wm L Foster Elementary,01310010,1.6,2.5,1.9,90.9,0.0,0.2,2.9,51.4,48.6
Holbrook - Holbrook Jr Sr High,01330505,19.4,5.4,6.5,63.8,0.0,0.2,4.8,49.2,50.8
Holbrook - John F Kennedy,01330018,14.0,3.0,9.1,65.3,0.0,0.0,8.6,50.2,49.8
Holbrook - South,01330025,14.3,3.7,8.4,67.7,0.0,0.0,5.9,52.5,47.5
Holland - Holland Elementary,01350005,2.1,1.3,2.1,93.7,0.4,0.0,0.4,50.6,49.4
Holliston - Holliston High,01360505,1.2,3.2,2.1,91.6,0.0,0.0,2.0,49.2,50.8
Holliston - Miller School,01360007,0.6,4.9,3.8,88.0,0.5,0.0,2.2,48.3,51.7
Holliston - Placentino Elementary,01360010,0.6,4.0,5.8,87.0,0.1,0.0,2.5,50.9,49.1
Holliston - Robert H. Adams Middle School,01360305,0.7,4.5,2.1,89.6,0.0,0.0,3.1,52.3,47.7
Holyoke - E N White Elementary,01370045,2.3,1.6,75.5,19.6,0.0,0.0,0.9,49.9,50.1
