SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Petersham - Petersham Center,02340005,0.0,0.9,2.6,90.6,0.0,0.0,6.0,47.9,52.1
Phoenix Charter Academy (District) - Phoenix Charter Academy,04930505,25.4,1.1,65.4,7.0,0.0,0.5,0.5,47.0,53.0
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,04940205,31.2,7.5,20.9,35.1,4.7,0.6,0.0,50.1,49.9
Pioneer Valley - Bernardston Elementary,07500006,0.0,0.5,1.5,91.4,0.5,0.0,6.1,53.5,46.5
Pioneer Valley - Northfield Elementary,07500008,0.5,0.0,3.2,94.5,0.0,0.5,1.4,52.7,47.3
Pioneer Valley - Pearl E Rhodes Elementary,07500007,0.0,0.0,6.5,91.3,0.0,0.0,2.2,65.2,34.8
Pioneer Valley - Pioneer Valley Regional,07500505,0.7,0.7,2.4,95.2,0.0,0.0,0.9,49.4,50.6
Pioneer Valley - Warwick Community School,07500009,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.0,51.0
Pioneer Valley Chinese Immersion Charter(District) - Pioneer Valley Chinese Immersion Charter School,04970205,2.9,17.9,5.7,56.8,0.0,0.0,16.8,44.6,55.4
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,04790505,6.1,2.2,10.0,75.0,0.7,0.2,5.6,35.0,65.0
Pittsfield - Allendale,02360010,8.2,1.5,8.8,75.1,0.9,0.0,5.6,52.3,47.7
Pittsfield - Crosby,02360065,13.5,0.9,10.2,67.7,0.2,0.0,7.4,56.3,43.7
Pittsfield - Egremont,02360035,11.8,2.1,5.9,76.8,0.0,0.0,3.4,47.5,52.5
Pittsfield - John T Reid Middle,02360305,10.2,1.2,11.5,70.7,0.3,0.0,6.1,48.3,51.7
Pittsfield - Morningside Community School,02360055,17.5,0.8,18.1,55.6,0.4,0.2,7.4,53.1,46.9
Pittsfield - Pittsfield High,02360505,12.1,0.5,6.8,77.1,0.1,0.0,3.4,49.6,50.4
Pittsfield - Robert T. Capeless Elementary School,02360045,1.6,0.4,3.2,88.9,0.4,0.0,5.6,54.8,45.2
Pittsfield - Silvio O Conte Community,02360105,25.1,0.8,17.9,40.9,0.0,0.0,15.3,48.8,51.2
Pittsfield - Stearns,02360090,3.9,0.4,6.0,83.2,0.4,0.0,6.0,50.9,49.1
Pittsfield - Taconic High,02360510,9.3,1.2,4.7,80.6,0.4,0.0,3.8,54.2,45.8
Pittsfield - Theodore Herberg Middle,02360310,10.3,1.6,8.0,74.3,0.3,0.0,5.5,53.1,46.9
Pittsfield - Williams,02360100,3.6,5.0,3.6,82.2,0.0,0.0,5.6,46.2,53.8
Plainville - Anna Ware Jackson,02380010,1.0,5.7,5.9,84.3,0.4,0.0,2.7,54.9,45.1
Plainville - Beatrice H Wood Elementary,02380005,1.9,2.6,5.1,88.5,0.0,0.3,1.6,56.4,43.6
Plymouth - Cold Spring,02390005,1.3,0.9,5.6,86.7,0.0,0.0,5.6,55.8,44.2
Plymouth - Federal Furnace School,02390011,4.9,1.4,3.5,84.9,0.0,0.5,4.7,53.4,46.6
Plymouth - Hedge,02390010,6.5,1.3,7.8,74.1,0.0,0.0,10.3,45.7,54.3
Plymouth - Indian Brook,02390012,0.1,0.7,1.1,95.7,0.1,0.1,2.0,52.6,47.4
Plymouth - Manomet Elementary,02390015,0.6,0.6,1.2,93.3,0.0,0.0,4.4,53.8,46.2
Plymouth - Mount Pleasant,02390003,2.3,1.6,3.1,89.9,0.0,0.0,3.1,60.5,39.5
Plymouth - Nathaniel Morton Elementary,02390030,1.7,2.6,2.4,89.6,0.3,0.0,3.3,50.3,49.7
Plymouth - Plymouth Commun Intermediate,02390405,1.9,1.5,3.4,88.9,0.4,0.3,3.6,52.7,47.3
Plymouth - Plymouth North High,02390505,3.8,2.2,3.1,87.9,0.2,0.0,2.8,47.2,52.8
Plymouth - Plymouth South High,02390515,1.6,0.8,1.2,93.4,0.5,0.2,2.3,54.1,45.9
Plymouth - Plymouth South Middle,02390305,1.4,1.0,1.5,92.1,0.7,0.0,3.3,52.0,48.0
Plymouth - South Elementary,02390046,0.9,1.0,1.3,93.0,0.4,0.3,3.1,50.1,49.9
Plymouth - West Elementary,02390047,1.7,1.2,0.7,93.1,0.0,0.0,3.3,56.4,43.6
Plympton - Dennett Elementary,02400010,0.0,0.8,0.8,97.9,0.0,0.0,0.4,49.6,50.4
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,04870550,56.6,6.7,19.9,13.4,0.2,0.1,3.1,50.2,49.8
Provincetown - Provincetown Schools,02420020,12.1,0.9,15.9,60.7,0.0,0.0,10.3,43.0,57.0
Quabbin - Hardwick Elementary,07530005,0.4,0.0,5.7,92.7,0.0,0.0,1.2,55.9,44.1
Quabbin - Hubbardston Center,07530010,0.0,0.0,2.1,96.5,0.0,0.0,1.5,46.3,53.7
Quabbin - New Braintree Grade,07530020,0.0,1.4,7.6,88.9,0.0,0.0,2.1,50.7,49.3
Quabbin - Oakham Center,07530025,0.5,1.0,4.0,94.1,0.0,0.0,0.5,51.5,48.5
Quabbin - Quabbin Regional High School,07530505,0.8,0.8,3.4,91.4,0.1,0.0,3.5,49.9,50.1
Quabbin - Quabbin Regional Middle School,07530405,0.7,0.0,4.3,91.2,0.2,0.0,3.6,52.1,47.9
Quabbin - Ruggles Lane,07530030,0.0,0.5,2.9,94.5,0.0,0.0,2.2,49.0,51.0
Quaboag Regional - Quaboag Regional High,07780505,0.7,0.2,4.7,90.7,0.2,0.0,3.5,48.9,51.1
Quaboag Regional - Warren Elementary,07780005,1.3,0.2,4.7,91.7,0.2,0.0,1.9,51.4,48.6
Quaboag Regional - West Brookfield Elementary,07780010,0.3,0.0,0.6,97.7,0.0,0.0,1.3,52.9,47.1
Quincy - Atherton Hough,02430040,2.5,4.4,5.1,83.6,0.7,0.4,3.3,50.2,49.8
Quincy - Atlantic Middle,02430305,3.8,49.4,3.8,41.6,0.2,0.2,1.0,53.0,47.0
Quincy - Beechwood Knoll Elementary,02430020,0.5,37.4,1.6,58.0,0.3,0.0,2.1,44.1,55.9
Quincy - Broad Meadows Middle,02430310,7.2,17.6,3.9,68.6,0.3,0.0,2.3,50.0,50.0
Quincy - Central Middle,02430315,1.9,34.9,2.2,59.6,0.0,0.2,1.4,50.4,49.6
Quincy - Charles A Bernazzani Elementary,02430025,1.7,18.6,3.8,70.3,0.0,0.9,4.7,48.0,52.0
Quincy - Clifford H Marshall Elementary,02430055,8.6,36.7,6.4,43.5,0.0,0.2,4.7,54.2,45.8
Quincy - Francis W Parker,02430075,4.0,72.6,2.0,18.8,0.0,0.3,2.3,53.8,46.2
Quincy - Lincoln-Hancock Community School,02430035,11.8,30.3,8.7,43.6,0.8,0.2,4.7,58.1,41.9
Quincy - Merrymount,02430060,3.7,19.0,1.6,73.8,0.5,0.0,1.3,53.7,46.3
Quincy - Montclair,02430065,2.6,52.6,4.2,37.1,0.3,0.8,2.4,48.7,51.3
Quincy - North Quincy High,02430510,3.9,45.8,3.4,45.6,0.3,0.1,0.8,51.2,48.8
Quincy - Point Webster Middle,02430325,10.1,25.5,9.4,49.4,0.5,0.3,4.9,53.0,47.0
Quincy - Quincy High,02430505,9.1,26.3,6.4,55.5,0.6,0.1,1.8,51.5,48.5
Quincy - Reay E Sterling Middle,02430320,14.4,19.7,11.5,47.9,0.6,0.6,5.4,53.5,46.5
Quincy - Snug Harbor Community School,02430090,13.1,37.1,6.8,39.1,0.0,0.2,3.6,60.2,39.8
Quincy - Squantum,02430095,3.4,23.8,4.8,65.0,0.6,0.0,2.5,50.1,49.9
Quincy - Wollaston School,02430110,3.3,53.0,1.2,41.1,0.0,0.0,1.5,52.7,47.3
Ralph C Mahar - Pathways Early College Innovation School,07550515,5.7,0.0,2.9,82.9,0.0,0.0,8.6,34.3,65.7
Ralph C Mahar - Ralph C Mahar Regional,07550505,1.3,1.7,3.6,89.5,0.3,0.0,3.5,51.3,48.7
Ralph C Mahar - The Gateway to College,07550525,4.5,1.5,11.9,74.6,0.0,0.0,7.5,47.8,52.2
Randolph - Elizabeth G Lyons Elementary,02440020,43.6,17.2,12.7,23.2,0.0,0.0,3.2,52.2,47.8
Randolph - J F Kennedy Elementary,02440018,50.8,16.0,11.5,18.9,0.0,0.2,2.6,61.6,38.4
Randolph - Margaret L Donovan,02440015,45.9,20.5,9.1,17.7,0.5,0.2,6.1,47.1,52.9
Randolph - Martin E Young Elementary,02440040,51.7,14.0,10.2,17.8,0.3,0.0,6.0,55.9,44.1
Randolph - Randolph Community Middle,02440410,54.1,13.2,8.5,19.0,0.9,0.0,4.3,52.4,47.6
Randolph - Randolph High,02440505,58.0,17.5,8.9,13.4,0.5,0.4,1.3,55.7,44.3
Reading - Alice M Barrows,02460002,0.3,3.9,1.0,93.6,0.3,0.0,1.0,47.4,52.6
Reading - Arthur W Coolidge Middle,02460305,2.2,3.5,0.6,93.3,0.0,0.0,0.4,53.9,46.1
Reading - Birch Meadow,02460005,1.3,4.3,1.3,91.1,0.0,0.0,2.0,53.9,46.1
Reading - J Warren Killam,02460017,2.0,6.7,0.4,90.8,0.0,0.0,0.0,54.0,46.0
Reading - Joshua Eaton,02460010,1.8,6.0,0.9,90.1,0.0,0.0,1.3,55.0,45.0
Reading - Reading Memorial High,02460505,2.5,3.8,1.7,90.4,0.3,0.1,1.2,50.0,50.0
Reading - RISE PreSchool,02460001,0.0,2.9,3.8,91.4,0.0,0.0,1.9,56.2,43.8
Reading - Walter S Parker Middle,02460310,1.5,4.0,1.2,91.7,0.2,0.0,1.3,50.6,49.4
Reading - Wood End Elementary School,02460020,5.0,3.1,2.2,86.3,0.0,0.0,3.4,54.2,45.8
Revere - A. C. Whelan Elementary School,02480003,2.6,5.7,29.4,58.4,0.4,0.1,3.3,49.7,50.3
Revere - Abraham Lincoln,02480025,5.8,3.9,39.2,47.0,0.5,0.2,3.5,49.3,50.7
Revere - Beachmont Veterans Memorial School,02480013,3.3,3.0,41.5,48.9,0.5,0.0,2.8,49.6,50.4
Revere - Garfield Elementary School,02480056,4.0,9.1,59.4,24.4,0.4,0.1,2.6,48.8,51.2
Revere - Garfield Middle School,02480057,6.5,6.5,52.1,32.7,0.0,0.2,2.0,51.1,48.9
Revere - Paul Revere,02480050,4.3,2.9,42.8,46.2,1.1,0.0,2.7,50.9,49.1
Revere - Revere High,02480505,4.2,6.9,43.8,40.9,0.5,0.1,3.6,47.4,52.6
Revere - Rumney Marsh Academy,02480014,4.0,6.5,37.0,48.2,0.8,0.0,3.6,52.4,47.6
Revere - Seacoast School,02480520,5.3,4.6,52.7,35.1,0.0,0.0,2.3,77.1,22.9
Revere - Susan B. Anthony Middle School,02480305,5.9,4.5,49.3,37.7,0.4,0.0,2.2,47.9,52.1
Revere - William McKinley,02480035,4.1,5.0,55.7,32.1,0.9,0.0,2.2,53.4,46.6
Richmond - Richmond Consolidated,02490005,1.3,1.3,1.3,94.9,0.6,0.0,0.6,42.0,58.0
Rising Tide Charter Public (District) - Rising Tide Charter Public School,04830305,0.9,1.8,1.3,92.0,0.2,0.0,3.8,46.2,53.8
River Valley Charter (District) - River Valley Charter School,04820050,0.3,3.1,3.5,87.5,0.0,0.0,5.6,43.8,56.3
Rochester - Rochester Memorial,02500005,2.1,0.4,1.1,93.8,0.0,0.0,2.6,55.4,44.6
Rockland - Jefferson Elementary School,02510060,4.9,0.3,9.7,78.6,0.0,0.0,6.5,52.4,47.6
Rockland - John W Rogers Middle,02510305,4.1,0.3,5.9,85.7,0.0,0.0,4.0,54.1,45.9
Rockland - Memorial Park,02510020,3.8,1.0,7.7,85.1,0.0,0.0,2.4,51.4,48.6
Rockland - R Stewart Esten,02510025,9.3,1.3,8.6,77.1,0.0,0.0,3.7,53.2,46.8
Rockland - Rockland Senior High,02510505,5.4,0.6,6.2,85.8,0.0,0.0,2.1,55.3,44.7
Rockport - Rockport Elementary,02520005,2.1,0.3,0.5,96.7,0.0,0.3,0.3,50.1,49.9
Rockport - Rockport High,02520510,0.7,1.6,3.9,90.5,0.3,0.0,3.0,50.5,49.5
Rockport - Rockport Middle,02520305,1.3,1.3,2.5,92.8,0.0,0.0,2.1,54.9,45.1
Rowe - Rowe Elementary,02530005,0.0,0.0,3.4,91.4,0.0,0.0,5.2,37.9,62.1
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,04840505,53.2,0.5,42.1,1.5,1.1,0.0,1.6,47.4,52.6
Sabis International Charter (District) - Sabis International Charter School,04410505,30.7,2.4,31.9,30.2,0.0,0.0,4.8,47.3,52.7
Salem - Bates,02580003,6.0,1.2,23.9,65.0,0.0,0.0,3.9,50.8,49.2
Salem - Bentley,02580005,5.7,2.4,48.1,40.3,0.0,0.0,3.6,47.5,52.5
Salem - Carlton,02580015,3.2,0.0,41.6,50.2,0.0,0.0,5.0,46.2,53.8
Salem - Collins Middle,02580305,6.8,2.9,33.1,53.5,0.2,0.0,3.5,50.2,49.8
Salem - Horace Mann Laboratory,02580030,9.1,1.0,40.3,44.3,0.3,0.0,5.0,50.7,49.3
Salem - Nathaniel Bowditch,02580025,3.8,1.3,52.3,39.1,0.2,0.0,3.2,49.8,50.2
Salem - Salem Early Childhood,02580001,3.0,6.0,24.0,61.0,0.0,0.0,6.0,60.0,40.0
Salem - Salem High,02580505,4.4,3.0,35.4,53.1,0.1,0.0,4.1,50.1,49.9
Salem - Salem Prep High School,02580515,0.0,0.0,42.1,47.4,0.0,0.0,10.5,68.4,31.6
Salem - Saltonstall School,02580050,3.3,1.9,24.5,64.1,0.0,0.3,5.8,46.0,54.0
Salem - Witchcraft Heights,02580070,3.3,7.0,22.1,63.6,0.0,0.2,3.9,54.8,45.2
Salem Academy Charter (District) - Salem Academy Charter School,04850485,0.0,0.0,36.9,63.1,0.0,0.0,0.0,48.5,51.5
Salem Community Charter School (District) - Salem Community Charter School,04670505,4.3,0.0,48.9,42.6,0.0,0.0,4.3,46.8,53.2
Sandwich - Forestdale,02610010,0.5,1.1,1.2,96.5,0.7,0.0,0.0,50.5,49.5
Sandwich - Henry T Wing,02610005,1.4,2.7,0.5,95.3,0.1,0.0,0.0,54.5,45.5
Sandwich - Oak Ridge,02610025,0.6,2.5,0.0,96.6,0.4,0.0,0.0,51.1,48.9
Sandwich - Sandwich High,02610505,0.8,1.2,0.6,97.4,0.0,0.0,0.0,49.0,51.0
Saugus - Ballard School,02620001,2.1,2.1,11.3,84.5,0.0,0.0,0.0,60.8,39.2
Saugus - Belmonte Saugus Middle,02620305,3.8,3.8,9.6,81.5,0.0,0.3,1.1,51.7,48.3
Saugus - Douglas Waybright,02620067,6.2,3.1,6.2,83.7,0.4,0.0,0.4,52.9,47.1
Saugus - Lynnhurst,02620040,3.1,2.7,9.6,84.3,0.3,0.0,0.0,52.6,47.4
Saugus - Oaklandvale,02620050,2.3,4.7,15.0,72.9,1.4,0.0,3.7,48.6,51.4
Saugus - Saugus High,02620505,3.0,3.2,9.5,82.6,0.1,0.0,1.6,45.9,54.1
Saugus - Veterans Memorial,02620065,6.3,4.2,11.1,78.0,0.0,0.0,0.3,52.7,47.3
Savoy - Emma L Miller Elementary School,02630010,2.4,0.0,4.9,90.2,0.0,0.0,2.4,39.0,61.0
Scituate - Cushing Elementary,02640007,2.6,1.4,0.7,92.8,0.0,0.0,2.4,48.1,51.9
Scituate - Gates Intermediate School,02640305,2.1,0.9,0.6,95.3,0.0,0.2,0.9,46.0,54.0
Scituate - Hatherly Elementary,02640010,3.7,1.5,0.0,94.2,0.0,0.3,0.3,56.3,43.7
Scituate - Jenkins Elementary School,02640015,2.7,1.4,1.1,93.8,0.0,0.0,1.1,47.1,52.9
Scituate - Scituate High School,02640505,2.5,1.0,0.6,94.7,0.0,0.0,1.2,48.0,52.0
Scituate - Wampatuck Elementary,02640020,2.9,0.8,0.3,95.3,0.0,0.5,0.3,50.7,49.3
Seekonk - Dr. Kevin M. Hurley Middle School,02650405,1.6,2.4,2.0,92.7,0.0,0.0,1.4,45.5,54.5
Seekonk - George R Martin,02650007,1.0,3.1,5.5,88.5,0.0,0.0,1.9,48.2,51.8
Seekonk - Mildred Aitken School,02650015,1.3,1.1,3.7,91.1,0.2,0.0,2.6,51.0,49.0
Seekonk - Seekonk High,02650505,0.9,2.8,1.9,93.8,0.0,0.0,0.6,50.6,49.4
Seven Hills Charter Public (District) - Seven Hills Charter School,04860105,37.1,1.4,48.9,8.5,0.5,0.0,3.6,48.9,51.1
Sharon - Cottage Street,02660005,6.1,21.8,4.2,62.7,0.2,0.2,4.7,51.3,48.7
Sharon - East Elementary,02660010,3.9,21.3,3.2,68.4,0.0,0.2,2.8,51.3,48.7
Sharon - Heights Elementary,02660015,1.6,28.6,4.6,61.2,0.0,0.0,4.0,51.6,48.4
Sharon - Sharon High,02660505,5.4,16.0,2.6,74.1,0.0,0.0,1.9,51.0,49.0
Sharon - Sharon Middle,02660305,8.4,17.6,4.3,66.7,0.1,0.0,2.9,50.9,49.1
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,08710605,0.6,0.6,2.2,94.5,0.1,0.0,2.0,58.5,41.5
Sherborn - Pine Hill,02690010,3.5,6.2,2.5,82.0,0.2,0.0,5.7,48.9,51.1
Shrewsbury - Beal School,02710005,1.5,29.7,8.4,54.8,0.4,0.0,5.3,56.7,43.3
Shrewsbury - Calvin Coolidge,02710015,2.6,25.4,9.0,57.9,0.5,0.0,4.6,49.5,50.5
Shrewsbury - Floral Street School,02710020,3.7,37.2,5.1,49.5,0.6,0.0,3.8,52.6,47.4
Shrewsbury - Oak Middle School,02710030,1.8,15.1,5.0,75.7,0.1,0.1,2.1,49.3,50.7
Shrewsbury - Parker Road Preschool,02710040,3.4,30.9,5.3,57.3,0.0,0.0,3.1,49.2,50.8
Shrewsbury - Sherwood Middle School,02710305,1.6,20.0,5.2,70.9,0.1,0.1,2.1,53.9,46.1
Shrewsbury - Shrewsbury Sr High,02710505,2.0,14.5,4.3,77.3,0.3,0.0,1.6,44.5,55.5
Shrewsbury - Spring Street,02710035,1.3,12.1,2.1,80.5,0.0,0.0,3.9,50.5,49.5
Shrewsbury - Walter J Paton,02710025,1.8,12.0,4.1,79.8,0.0,0.0,2.3,50.9,49.1
Shutesbury - Shutesbury Elementary,02720005,0.7,0.0,8.3,80.0,0.7,0.0,10.3,44.1,55.9
Silver Hill Horace Mann Charter (District) - Silver Hill Horace Mann Charter School,04770010,4.2,1.6,19.2,74.4,0.2,0.0,0.5,46.7,53.3
Silver Lake - Silver Lake Regional High,07600505,1.8,0.5,0.2,97.2,0.0,0.1,0.3,51.8,48.2
Silver Lake - Silver Lake Regional Middle School,07600405,1.1,0.8,0.3,97.0,0.0,0.5,0.3,50.4,49.6
Smith Leadership Academy Charter Public (District) - Smith Leadership Academy Charter Public School,04190305,92.7,0.9,5.5,0.9,0.0,0.0,0.0,39.3,60.7
Somerset - Chace Street,02730005,0.9,2.0,2.6,92.3,0.3,0.0,2.0,53.0,47.0
Somerset - North Elementary,02730008,2.0,0.8,3.5,92.9,0.0,0.2,0.6,56.1,43.9
Somerset - Somerset Middle School,02730305,1.0,0.7,2.2,94.1,0.0,0.2,1.8,49.3,50.7
Somerset - South,02730015,0.5,0.9,2.3,94.5,0.0,0.0,1.8,49.1,50.9
Somerset - Wilbur,02730025,1.7,0.0,4.6,89.1,0.0,1.1,3.4,48.9,51.1
Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,1.5,1.2,1.8,93.4,0.0,0.1,1.9,49.7,50.3
Somerville - Albert F. Argenziano School at Lincoln Park,02740087,6.9,12.3,44.2,34.3,0.0,0.0,2.3,53.0,47.0
Somerville - Arthur D Healey,02740075,14.6,6.7,40.1,37.1,0.0,0.0,1.5,48.9,51.1
Somerville - Benjamin G Brown,02740015,2.4,12.5,12.2,67.2,0.0,0.0,5.6,48.4,51.6
Somerville - Capuano Early Childhood Center,02740005,4.3,10.2,45.7,37.5,0.0,0.0,2.3,54.8,45.2
Somerville - E Somerville Community,02740111,5.7,2.0,74.3,16.4,0.0,0.2,1.4,51.2,48.8
Somerville - Full Circle High School,02740510,22.9,0.0,33.3,41.7,0.0,0.0,2.1,68.8,31.3
Somerville - John F Kennedy,02740083,14.1,9.8,19.6,54.7,0.0,0.0,1.8,60.0,40.0
Somerville - Next Wave Junior High,02740410,20.7,0.0,34.5,41.4,0.0,0.0,3.4,79.3,20.7
Somerville - Somerville High,02740505,16.3,10.7,40.3,31.3,0.4,0.2,0.8,50.8,49.2
Somerville - West Somerville Neighborhood,02740115,16.8,8.2,22.3,50.3,0.0,0.0,2.4,53.8,46.2
Somerville - Winter Hill Community,02740120,18.7,9.6,45.0,25.8,0.0,0.0,1.0,55.0,45.0
South Hadley - Michael E. Smith Middle School,02780305,1.5,1.3,5.7,86.6,0.0,0.5,4.4,50.6,49.4
South Hadley - Mosier,02780020,1.4,1.9,9.8,83.3,0.0,0.0,3.7,48.1,51.9
South Hadley - Plains Elementary,02780015,0.3,2.5,11.4,78.9,0.3,0.0,6.6,49.2,50.8
South Hadley - South Hadley High,02780505,2.0,1.6,5.2,87.3,0.5,0.0,3.4,49.6,50.4
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,4.5,1.1,50.7,41.1,0.3,0.0,2.3,59.9,40.1
South Shore Charter Public (District) - South Shore Charter Public School,04880550,25.2,2.8,2.4,65.9,0.0,0.0,3.7,51.1,48.9
South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,3.7,0.2,3.2,91.2,0.0,0.0,1.7,61.1,38.9
Southampton - William E Norris,02750005,0.4,0.7,3.4,91.3,0.0,0.2,4.0,53.1,46.9
Southborough - Albert S. Woodward Memorial School,02760050,0.4,13.0,3.9,79.9,0.0,0.0,2.8,52.1,47.9
Southborough - Margaret A Neary,02760020,0.3,15.4,1.9,79.8,0.0,0.3,2.2,52.6,47.4
Southborough - Mary E Finn School,02760008,0.3,13.6,5.4,75.6,0.3,0.0,4.7,53.6,46.4
Southborough - P Brent Trottier,02760305,0.4,11.1,1.9,85.5,0.0,0.0,1.1,50.3,49.7
Southbridge - Charlton Street,02770005,0.9,0.4,43.3,54.5,0.4,0.2,0.2,52.8,47.2
Southbridge - Eastford Road,02770010,0.3,2.4,11.9,85.3,0.0,0.0,0.0,53.6,46.4
Southbridge - Southbridge Middle/High School,02770415,1.5,1.1,50.0,46.8,0.1,0.0,0.4,52.0,48.0
Southbridge - West Street,02770020,0.8,2.3,36.4,60.0,0.2,0.0,0.2,50.2,49.8
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,26.2,0.2,12.9,57.4,0.0,0.0,3.3,56.0,44.0
Southern Berkshire - Monterey,07650015,0.0,0.0,10.0,70.0,0.0,0.0,20.0,40.0,60.0
Southern Berkshire - Mt Everett Regional,07650505,0.9,1.2,3.6,91.1,0.3,0.0,3.0,55.8,44.2
Southern Berkshire - New Marlborough Central,07650018,0.0,0.0,1.4,91.3,0.0,0.0,7.2,47.8,52.2
Southern Berkshire - South Egremont,07650030,0.0,0.0,0.0,90.0,0.0,0.0,10.0,40.0,60.0
Southern Berkshire - Undermountain,07650035,0.6,0.0,5.0,88.6,0.3,0.0,5.5,51.0,49.0
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,0.1,0.3,6.8,92.5,0.0,0.0,0.3,62.5,37.5
Southwick-Tolland-Granville Regional School District - Granville Village School,07660205,0.0,1.6,3.9,91.5,0.0,0.8,2.3,53.5,46.5
Southwick-Tolland-Granville Regional School District - Powder Mill,07660305,2.7,0.8,2.3,93.9,0.0,0.0,0.4,51.6,48.4
Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,07660505,3.1,0.9,2.6,91.9,0.4,0.2,0.9,49.4,50.6
Southwick-Tolland-Granville Regional School District - Woodland Elementary,07660010,1.6,0.7,2.8,93.5,0.0,0.0,1.4,51.3,48.7
Spencer-E Brookfield - David Prouty High,07670505,0.7,1.3,5.1,90.3,0.0,0.0,2.6,51.6,48.4
Spencer-E Brookfield - East Brookfield Elementary,07670008,0.5,1.4,7.6,87.1,0.0,0.0,3.3,54.8,45.2
Spencer-E Brookfield - Knox Trail Junior High,07670415,1.0,0.6,4.4,91.4,0.3,0.0,2.2,52.4,47.6
Spencer-E Brookfield - Lake Street,07670010,1.1,1.1,8.6,85.8,0.0,0.0,3.5,56.2,43.8
Spencer-E Brookfield - Maple Street School,07670005,1.2,0.4,6.1,89.0,0.0,0.0,3.3,57.6,42.4
Spencer-E Brookfield - Wire Village School,07670040,1.2,0.3,7.6,88.0,0.0,0.0,2.9,55.1,44.9
Spirit of Knowledge Charter School (District) - Spirit of Knowledge Charter School,04760505,36.4,2.9,39.9,17.9,0.6,0.0,2.3,44.5,55.5
Springfield - Alfred G Zanetti,02810095,27.3,1.8,42.9,20.7,0.0,0.0,7.4,44.9,55.1
Springfield - Alice B Beal Elementary,02810175,17.3,7.1,37.8,35.8,0.0,0.0,2.0,45.3,54.7
Springfield - Arthur T Talmadge,02810165,35.8,1.3,38.1,21.1,0.0,0.0,3.7,49.8,50.2
Springfield - Balliet Middle School,02810360,22.2,0.0,69.8,7.9,0.0,0.0,0.0,74.6,25.4
Springfield - Boland School,02810010,12.2,0.9,78.4,7.4,0.1,0.0,0.9,56.0,44.0
Springfield - Brightwood,02810025,13.3,0.0,85.9,0.6,0.0,0.0,0.3,49.7,50.3
Springfield - Chestnut Street Middle,02810310,14.0,1.8,72.4,9.0,0.1,0.1,2.6,50.0,50.0
Springfield - Daniel B Brunton,02810035,17.7,2.5,54.7,22.4,0.2,0.0,2.5,52.0,48.0
Springfield - Dryden Memorial,02810125,16.9,5.0,47.8,28.1,0.0,0.0,2.2,49.3,50.7
Springfield - Early College High School,02810565,19.5,2.4,53.7,22.0,2.4,0.0,0.0,43.9,56.1
Springfield - Elias Brookings,02810030,17.3,1.4,72.3,6.9,0.0,0.0,2.0,55.8,44.2
Springfield - Forest Park Middle,02810325,17.0,8.3,59.8,11.1,0.2,0.0,3.5,50.0,50.0
Springfield - Frank H Freedman,02810075,21.1,0.7,54.1,21.5,0.0,0.0,2.5,48.7,51.3
Springfield - Frederick Harris,02810080,14.3,3.7,54.5,24.7,0.0,0.0,2.8,52.8,47.2
Springfield - Gateway to College,02810575,28.0,0.0,48.0,24.0,0.0,0.0,0.0,44.0,56.0
Springfield - Gerena,02810195,11.2,0.3,81.3,6.3,0.0,0.0,0.9,51.3,48.7
Springfield - Glenwood,02810065,8.5,2.0,65.8,20.2,0.0,0.0,3.6,48.5,51.5
Springfield - Glickman Elementary,02810068,22.8,2.9,45.7,25.0,0.0,0.0,3.6,53.3,46.7
Springfield - High School Of Commerce,02810510,22.7,1.6,66.9,7.7,0.0,0.1,1.1,51.4,48.6
Springfield - High School/Science-Tech,02810530,19.4,1.4,66.8,10.0,0.2,0.1,2.1,55.2,44.8
Springfield - Hiram L Dorman,02810050,29.7,0.3,52.4,15.0,0.7,0.0,1.7,50.3,49.7
Springfield - Homer Street,02810085,25.1,1.2,65.0,6.5,0.2,0.0,2.0,51.6,48.4
Springfield - Indian Orchard Elementary,02810100,15.7,0.9,58.9,20.8,0.0,0.0,3.8,49.8,50.2
Springfield - John F Kennedy Middle,02810328,26.4,0.4,57.7,11.5,0.0,0.0,3.9,53.8,46.2
Springfield - John J Duggan Middle,02810320,33.8,2.1,42.8,15.0,0.0,0.0,6.3,54.6,45.4
Springfield - Kensington Avenue,02810110,18.8,6.1,67.9,6.1,0.0,0.0,1.2,48.5,51.5
Springfield - Liberty,02810115,12.6,0.8,68.2,15.3,0.0,0.0,3.1,51.0,49.0
