SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
BOSTON                         - PATRICK J KENNEDY,00350264,12.1,5.0,38.4,43.8,0.7,49.8,50.2
BOSTON                         - PATRICK O'HEARN,00350266,56.3,8.8,4.2,28.4,2.3,58.1,41.9
BOSTON                         - PAUL A DEVER,00350268,38.2,9.6,36.2,15.6,0.4,51.8,48.2
BOSTON                         - PAULINE AGASSIZ SHAW,00350270,92.5,0.3,5.4,0.3,1.5,53.9,46.1
BOSTON                         - PHINEAS BATES,00350278,57.8,2.9,20.9,17.1,1.2,51.0,49.0
BOSTON                         - PHYLLIS WHEATLEY MIDDLE,00350139,76.7,0.6,17.4,4.7,0.6,51.4,48.6
BOSTON                         - QUINCY E DICKERMAN,00350284,82.7,2.4,14.1,0.4,0.4,45.6,54.4
BOSTON                         - QUINCY UPPER SCHOOL,00350565,25.6,60.2,7.6,6.6,0.0,48.3,51.7
BOSTON                         - RAFAEL HERNANDEZ,00350691,19.1,1.0,66.5,13.4,0.0,49.9,50.1
BOSTON                         - RALPH WALDO EMERSON,00350288,81.6,0.8,15.5,1.7,0.4,48.5,51.5
BOSTON                         - RICHARD J MURPHY,00350240,56.2,16.5,6.3,20.6,0.4,51.8,48.2
BOSTON                         - ROBERT GOULD SHAW MIDDLE,00350475,62.6,1.6,23.0,12.1,0.7,53.5,46.5
BOSTON                         - ROGER CLAP,00350298,47.6,15.1,13.9,23.5,0.0,51.2,48.8
BOSTON                         - SAMUEL ADAMS,00350302,18.8,4.0,41.3,35.9,0.0,52.5,47.5
BOSTON                         - SAMUEL W MASON,00350304,58.5,1.9,25.1,12.1,2.4,56.5,43.5
BOSTON                         - SARAH GREENWOOD,00350308,36.8,0.2,61.6,0.7,0.7,49.9,50.1
BOSTON                         - SNOWDEN INT'L HIGH,00350690,53.1,13.2,23.2,10.0,0.5,40.1,59.9
BOSTON                         - SOLOMON LEWENBERG MIDDLE,00350450,86.7,1.3,8.2,3.6,0.2,52.8,47.2
BOSTON                         - SOUTH BOSTON HIGH,00350570,45.2,17.6,15.0,21.6,0.5,53.9,46.1
BOSTON                         - THE ENGLISH HIGH,00350535,51.0,1.9,38.7,8.1,0.3,53.9,46.1
BOSTON                         - THOMAS A EDISON JR HIGH,00350425,26.7,12.0,50.7,10.4,0.2,53.7,46.3
BOSTON                         - THOMAS GARDNER,00350326,18.9,13.1,55.6,12.1,0.2,51.0,49.0
BOSTON                         - THOMAS J KENNY,00350328,72.2,5.9,9.0,13.0,0.0,51.5,48.5
BOSTON                         - UMANA/BARNES MIDDLE,00350405,13.2,5.3,51.7,29.6,0.2,52.5,47.5
BOSTON                         - WARREN-PRESCOTT,00350346,42.7,3.8,22.7,30.3,0.5,50.5,49.5
BOSTON                         - WASHINGTON IRVING MIDDLE,00350445,36.0,4.2,36.8,22.4,0.5,51.5,48.5
BOSTON                         - WEST ROXBURY SCH,00350573,64.3,1.3,22.1,11.9,0.4,54.4,45.6
BOSTON                         - WILLIAM E RUSSELL,00350366,36.0,2.4,52.3,8.2,1.2,46.5,53.5
BOSTON                         - WILLIAM ELLERY CHANNING,00350360,77.7,2.0,11.7,8.3,0.3,51.9,48.1
BOSTON                         - WILLIAM H OHRENBERGER,00350258,29.4,1.9,53.9,14.5,0.3,44.9,55.1
BOSTON                         - WILLIAM H TAFT MIDDLE,00350480,42.9,17.3,29.0,10.8,0.0,50.0,50.0
BOSTON                         - WILLIAM MCKINLEY,00350363,66.7,0.0,16.7,15.2,1.3,80.0,20.0
BOSTON                         - WILLIAM MONROE TROTTER,00350370,84.6,0.2,8.9,5.1,1.2,50.3,49.7
BOSTON                         - WINSHIP ELEMENTARY,00350374,13.9,8.5,67.3,9.2,1.0,57.5,42.5
BOSTON                         - WM B ROGERS MIDDLE,00350470,63.5,11.0,10.6,13.9,1.0,50.0,50.0
BOSTON                         - WM E ENDICOTT,00350362,84.4,0.0,13.5,2.1,0.0,47.9,52.1
BOSTON                         - WOODROW WILSON MIDDLE,00350490,83.6,3.4,8.6,3.7,0.8,54.8,45.2
BOSTON                         - YOUNG ACHIEVERS,00350380,59.2,1.0,24.0,15.0,0.7,53.0,47.0
BOSTON EVENING ACAD            - Boston Evening Acad HMCS,04240505,64.7,4.7,24.7,5.9,0.0,37.1,62.9
BOSTON RENAISSANCE C           - BOSTON RENAISSANCE CS,04810550,78.0,1.4,13.4,6.4,0.8,48.9,51.1
BOURNE                         - Bourne High,00360505,2.8,1.1,1.5,94.1,0.5,49.2,50.8
BOURNE                         - Bourne Middle School,00360325,4.2,0.7,2.3,92.5,0.2,51.6,48.4
BOURNE                         - Ella F Hoxie School,00360015,6.4,0.0,0.0,93.6,0.0,46.8,53.2
BOURNE                         - James F Peebles Elem,00360010,4.7,0.9,1.1,93.3,0.0,48.5,51.5
BOURNE                         - Otis Memorial,00360020,3.3,1.6,1.3,93.4,0.3,49.5,50.5
BOXBOROUGH                     - Blanchard Memorial,00370005,0.5,13.0,2.7,83.8,0.0,54.2,45.8
BOXFORD                        - Harry Lee Cole,00380005,0.8,1.2,0.2,97.7,0.0,56.3,43.7
BOXFORD                        - Spofford Pond,00380013,0.2,1.5,0.7,97.7,0.0,52.3,47.7
BOYLSTON                       - Boylston Elementary,00390005,0.8,4.2,1.6,93.2,0.3,53.9,46.1
BRAINTREE                      - Alberto Eldridge,00400010,0.9,3.7,0.0,95.3,0.0,67.3,32.7
BRAINTREE                      - Archie T Morrison,00400033,2.6,2.6,2.6,92.1,0.0,50.4,49.6
BRAINTREE                      - Braintree High,00400505,2.5,3.4,1.5,92.4,0.1,47.2,52.8
BRAINTREE                      - Donald Ross,00400050,2.0,6.9,1.6,89.5,0.0,55.2,44.8
BRAINTREE                      - East Middle School,00400305,3.2,4.1,1.9,90.9,0.0,53.0,47.0
BRAINTREE                      - Highlands,00400015,1.7,2.0,0.6,95.7,0.0,50.3,49.7
BRAINTREE                      - Hollis,00400005,8.5,2.9,2.9,85.6,0.0,57.8,42.2
BRAINTREE                      - Liberty,00400025,1.1,2.3,1.4,95.2,0.0,48.5,51.5
BRAINTREE                      - Mary E Flaherty School,00400020,4.7,3.7,1.6,90.1,0.0,49.7,50.3
BRAINTREE                      - Monatiquot,00400030,1.0,3.0,3.5,92.5,0.0,55.8,44.2
BRAINTREE                      - South Middle School,00400310,1.4,3.6,0.8,94.2,0.0,51.0,49.0
BREWSTER                       - Eddy Elementary,00410010,2.0,0.0,0.0,98.0,0.0,55.9,44.1
BREWSTER                       - Stony Brook Elementary,00410005,1.5,1.0,1.0,95.9,0.5,52.7,47.3
BRIDGEWATER-RAYNHAM            - Bridgewater Elem,06250045,2.0,0.8,0.9,96.1,0.1,51.8,48.2
BRIDGEWATER-RAYNHAM            - Bridgewater-Raynham Reg,06250505,1.3,0.5,0.3,97.8,0.1,51.4,48.6
BRIDGEWATER-RAYNHAM            - Burnell Campus School,06250005,2.7,0.5,0.0,96.8,0.0,48.5,51.5
BRIDGEWATER-RAYNHAM            - Dr E J Laliberte J H,06250305,2.1,1.2,1.4,95.2,0.0,52.4,47.6
BRIDGEWATER-RAYNHAM            - Lillie B Merrill,06250020,3.6,0.4,1.4,94.6,0.0,49.2,50.8
BRIDGEWATER-RAYNHAM            - North,06250025,1.0,0.0,0.0,99.0,0.0,52.1,47.9
BRIDGEWATER-RAYNHAM            - South,06250030,3.9,0.6,0.0,95.6,0.0,50.0,50.0
BRIDGEWATER-RAYNHAM            - William J Sullivan,06250035,1.6,0.0,2.2,96.2,0.0,49.5,50.5
BRIDGEWATER-RAYNHAM            - Williams Middle,06250310,1.9,1.1,1.5,95.1,0.4,50.7,49.3
BRIMFIELD                      - Brimfield Elementary,00430005,0.0,0.3,1.1,98.6,0.0,54.3,45.7
BRISTOL COUNTY AGR             - Bristol County Agr High,09100705,0.8,0.3,1.5,95.4,2.0,34.3,65.7
BRISTOL-PLYMOUTH VOC           - Bristol-Plymouth Voc Tech,08100605,3.2,0.1,2.8,93.2,0.7,58.8,41.2
BROCKTON                       - Ashfield,00440004,38.9,2.5,9.0,49.0,0.6,53.8,46.2
BROCKTON                       - B B Russell,00440080,56.4,0.0,16.7,25.6,1.3,82.1,17.9
BROCKTON                       - Belmont Street Elementary,00440006,59.4,1.7,8.7,29.8,0.4,51.8,48.2
BROCKTON                       - Brockton High,00440505,45.5,3.7,9.4,40.9,0.5,48.5,51.5
BROCKTON                       - Brookfield,00440010,35.2,1.5,8.5,53.7,1.1,54.2,45.8
BROCKTON                       - Downey,00440110,35.5,1.9,12.8,48.4,1.4,50.9,49.1
BROCKTON                       - Dr W Arnone Comm Sch,00440001,31.3,1.8,43.1,23.5,0.3,51.8,48.2
BROCKTON                       - East Junior High,00440405,48.7,1.8,12.6,36.4,0.4,54.2,45.8
BROCKTON                       - Edgar B Davis,00440023,49.0,2.1,10.5,36.8,1.6,50.1,49.9
BROCKTON                       - Franklin,00440030,32.0,2.3,14.4,51.3,0.0,54.0,46.0
BROCKTON                       - Gilmore,00440035,60.5,0.2,8.2,30.6,0.5,49.0,51.0
BROCKTON                       - Goddard,00440015,37.6,5.8,10.4,45.3,0.9,47.4,52.6
BROCKTON                       - Hancock,00440045,31.8,7.1,6.8,53.2,1.1,49.0,51.0
BROCKTON                       - Howard Center,00440050,29.7,0.0,5.1,62.7,2.5,66.1,33.9
BROCKTON                       - Huntington,00440055,47.0,0.8,14.3,36.9,1.0,52.4,47.6
BROCKTON                       - Ithaka/Lincoln,00440400,35.7,0.0,7.1,55.4,1.8,91.1,8.9
BROCKTON                       - John F Kennedy,00440017,36.7,7.5,5.9,49.3,0.6,53.0,47.0
BROCKTON                       - Joseph F Plouffe Elem,00440120,37.1,2.1,12.3,47.0,1.6,52.9,47.1
BROCKTON                       - Louis F Angelo Elem,00440065,37.2,5.4,10.6,45.6,1.1,52.8,47.2
BROCKTON                       - North Junior High,00440410,36.9,4.1,12.5,45.6,0.9,54.1,45.9
BROCKTON                       - Oscar F Raymond,00440078,49.7,2.0,8.7,38.5,1.3,55.2,44.8
BROCKTON                       - South Junior High,00440415,39.8,2.3,10.8,46.8,0.3,47.7,52.3
BROCKTON                       - St Colman School,00440095,32.3,4.1,13.2,49.8,0.6,54.9,45.1
BROCKTON                       - West Junior High,00440420,39.7,5.0,9.6,45.1,0.6,50.9,49.1
BROCKTON                       - Whitman,00440100,41.8,3.0,12.9,40.9,1.3,50.9,49.1
BROOKFIELD                     - Brookfield Elementary,00450005,0.0,0.0,0.9,99.1,0.0,52.1,47.9
BROOKLINE                      - Brookline High,00460505,10.1,14.2,3.3,72.3,0.1,50.6,49.4
BROOKLINE                      - Edith C Baker,00460005,5.8,19.6,5.0,69.4,0.1,50.6,49.4
BROOKLINE                      - Edward Devotion,00460015,11.2,13.8,4.9,70.1,0.0,49.3,50.7
BROOKLINE                      - Heath,00460025,9.3,18.4,3.4,68.9,0.0,52.6,47.4
BROOKLINE                      - John D Runkle,00460045,8.7,12.2,10.0,69.2,0.0,51.5,48.5
BROOKLINE                      - Lawrence,00460030,8.8,35.0,3.3,52.7,0.2,51.6,48.4
BROOKLINE                      - Michael Driscoll,00460020,7.2,16.5,5.7,70.6,0.0,45.9,54.1
BROOKLINE                      - Pierce,00460040,11.8,24.0,5.3,58.8,0.2,49.4,50.6
BROOKLINE                      - William H Lincoln,00460035,10.9,15.3,8.1,65.6,0.2,54.5,45.5
BURLINGTON                     - Burlington High,00480505,1.2,11.7,0.4,86.5,0.1,47.7,52.3
BURLINGTON                     - Fox Hill,00480007,2.6,8.4,0.8,88.2,0.0,52.4,47.6
BURLINGTON                     - Francis Wyman Elem,00480035,2.1,13.7,1.7,82.3,0.2,50.1,49.9
BURLINGTON                     - Marshall Simonds Middle,00480303,2.7,8.5,0.5,88.3,0.0,53.7,46.3
BURLINGTON                     - Memorial,00480015,3.4,9.4,1.5,85.8,0.0,52.4,47.6
BURLINGTON                     - Pine Glen Elementary,00480020,1.1,10.6,0.3,88.0,0.0,53.5,46.5
CAMBRIDGE                      - Agassiz,00490005,29.5,16.4,8.6,43.9,1.6,53.8,46.2
CAMBRIDGE                      - Camb Rindge & Latin,00490506,38.9,6.7,14.6,39.6,0.2,51.3,48.7
CAMBRIDGE                      - Cambridgeport,00490007,30.7,8.3,10.3,49.7,1.0,50.3,49.7
CAMBRIDGE                      - Charles G Harrington,00490025,35.3,3.5,11.5,49.5,0.2,51.2,48.8
CAMBRIDGE                      - Fletcher/Maynard Academy,00490090,52.0,3.6,19.2,24.9,0.4,54.1,45.9
CAMBRIDGE                      - Graham & Parks,00490080,38.0,8.1,7.0,45.8,1.2,51.6,48.4
CAMBRIDGE                      - Haggerty,00490020,34.9,8.8,7.1,47.9,1.3,50.8,49.2
CAMBRIDGE                      - John M Tobin,00490065,42.3,13.2,10.0,34.1,0.4,53.3,46.7
CAMBRIDGE                      - King,00490030,44.8,20.5,9.7,25.1,0.0,49.4,50.6
CAMBRIDGE                      - King Open,00490035,30.1,14.3,5.3,49.7,0.6,48.8,51.2
CAMBRIDGE                      - Longfellow,00490040,27.8,10.0,26.6,35.1,0.5,54.6,45.4
CAMBRIDGE                      - M E Fitzgerald,00490010,38.6,11.1,6.4,43.6,0.4,50.4,49.6
CAMBRIDGE                      - Morse,00490045,30.8,25.9,8.1,34.9,0.3,53.6,46.4
CAMBRIDGE                      - Peabody,00490050,25.8,22.7,3.5,46.7,1.3,50.5,49.5
CAMBRIDGE                      - Robert F Kennedy,00490055,22.3,2.9,42.4,31.9,0.6,49.0,51.0
CANTON                         - Canton High,00500505,5.3,3.6,0.8,90.3,0.0,48.6,51.4
CANTON                         - Dean S Luce,00500020,3.5,3.7,1.4,91.0,0.3,55.4,44.6
CANTON                         - John F Kennedy,00500017,4.4,4.4,2.8,88.3,0.0,50.8,49.2
CANTON                         - Lt Peter M Hansen,00500012,7.4,7.2,2.8,82.5,0.0,51.4,48.6
CANTON                         - Wm H Galvin Middle,00500305,2.3,1.1,1.1,95.5,0.0,48.8,51.2
CAPE COD LIGHTHOUSE            - Cape Cod Lighthouse CS,04320530,0.6,0.6,1.2,97.1,0.6,53.2,46.8
CAPE COD REGION VOC            - Cape Cod Region Voc Tech,08150605,9.1,0.2,4.0,86.1,0.6,65.4,34.6
CARLISLE                       - Carlisle School,00510025,0.0,6.9,0.6,91.8,0.6,48.9,51.1
CARVER                         - Carver High School,00520505,3.6,0.7,0.8,94.6,0.3,50.1,49.9
CARVER                         - Carver Middle,00520305,2.5,0.4,0.9,95.7,0.5,55.1,44.9
CARVER                         - Gov John Carver Elem,00520010,5.6,0.2,2.5,91.3,0.4,50.5,49.5
CARVER                         - Gov John Carver Primary,00520005,2.1,0.7,0.7,96.3,0.2,55.8,44.2
CENTRAL BERKSHIRE              - Becket Consolidated,06350005,4.8,3.4,0.0,91.8,0.0,52.7,47.3
CENTRAL BERKSHIRE              - Berkshire Trail Elem,06350010,0.0,1.6,0.0,98.4,0.0,46.1,53.9
CENTRAL BERKSHIRE              - Central Berkshire ECC,06350003,0.0,0.0,5.6,94.4,0.0,61.1,38.9
CENTRAL BERKSHIRE              - Craneville,06350025,0.6,1.0,0.4,98.0,0.0,56.5,43.5
CENTRAL BERKSHIRE              - Kittredge,06350035,0.4,0.4,0.0,99.2,0.0,56.0,44.0
CENTRAL BERKSHIRE              - Nessacus Middle,06350305,0.7,1.2,0.8,97.2,0.2,50.3,49.7
CENTRAL BERKSHIRE              - Wahconah Regional High,06350505,0.4,0.7,0.7,98.2,0.0,52.4,47.6
CHAMPION HMCS                  - Champion HMCS,04340505,49.5,1.0,7.9,41.6,0.0,53.5,46.5
CHATHAM                        - Chatham Elementary,00550005,1.5,0.0,1.1,97.4,0.0,50.7,49.3
CHATHAM                        - Chatham High,00550505,0.4,1.3,0.4,97.8,0.0,55.5,44.5
CHATHAM                        - Chatham Middle School,00550305,0.9,1.8,0.9,96.0,0.4,55.6,44.4
CHELMSFORD                     - Byam School,00560030,1.0,4.4,0.8,93.8,0.0,54.4,45.6
CHELMSFORD                     - Center Elementary School,00560005,0.7,5.4,0.7,93.2,0.0,53.3,46.7
CHELMSFORD                     - Charles D Harrington,00560025,1.0,4.5,0.2,94.1,0.2,51.9,48.1
CHELMSFORD                     - Chelmsford High,00560505,0.6,6.3,0.3,92.8,0.1,50.2,49.8
CHELMSFORD                     - Col Moses Parker Schl,00560305,1.5,7.6,0.8,90.0,0.0,51.4,48.6
CHELMSFORD                     - McCarthy Middle School,00560310,0.7,7.2,1.0,91.1,0.0,51.6,48.4
CHELMSFORD                     - South Row,00560015,0.2,5.3,0.9,93.6,0.0,48.6,51.4
CHELMSFORD                     - Westlands Elementary,00560020,0.8,3.6,0.6,94.7,0.3,47.8,52.2
CHELSEA                        - Chelsea High,00570505,8.9,9.7,63.8,17.5,0.0,47.4,52.6
CHELSEA                        - Clark Avenue School,00570050,7.9,4.7,68.5,18.1,0.8,50.9,49.1
CHELSEA                        - Edgar A Hooks Elem,00570030,7.3,2.5,75.3,14.7,0.2,55.6,44.4
CHELSEA                        - Frank M Sokolowski Elem,00570040,5.4,6.9,69.7,18.0,0.0,52.7,47.3
CHELSEA                        - George D Kelly Elem,00570035,4.6,2.3,74.7,18.3,0.2,49.3,50.7
CHELSEA                        - Shurtleff Early Childhood,00570003,8.4,3.4,69.4,18.6,0.2,54.9,45.1
CHELSEA                        - The Alternative School,00570510,10.0,4.0,60.0,26.0,0.0,80.0,20.0
CHELSEA                        - William A Berkowitz Elem,00570025,7.4,11.6,65.7,15.4,0.0,53.7,46.3
CHELSEA                        - Williams North Middle,00570305,8.8,5.8,67.4,17.5,0.4,49.9,50.1
CHELSEA                        - Williams South Middle,00570310,7.6,5.7,65.3,21.2,0.2,50.5,49.5
CHESTERFIELD-GOSHEN            - New Hingham Regional Elem,06320025,0.0,0.7,0.0,99.3,0.0,51.0,49.0
CHICOPEE                       - Barry,00610003,3.5,1.2,7.5,86.8,1.0,48.5,51.5
CHICOPEE                       - Belcher,00610010,3.5,0.0,15.6,80.9,0.0,45.0,55.0
CHICOPEE                       - Bellamy Middle,00610305,3.7,1.4,21.3,73.1,0.5,52.0,48.0
CHICOPEE                       - Bowe,00610015,6.9,1.3,39.2,52.6,0.0,54.4,45.6
CHICOPEE                       - Bowie,00610020,2.7,0.2,2.3,94.8,0.0,51.2,48.8
CHICOPEE                       - Chapin,00610025,4.7,0.0,33.2,62.1,0.0,51.9,48.1
CHICOPEE                       - Chicopee Comprehensive HS,00610510,2.0,1.3,7.7,88.6,0.4,52.9,47.1
CHICOPEE                       - Chicopee High,00610505,0.9,0.7,10.8,87.5,0.1,47.6,52.4
CHICOPEE                       - Fairview Middle,00610310,1.2,0.6,10.8,87.3,0.1,55.2,44.8
CHICOPEE                       - Gen John J Stefanik,00610090,4.9,0.2,56.0,38.7,0.2,49.3,50.7
CHICOPEE                       - Horizon Academy,00610021,3.3,0.0,12.4,84.3,0.0,67.8,32.2
CHICOPEE                       - Lambert-Lavoie,00610040,2.5,1.3,6.0,89.6,0.6,50.0,50.0
CHICOPEE                       - Litwin,00610022,1.1,1.4,8.9,88.3,0.3,51.9,48.1
CHICOPEE                       - Selser,00610050,4.3,1.3,31.8,62.7,0.0,48.1,51.9
CHICOPEE                       - Streiber Memorial School,00610065,1.7,1.0,6.3,90.9,0.0,55.2,44.8
CHICOPEE                       - Szetela ECC,00610001,0.9,0.4,6.2,92.4,0.0,54.2,45.8
CITY ON A HILL CHART           - City On A Hill CS,04370505,70.8,1.5,10.4,17.3,0.0,43.6,56.4
CLARKSBURG                     - Clarksburg Elementary,00630010,0.0,0.0,0.0,100.0,0.0,54.4,45.6
CLINTON                        - Clinton Elem,00640050,3.2,0.2,19.4,77.1,0.0,50.5,49.5
CLINTON                        - Clinton Middle School,00640305,3.3,0.4,20.6,75.7,0.0,51.6,48.4
CLINTON                        - Clinton Senior High,00640505,2.2,0.9,20.4,76.5,0.0,47.2,52.8
CLINTON                        - Parkhurst,00640035,1.4,1.4,22.9,74.3,0.0,54.3,45.7
COHASSET                       - Cohasset Jr Sr High,00650505,2.5,0.8,1.8,94.3,0.6,50.6,49.4
COHASSET                       - Deer Hill,00650005,2.9,0.0,1.2,95.9,0.0,55.3,44.7
COHASSET                       - Joseph Osgood,00650010,1.7,0.6,0.4,97.3,0.0,49.7,50.3
COMMUNITY DAY CHARTE           - Community Day CS,04400205,4.6,0.0,72.9,22.5,0.0,53.8,46.3
CONCORD                        - Alcott,00670005,7.0,4.6,3.3,84.1,1.1,50.0,50.0
CONCORD                        - Concord Middle,00670305,4.0,4.3,0.7,90.9,0.1,44.4,55.6
CONCORD                        - Thoreau,00670020,4.0,5.2,2.7,87.6,0.4,48.8,51.2
CONCORD                        - Willard,00670030,4.8,5.9,1.7,87.4,0.2,47.4,52.6
CONCORD-CARLISLE               - Concord Carlisle High,06400505,6.9,5.7,3.5,83.9,0.0,49.6,50.4
CONSERVATORY LAB CHA           - CONSERVATORY LAB CS,04390050,42.5,2.3,19.5,32.2,3.4,46.0,54.0
CONWAY                         - Conway Grammar,00680005,0.0,2.6,0.6,96.8,0.0,50.6,49.4
DANVERS                        - Danvers High,00710505,0.4,0.8,0.2,98.7,0.0,44.4,55.6
DANVERS                        - Dunn Middle,00710305,0.5,1.6,0.9,97.0,0.0,50.4,49.6
DANVERS                        - Great Oak,00710015,0.0,0.0,1.7,98.3,0.0,50.1,49.9
DANVERS                        - Highlands,00710010,0.0,0.3,2.2,97.6,0.0,46.7,53.3
DANVERS                        - Ivan G Smith,00710032,1.2,0.3,1.5,97.0,0.0,53.1,46.9
DANVERS                        - Riverside,00710030,0.0,2.5,0.6,96.6,0.3,47.4,52.6
DANVERS                        - Willis E Thorpe,00710045,0.0,0.5,0.5,98.4,0.5,46.8,53.2
DARTMOUTH                      - Andrew B Cushman,00720010,0.4,3.6,2.8,92.5,0.8,49.2,50.8
DARTMOUTH                      - Dartmouth High,00720505,1.2,1.6,0.9,95.6,0.7,48.0,52.0
DARTMOUTH                      - Dartmouth Middle,00720050,1.2,2.3,1.8,94.3,0.5,54.3,45.7
DARTMOUTH                      - George H Potter,00720030,2.8,2.5,0.5,94.2,0.0,51.0,49.0
DARTMOUTH                      - Job S Gidley,00720020,3.4,1.5,0.2,94.8,0.0,52.3,47.7
DARTMOUTH                      - Joseph Demello,00720015,2.2,2.0,0.0,95.2,0.6,55.0,45.0
DEDHAM                         - Avery,00730010,5.9,4.0,7.6,79.5,3.0,49.5,50.5
DEDHAM                         - Dedham High,00730505,2.4,2.9,4.5,89.8,0.4,49.1,50.9
DEDHAM                         - Dedham Middle School,00730305,2.6,1.8,4.5,90.3,0.8,50.3,49.7
DEDHAM                         - Early Childhood Center,00730005,2.2,3.0,2.2,92.3,0.3,50.3,49.7
DEDHAM                         - Greenlodge,00730025,1.4,1.4,0.7,96.6,0.0,54.4,45.6
DEDHAM                         - Oakdale,00730030,0.3,0.3,1.1,97.6,0.8,45.6,54.4
DEDHAM                         - Riverdale,00730045,1.7,4.0,3.4,89.9,1.0,51.7,48.3
DEERFIELD                      - Deerfield Elem,00740015,0.9,1.7,2.1,95.3,0.0,51.4,48.6
DENNIS-YARMOUTH                - Dennis-Yarmouth Reg High,06450505,2.0,0.6,4.9,92.5,0.0,48.9,51.1
DENNIS-YARMOUTH                - Ezra H Baker,06450005,5.4,0.0,4.5,89.3,0.9,51.7,48.3
DENNIS-YARMOUTH                - John Simpkins,06450010,3.4,1.9,6.0,88.8,0.0,57.3,42.7
DENNIS-YARMOUTH                - Laurence C MacArthur Elem,06450020,5.6,1.1,6.4,86.8,0.0,53.4,46.6
DENNIS-YARMOUTH                - Marguerite E Small Elem,06450015,8.3,2.0,7.1,82.1,0.5,58.3,41.7
DENNIS-YARMOUTH                - Mattacheese Middle Sch,06450305,4.4,1.5,4.2,88.3,1.6,48.5,51.5
DENNIS-YARMOUTH                - N H Wixon Middle,06450310,2.9,0.9,1.9,93.2,1.1,52.9,47.1
DENNIS-YARMOUTH                - Station Avenue Elem,06450025,3.5,1.2,1.6,93.8,0.0,50.9,49.1
DIGHTON-REHOBOTH               - Dighton Elementary,06500005,0.6,1.2,0.0,98.2,0.0,50.5,49.5
DIGHTON-REHOBOTH               - Dighton Middle School,06500305,1.0,1.3,1.3,95.8,0.5,50.4,49.6
DIGHTON-REHOBOTH               - Dighton-Rehoboth Rhs,06500505,1.4,0.5,0.1,97.9,0.0,52.0,48.0
DIGHTON-REHOBOTH               - Dorothy L Beckwith,06500310,0.3,0.8,0.0,98.9,0.0,54.1,45.9
DIGHTON-REHOBOTH               - Palmer River /Anawan,06500010,0.7,0.4,0.3,98.6,0.0,50.1,49.9
DOUGLAS                        - Douglas Early Childhood,00770003,0.0,1.1,2.2,96.8,0.0,52.7,47.3
DOUGLAS                        - Douglas Elementary,00770010,0.7,0.0,1.0,98.3,0.0,51.4,48.6
DOUGLAS                        - Douglas Middle High,00770505,0.5,0.0,0.5,99.0,0.0,51.8,48.2
DOVER                          - Caryl,00780003,0.4,6.3,1.8,91.5,0.0,45.4,54.6
DOVER                          - Chickering,00780005,1.0,4.4,1.7,92.5,0.3,57.7,42.3
DOVER-SHERBORN                 - Dover-Sherborn Reg High,06550505,2.4,4.8,3.1,89.7,0.0,46.2,53.8
DOVER-SHERBORN                 - Dover-Sherborn Reg Jr H S,06550405,1.4,3.7,1.2,93.6,0.0,50.3,49.7
DRACUT                         - Dracut Middle,00790035,1.1,2.8,2.2,93.4,0.5,53.1,46.9
DRACUT                         - Dracut Senior High,00790505,0.2,4.1,1.1,94.6,0.0,53.2,46.8
DRACUT                         - George H Englesby Jr High,00790405,0.9,3.0,0.0,95.9,0.3,50.5,49.5
DRACUT                         - Greenmont Avenue,00790030,1.0,1.5,0.7,96.8,0.0,48.8,51.2
DRACUT                         - Joseph A Campbell Elem,00790020,1.3,2.8,1.1,94.8,0.0,53.8,46.2
DRACUT                         - Parker Avenue,00790025,2.4,4.1,1.6,91.8,0.0,52.2,47.8
DUDLEY-CHARLTON REG            - Charlton Elementary,06580020,0.0,0.7,0.9,98.3,0.2,54.7,45.3
DUDLEY-CHARLTON REG            - Charlton Middle School,06580310,0.4,0.9,1.0,97.7,0.0,52.2,47.8
DUDLEY-CHARLTON REG            - Dudley Elementary,06580005,0.3,0.3,2.3,97.2,0.0,49.0,51.0
DUDLEY-CHARLTON REG            - Dudley Middle School,06580305,1.8,1.3,3.6,93.1,0.2,52.5,47.5
DUDLEY-CHARLTON REG            - Heritage School,06580030,0.2,1.3,1.2,97.3,0.0,49.2,50.8
DUDLEY-CHARLTON REG            - Mason Rd School,06580010,0.0,2.2,0.3,97.5,0.0,52.5,47.5
DUDLEY-CHARLTON REG            - Shepherd Hill Reg High,06580505,0.4,1.3,1.2,96.5,0.6,48.9,51.1
DUXBURY                        - Alden School,00820004,0.2,1.2,0.8,96.9,1.0,52.8,47.2
DUXBURY                        - Chandler Elementary,00820006,1.1,0.8,0.3,97.6,0.3,51.4,48.6
DUXBURY                        - Duxbury High,00820505,0.4,1.7,0.9,97.0,0.0,49.0,51.0
DUXBURY                        - Duxbury Middle,00820305,0.6,1.1,1.0,97.1,0.2,53.2,46.8
EAST BRIDGEWATER               - Central,00830005,1.2,0.7,0.3,97.7,0.1,51.0,49.0
EAST BRIDGEWATER               - East Bridgewater High,00830505,1.6,0.3,0.4,97.5,0.1,49.3,50.7
EAST BRIDGEWATER               - Gordon W Mitchell,00830010,1.7,0.6,0.8,97.0,0.0,50.5,49.5
EAST LONGMEADOW                - Birchland Park,00870305,2.5,0.8,0.8,95.9,0.0,48.7,51.3
EAST LONGMEADOW                - East Longmeadow High,00870505,2.7,0.5,1.5,95.3,0.0,50.3,49.7
