SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
DRACUT - PARKER AVENUE,00790025,3.8,2.1,0.9,93.2,0.0,52.1,47.9
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,0.4,0.7,0.9,97.9,0.0,50.7,49.3
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,0.7,0.7,1.3,97.3,0.0,48.5,51.5
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,1.2,0.5,0.2,98.1,0.0,51.2,48.8
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0.3,1.0,0.3,98.3,0.1,52.0,48.0
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0.4,1.1,1.1,97.4,0.0,53.3,46.7
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0.1,0.6,0.9,98.4,0.0,49.9,50.1
DUXBURY - ALDEN SCHOOL,00820004,0.4,2.1,0.4,96.8,0.2,53.2,46.8
DUXBURY - CHANDLER ELEMENTARY,00820006,0.7,0.7,0.4,97.9,0.4,53.0,47.0
DUXBURY - DUXBURY HIGH,00820505,0.2,1.8,0.9,96.8,0.2,46.4,53.6
DUXBURY - DUXBURY MIDDLE,00820305,0.5,0.6,0.9,97.9,0.1,53.8,46.2
EAST BRIDGEWATER - CENTRAL,00830005,1.8,0.9,0.3,96.9,0.1,51.4,48.6
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,1.0,0.4,1.5,96.8,0.3,49.1,50.9
EAST BRIDGEWATER - GORDON W MITCHELL,00830010,1.7,0.3,0.1,97.9,0.0,52.3,47.7
EAST LONGMEADOW - BIRCHLAND PARK,00870305,2.7,1.2,0.7,95.3,0.2,50.1,49.9
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,2.6,0.5,1.5,95.4,0.0,51.6,48.4
EAST LONGMEADOW - MAPLESHADE,00870010,2.6,0.0,0.3,97.0,0.0,52.1,47.9
EAST LONGMEADOW - MEADOW BROOK,00870013,2.5,0.7,0.4,96.3,0.2,52.2,47.8
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,1.7,0.3,0.3,97.6,0.0,46.9,53.1
EASTHAM - EASTHAM ELEMENTARY,00850005,1.6,0.0,2.2,94.7,1.6,54.3,45.7
EASTHAMPTON - CENTER SCHOOL,00860005,0.5,4.8,2.4,92.3,0.0,50.0,50.0
EASTHAMPTON - EASTHAMPTON HIGH,00860505,0.4,3.7,1.5,94.3,0.0,49.1,50.9
EASTHAMPTON - MAPLE,00860010,0.4,1.3,1.7,96.6,0.0,47.4,52.6
EASTHAMPTON - NEIL A PEPIN,00860020,1.0,3.4,3.9,91.7,0.0,56.9,43.1
EASTHAMPTON - PARSONS,00860015,5.5,6.2,7.5,80.1,0.7,49.3,50.7
EASTHAMPTON - WHITE BROOK MIDDLE SCHOOL,00860305,1.8,3.0,4.8,90.0,0.3,48.5,51.5
EASTON - CENTER SCHOOL,00880003,2.3,3.7,1.6,92.4,0.0,54.7,45.3
EASTON - EASTON JUNIOR HIGH,00880405,1.1,1.8,0.0,97.1,0.0,54.2,45.8
EASTON - F L OLMSTED,00880030,1.8,1.0,1.0,96.1,0.0,54.2,45.8
EASTON - H H RICHARDSON SCHOOL,00880025,3.1,2.4,1.7,92.6,0.2,49.5,50.5
EASTON - MOREAU HALL,00880020,1.2,0.6,0.3,98.0,0.0,51.9,48.1
EASTON - OLIVER AMES HIGH,00880505,1.9,1.4,2.5,94.3,0.0,48.5,51.5
EASTON - PARKVIEW ELEMENTARY,00880015,1.1,1.3,0.0,97.5,0.0,50.0,50.0
EDGARTOWN - EDGARTOWN ELEMENTARY,00890005,1.0,2.0,4.8,91.9,0.3,52.7,47.3
ERVING - ERVING ELEMENTARY,00910030,0.0,0.0,0.0,100.0,0.0,47.1,52.9
ESSEX - ESSEX ELEMENTARY,00920005,0.5,0.3,0.5,98.7,0.0,51.5,48.5
ESSEX AGR TECH - ESSEX AGR & TECH INST,09130705,0.5,0.0,9.7,89.6,0.3,33.9,66.1
EVERETT - ADAMS ECC,00930003,4.6,6.4,9.9,79.2,0.0,51.6,48.4
EVERETT - ALBERT PARLIN JR HIGH,00930405,8.8,3.6,9.5,78.0,0.1,49.1,50.9
EVERETT - ALBERT W LEWIS,00930040,8.9,1.9,12.1,77.1,0.0,51.6,48.4
EVERETT - CENTRE,00930010,10.2,4.8,26.1,58.8,0.2,52.5,47.5
EVERETT - DEVENS,00930011,6.3,6.9,11.8,74.9,0.0,49.5,50.5
EVERETT - EDWARD EVERETT HALE,00930020,9.5,4.9,9.9,75.7,0.0,53.5,46.5
EVERETT - EVERETT HIGH,00930505,9.3,3.4,10.7,76.6,0.0,51.3,48.7
EVERETT - GEORGE G HAMILTON,00930025,10.4,8.1,15.1,66.4,0.0,48.4,51.6
EVERETT - LAFAYETTE,00930035,7.1,2.6,12.9,77.4,0.0,52.5,47.5
EVERETT - WEBSTER,00930060,6.4,6.8,5.6,81.2,0.0,48.9,51.1
FAIRHAVEN - EAST FAIRHAVEN,00940010,0.0,0.0,0.8,99.2,0.0,53.1,46.9
FAIRHAVEN - FAIRHAVEN HIGH,00940505,2.0,1.0,1.0,95.4,0.7,49.8,50.2
FAIRHAVEN - HASTINGS MIDDLE,00940305,1.2,0.5,0.7,97.6,0.0,47.9,52.1
FAIRHAVEN - LEROY WOOD,00940030,2.5,0.4,0.8,96.3,0.0,53.8,46.3
FAIRHAVEN - OXFORD,00940015,2.3,0.0,0.8,96.2,0.8,55.5,44.5
FAIRHAVEN - ROGERS,00940020,2.4,0.3,0.7,96.5,0.0,53.0,47.0
FALL RIVER - A S LETOURNEAU,00950085,0.7,1.8,0.7,95.6,1.1,47.8,52.2
FALL RIVER - B M C DURFEE HIGH,00950505,3.8,6.7,4.2,84.7,0.6,45.0,55.0
FALL RIVER - BOYS CLUB ALT,00950055,17.9,3.6,7.1,71.4,0.0,96.4,3.6
FALL RIVER - BRAYTON AVENUE,00950015,8.6,5.4,8.6,75.7,1.6,53.5,46.5
FALL RIVER - CHARLES V CARROLL,00950020,7.4,1.0,5.5,84.9,1.3,54.0,46.0
FALL RIVER - COUGHLIN,00950030,3.1,6.8,0.0,90.1,0.0,53.1,46.9
FALL RIVER - DAVOL,00950040,5.3,5.3,2.4,86.5,0.6,48.2,51.8
FALL RIVER - EDMOND P TALBOT MIDDLE,00950305,3.6,10.4,7.6,77.0,1.4,47.9,52.1
FALL RIVER - FALL RIVER ALT,00950330,5.3,0.0,5.3,89.5,0.0,94.7,5.3
FALL RIVER - FOWLER ELEM,00950060,2.7,2.0,1.3,92.0,2.0,51.3,48.7
FALL RIVER - FRANK M SILVIA,00950067,4.1,2.3,14.3,78.7,0.6,56.0,44.0
FALL RIVER - HARRIET T HEALY,00950070,3.3,4.5,39.9,52.3,0.0,52.3,47.7
FALL RIVER - HECTOR L BELISLE,00950010,8.9,9.5,13.3,68.4,0.0,53.2,46.8
FALL RIVER - HENRY LORD MIDDLE,00950310,3.1,4.1,6.8,81.8,4.2,50.0,50.0
FALL RIVER - HIGHLAND,00950075,1.2,1.2,1.2,95.2,1.2,52.7,47.3
FALL RIVER - HUGO A DUBUQUE,00950050,19.3,6.8,7.5,66.5,0.0,56.5,43.5
FALL RIVER - JAMES TANSEY,00950140,1.6,1.3,1.3,95.6,0.3,54.4,45.6
FALL RIVER - JOHN J DORAN,00950045,7.4,0.0,2.0,90.7,0.0,52.5,47.5
FALL RIVER - JOHN J DORAN ANNEX,00950046,8.8,0.7,3.6,86.1,0.7,51.1,48.9
FALL RIVER - LAUREL LAKE,00950080,16.3,9.2,14.5,59.2,0.7,52.8,47.2
FALL RIVER - LEONTINE LINCOLN,00950090,8.1,11.9,5.2,74.4,0.4,49.6,50.4
FALL RIVER - MATTHEW J KUSS MIDDLE,00950320,7.3,3.0,5.0,84.6,0.0,49.3,50.7
FALL RIVER - MCCARRICK,00950021,8.5,0.0,5.4,85.3,0.8,53.5,46.5
FALL RIVER - MORTON MIDDLE,00950315,2.8,2.6,3.6,91.1,0.0,49.7,50.3
FALL RIVER - N B BORDEN,00950012,8.4,4.5,4.5,82.6,0.0,51.7,48.3
FALL RIVER - OSBORN STREET,00950100,5.0,0.0,8.8,84.9,1.3,50.9,49.1
FALL RIVER - RALPH M SMALL,00950125,12.5,12.8,6.9,64.6,3.1,47.6,52.4
FALL RIVER - SAMUEL WATSON,00950145,6.5,18.7,3.7,70.4,0.7,58.8,41.2
FALL RIVER - SLADE,00950120,11.2,4.7,4.4,79.7,0.0,55.9,44.1
FALL RIVER - SPENCER BORDEN,00950130,4.6,2.5,1.3,91.3,0.4,45.4,54.6
FALL RIVER - STONE,00950135,9.6,3.2,5.3,81.9,0.0,53.2,46.8
FALL RIVER - SUSAN H WIXON,00950160,6.7,1.8,2.5,87.7,1.2,53.4,46.6
FALL RIVER - THE LEARNING CENTER,00950110,13.8,2.5,3.8,78.8,1.3,68.8,31.3
FALL RIVER - WESTALL,00950150,12.7,3.1,9.3,74.1,0.8,49.0,51.0
FALL RIVER - WILLIAM CONNELL,00950025,12.8,1.9,10.9,73.1,1.3,46.8,53.2
FALL RIVER - WILLIAM J WILEY,00950155,18.1,5.4,11.4,65.1,0.0,54.4,45.6
FALL RIVER - WILLIAM S GREENE,00950065,6.1,9.1,6.1,77.4,1.2,54.9,45.1
FALMOUTH - EAST FALMOUTH ELEM,00960005,5.3,0.4,2.5,91.8,0.0,52.5,47.5
FALMOUTH - FALMOUTH HIGH,00960505,2.8,1.6,1.0,94.0,0.6,48.0,52.0
FALMOUTH - LAWRENCE,00960405,4.0,0.7,1.9,92.5,0.9,50.3,49.7
FALMOUTH - MORSE POND SCHOOL,00960305,3.2,0.4,2.6,93.2,0.6,52.0,48.0
FALMOUTH - MULLEN-HALL,00960020,3.1,2.9,2.4,91.0,0.6,49.7,50.3
FALMOUTH - NORTH FALMOUTH ELEM,00960030,2.2,0.2,2.0,95.0,0.6,48.7,51.3
FALMOUTH - TEATICKET,00960015,3.2,0.2,3.4,92.1,1.1,50.6,49.4
FARMINGTON RIVER REG - FARMINGTON RIVER ELEM,06620020,0.0,0.0,0.0,100.0,0.0,55.8,44.2
FITCHBURG - B F BROWN MIDDLE,00970305,8.9,12.3,23.9,54.7,0.1,52.3,47.7
FITCHBURG - CROCKER ELEMENTARY,00970016,6.5,7.1,29.2,57.0,0.2,50.7,49.3
FITCHBURG - FITCHBURG HIGH,00970505,6.5,10.5,20.5,62.4,0.2,51.0,49.0
FITCHBURG - GOODRICH KDG CTR,00970025,8.8,8.8,33.3,49.2,0.0,50.8,49.2
FITCHBURG - MCKAY CAMPUS-FSC,00970030,8.4,13.9,25.1,52.4,0.2,52.8,47.2
FITCHBURG - MEMORIAL MIDDLE,00970310,4.5,10.3,27.4,57.4,0.4,49.5,50.5
FITCHBURG - REINGOLD,00970043,6.0,12.3,15.0,66.7,0.0,53.0,47.0
FITCHBURG - SOUTH FITCHBURG,00970055,4.2,12.1,26.7,57.0,0.0,52.7,47.3
FITCHBURG - SOUTH STREET,00970060,6.1,10.7,38.4,44.8,0.0,51.0,49.0
FLORIDA - ABBOTT MEMORIAL,00980005,0.0,0.0,0.0,100.0,0.0,51.0,49.0
FOXBOROUGH - CHARLES TAYLOR ELEM,00990050,0.3,0.0,1.0,98.7,0.0,51.9,48.1
FOXBOROUGH - FOXBOROUGH HIGH,00990505,1.9,3.1,1.3,93.6,0.0,48.9,51.1
FOXBOROUGH - JOHN J AHERN,00990405,1.8,0.7,0.7,96.8,0.0,54.0,46.0
FOXBOROUGH - MABELLE M BURRELL,00990015,0.3,0.0,2.2,97.5,0.0,47.7,52.3
FOXBOROUGH - VINCENT M IGO ELEM,00990020,1.6,0.9,1.1,95.8,0.5,52.0,48.0
FRAMINGHAM - BARBIERI ELEM,01000035,7.6,1.5,36.2,54.5,0.2,50.2,49.8
FRAMINGHAM - BLOCKS PRE-SCHOOL @ KING,01000003,7.7,12.0,23.4,56.9,0.0,53.6,46.4
FRAMINGHAM - BROPHY,01000006,3.3,8.3,29.1,59.1,0.2,48.8,51.2
FRAMINGHAM - CHARLOTTE A DUNNING,01000007,3.6,16.9,10.5,68.8,0.2,53.9,46.1
FRAMINGHAM - FRAMINGHAM H S,01000515,9.0,5.5,9.7,75.8,0.0,47.6,52.4
FRAMINGHAM - FULLER MIDDLE,01000305,6.8,4.1,16.6,72.5,0.0,48.6,51.4
FRAMINGHAM - HEMENWAY,01000015,3.6,5.6,14.2,76.0,0.7,53.5,46.5
FRAMINGHAM - JUNIPER HILL,01000020,3.3,3.8,28.5,64.4,0.0,49.3,50.7
FRAMINGHAM - MARY E STAPLETON ELEM,01000045,13.1,4.5,8.8,73.5,0.0,54.3,45.7
FRAMINGHAM - MIRIAM F MCCARTHY SCH,01000050,12.4,2.8,13.9,70.9,0.0,53.6,46.4
FRAMINGHAM - POTTER ROAD,01000039,6.6,3.8,10.1,79.5,0.0,53.9,46.1
FRAMINGHAM - WALSH MIDDLE,01000310,8.3,3.3,13.1,75.0,0.2,51.6,48.4
FRAMINGHAM - WOODROW WILSON,01000055,15.9,0.6,22.7,60.8,0.0,47.0,53.0
FRANCIS W PARKER CHARTER - FRANCIS W PARKER CS,04780505,0.9,3.2,1.7,94.2,0.0,47.4,52.6
FRANKLIN - BRICK,01010002,0.0,0.0,0.0,100.0,0.0,55.6,44.4
FRANKLIN - DAVIS THAYER,01010035,4.3,1.9,0.5,92.7,0.5,53.0,47.0
FRANKLIN - FRANKLIN ECDC,01010003,0.0,0.0,0.0,100.0,0.0,63.3,36.7
FRANKLIN - FRANKLIN HIGH,01010505,0.7,2.2,1.1,95.8,0.1,48.1,51.9
FRANKLIN - HORACE MANN,01010405,0.5,2.7,0.5,96.4,0.0,49.6,50.4
FRANKLIN - J F KENNEDY MEMORIAL,01010013,0.5,0.9,0.0,98.2,0.4,53.3,46.7
FRANKLIN - JEFFERSON ELEMENTARY,01010010,1.8,0.6,0.3,97.0,0.3,51.7,48.3
FRANKLIN - OAK STREET ELEMENTARY,01010030,0.7,2.1,0.3,97.0,0.0,51.7,48.3
FRANKLIN - PARMENTER,01010032,1.7,1.7,0.2,96.5,0.0,52.4,47.6
FRANKLIN - REMINGTON MIDDLE,01010310,0.5,1.6,0.7,97.1,0.0,49.3,50.7
FRANKLIN COUNTY - FRANKLIN COUNTY TECH,08180605,0.4,0.4,2.0,95.9,1.2,66.7,33.3
FREETOWN - FREETOWN ELEMENTARY,01020005,1.2,0.4,0.6,97.7,0.0,54.0,46.0
FREETOWN-LAKEVILLE - APPONEQUET REG HIGH,06650505,0.9,0.3,1.1,97.8,0.0,47.8,52.2
FREETOWN-LAKEVILLE - GEORGE R AUSTIN MIDDLE,06650305,0.7,0.5,0.7,97.5,0.6,50.8,49.2
FRONTIER - FRONTIER REG,06700505,1.8,0.0,1.1,97.1,0.0,50.7,49.3
GARDNER - ELM STREET SCHOOL,01030001,1.8,0.4,4.0,93.3,0.4,47.4,52.6
GARDNER - GARDNER HIGH,01030505,2.0,2.2,3.1,92.5,0.2,50.6,49.4
GARDNER - GARDNER MIDDLE SCHOOL,01030405,3.1,1.1,5.0,90.8,0.0,51.1,48.9
GARDNER - HELEN MAE SAUTER ELEM,01030015,3.9,2.0,4.7,89.1,0.4,48.4,51.6
GARDNER - PROSPECT,01030010,3.6,2.8,4.7,88.1,0.8,51.0,49.0
GARDNER - WATERFORD STREET,01030020,2.3,1.6,4.7,91.4,0.0,56.4,43.6
GATEWAY - BLANDFORD ELEMENTARY,06720033,0.0,0.0,0.0,100.0,0.0,54.3,45.7
GATEWAY - CHESTER ELEMENTARY,06720059,0.0,0.0,0.8,99.2,0.0,57.7,42.3
GATEWAY - GATEWAY REG HIGH,06720505,0.0,0.7,0.0,99.3,0.0,50.2,49.8
GATEWAY - GATEWAY REG MIDDLE,06720380,0.4,0.7,1.3,97.6,0.0,53.0,47.0
GATEWAY - MURRAYFIELD ELEMENTARY,06720143,0.6,0.0,0.6,98.8,0.0,51.2,48.8
GATEWAY - RUSSELL ELEMENTARY,06720256,0.0,0.6,0.6,98.9,0.0,52.8,47.2
GATEWAY - RUSSELL H CONWELL,06720349,0.0,0.0,0.0,100.0,0.0,40.3,59.7
GEORGETOWN - GEORGETOWN MIDDLE/HIGH,01050505,0.5,0.2,1.4,98.0,0.0,51.7,48.3
GEORGETOWN - PENN BROOK,01050010,0.4,1.3,0.2,98.1,0.0,51.1,48.9
GEORGETOWN - PERLEY ELEMENTARY,01050005,0.8,1.3,0.0,97.9,0.0,50.9,49.1
GILL-MONTAGUE - GILL ELEM,06740005,3.8,1.5,0.8,93.9,0.0,55.7,44.3
GILL-MONTAGUE - GREAT FALLS MIDDLE,06740310,2.3,1.9,2.7,92.0,1.1,51.1,48.9
GILL-MONTAGUE - HILLCREST,06740015,1.6,4.9,6.5,87.0,0.0,47.6,52.4
GILL-MONTAGUE - MONTAGUE CENTER,06740020,0.9,1.7,0.9,96.6,0.0,51.7,48.3
GILL-MONTAGUE - SHEFFIELD ELEMENTARY,06740050,1.3,1.0,5.9,90.7,1.0,45.2,54.8
GILL-MONTAGUE - TURNERS FALL HIGH,06740505,2.0,2.0,1.8,92.5,1.8,47.3,52.7
GLOUCESTER - BEEMAN MEMORIAL,01070010,2.2,0.4,0.0,97.4,0.0,47.6,52.4
GLOUCESTER - EAST GLOUCESTER ELEM,01070020,1.7,4.2,0.0,94.1,0.0,57.3,42.7
GLOUCESTER - GLOUCESTER ALT HIGH,01070510,3.7,0.0,0.0,96.3,0.0,77.8,22.2
GLOUCESTER - GLOUCESTER HIGH,01070505,0.6,0.4,1.5,97.5,0.0,50.4,49.6
GLOUCESTER - MILTON L FULLER ELEM,01070025,1.9,1.3,3.3,93.6,0.0,53.4,46.6
GLOUCESTER - PLUM COVE SCHOOL,01070042,0.0,1.0,1.0,97.9,0.0,47.9,52.1
GLOUCESTER - RALPH B O'MALEY MIDDLE,01070305,1.4,0.5,1.9,96.1,0.0,51.0,49.0
GLOUCESTER - VETERANS MEMORIAL,01070045,3.5,0.4,0.8,95.3,0.0,52.3,47.7
GLOUCESTER - WEST PARISH,01070050,0.9,0.7,0.5,97.9,0.0,52.3,47.7
GOSNOLD - CUTTYHUNK ELEM,01090005,0.0,0.0,0.0,100.0,0.0,0.0,100.0
GRAFTON - GRAFTON INTERMEDIATE,01100200,0.3,1.3,1.8,96.5,0.3,52.8,47.3
GRAFTON - GRAFTON MEMORIAL SENIOR,01100505,1.0,1.8,1.0,95.9,0.4,46.1,53.9
GRAFTON - GRAFTON MIDDLE,01100305,1.2,1.4,1.4,95.7,0.4,52.7,47.3
GRAFTON - NORTH GRAFTON ELEMENTARY,01100025,1.0,2.3,0.8,94.4,1.5,58.4,41.6
GRAFTON - SOUTH GRAFTON ELEMENTARY,01100005,1.0,1.0,0.5,96.8,0.7,50.6,49.4
GRANBY - EAST MEADOW,01110004,0.0,0.8,0.4,98.8,0.0,47.2,52.8
GRANBY - GRANBY JR SR HIGH SCH,01110505,0.4,0.8,0.4,98.3,0.0,49.4,50.6
GRANBY - WEST ST,01110010,0.3,1.0,0.5,98.2,0.0,53.4,46.6
GRANVILLE - GRANVILLE VILLAGE,01120005,0.4,1.2,2.0,96.5,0.0,54.7,45.3
GREATER FALL RIVER - DIMAN REG VOC TECH HIGH,08210605,0.6,0.7,1.4,96.3,1.0,62.0,38.0
GREATER LAWRENCE RVT - GR LAWRENCE REG VOC TECH,08230605,0.5,2.1,72.5,24.9,0.0,53.9,46.1
GREATER LOWELL VOC TEC - GR LOWELL REG VOC TECH,08280605,3.5,6.2,19.3,70.8,0.2,51.5,48.5
GREATER NEW BEDFORD - GR NEW BEDFORD VOC TECH,08250605,7.9,0.4,7.3,83.9,0.5,57.5,42.5
GREENFIELD - CONWAY STREET SCHOOL,01140003,2.1,2.1,6.3,89.6,0.0,50.0,50.0
GREENFIELD - FEDERAL,01140010,1.9,1.9,4.9,91.3,0.0,50.4,49.6
GREENFIELD - FOUR CORNERS,01140025,6.6,0.6,10.8,81.0,0.9,52.8,47.2
GREENFIELD - GREEN RIVER,01140030,1.8,1.8,1.8,93.6,1.2,48.0,52.0
GREENFIELD - GREENFIELD HIGH,01140505,1.4,1.4,3.8,93.4,0.0,49.7,50.3
GREENFIELD - GREENFIELD MIDDLE,01140305,1.8,0.0,5.8,92.4,0.0,46.4,53.6
GREENFIELD - NEWTON SCHOOL,01140035,5.3,0.7,6.6,87.5,0.0,51.3,48.7
GREENFIELD - NORTH PARISH,01140040,0.7,1.4,9.8,88.1,0.0,48.3,51.7
GROTON-DUNSTABLE - BOUTWELL SCHOOL,06730001,0.0,0.7,0.0,99.3,0.0,59.0,41.0
GROTON-DUNSTABLE - FLORENCE ROCHE SCHOOL,06730010,0.5,2.9,0.7,95.9,0.0,46.3,53.7
GROTON-DUNSTABLE - GROTON DUNSTABLE REGIONAL,06730505,0.2,0.0,0.2,98.2,1.4,52.0,48.0
GROTON-DUNSTABLE - GROTON/DUN REG'L MIDDLE,06730305,0.5,1.0,0.0,98.5,0.0,50.0,50.0
GROTON-DUNSTABLE - PRESCOTT ELEM,06730040,0.9,3.6,0.0,95.6,0.0,56.4,43.6
GROTON-DUNSTABLE - SWALLOW/UNION SCHOOL,06730005,0.3,1.8,0.3,97.4,0.3,50.9,49.1
HADLEY - HADLEY ELEM,01170015,0.3,1.3,2.1,96.4,0.0,50.0,50.0
HADLEY - HOPKINS ACADEMY,01170505,0.7,2.9,1.1,95.3,0.0,50.4,49.6
HALIFAX - HALIFAX ELEMENTARY,01180005,1.3,0.4,0.1,98.1,0.0,50.9,49.1
HAMILTON-WENHAM - BESSIE BUKER ELEMENTARY,06750007,0.4,0.9,0.0,98.7,0.0,50.2,49.8
HAMILTON-WENHAM - CUTLER SCHOOL,06750010,0.0,0.6,1.1,98.3,0.0,49.6,50.4
HAMILTON-WENHAM - HAMILTON-WENHAM REG HIGH,06750505,0.9,1.1,0.9,96.8,0.3,47.0,53.0
HAMILTON-WENHAM - MILES RIVER MIDDLE,06750310,0.8,2.0,0.2,97.0,0.0,51.7,48.3
HAMILTON-WENHAM - WINTHROP SCHOOL,06750015,0.8,3.7,1.3,94.2,0.0,54.6,45.4
HAMPDEN-WILBRAHAM - GREEN MEADOWS ELEM,06800005,1.0,0.3,0.0,98.7,0.0,49.7,50.3
HAMPDEN-WILBRAHAM - MEMORIAL ELEMENTARY,06800015,0.8,0.6,1.9,96.7,0.0,51.5,48.5
HAMPDEN-WILBRAHAM - MINNECHAUG REG HIGH,06800505,1.7,1.3,0.9,95.9,0.2,48.4,51.6
HAMPDEN-WILBRAHAM - SOULE ROAD,06800030,1.0,1.7,2.5,94.9,0.0,53.9,46.1
HAMPDEN-WILBRAHAM - STONY HILL SCHOOL,06800050,2.7,0.7,2.4,93.9,0.3,51.7,48.3
HAMPDEN-WILBRAHAM - THORNTON BURGESS,06800305,1.3,0.5,0.3,98.0,0.0,51.4,48.6
HAMPDEN-WILBRAHAM - WILBRAHAM MIDDLE,06800310,1.2,1.9,0.6,96.3,0.0,53.6,46.4
HAMPSHIRE - HAMPSHIRE REG HIGH,06830505,0.5,0.2,0.1,99.2,0.0,47.0,53.0
HANCOCK - HANCOCK ELEMENTARY,01210005,2.0,0.0,0.0,98.0,0.0,58.8,41.2
HANOVER - CEDAR ELEMENTARY,01220004,1.1,0.6,0.9,97.4,0.0,49.5,50.5
HANOVER - CENTER ELEMENTARY,01220005,0.4,1.2,0.0,98.5,0.0,50.2,49.8
HANOVER - HANOVER HIGH,01220505,0.8,0.8,0.0,98.5,0.0,51.7,48.3
HANOVER - HANOVER MIDDLE,01220305,0.5,0.9,0.3,98.3,0.0,50.8,49.2
HANOVER - SALMOND,01220001,0.8,1.1,0.0,98.1,0.0,55.9,44.1
HANOVER - SYLVESTER,01220015,1.0,0.5,0.5,98.1,0.0,54.1,45.9
HARVARD - BROMFIELD,01250505,0.6,1.5,1.3,96.5,0.2,49.8,50.2
HARVARD - HARVARD ELEMENTARY,01250005,0.2,2.7,1.3,95.8,0.0,50.6,49.4
HARWICH - HARWICH ELEMENTARY,01260005,0.6,0.5,0.3,98.6,0.0,51.9,48.1
HARWICH - HARWICH HIGH,01260505,1.4,1.1,1.8,95.7,0.0,52.6,47.4
HARWICH - HARWICH MIDDLE,01260305,1.4,0.4,0.6,97.4,0.2,51.1,48.9
HATFIELD - DOROTHY M BREOR ELEM,01270005,0.4,0.7,0.0,98.9,0.0,55.1,44.9
HATFIELD - SMITH ACADEMY,01270505,0.0,0.5,0.5,99.0,0.0,49.7,50.3
HAVERHILL - BARTLETT,01280005,3.4,6.8,12.8,77.0,0.0,45.9,54.1
HAVERHILL - BRADFORD ELEMENTARY,01280008,1.4,2.3,3.9,92.4,0.0,48.9,51.1
HAVERHILL - BURNHAM ELEMENTARY,01280010,3.8,0.8,42.7,52.7,0.0,44.3,55.7
HAVERHILL - CALEB DUSTIN HUNKING,01280035,1.4,0.6,4.4,93.5,0.0,52.9,47.1
HAVERHILL - COGSWELL,01280015,2.0,2.0,2.0,94.1,0.0,47.7,52.3
HAVERHILL - CONSENTINO,01280100,3.8,2.7,22.5,70.7,0.3,52.2,47.8
HAVERHILL - CROWELL,01280020,0.6,1.3,0.6,96.8,0.6,50.3,49.7
HAVERHILL - DR PAUL NETTLE,01280050,1.4,0.0,15.8,82.8,0.0,54.3,45.7
HAVERHILL - EARLY CHILDHOOD CTR,01280003,1.1,2.2,2.2,94.4,0.0,56.7,43.3
HAVERHILL - FOX,01280025,5.6,0.0,20.8,73.6,0.0,62.5,37.5
HAVERHILL - GOLDEN HILL,01280026,3.2,0.8,21.6,74.4,0.0,49.6,50.4
HAVERHILL - GREENLEAF,01280027,3.6,0.5,6.2,89.7,0.0,52.8,47.2
HAVERHILL - HAVERHILL HIGH,01280505,2.7,1.9,14.5,80.9,0.0,46.5,53.5
HAVERHILL - JOHN G WHITTIER,01280085,3.7,0.2,8.3,87.9,0.0,51.3,48.7
HAVERHILL - KNIPE,01280040,0.0,6.3,0.0,93.8,0.0,43.8,56.3
HAVERHILL - MOODY,01280045,5.4,0.8,19.7,73.6,0.4,61.9,38.1
HAVERHILL - PENTUCKET LAKE ELEM,01280054,4.4,1.1,11.2,83.3,0.0,52.1,47.9
HAVERHILL - R L WOOD,01280095,1.3,2.7,5.3,90.7,0.0,46.7,53.3
HAVERHILL - SILVER HILL,01280067,3.9,2.1,21.2,72.8,0.0,53.3,46.7
HAVERHILL - SMILEY ELEMENTARY,01280070,2.2,1.1,5.4,91.4,0.0,49.5,50.5
HAVERHILL - TILTON,01280075,4.5,1.9,19.9,73.4,0.3,51.3,48.7
HAVERHILL - WALNUT SQUARE,01280080,4.6,1.7,3.5,90.2,0.0,48.0,52.0
HAWLEMONT - HAWLEMONT REG,06850005,3.9,0.6,2.6,92.9,0.0,49.0,51.0
HEALTH CAREERS ACAD HMCS - HEALTH CAREERS ACAD HMCS,04520505,73.8,3.4,17.4,5.4,0.0,28.2,71.8
HILLTOWN CHARTER SCHOOL - HILLTOWN COOPERATIVE CS,04500105,2.8,0.0,3.7,93.6,0.0,57.8,42.2
HINGHAM - HINGHAM HIGH,01310505,2.4,0.6,0.6,96.4,0.0,52.1,47.9
HINGHAM - HINGHAM MIDDLE SCHOOL,01310410,0.5,1.4,0.2,97.9,0.0,49.7,50.3
HINGHAM - PLYMOUTH RIVER,01310019,1.0,1.3,2.1,95.3,0.3,49.9,50.1
HINGHAM - SOUTH ELEM,01310020,0.0,1.7,0.2,98.1,0.0,49.5,50.5
HINGHAM - WM L FOSTER ELEM,01310010,2.4,1.5,0.5,95.6,0.0,50.1,49.9
