SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Douglas - Douglas High School,00770505,0.2,0.5,1.9,97.0,0.0,0.4,0.0,52.2,47.8
Douglas - Douglas Intermediate School,00770100,0.2,0.5,2.9,95.6,0.0,0.0,0.9,50.5,49.5
Dover - Chickering,00780005,3.3,6.2,1.2,88.3,0.2,0.0,0.9,52.7,47.3
Dover-Sherborn - Dover-Sherborn Reg High,06550505,2.0,4.5,1.0,92.3,0.2,0.0,0.0,48.2,51.8
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,1.4,4.1,1.2,92.6,0.2,0.2,0.4,50.7,49.3
Dracut - Brookside Elementary,00790035,3.2,6.8,5.6,82.6,0.0,0.2,1.6,53.2,46.8
Dracut - Dracut Senior High,00790505,2.3,4.2,3.4,88.5,0.1,0.1,1.4,50.3,49.7
Dracut - George H. Englesby Intermediate,00790040,2.3,3.2,4.7,89.0,0.1,0.0,0.6,52.5,47.5
Dracut - Greenmont Avenue,00790030,1.8,3.6,3.6,89.3,0.0,0.9,0.9,50.0,50.0
Dracut - Joseph A Campbell Elem,00790020,1.4,5.1,3.3,89.1,0.0,0.0,1.1,54.6,45.4
Dracut - Lakeview Junior High,00790410,2.2,3.8,5.1,87.6,0.0,0.0,1.3,56.2,43.8
Dracut - Parker Avenue,00790025,6.3,8.8,13.2,69.8,0.0,0.0,1.9,54.1,45.9
Dudley-Charlton Reg - Charlton Elementary,06580020,0.9,0.0,5.1,90.2,0.0,2.0,1.8,51.9,48.1
Dudley-Charlton Reg - Charlton Middle School,06580310,1.3,0.0,2.1,95.7,0.1,0.6,0.1,50.8,49.2
Dudley-Charlton Reg - Dudley Elementary,06580005,0.5,0.0,4.8,91.8,0.0,1.2,1.7,52.5,47.5
Dudley-Charlton Reg - Dudley Middle School,06580305,0.3,0.0,3.8,93.9,0.3,0.5,1.0,51.9,48.1
Dudley-Charlton Reg - Heritage School,06580030,0.8,0.0,4.7,91.9,0.4,1.5,0.8,53.9,46.1
Dudley-Charlton Reg - Mason Rd School,06580010,1.4,0.0,3.4,92.4,0.3,1.1,1.4,56.2,43.8
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.6,0.0,1.7,95.6,0.2,0.9,1.0,46.1,53.9
Duxbury - Alden School,00820004,0.4,1.1,0.2,97.3,0.2,0.0,0.8,53.0,47.0
Duxbury - Chandler Elementary,00820006,0.5,1.6,0.4,95.8,0.0,0.0,1.6,52.2,47.8
Duxbury - Duxbury High,00820505,0.5,1.2,0.4,97.1,0.0,0.1,0.7,50.5,49.5
Duxbury - Duxbury Middle,00820305,0.4,0.5,0.4,98.1,0.1,0.0,0.5,50.5,49.5
East Bridgewater - Central,00830005,1.0,0.4,0.9,95.8,0.0,0.0,2.0,46.8,53.2
East Bridgewater - East Bridgewater High,00830505,1.8,0.5,1.6,93.9,0.2,0.0,2.0,48.0,52.0
East Bridgewater - Gordon W Mitchell,00830010,1.5,0.9,1.8,94.7,0.4,0.1,0.6,50.7,49.3
East Longmeadow - Birchland Park,00870305,3.2,2.3,1.4,92.3,0.0,0.0,0.8,50.6,49.4
East Longmeadow - East Longmeadow High,00870505,3.2,2.7,1.6,92.4,0.1,0.0,0.0,50.5,49.5
East Longmeadow - Mapleshade,00870010,3.2,4.4,3.2,89.1,0.0,0.0,0.0,44.0,56.0
East Longmeadow - Meadow Brook,00870013,3.1,4.7,1.9,89.8,0.2,0.3,0.0,50.8,49.2
East Longmeadow - Mountain View,00870015,2.2,2.9,1.6,93.3,0.0,0.0,0.0,46.0,54.0
Eastham - Eastham Elementary,00850005,0.4,3.1,2.7,92.0,0.0,0.0,1.8,44.6,55.4
Easthampton - Center School,00860005,2.0,4.9,9.3,82.0,0.0,0.5,1.5,49.3,50.7
Easthampton - Easthampton High,00860505,1.6,3.4,6.8,87.8,0.0,0.0,0.4,51.8,48.2
Easthampton - Maple,00860010,1.5,4.6,7.6,85.9,0.0,0.4,0.0,48.3,51.7
Easthampton - Neil A Pepin,00860020,0.6,1.7,5.6,88.8,0.0,0.0,3.4,53.9,46.1
Easthampton - White Brook Middle School,00860305,3.4,3.6,6.1,85.7,0.0,0.0,1.2,50.1,49.9
Easton - Center School,00880003,7.3,4.6,2.8,81.3,0.3,0.6,3.1,47.7,52.3
Easton - Easton Middle School,00880405,4.2,3.2,3.6,85.6,0.0,0.5,2.9,50.0,50.0
Easton - F L Olmsted,00880030,3.4,2.8,2.8,89.2,0.4,0.4,0.9,51.8,48.2
Easton - H H Richardson School,00880025,4.0,3.8,4.5,83.3,0.0,0.4,4.0,53.6,46.4
Easton - Moreau Hall,00880020,2.7,5.8,3.1,84.4,0.0,0.9,3.1,49.8,50.2
Easton - Oliver Ames High,00880505,5.4,1.6,2.6,89.0,0.0,0.3,1.2,49.9,50.1
Easton - Parkview Elementary,00880015,2.7,1.7,2.4,88.7,0.3,0.3,3.8,50.0,50.0
Edgartown - Edgartown Elementary,00890005,0.9,0.0,7.8,86.7,0.0,0.0,4.5,53.0,47.0
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,75.1,1.5,20.1,1.3,0.0,0.0,2.0,46.2,53.8
Erving - Erving Elementary,00910030,0.0,0.0,7.3,89.0,0.0,0.5,3.1,48.7,51.3
Essex Agricultural Technical - Essex Agr and Tech Inst,09130705,0.9,0.0,11.3,83.5,0.2,0.0,4.1,33.7,66.3
Everett - Everett High,00930505,16.3,6.0,22.0,55.4,0.1,0.0,0.2,49.9,50.1
Everett - George Keverian School,00930028,17.6,5.5,24.6,51.0,0.9,0.3,0.1,52.9,47.1
Everett - Lafayette School,00930038,16.2,5.1,23.8,53.7,0.3,0.0,0.9,51.4,48.6
Everett - Madeline English School,00930018,11.6,2.9,24.6,59.3,0.4,0.1,1.1,56.8,43.2
Everett - Parlin School,00930058,17.3,3.5,36.7,40.8,0.8,0.0,0.9,50.8,49.2
Everett - Sumner G. Whittier School,00930010,16.2,7.9,35.7,38.7,1.3,0.0,0.2,53.8,46.2
Everett - Webster School,00930015,14.7,8.0,22.9,50.1,1.9,0.3,2.1,50.4,49.6
Excel Academy Charter (District) - Excel Academy Charter School,04100205,8.1,1.4,69.2,19.0,0.9,0.0,1.4,50.2,49.8
Fairhaven - East Fairhaven,00940010,3.6,1.6,3.6,89.8,0.5,0.2,0.7,52.6,47.4
Fairhaven - Fairhaven High,00940505,4.5,0.3,1.6,91.9,0.6,0.0,1.1,49.4,50.6
Fairhaven - Hastings Middle,00940305,4.9,0.6,2.0,89.6,0.2,0.2,2.6,50.2,49.8
Fairhaven - Leroy Wood,00940030,2.1,2.1,3.4,89.3,0.0,0.4,2.6,51.5,48.5
Fairhaven - Rogers,00940020,2.3,2.8,1.9,91.6,0.0,0.0,1.4,52.1,47.9
Fall River - ACESE,00950055,10.0,5.0,15.0,60.0,0.0,5.0,5.0,90.0,10.0
Fall River - B M C Durfee High,00950505,9.4,5.9,12.4,70.8,0.6,0.0,0.9,48.4,51.6
Fall River - Carlton M. Viveiros Elementary School,00950009,9.7,1.8,17.5,65.6,0.5,0.0,4.9,52.9,47.1
Fall River - Edmond P Talbot Middle,00950305,6.3,6.1,18.1,67.7,0.4,0.0,1.4,53.4,46.6
Fall River - Henry Lord Middle,00950310,5.0,6.3,19.3,67.7,0.5,0.0,1.2,51.2,48.8
Fall River - James Tansey,00950140,0.9,1.8,4.5,89.2,0.0,0.0,3.6,49.7,50.3
Fall River - John J Doran,00950045,5.4,3.2,37.1,50.4,0.5,0.2,3.2,54.3,45.7
Fall River - Letourneau Elementary School,00950013,7.5,4.5,23.5,61.3,0.2,0.0,3.1,52.6,47.4
Fall River - Mary Fonseca Elementary School,00950011,7.3,5.6,21.6,61.2,0.3,0.0,4.0,52.3,47.7
Fall River - Matthew J Kuss Middle,00950320,10.7,3.1,16.3,68.0,0.2,0.0,1.7,53.1,46.9
Fall River - Morton Middle,00950315,7.1,2.9,7.3,80.7,0.2,0.2,1.6,55.5,44.5
Fall River - North End Elementary,00950005,5.7,2.1,11.8,78.2,0.0,0.0,2.1,53.8,46.2
Fall River - Resiliency Preparatory School,00950325,12.9,2.3,18.7,64.9,0.0,0.0,1.2,59.6,40.4
Fall River - Samuel Watson,00950145,12.1,8.9,11.8,63.1,0.0,0.3,3.8,49.7,50.3
Fall River - Spencer Borden,00950130,4.8,3.5,8.5,76.7,0.2,0.0,6.3,54.0,46.0
Fall River - William S Greene,00950065,5.8,4.6,13.1,72.8,0.4,0.0,3.4,49.4,50.6
Falmouth - East Falmouth Elem,00960005,6.4,1.8,3.3,82.4,2.7,0.0,3.3,57.0,43.0
Falmouth - Falmouth High,00960505,3.6,1.0,3.3,89.2,1.0,0.0,1.9,47.8,52.2
Falmouth - Lawrence,00960405,4.3,3.1,2.3,86.9,1.3,0.0,2.2,53.0,47.0
Falmouth - Morse Pond School,00960305,4.2,2.6,3.6,84.9,1.7,0.2,2.8,52.6,47.4
Falmouth - Mullen-Hall,00960020,2.2,2.2,3.6,85.1,0.8,0.0,6.2,49.9,50.1
Falmouth - North Falmouth Elem,00960030,2.1,1.4,2.9,89.7,0.5,0.0,3.3,53.7,46.3
Falmouth - Teaticket,00960015,4.2,1.9,2.1,84.4,1.6,0.0,5.8,51.6,48.4
Farmington River Reg - Farmington River Elem,06620020,1.4,0.0,2.8,89.0,0.0,0.0,6.9,47.6,52.4
Fitchburg - Academy Middle School,00970320,10.2,5.1,49.2,32.2,0.3,0.0,3.1,52.2,47.8
Fitchburg - B F Brown Arts Vision School,00970305,8.0,8.7,39.3,42.2,0.0,0.0,1.8,48.2,51.8
Fitchburg - Crocker Elementary,00970016,7.5,3.6,49.9,36.2,0.0,0.0,2.8,51.2,48.8
Fitchburg - Fitchburg Alt. ED Program,00970510,5.0,0.8,30.8,62.5,0.0,0.0,0.8,56.7,43.3
Fitchburg - Fitchburg Arts Academy,00970325,11.4,2.0,20.1,65.1,0.0,0.0,1.3,36.9,63.1
Fitchburg - Fitchburg High,00970505,8.0,6.7,32.5,52.0,0.2,0.0,0.6,50.9,49.1
Fitchburg - McKay Campus-FSC,00970030,5.0,5.0,39.0,45.2,0.0,0.0,5.8,48.5,51.5
Fitchburg - Memorial Intermediate,00970048,4.9,9.1,39.7,45.4,0.2,0.3,0.5,49.8,50.2
Fitchburg - Reingold Elementary,00970043,4.8,5.6,38.8,47.0,0.0,0.0,3.8,50.4,49.6
Fitchburg - South Street Elementary,00970060,4.4,5.7,47.6,38.0,0.1,0.3,3.9,53.0,47.0
Florida - Abbott Memorial,00980005,0.0,0.0,0.9,99.1,0.0,0.0,0.0,46.4,53.6
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.0,1.0,2.0,92.9,0.0,0.0,3.0,53.5,46.5
Foxborough - Charles Taylor Elem,00990050,0.9,1.5,1.5,95.5,0.0,0.3,0.3,50.9,49.1
Foxborough - Foxborough High,00990505,4.3,2.8,1.9,90.1,0.1,0.8,0.0,48.2,51.8
Foxborough - John J Ahern,00990405,3.9,2.4,1.4,91.3,0.0,0.8,0.2,50.7,49.3
Foxborough - Mabelle M Burrell,00990015,0.5,3.5,2.3,92.2,0.8,0.3,0.5,57.1,42.9
Foxborough - Vincent M Igo Elem,00990020,2.3,3.9,1.5,90.5,0.3,1.3,0.3,52.3,47.7
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,13.3,8.3,3.4,72.2,0.2,0.1,2.5,46.9,53.1
Framingham - Barbieri Elem,01000035,3.1,1.3,65.7,28.2,0.2,0.2,1.3,46.1,53.9
Framingham - Blocks Pre-School @ King,01000003,1.9,8.6,19.1,68.5,0.0,0.8,1.2,54.5,45.5
Framingham - Brophy,01000006,3.0,4.9,53.8,37.1,0.0,0.0,1.3,50.6,49.4
Framingham - Cameron Middle School,01000302,9.4,2.9,14.6,72.7,0.4,0.0,0.0,50.5,49.5
Framingham - Charlotte A Dunning,01000007,6.6,21.4,8.9,61.2,0.2,0.0,1.7,49.6,50.4
Framingham - Framingham H S,01000515,8.5,5.5,17.0,68.5,0.3,0.0,0.3,49.3,50.7
Framingham - Fuller Middle,01000305,8.0,3.7,30.6,57.6,0.0,0.0,0.2,49.2,50.8
Framingham - Hemenway,01000015,2.1,10.9,7.1,76.9,0.0,0.0,2.9,53.6,46.4
Framingham - Mary E Stapleton Elem,01000045,5.9,3.3,12.8,75.1,0.3,0.0,2.6,51.8,48.2
Framingham - Miriam F McCarthy Sch,01000050,11.7,4.7,19.2,61.0,0.0,0.0,3.3,52.3,47.7
Framingham - Potter Road,01000039,2.0,2.4,4.6,88.9,0.0,0.0,2.2,50.7,49.3
Framingham - Walsh Middle,01000310,4.3,8.1,20.9,66.3,0.2,0.0,0.1,52.8,47.2
Framingham - Woodrow Wilson,01000055,6.9,1.0,12.1,78.3,0.0,0.0,1.8,51.8,48.2
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0.8,2.9,2.3,90.6,0.0,0.3,3.1,56.0,44.0
Franklin - Annie Sullivan Middle School,01010040,0.9,2.2,2.2,93.9,0.2,0.2,0.4,45.2,54.8
Franklin - Davis Thayer,01010035,0.6,1.9,2.3,94.2,0.3,0.6,0.0,51.0,49.0
Franklin - Franklin ECDC,01010003,0.0,5.1,1.0,90.4,1.0,0.5,2.0,60.1,39.9
Franklin - Franklin High,01010505,1.1,2.5,1.1,93.9,0.6,0.0,0.8,47.9,52.1
Franklin - Helen Keller Elementary,01010012,0.8,3.1,2.5,92.5,0.2,0.0,0.9,57.0,43.0
Franklin - Horace Mann,01010405,1.1,3.6,1.5,91.7,0.4,0.4,1.3,54.1,45.9
Franklin - J F Kennedy Memorial,01010013,1.1,7.0,2.4,86.6,0.8,0.0,2.1,53.5,46.5
Franklin - Jefferson Elementary,01010010,1.2,2.6,2.4,91.0,0.2,0.4,2.2,47.1,52.9
Franklin - Oak Street Elementary,01010030,0.6,3.4,1.2,92.5,0.6,0.2,1.4,49.6,50.4
Franklin - Parmenter,01010032,1.1,3.1,3.4,89.0,0.7,0.0,2.7,48.8,51.2
Franklin - Remington Middle,01010310,0.6,2.4,4.1,91.0,0.0,0.0,1.9,51.7,48.3
Franklin County Regional Vocational Technical - Franklin County Tech,08180605,1.0,0.0,4.3,93.0,0.0,0.4,1.4,66.0,34.0
Freetown - Freetown Elementary,01020005,0.6,1.0,1.2,96.5,0.4,0.0,0.4,47.0,53.0
Freetown-Lakeville - Apponequet Regional High,06650505,1.3,0.2,1.9,95.5,0.2,0.1,0.7,48.8,51.2
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,0.7,1.4,2.4,93.1,0.0,0.0,2.4,48.8,51.2
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0.5,0.5,1.2,96.0,0.1,0.1,1.5,52.5,47.5
Frontier - Frontier Reg,06700505,1.1,2.0,2.6,91.9,0.0,0.0,2.4,48.8,51.2
Gardner - Elm Street School,01030001,4.0,2.7,9.8,81.5,0.6,0.0,1.5,55.7,44.3
Gardner - Gardner High,01030505,3.0,1.6,8.5,85.0,0.4,0.0,1.5,52.3,47.7
Gardner - Gardner Middle School,01030405,3.9,2.4,9.7,81.9,0.8,0.0,1.3,49.1,50.9
Gardner - Helen Mae Sauter Elem,01030015,3.5,3.5,10.9,80.5,0.0,0.0,1.6,54.1,45.9
Gardner - Waterford Street,01030020,4.2,1.5,13.0,78.6,0.0,0.0,2.7,49.7,50.3
Gateway - Blandford Elementary,06720033,0.0,0.0,0.0,100.0,0.0,0.0,0.0,55.4,44.6
Gateway - Chester Elementary,06720059,0.0,1.4,0.0,98.6,0.0,0.0,0.0,52.1,47.9
Gateway - Gateway Reg High,06720505,0.0,0.0,1.7,95.6,0.3,0.0,2.3,51.0,49.0
Gateway - Gateway Reg Middle,06720380,1.0,0.5,1.5,95.9,0.0,0.0,1.2,46.3,53.7
Gateway - Littleville Elementary School,06720143,0.0,0.5,6.0,91.8,0.0,0.0,1.6,44.8,55.2
Gateway - Russell Elementary,06720256,0.0,1.0,3.1,95.9,0.0,0.0,0.0,60.8,39.2
Gateway - Russell H Conwell,06720349,0.0,1.7,1.7,96.6,0.0,0.0,0.0,53.4,46.6
Georgetown - Georgetown Middle/High,01050505,0.5,1.0,3.8,93.1,0.1,0.6,1.0,48.8,51.2
Georgetown - Penn Brook,01050010,0.4,0.6,1.3,96.6,0.0,0.0,1.1,53.1,46.9
Georgetown - Perley Elementary,01050005,0.3,0.6,1.1,96.3,0.0,0.0,1.7,56.2,43.8
Gill-Montague - Gill Elem,06740005,0.0,0.0,2.3,97.7,0.0,0.0,0.0,45.1,54.9
Gill-Montague - Great Falls Middle,06740310,1.1,1.5,4.9,89.9,0.4,0.4,1.9,50.2,49.8
Gill-Montague - Hillcrest,06740015,0.0,4.0,7.0,84.0,0.0,0.0,5.0,58.0,42.0
Gill-Montague - Sheffield Elementary,06740050,1.9,1.5,6.4,86.7,0.0,0.0,3.4,49.2,50.8
Gill-Montague - Turners Fall High,06740505,2.5,0.6,4.1,89.6,0.3,0.6,2.2,51.6,48.4
Global Learning Charter Public  (District) - Global Learning Charter Public School,04960305,13.5,1.2,20.7,61.5,0.2,0.0,2.8,46.2,53.8
Gloucester - Beeman Memorial,01070010,2.3,1.3,5.2,85.2,0.7,4.3,1.0,51.8,48.2
Gloucester - East Gloucester Elem,01070020,0.0,1.8,1.5,94.1,0.0,0.7,1.8,51.3,48.7
Gloucester - Gloucester High,01070505,1.4,0.8,2.1,95.4,0.0,0.1,0.2,51.8,48.2
Gloucester - Milton L Fuller Elem,01070025,0.0,0.0,0.0,100.0,0.0,0.0,0.0,60.8,39.2
Gloucester - Plum Cove School,01070042,0.6,0.6,0.6,95.0,1.3,1.3,0.6,44.7,55.3
Gloucester - Ralph B O'Maley Middle,01070305,1.4,1.0,3.3,94.0,0.3,0.0,0.0,51.6,48.4
Gloucester - Veterans Memorial,01070045,0.4,1.8,8.2,87.8,0.4,0.7,0.7,51.6,48.4
Gloucester - West Parish,01070050,1.7,0.9,2.4,92.4,0.7,0.0,1.9,47.9,52.1
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,25.0
Grafton - Grafton Elementary,01100200,1.1,7.8,2.4,86.6,0.1,0.0,1.9,49.5,50.5
Grafton - Grafton Memorial Senior,01100505,1.0,2.9,4.3,90.5,0.0,0.1,1.2,49.6,50.4
Grafton - Grafton Middle,01100305,0.8,3.9,2.7,90.8,0.3,0.0,1.5,50.0,50.0
Grafton - North Grafton Elementary,01100025,1.4,9.8,2.4,83.7,0.0,0.0,2.6,53.6,46.4
Grafton - South Grafton Elementary,01100005,0.5,19.9,1.9,75.0,0.0,0.0,2.7,52.4,47.6
Granby - East Meadow,01110004,1.1,1.1,3.0,93.7,0.0,0.0,1.1,54.4,45.6
Granby - Granby Jr Sr High Sch,01110505,0.4,0.9,2.2,94.0,0.4,0.2,2.0,46.7,53.3
Granby - West St,01110010,0.0,4.5,4.2,89.2,0.0,0.0,2.1,54.4,45.6
Granville - Granville Village,01120005,0.0,2.4,3.0,91.6,1.8,0.6,0.6,53.0,47.0
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,08210605,3.0,1.7,3.1,89.9,0.7,0.1,1.6,58.5,41.5
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,08230605,1.6,0.7,76.8,20.8,0.0,0.0,0.1,50.9,49.1
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,08280605,2.7,17.2,20.9,57.4,0.3,0.1,1.5,53.9,46.1
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,08250605,7.9,0.5,14.9,73.6,0.3,0.1,2.6,52.1,47.9
Greenfield - Federal,01140010,2.0,2.6,13.8,76.1,0.6,0.0,4.9,55.0,45.0
Greenfield - Greenfield High,01140505,3.8,2.3,10.4,77.4,0.8,0.0,5.3,50.6,49.4
Greenfield - Greenfield Middle,01140305,3.0,2.1,14.9,74.9,0.4,0.0,4.7,52.5,47.5
Greenfield - Newton School,01140035,4.3,2.2,16.2,74.6,0.0,0.0,2.7,52.4,47.6
Greenfield - Poet Seat,01140045,0.0,0.0,17.4,78.3,0.0,0.0,4.3,69.6,30.4
Greenfield - The Academy of Early Learning at North Parish,01140005,4.1,2.0,12.2,77.6,0.0,0.0,4.1,65.3,34.7
Groton-Dunstable - Boutwell School,06730001,2.9,5.9,1.5,89.7,0.0,0.0,0.0,61.8,38.2
Groton-Dunstable - Florence Roche School,06730010,0.5,3.0,0.8,95.1,0.0,0.0,0.5,50.6,49.4
Groton-Dunstable - Groton Dunstable Reg Middle,06730305,0.2,2.3,0.7,96.5,0.1,0.1,0.1,51.8,48.2
Groton-Dunstable - Groton Dunstable Regional,06730505,0.4,2.9,0.8,94.6,0.2,0.0,1.1,52.8,47.2
Groton-Dunstable - Swallow/Union School,06730005,0.0,3.5,0.5,96.0,0.0,0.0,0.0,52.4,47.6
Hadley - Hadley Elem,01170015,1.1,2.1,5.8,86.3,0.3,0.8,3.7,53.6,46.4
Hadley - Hopkins Academy,01170505,3.8,3.8,3.1,88.4,0.3,0.7,0.0,45.7,54.3
Halifax - Halifax Elementary,01180005,0.9,0.4,0.3,98.2,0.0,0.1,0.0,51.0,49.0
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.8,3.4,0.0,94.9,0.0,0.8,0.0,45.8,54.2
Hamilton-Wenham - Cutler School,06750010,1.0,3.4,2.7,90.3,0.0,0.0,2.7,51.3,48.7
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0.3,2.3,0.4,96.1,0.0,0.0,0.8,50.0,50.0
Hamilton-Wenham - Miles River Middle,06750310,0.0,2.9,0.4,94.7,0.0,0.6,1.4,42.0,58.0
Hamilton-Wenham - Winthrop School,06750015,0.3,6.0,0.3,92.2,0.3,0.3,0.6,58.7,41.3
Hampden-Wilbraham - Green Meadows Elem,06800005,2.0,2.0,4.2,88.1,0.0,0.0,3.7,53.7,46.3
Hampden-Wilbraham - Memorial Elementary,06800015,1.3,2.3,2.6,93.2,0.0,0.0,0.6,52.6,47.4
Hampden-Wilbraham - Mile Tree Elementary,06800025,1.3,4.2,1.3,89.8,0.0,0.0,3.5,43.5,56.5
Hampden-Wilbraham - Minnechaug Reg High,06800505,3.2,2.2,2.6,90.9,0.2,0.0,0.9,50.8,49.2
Hampden-Wilbraham - Soule Road,06800030,1.4,2.0,1.7,91.9,0.0,1.4,1.7,47.2,52.8
Hampden-Wilbraham - Stony Hill School,06800050,2.3,5.8,4.2,87.0,0.0,0.3,0.3,51.3,48.7
Hampden-Wilbraham - Thornton Burgess,06800305,4.4,2.0,1.0,91.2,0.0,0.0,1.4,50.0,50.0
Hampden-Wilbraham - Wilbraham Middle,06800310,3.0,2.8,3.7,89.3,0.0,0.5,0.7,51.6,48.4
Hampshire - Hampshire Reg High,06830505,0.6,1.4,0.9,96.3,0.0,0.0,0.7,47.3,52.7
Hancock - Hancock Elementary,01210005,3.0,0.0,6.1,90.9,0.0,0.0,0.0,51.5,48.5
Hanover - Cedar Elementary,01220004,0.9,2.6,1.1,95.3,0.0,0.0,0.0,54.6,45.4
Hanover - Center Elementary,01220005,0.0,1.4,0.8,97.8,0.0,0.0,0.0,57.0,43.0
Hanover - Hanover High,01220505,1.1,0.9,0.6,97.1,0.3,0.0,0.0,51.2,48.8
Hanover - Hanover Middle,01220305,1.5,0.9,0.8,96.9,0.0,0.0,0.0,50.4,49.6
Hanover - Sylvester,01220015,0.4,1.2,0.0,98.4,0.0,0.0,0.0,52.4,47.6
Harvard - Bromfield,01250505,1.9,5.2,1.1,91.2,0.1,0.1,0.4,47.3,52.7
Harvard - Harvard Elementary,01250005,1.3,5.1,1.5,90.7,0.0,0.0,1.3,55.9,44.1
Harwich - Harwich Elementary,01260005,4.0,1.6,4.3,82.2,1.3,1.2,5.3,52.5,47.5
Harwich - Harwich High,01260505,2.4,1.1,2.7,93.3,0.0,0.5,0.0,46.5,53.5
Harwich - Harwich Middle,01260305,5.3,1.3,1.7,89.4,0.0,1.0,1.3,52.6,47.4
Hatfield - Hatfield Elementary,01270005,0.0,0.0,2.1,96.1,0.0,0.0,1.7,49.8,50.2
Hatfield - Smith Academy,01270505,1.6,0.0,0.5,96.8,0.0,0.0,1.1,50.8,49.2
Haverhill - Bradford Elementary,01280008,2.1,1.0,10.5,86.5,0.0,0.0,0.0,52.5,47.5
Haverhill - Caleb Dustin Hunking,01280035,3.6,0.7,11.4,84.0,0.2,0.0,0.2,53.5,46.5
Haverhill - Consentino,01280100,4.7,2.1,24.9,67.8,0.0,0.0,0.5,51.7,48.3
Haverhill - Crowell,01280020,0.0,1.2,7.0,91.9,0.0,0.0,0.0,50.0,50.0
Haverhill - Dr Paul Nettle,01280050,4.4,1.4,26.8,67.4,0.0,0.0,0.0,55.5,44.5
Haverhill - Golden Hill,01280026,5.2,1.6,28.6,64.0,0.0,0.2,0.4,52.5,47.5
Haverhill - Greenleaf,01280027,3.7,1.9,7.5,86.6,0.0,0.4,0.0,51.9,48.1
Haverhill - Haverhill Alternative School,01280033,2.3,0.0,31.8,65.9,0.0,0.0,0.0,79.5,20.5
Haverhill - Haverhill High,01280505,4.8,2.2,24.5,68.1,0.1,0.2,0.3,49.9,50.1
Haverhill - John G Whittier,01280085,3.2,0.3,15.2,80.5,0.3,0.0,0.6,50.6,49.4
Haverhill - Moody,01280045,3.4,2.3,14.2,77.8,0.0,2.3,0.0,59.7,40.3
Haverhill - Pentucket Lake Elem,01280054,3.5,1.6,26.9,67.8,0.0,0.0,0.2,52.3,47.7
Haverhill - TEACH,01280073,6.8,2.3,22.7,68.2,0.0,0.0,0.0,77.3,22.7
Haverhill - Tilton,01280075,5.0,1.0,32.5,61.2,0.0,0.0,0.3,52.1,47.9
Haverhill - Walnut Square,01280080,0.6,1.9,7.1,89.0,0.6,0.0,0.6,57.4,42.6
Hawlemont - Hawlemont Reg,06850005,0.0,0.8,6.7,89.1,0.8,0.0,2.5,48.7,51.3
Health Careers Academy Charter (District) - Health Careers Academy Charter School,04520505,53.7,1.9,34.6,4.7,0.0,1.9,3.3,24.3,75.7
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,4.6,1.7,15.0,77.1,0.0,0.0,1.7,46.7,53.3
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,1.3,2.6,1.9,88.3,1.3,0.0,4.5,51.9,48.1
Hingham - Hingham High,01310505,1.8,1.8,2.8,90.7,0.0,0.0,2.9,50.1,49.9
Hingham - Hingham Middle School,01310410,1.0,0.8,1.1,95.2,0.0,0.0,1.9,52.1,47.9
Hingham - Plymouth River,01310019,0.4,0.7,1.3,95.7,0.0,0.0,1.9,49.4,50.6
Hingham - South Elem,01310020,0.7,1.6,2.0,93.7,0.0,0.0,2.0,56.3,43.7
Hingham - Wm L Foster Elem,01310010,1.5,1.3,2.4,91.9,0.0,0.0,2.9,51.7,48.3
Holbrook - Holbrook Jr Sr High,01330505,13.3,3.4,5.8,74.2,0.0,0.0,3.4,53.9,46.1
Holbrook - John F Kennedy,01330018,11.2,3.2,7.5,73.1,0.0,0.0,5.0,54.0,46.0
Holbrook - South,01330025,11.9,4.5,4.7,74.5,0.3,0.0,4.2,52.2,47.8
Holland - Holland Elementary,01350005,0.0,1.1,4.9,93.0,0.0,0.4,0.7,49.5,50.5
Holliston - Holliston High,01360505,1.4,2.1,1.4,94.8,0.0,0.0,0.2,51.8,48.2
Holliston - Miller School,01360007,0.6,2.9,2.5,91.9,0.0,0.0,2.1,48.7,51.3
