SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Boston - Mario Umana Middle School Academy,00350405,10.8,3.2,65.0,19.0,0.8,0.0,1.2,51.5,48.5
Boston - Martin Luther King Jr Mid,00350410,68.7,0.4,26.9,1.2,1.2,0.0,1.6,57.0,43.0
Boston - Mary Lyon,00350004,18.1,9.5,30.2,39.7,0.0,0.0,2.6,63.8,36.2
Boston - Mather,00350227,42.8,34.1,16.4,3.2,0.6,0.4,2.6,52.9,47.1
Boston - Mattahunt,00350226,75.4,1.5,19.1,2.2,0.5,0.0,1.3,56.6,43.4
Boston - Maurice J Tobin,00350229,26.2,0.8,69.2,2.0,0.0,0.3,1.5,48.6,51.4
Boston - Media Communications Technology High School,00350578,57.6,0.8,30.1,10.4,0.3,0.0,0.8,60.8,39.2
Boston - Michael J Perkins,00350231,44.5,5.7,26.5,18.5,0.0,0.0,4.7,50.2,49.8
Boston - Mildred Avenue Middle School,00350381,79.3,1.1,16.6,2.0,0.6,0.2,0.2,53.6,46.4
Boston - Mission Hill School,00350382,43.6,1.2,27.9,21.8,0.0,0.0,5.5,48.5,51.5
Boston - Monument High School,00350538,48.2,4.7,25.3,21.2,0.6,0.0,0.0,49.0,51.0
Boston - Mozart,00350237,26.2,5.4,25.5,40.3,0.7,0.0,2.0,53.0,47.0
Boston - Nathan Hale,00350243,67.3,0.0,29.0,1.9,0.0,0.0,1.9,48.8,51.2
Boston - New Mission High School,00350542,64.3,2.0,32.1,0.8,0.0,0.0,0.8,43.3,56.7
Boston - Noonan Business Academy,00350524,70.6,1.1,25.7,1.9,0.4,0.0,0.4,50.6,49.4
Boston - O W Holmes,00350138,76.7,1.6,16.6,3.1,0.5,0.0,1.6,54.9,45.1
Boston - O'Bryant Sch Math/Science,00350575,41.1,22.2,23.5,11.9,0.3,0.1,0.9,42.0,58.0
Boston - Odyssey High School,00350577,45.6,5.3,27.2,20.3,0.6,0.0,1.1,50.8,49.2
Boston - Oliver Hazard Perry,00350255,15.8,3.8,17.5,59.2,1.3,0.0,2.5,53.8,46.3
Boston - Orchard Gardens,00350257,34.5,0.4,61.0,2.2,0.4,0.3,1.0,49.8,50.2
Boston - Parkway Academy of Technology and Health,00350574,54.5,0.9,32.0,10.8,0.9,0.0,0.9,46.2,53.8
Boston - Patrick F Gavin Middle,00350435,46.7,8.3,28.0,15.2,0.9,0.0,0.9,50.7,49.3
Boston - Patrick J Kennedy,00350264,6.1,1.2,73.6,17.5,0.0,0.0,1.6,54.5,45.5
Boston - Patrick O'Hearn,00350266,39.1,9.8,9.8,31.9,4.3,0.4,4.7,48.5,51.5
Boston - Paul A Dever,00350268,36.9,6.5,48.5,5.8,0.2,0.0,2.1,53.1,46.9
Boston - Pauline Agassiz Shaw,00350270,89.9,0.0,8.5,0.8,0.4,0.0,0.4,53.2,46.8
Boston - Phineas Bates,00350278,45.1,3.7,35.0,12.1,0.0,0.0,4.0,54.2,45.8
Boston - Quincy E Dickerman,00350284,62.1,0.0,31.1,4.6,0.0,0.5,1.8,53.0,47.0
Boston - Quincy Upper School,00350565,25.6,55.9,11.9,4.9,0.8,0.0,0.8,55.1,44.9
Boston - Rafael Hernandez,00350691,3.0,0.0,89.8,6.5,0.0,0.0,0.7,47.5,52.5
Boston - Ralph Waldo Emerson,00350288,72.8,0.9,19.8,2.3,0.5,0.9,2.8,53.5,46.5
Boston - Richard J Murphy,00350240,29.3,24.5,9.9,33.3,1.0,0.1,2.0,56.2,43.8
Boston - Roger Clap,00350298,28.5,8.2,23.4,38.0,1.3,0.0,0.6,58.2,41.8
Boston - Samuel Adams,00350302,6.9,3.0,61.9,24.7,0.4,0.0,3.0,60.2,39.8
Boston - Samuel W Mason,00350304,60.7,0.5,25.6,9.0,0.0,0.5,3.8,47.9,52.1
Boston - Sarah Greenwood,00350308,31.5,0.5,65.3,1.1,0.0,0.3,1.3,50.4,49.6
Boston - Snowden Int'l High,00350690,44.9,11.6,35.7,6.3,0.5,0.0,1.0,44.7,55.3
Boston - Social Justice Academy,00350583,58.3,1.2,34.7,4.1,0.0,0.0,1.7,49.3,50.7
Boston - Solomon Lewenberg Middle,00350450,74.5,1.3,19.9,3.2,0.0,0.3,0.8,59.4,40.6
Boston - Tech Boston Academy,00350539,57.3,6.1,28.5,6.7,0.0,0.0,1.3,65.3,34.7
Boston - The Engineering School,00350582,49.4,1.5,40.4,7.0,0.3,0.6,0.9,72.7,27.3
Boston - The English High,00350535,46.0,1.8,46.7,4.0,0.4,0.0,1.1,55.6,44.4
Boston - Thomas A Edison Jr High,00350425,27.2,13.8,47.8,8.9,0.9,0.0,1.3,54.7,45.3
Boston - Thomas Gardner,00350326,15.2,13.1,59.1,10.7,0.3,0.0,1.5,55.2,44.8
Boston - Thomas J Kenny,00350328,56.6,14.5,14.5,11.0,1.3,0.0,2.2,61.4,38.6
Boston - Urban Science Academy,00350579,50.9,2.5,32.8,12.3,0.3,0.0,1.2,57.1,42.9
Boston - Warren-Prescott,00350346,13.8,2.7,26.9,55.9,0.0,0.0,0.7,52.3,47.7
Boston - Washington Irving Middle,00350445,36.7,3.8,47.5,10.1,0.4,0.0,1.5,51.9,48.1
Boston - William E Russell,00350366,24.6,8.6,58.0,5.2,0.3,0.6,2.8,48.6,51.4
Boston - William Ellery Channing,00350360,62.4,0.7,28.9,5.2,0.0,0.0,2.8,49.1,50.9
Boston - William H Ohrenberger,00350258,29.0,4.6,52.0,11.3,0.5,0.2,2.5,51.5,48.5
Boston - William McKinley,00350363,58.4,0.2,25.6,13.0,0.7,0.0,2.1,80.0,20.0
Boston - William Monroe Trotter,00350370,75.1,0.3,19.9,1.3,1.3,0.0,2.1,53.1,46.9
Boston - Winship Elementary,00350374,24.3,13.0,48.7,11.7,0.0,0.0,2.2,53.0,47.0
Boston - Wm B Rogers Middle,00350470,56.7,9.6,25.9,5.8,0.6,0.0,1.4,53.7,46.3
Boston - Woodrow Wilson Middle,00350490,69.5,4.2,18.6,4.5,0.8,0.0,2.4,53.6,46.4
Boston - Young Achievers,00350380,61.7,1.2,30.7,3.3,0.3,0.0,2.7,55.3,44.7
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,27.4,1.5,6.1,63.6,0.5,0.0,1.0,46.4,53.6
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,62.2,0.7,31.8,3.0,0.0,0.0,2.2,40.8,59.2
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,71.7,0.0,21.6,6.7,0.0,0.0,0.0,50.9,49.1
Boston Renaissance Charter Public (District) - Boston Renaissance Charter  Public School,04810550,71.0,1.6,23.8,0.7,0.0,0.0,2.9,47.1,52.9
Bourne - Bourne High,00360505,2.0,1.0,2.8,88.0,0.4,0.3,5.5,47.3,52.7
Bourne - Bourne Middle School,00360325,1.7,0.6,3.9,86.5,0.2,0.2,6.8,52.8,47.2
Bourne - Ella F Hoxie School,00360015,0.6,1.7,2.3,89.1,0.0,0.0,6.3,50.0,50.0
Bourne - James F Peebles Elem,00360010,1.0,1.0,2.5,89.1,0.0,0.0,6.4,53.6,46.4
Bourne - Otis Memorial,00360020,1.8,2.1,4.8,84.5,0.3,0.0,6.6,53.7,46.3
Boxborough - Blanchard Memorial,00370005,0.7,18.1,2.7,74.6,0.4,0.0,3.5,49.6,50.4
Boxford - Harry Lee Cole,00380005,0.2,0.2,1.7,97.1,0.0,0.0,0.7,52.3,47.7
Boxford - Spofford Pond,00380013,0.3,1.2,0.5,97.7,0.0,0.2,0.0,54.5,45.5
Boylston - Boylston Elementary,00390005,1.1,2.7,1.1,92.7,0.3,0.0,2.2,47.2,52.8
Braintree - Archie T Morrison,00400033,5.1,6.7,11.5,75.8,0.0,0.7,0.2,47.5,52.5
Braintree - Braintree High,00400505,3.7,7.9,2.6,85.2,0.3,0.0,0.3,50.8,49.2
Braintree - Donald Ross,00400050,5.9,13.0,5.9,74.3,0.0,0.0,0.7,52.0,48.0
Braintree - East Middle School,00400305,4.5,7.7,4.0,83.3,0.1,0.0,0.4,50.1,49.9
Braintree - Highlands,00400015,1.2,4.2,2.0,91.3,0.0,0.0,1.2,48.8,51.2
Braintree - Hollis,00400005,2.4,4.1,2.8,89.8,0.0,0.0,0.8,51.8,48.2
Braintree - Liberty,00400025,1.5,11.5,1.1,84.2,0.2,0.0,1.5,52.7,47.3
Braintree - Mary E Flaherty School,00400020,3.9,6.1,1.7,87.5,0.0,0.0,0.8,56.3,43.7
Braintree - South Middle School,00400310,1.9,9.0,1.7,86.0,0.4,0.0,1.0,51.8,48.2
Brewster - Eddy Elementary,00410010,1.9,1.5,1.9,94.8,0.0,0.0,0.0,48.7,51.3
Brewster - Stony Brook Elementary,00410005,3.5,2.0,2.0,92.2,0.0,0.0,0.4,52.0,48.0
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,3.8,1.7,2.6,90.2,0.1,0.1,1.4,49.1,50.9
Bridgewater-Raynham - Burnell Elementary School,06250005,4.2,0.7,0.2,90.8,0.2,0.0,3.7,47.9,52.1
Bridgewater-Raynham - Laliberte Elementary School,06250050,2.5,1.6,2.2,89.2,0.2,0.2,4.1,50.6,49.4
Bridgewater-Raynham - Merrill Elementary School,06250020,1.0,1.7,2.6,89.0,0.0,2.4,3.3,55.5,44.5
Bridgewater-Raynham - Mitchell Elementary School,06250045,2.6,1.0,2.1,91.8,0.0,0.0,2.5,53.3,46.7
Bridgewater-Raynham - Raynham Middle School,06250315,2.1,1.3,2.9,91.9,0.0,0.0,1.8,53.6,46.4
Bridgewater-Raynham - Williams Middle,06250310,2.2,0.6,1.2,94.8,0.2,0.0,1.0,52.0,48.0
Brimfield - Brimfield Elementary,00430005,0.0,0.0,1.4,96.9,0.0,0.0,1.7,49.1,50.9
Bristol County Agricultural - Bristol County Agr High,09100705,1.2,0.2,2.3,94.9,0.5,0.0,0.9,25.2,74.8
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Voc Tech,08100605,1.7,0.5,4.3,91.3,0.1,0.2,1.9,56.0,44.0
Brockton - Ashfield,00440004,51.2,1.1,7.5,36.2,1.1,0.2,2.8,51.8,48.2
Brockton - B B Russell Alternative School,00440080,59.8,1.1,18.5,15.2,4.3,0.0,1.1,81.5,18.5
Brockton - Brockton High,00440505,53.6,2.6,12.1,29.3,0.7,0.1,1.7,50.1,49.9
Brockton - Brookfield,00440010,36.7,1.1,10.9,48.1,0.8,0.3,2.2,52.1,47.9
Brockton - Downey,00440110,45.7,2.1,15.2,32.9,1.1,0.2,2.8,57.0,43.0
Brockton - Dr W Arnone Comm Sch,00440001,33.0,1.8,41.2,20.7,1.1,0.0,2.2,49.8,50.2
Brockton - East Junior High,00440405,51.5,2.1,15.1,29.3,0.5,0.2,1.4,49.7,50.3
Brockton - Edgar B Davis,00440023,50.4,1.0,12.6,31.2,1.1,0.2,3.5,48.7,51.3
Brockton - Eldon B. Keith Center,00440095,38.1,1.9,14.1,41.2,0.5,0.6,3.4,57.3,42.7
Brockton - Franklin,00440030,49.5,1.4,11.7,31.4,1.8,0.0,4.2,50.5,49.5
Brockton - Gilmore Academy,00440425,37.6,3.5,8.9,47.0,0.8,0.0,2.2,49.5,50.5
Brockton - Hancock,00440045,37.2,5.1,8.7,44.9,0.6,0.1,3.4,45.5,54.5
Brockton - Howard School,00440050,26.3,1.8,10.5,52.6,0.0,0.9,7.9,64.0,36.0
Brockton - Huntington,00440055,52.8,1.4,17.8,23.6,0.2,0.2,4.0,53.5,46.5
Brockton - John F Kennedy,00440017,43.1,6.0,10.3,37.2,0.4,0.2,2.9,54.2,45.8
Brockton - Joseph F Plouffe Elem,00440120,46.2,2.1,18.1,30.1,0.6,0.0,2.9,53.6,46.4
Brockton - Lincoln Alternative School,00440400,23.2,0.0,25.0,50.0,0.0,0.0,1.8,80.4,19.6
Brockton - Louis F Angelo Elem,00440065,50.7,5.2,12.1,27.7,0.4,0.3,3.6,52.2,47.8
Brockton - North Junior High,00440410,46.9,2.6,16.0,31.1,0.8,0.2,2.4,53.7,46.3
Brockton - Oscar F Raymond,00440078,58.9,3.1,10.4,22.1,0.5,0.7,4.4,52.0,48.0
Brockton - South Junior High,00440415,49.8,3.2,15.6,28.3,1.0,0.2,1.8,49.2,50.8
Brockton - West Junior High,00440420,50.4,1.9,13.6,29.7,1.5,0.6,2.3,49.2,50.8
Brockton - Whitman,00440100,60.3,1.4,12.3,23.3,0.5,0.5,1.8,50.7,49.3
Brookfield - Brookfield Elementary,00450005,0.4,0.4,2.2,95.2,0.0,0.0,1.9,47.4,52.6
Brookline - Brookline High,00460505,9.4,14.7,9.9,62.5,0.2,0.1,3.2,50.2,49.8
Brookline - Edith C Baker,00460005,4.1,30.6,7.0,54.9,0.0,0.0,3.3,55.1,44.9
Brookline - Edward Devotion,00460015,7.6,12.2,6.3,70.0,0.0,0.4,3.4,51.8,48.2
Brookline - Heath,00460025,5.5,14.6,8.1,68.8,0.0,0.0,3.0,51.4,48.6
Brookline - John D Runkle,00460045,7.9,12.4,13.4,61.2,0.2,0.0,5.0,50.4,49.6
Brookline - Lawrence,00460030,8.4,27.4,7.5,50.5,0.0,0.0,6.1,51.8,48.2
Brookline - Michael Driscoll,00460020,9.0,13.1,5.5,66.2,0.0,0.0,6.2,51.0,49.0
Brookline - Pierce,00460040,8.6,22.6,7.1,54.7,0.0,0.0,7.1,50.4,49.6
Brookline - The Lynch Center,00460060,1.6,23.4,12.5,56.3,0.0,0.0,6.3,51.6,48.4
Brookline - William H Lincoln,00460035,10.5,16.8,10.5,57.3,0.0,0.0,4.8,51.2,48.8
Burlington - Burlington High,00480505,2.9,14.0,1.8,78.9,0.1,0.0,2.3,51.5,48.5
Burlington - Fox Hill,00480007,5.0,12.1,1.9,78.6,0.0,0.2,2.2,50.2,49.8
Burlington - Francis Wyman Elem,00480035,3.2,12.3,3.3,77.5,0.4,0.4,3.0,53.6,46.4
Burlington - Marshall Simonds Middle,00480303,2.7,10.4,3.7,80.9,0.0,0.2,2.0,52.7,47.3
Burlington - Memorial,00480015,4.5,15.0,3.3,73.6,0.4,2.0,1.2,51.6,48.4
Burlington - Pine Glen Elementary,00480020,2.3,9.0,4.0,83.2,0.3,0.0,1.3,52.0,48.0
Cambridge - Amigos School,00490006,9.2,2.3,56.3,29.3,0.3,0.0,2.6,46.4,53.6
Cambridge - Cambridge Rindge and Latin,00490506,39.7,8.4,13.7,36.1,0.5,0.1,1.5,51.7,48.3
Cambridge - Cambridgeport,00490007,31.6,11.6,9.8,42.2,1.5,0.0,3.3,43.6,56.4
Cambridge - Fletcher/Maynard Academy,00490090,54.3,4.7,22.8,15.1,0.4,0.4,2.2,60.3,39.7
Cambridge - Graham and Parks,00490080,23.3,16.7,7.9,49.3,0.5,0.5,1.9,48.3,51.7
Cambridge - Haggerty,00490020,25.4,14.8,4.2,48.9,0.7,0.0,6.0,53.9,46.1
Cambridge - John M Tobin,00490065,43.0,24.6,11.3,17.5,1.6,0.0,1.9,50.8,49.2
Cambridge - Kennedy-Longfellow,00490040,34.6,9.4,17.6,34.9,0.8,0.3,2.4,51.7,48.3
Cambridge - King Open,00490035,26.9,6.4,13.3,49.9,0.8,0.2,2.5,51.9,48.1
Cambridge - Maria L. Baldwin,00490005,31.4,9.5,8.9,45.7,0.5,0.0,4.1,54.6,45.4
Cambridge - Martin Luther King Jr.,00490030,50.2,18.7,11.2,16.3,0.0,0.0,3.6,57.0,43.0
Cambridge - Morse,00490045,38.5,14.5,8.9,34.6,0.3,0.6,2.7,47.9,52.1
Cambridge - Peabody,00490050,40.5,14.4,6.7,35.3,0.4,0.0,2.6,53.9,46.1
Canton - Canton High,00500505,11.3,5.2,4.6,76.2,0.1,0.0,2.7,46.9,53.1
Canton - Dean S Luce,00500020,6.4,7.0,1.6,81.7,0.0,0.0,3.1,54.2,45.8
Canton - John F Kennedy,00500017,5.6,6.6,2.8,82.2,0.5,0.0,2.3,53.4,46.6
Canton - Lt Peter M Hansen,00500012,7.4,7.7,4.8,76.3,0.0,0.0,3.8,53.5,46.5
Canton - Rodman Early Childhood Center,00500010,0.0,3.1,0.0,96.9,0.0,0.0,0.0,59.4,40.6
Canton - Wm H Galvin Middle,00500305,9.1,5.3,4.1,79.2,0.4,0.0,2.0,49.0,51.0
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,0.9,1.9,3.7,92.1,0.0,0.0,1.4,53.2,46.8
Cape Cod Regional Vocational Technical - Cape Cod Region Voc Tech,08150605,3.0,0.0,5.8,87.2,1.0,0.0,3.0,64.5,35.5
Carlisle - Carlisle School,00510025,0.3,7.0,1.6,89.3,0.1,0.0,1.7,48.7,51.3
Carver - Carver High School,00520505,4.0,0.0,0.0,95.5,0.4,0.2,0.0,47.7,52.3
Carver - Carver Middle,00520305,4.1,0.0,0.0,95.7,0.0,0.2,0.0,53.0,47.0
Carver - Erwin K. Washburn Primary School,00520005,0.7,0.2,0.2,98.5,0.0,0.4,0.0,50.6,49.4
Carver - Gov John Carver Elem,00520010,2.8,0.2,0.2,96.8,0.0,0.0,0.0,50.6,49.4
Central Berkshire - Becket Washington School,06350005,1.9,0.9,6.5,84.1,0.0,0.0,6.5,50.5,49.5
Central Berkshire - Berkshire Trail Elem,06350010,0.0,0.0,2.0,97.1,0.0,0.0,1.0,45.1,54.9
Central Berkshire - Craneville,06350025,0.8,0.8,2.5,93.6,0.0,0.0,2.3,49.1,50.9
Central Berkshire - Kittredge,06350035,1.4,0.5,2.3,92.2,0.0,0.0,3.7,56.2,43.8
Central Berkshire - Nessacus Regional Middle School,06350305,1.2,1.4,1.6,94.4,0.0,0.0,1.4,51.4,48.6
Central Berkshire - Wahconah Regional High,06350505,0.6,1.5,1.6,95.1,0.0,0.0,1.3,57.3,42.7
Champion Charter (District) - Champion Charter School,04340505,45.2,1.5,12.6,38.5,0.0,0.7,1.5,46.7,53.3
Chatham - Chatham Elementary,00550005,2.5,2.5,3.5,90.1,0.0,0.0,1.4,57.7,42.3
Chatham - Chatham High,00550505,0.5,1.0,4.3,90.0,0.5,0.0,3.8,46.9,53.1
Chatham - Chatham Middle School,00550305,1.4,0.9,5.1,90.3,0.5,0.0,1.8,53.0,47.0
Chelmsford - Byam School,00560030,2.2,7.8,2.0,86.5,0.2,0.2,1.1,49.9,50.1
Chelmsford - Center Elementary School,00560005,2.5,8.9,3.4,83.4,0.2,0.0,1.6,56.4,43.6
Chelmsford - Charles D Harrington,00560025,1.6,13.7,1.2,81.2,0.4,0.0,1.9,55.2,44.8
Chelmsford - Chelmsford High,00560505,1.3,6.9,1.8,89.9,0.1,0.0,0.1,49.1,50.9
Chelmsford - Col Moses Parker Schl,00560305,1.6,8.5,1.2,87.8,0.3,0.0,0.7,50.3,49.7
Chelmsford - McCarthy Middle School,00560310,1.7,6.7,2.2,89.1,0.0,0.0,0.3,50.1,49.9
Chelmsford - South Row,00560015,1.1,8.5,1.4,89.0,0.0,0.0,0.0,49.9,50.1
Chelmsford - Westlands Elementary,00560020,2.7,10.1,3.3,80.3,0.0,0.0,3.6,51.9,48.1
Chelsea - Chelsea High,00570505,7.8,3.5,77.4,10.7,0.1,0.0,0.6,52.5,47.5
Chelsea - Clark Avenue School,00570050,6.4,2.1,79.0,11.5,0.5,0.0,0.5,49.8,50.2
Chelsea - Edgar A Hooks Elem,00570030,9.4,2.8,77.8,9.1,0.0,0.2,0.7,49.2,50.8
Chelsea - Eugene Wright School,00570045,6.6,2.5,80.5,9.5,0.2,0.0,0.6,52.0,48.0
Chelsea - Frank M Sokolowski Elem,00570040,5.7,1.9,83.6,8.6,0.0,0.0,0.2,48.1,51.9
Chelsea - George F. Kelly Elem,00570035,4.3,0.6,89.9,4.7,0.0,0.0,0.4,44.8,55.2
Chelsea - Joseph A. Browne School,00570055,9.9,3.9,76.8,8.6,0.0,0.0,0.7,49.5,50.5
Chelsea - Shurtleff Early Childhood,00570003,6.3,3.3,82.4,7.0,0.1,0.0,1.0,50.6,49.4
Chelsea - William A Berkowitz Elem,00570025,11.6,3.0,73.7,11.0,0.0,0.0,0.7,53.4,46.6
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,1.1,2.3,96.0,0.0,0.0,0.6,55.1,44.9
Chicopee - Barry,00610003,1.3,4.4,12.8,77.9,0.3,0.3,3.1,55.7,44.3
Chicopee - Belcher,00610010,4.1,0.8,24.0,68.6,0.0,0.8,1.7,46.3,53.7
Chicopee - Bellamy Middle,00610305,3.0,1.0,30.4,63.1,0.4,0.4,1.7,51.8,48.2
Chicopee - Bowe,00610015,4.2,0.7,48.3,43.4,0.2,0.5,2.8,49.7,50.3
Chicopee - Bowie,00610020,6.4,1.0,8.1,82.6,0.0,0.2,1.7,49.8,50.2
Chicopee - Chicopee Academy,00610021,7.1,0.0,28.6,64.3,0.0,0.0,0.0,73.5,26.5
Chicopee - Chicopee Comprehensive HS,00610510,3.0,1.0,15.0,79.8,0.1,0.3,0.8,55.5,44.5
Chicopee - Chicopee High,00610505,3.7,0.8,22.1,73.1,0.0,0.0,0.2,46.5,53.5
Chicopee - Fairview Middle,00610310,1.3,1.1,17.7,77.4,0.5,0.3,1.7,49.7,50.3
Chicopee - Gen John J Stefanik,00610090,4.1,0.3,64.1,29.7,0.0,0.0,1.8,50.9,49.1
Chicopee - Lambert-Lavoie,00610040,0.4,2.6,14.6,79.2,0.0,0.0,3.3,58.8,41.2
Chicopee - Litwin,00610022,3.1,1.7,20.5,72.7,0.0,0.0,2.0,50.0,50.0
Chicopee - Selser,00610050,1.5,2.6,39.7,53.4,0.0,0.3,2.6,48.7,51.3
Chicopee - Streiber Memorial School,00610065,0.0,2.1,11.1,82.5,0.0,0.4,3.9,56.1,43.9
Chicopee - Szetela ECC,00610001,0.8,1.7,16.0,80.3,0.0,0.0,1.3,55.5,44.5
Christa McAuliffe Regional Charter Public (District) - Christa McAuliffe Regional Charter Public School,04180305,4.0,2.8,15.8,75.7,0.8,0.0,0.8,58.7,41.3
City On A Hill Charter Public (District) - City On A Hill Charter Public School,04370505,60.6,1.1,31.2,1.1,0.0,0.4,5.7,46.5,53.5
Clarksburg - Clarksburg Elementary,00630010,0.0,0.5,1.0,98.1,0.0,0.0,0.5,56.5,43.5
Clinton - Clinton Elementary,00640050,2.8,2.0,19.3,74.8,0.2,0.0,0.9,53.5,46.5
Clinton - Clinton Middle School,00640305,3.8,1.0,21.4,73.8,0.0,0.0,0.0,51.5,48.5
Clinton - Clinton Senior High,00640505,3.6,0.0,25.1,70.0,0.2,0.0,1.0,53.7,46.3
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,85.0,0.0,13.3,1.7,0.0,0.0,0.0,44.2,55.8
Cohasset - Cohasset Middle/High School,00650505,3.7,0.4,0.3,95.5,0.0,0.0,0.0,49.7,50.3
Cohasset - Deer Hill,00650005,3.4,1.1,0.3,95.1,0.0,0.0,0.0,52.9,47.1
Cohasset - Joseph Osgood,00650010,2.4,2.1,0.8,94.7,0.0,0.0,0.0,53.1,46.9
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,71.5,1.3,15.4,7.0,0.4,0.0,4.4,48.2,51.8
Community Day Charter Public (District) - Community Day Charter Public School,04400205,1.8,0.9,87.3,9.1,0.0,0.0,0.9,49.7,50.3
Concord - Alcott,00670005,5.6,7.2,3.2,81.9,0.2,0.0,1.9,48.1,51.9
Concord - Concord Middle,00670305,7.4,7.7,4.1,79.5,0.2,0.0,1.0,46.3,53.7
Concord - Thoreau,00670020,3.2,6.6,4.3,82.1,0.0,0.0,3.9,49.9,50.1
Concord - Willard,00670030,3.4,5.0,2.9,87.3,0.0,0.0,1.3,46.7,53.3
Concord-Carlisle - Concord Carlisle High,06400505,5.2,5.2,2.8,84.2,0.2,0.0,2.5,47.2,52.8
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,34.6,4.5,30.8,23.3,1.5,0.8,4.5,48.9,51.1
Conway - Conway Grammar,00680005,0.0,0.0,1.1,84.2,0.0,11.9,2.8,53.1,46.9
Danvers - Danvers High,00710505,0.5,2.0,3.2,93.6,0.3,0.0,0.5,43.1,56.9
Danvers - Great Oak,00710015,1.7,1.4,2.0,93.4,0.0,0.0,1.4,50.1,49.9
Danvers - Highlands,00710010,0.5,4.0,3.2,88.1,0.2,0.0,4.0,57.3,42.7
Danvers - Holten Richmond Middle School,00710305,0.7,0.8,3.6,93.6,0.1,0.0,1.2,49.9,50.1
Danvers - Ivan G Smith,00710032,0.3,1.6,3.6,92.9,0.0,0.0,1.6,47.9,52.1
Danvers - Riverside,00710030,2.6,1.6,3.0,88.8,1.6,0.0,2.3,55.9,44.1
Danvers - Willis E Thorpe,00710045,0.6,2.1,3.6,92.6,0.0,0.3,0.9,51.2,48.8
Dartmouth - Dartmouth High,00720505,1.6,1.9,1.6,93.4,0.3,0.2,1.0,50.0,50.0
Dartmouth - Dartmouth Middle,00720050,1.5,2.2,1.0,93.0,0.3,0.2,1.8,50.7,49.3
Dartmouth - George H Potter,00720030,1.9,2.1,3.2,89.7,0.6,0.0,2.4,54.2,45.8
Dartmouth - James M. Quinn School,00720040,2.2,3.6,2.1,90.0,0.3,0.2,1.7,50.3,49.7
Dartmouth - Joseph Demello,00720015,2.5,1.2,0.5,94.2,0.0,0.2,1.4,50.7,49.3
Dedham - Avery,00730010,11.4,4.1,17.1,66.3,0.8,0.0,0.4,46.7,53.3
Dedham - Dedham High,00730505,7.0,2.6,7.6,81.0,0.4,0.0,1.4,50.6,49.4
Dedham - Dedham Middle School,00730305,5.5,1.6,5.8,85.6,0.1,0.0,1.3,50.9,49.1
Dedham - Early Childhood Center,00730005,4.8,1.2,5.7,87.7,0.3,0.0,0.3,54.2,45.8
Dedham - Greenlodge,00730025,2.6,2.2,4.9,88.8,0.0,0.0,1.5,56.3,43.7
Dedham - Oakdale,00730030,4.5,2.8,4.2,87.7,0.3,0.0,0.6,54.6,45.4
Dedham - Riverdale,00730045,4.8,3.1,9.2,80.3,0.9,0.0,1.8,51.3,48.7
Deerfield - Deerfield Elem,00740015,1.2,2.9,3.3,90.6,0.2,0.2,1.6,50.3,49.7
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,3.7,1.7,4.4,88.0,1.3,0.0,0.9,51.6,48.4
Dennis-Yarmouth - Ezra H Baker,06450005,5.9,1.9,5.4,79.0,1.7,0.0,6.1,52.4,47.6
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,3.3,3.0,7.4,80.7,2.6,0.0,3.0,48.5,51.5
Dennis-Yarmouth - Marguerite E Small Elem,06450015,3.9,2.5,7.6,79.8,1.4,0.0,4.8,51.1,48.9
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.2,0.9,8.8,80.6,1.6,0.0,4.0,53.2,46.8
Dennis-Yarmouth - N H Wixon Middle,06450310,6.2,0.8,7.0,81.7,0.2,0.0,4.1,52.4,47.6
Dennis-Yarmouth - Station Avenue Elem,06450025,3.6,2.4,11.1,73.1,3.1,0.0,6.7,49.3,50.7
Dighton-Rehoboth - Dighton Elementary,06500005,0.8,1.4,2.4,93.1,0.0,0.0,2.2,58.1,41.9
Dighton-Rehoboth - Dighton Middle School,06500305,0.2,0.0,1.1,97.3,0.0,0.0,1.3,52.0,48.0
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,0.8,0.6,1.0,96.1,0.0,0.0,1.4,51.9,48.1
Dighton-Rehoboth - Dorothy L Beckwith,06500310,1.0,0.8,2.1,93.5,0.0,0.0,2.6,54.1,45.9
Dighton-Rehoboth - Palmer River,06500010,0.3,1.2,2.4,93.0,0.1,0.0,3.0,53.7,46.3
