SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females
Dighton-Rehoboth - Dighton Middle School,06500305,0.5,0.0,0.2,98.2,0.0,0.0,1.1,50.8,49.2
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,1.1,0.5,0.6,96.6,0.0,0.0,1.3,51.9,48.1
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0.6,1.0,1.6,94.0,0.0,0.0,2.7,55.3,44.7
Dighton-Rehoboth - Palmer River,06500010,0.5,0.7,2.3,93.9,0.1,0.0,2.5,51.9,48.1
Douglas - Douglas Early Childhood,00770003,0.0,0.7,1.6,97.7,0.0,0.0,0.0,54.6,45.4
Douglas - Douglas Elementary,00770010,0.3,0.5,2.7,95.2,0.0,0.0,1.3,51.5,48.5
Douglas - Douglas High School,00770505,0.4,0.5,2.2,96.9,0.0,0.0,0.0,50.7,49.3
Douglas - Douglas Intermediate School,00770100,0.5,0.5,2.7,95.8,0.0,0.4,0.0,53.1,46.9
Dover - Chickering,00780005,2.4,4.9,1.0,90.6,0.0,0.0,1.2,51.6,48.4
Dover-Sherborn - Dover-Sherborn Reg High,06550505,2.0,4.8,1.3,91.6,0.2,0.0,0.2,48.1,51.9
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,1.1,2.9,1.9,93.5,0.2,0.0,0.4,51.5,48.5
Dracut - Brookside Elementary,00790035,2.6,6.2,4.7,86.2,0.0,0.0,0.3,52.1,47.9
Dracut - Dracut Senior High,00790505,2.4,3.4,2.8,90.6,0.2,0.0,0.6,50.4,49.6
Dracut - George H. Englesby Intermediate,00790040,1.8,4.1,4.4,88.0,0.1,0.0,1.6,55.7,44.3
Dracut - Greenmont Avenue,00790030,1.2,2.4,2.0,91.6,0.0,0.8,2.0,52.2,47.8
Dracut - Joseph A Campbell Elem,00790020,1.4,3.2,3.1,91.9,0.0,0.0,0.4,53.0,47.0
Dracut - Lakeview Junior High,00790410,2.1,3.9,3.5,89.8,0.0,0.0,0.7,54.8,45.2
Dracut - Parker Avenue,00790025,3.1,8.2,6.3,81.8,0.0,0.0,0.6,52.2,47.8
Dudley-Charlton Reg - Charlton Elementary,06580020,0.5,0.0,3.0,93.1,0.5,1.6,1.4,51.5,48.5
Dudley-Charlton Reg - Charlton Middle School,06580310,0.6,0.0,1.2,96.9,0.1,1.1,0.0,47.7,52.3
Dudley-Charlton Reg - Dudley Elementary,06580005,0.2,0.0,3.4,95.9,0.2,0.0,0.2,53.0,47.0
Dudley-Charlton Reg - Dudley Middle School,06580305,0.2,0.0,2.6,96.0,0.3,0.3,0.5,50.7,49.3
Dudley-Charlton Reg - Heritage School,06580030,0.7,0.0,2.3,95.4,0.2,1.2,0.2,53.5,46.5
Dudley-Charlton Reg - Mason Rd School,06580010,0.5,0.0,4.7,91.1,0.3,0.8,2.6,52.1,47.9
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.9,0.0,1.5,97.2,0.1,0.1,0.2,47.2,52.8
Duxbury - Alden School,00820004,0.3,0.8,0.8,97.5,0.1,0.0,0.6,49.4,50.6
Duxbury - Chandler Elementary,00820006,0.4,0.9,0.4,97.4,0.1,0.0,0.9,52.1,47.9
Duxbury - Duxbury High,00820505,0.2,0.2,0.3,98.3,0.0,0.1,0.9,52.5,47.5
Duxbury - Duxbury Middle,00820305,0.3,0.3,0.1,99.0,0.1,0.0,0.3,50.9,49.1
East Bridgewater - Central,00830005,0.9,0.5,1.2,95.7,0.0,0.0,1.7,50.6,49.4
East Bridgewater - East Bridgewater High,00830505,1.9,0.1,2.4,92.3,0.1,0.0,3.1,45.8,54.2
East Bridgewater - Gordon W Mitchell,00830010,1.8,0.7,1.4,94.9,0.2,0.0,1.0,51.9,48.1
East Longmeadow - Birchland Park,00870305,3.4,2.1,1.5,92.7,0.1,0.0,0.1,49.8,50.2
East Longmeadow - East Longmeadow High,00870505,2.8,1.9,0.9,94.3,0.0,0.0,0.1,52.1,47.9
East Longmeadow - Mapleshade,00870010,4.2,1.6,1.9,92.2,0.0,0.0,0.0,47.2,52.8
East Longmeadow - Meadow Brook,00870013,2.2,4.3,1.6,91.9,0.0,0.0,0.0,49.4,50.6
East Longmeadow - Mountain View,00870015,1.3,1.6,0.6,96.5,0.0,0.0,0.0,48.3,51.7
Eastham - Eastham Elementary,00850005,0.4,0.9,4.8,90.7,0.0,0.0,3.1,47.6,52.4
Easthampton - Center School,00860005,3.1,4.7,8.4,80.1,0.0,0.5,3.1,51.3,48.7
Easthampton - Easthampton High,00860505,0.8,5.0,4.1,89.5,0.0,0.0,0.6,48.8,51.2
Easthampton - Maple,00860010,0.4,4.7,7.0,87.5,0.0,0.0,0.4,50.8,49.2
Easthampton - Neil A Pepin,00860020,0.0,1.8,3.6,91.5,0.0,0.0,3.0,51.5,48.5
Easthampton - White Brook Middle School,00860305,1.7,3.0,5.7,88.8,0.0,0.0,0.8,51.6,48.4
Easton - Center School,00880003,3.7,1.6,2.8,85.6,0.0,0.9,5.5,47.9,52.1
Easton - Easton Junior High,00880405,3.8,1.6,2.5,90.6,0.1,0.2,1.2,51.8,48.2
Easton - F L Olmsted,00880030,2.3,1.7,3.3,89.9,0.0,0.6,2.3,47.8,52.2
Easton - H H Richardson School,00880025,3.3,3.0,4.5,84.6,0.0,0.4,4.1,55.1,44.9
Easton - Moreau Hall,00880020,2.6,1.6,3.3,90.5,0.0,1.0,1.0,50.0,50.0
Easton - Oliver Ames High,00880505,4.1,1.5,2.2,90.4,0.0,1.0,0.7,47.5,52.5
Easton - Parkview Elementary,00880015,2.0,2.6,2.0,91.9,0.2,0.0,1.3,54.8,45.2
Edgartown - Edgartown Elementary,00890005,0.6,0.0,7.0,90.0,0.0,0.0,2.4,55.9,44.1
Edward Brooke Charter (District) - Edward Brooke Charter School,04280305,76.0,1.8,19.9,1.5,0.0,0.0,0.9,46.8,53.2
Erving - Erving Elementary,00910030,0.5,0.5,2.7,92.9,0.0,0.0,3.3,50.3,49.7
Essex Agr Tech - Essex Agr and Tech Inst,09130705,0.5,0.7,13.7,83.1,0.0,0.0,2.1,31.7,68.3
Everett - Everett High,00930505,14.5,6.2,17.8,61.2,0.0,0.0,0.3,49.8,50.2
Everett - George Keverian School,00930028,13.9,5.3,22.3,58.2,0.0,0.1,0.1,54.3,45.7
Everett - Lafayette School,00930038,16.1,4.7,18.9,60.3,0.0,0.0,0.0,54.3,45.7
Everett - Madeline English School,00930018,10.8,4.5,17.1,67.6,0.0,0.0,0.0,55.6,44.4
Everett - Parlin School,00930058,14.8,4.0,34.3,45.2,0.4,0.7,0.4,53.4,46.6
Everett - Sumner G. Whittier School,00930010,12.6,7.6,32.1,46.4,0.9,0.0,0.4,51.8,48.2
Everett - Webster School,00930015,7.1,8.8,19.3,64.6,0.3,0.0,0.0,42.8,57.2
Excel Academy Charter (District) - Excel Academy Charter School,04100205,9.6,1.7,63.5,22.5,0.0,0.0,2.8,53.4,46.6
Fairhaven - East Fairhaven,00940010,0.6,3.1,1.2,95.0,0.0,0.0,0.0,50.3,49.7
Fairhaven - Fairhaven High,00940505,0.9,0.7,1.2,94.4,0.4,0.0,2.4,45.5,54.5
Fairhaven - Hastings Middle,00940305,1.5,0.2,2.2,94.5,1.1,0.0,0.5,52.8,47.2
Fairhaven - Leroy Wood,00940030,0.4,1.6,3.9,92.2,0.0,0.0,2.0,56.5,43.5
Fairhaven - Oxford,00940015,0.4,0.8,5.9,88.7,0.4,1.2,2.7,53.1,46.9
Fairhaven - Rogers,00940020,2.8,1.2,2.8,92.3,0.0,0.4,0.4,52.0,48.0
Fall River - A S LeTourneau,00950085,3.5,2.9,7.0,82.5,0.0,0.0,4.1,46.8,53.2
Fall River - ACESE,00950055,17.6,11.8,11.8,58.8,0.0,0.0,0.0,82.4,17.6
Fall River - B M C Durfee High,00950505,8.7,6.7,11.3,71.7,0.8,0.1,0.8,48.6,51.4
Fall River - Charles V Carroll,00950020,5.6,2.2,7.0,82.6,0.4,0.0,2.2,54.8,45.2
Fall River - Coughlin,00950030,0.7,1.3,4.7,90.0,0.7,0.0,2.7,55.3,44.7
Fall River - Davol,00950040,9.2,2.1,12.0,72.5,0.7,0.7,2.8,53.5,46.5
Fall River - Edmond P Talbot Middle,00950305,8.3,6.4,14.9,68.9,0.7,0.0,0.8,50.4,49.6
Fall River - Fall River Alt,00950330,10.8,8.1,16.2,62.2,0.0,0.0,2.7,73.0,27.0
Fall River - Fall River Alternative High School,00950510,22.4,5.3,23.7,48.7,0.0,0.0,0.0,65.8,34.2
Fall River - Fowler Elementary School,00950060,3.0,0.0,4.5,84.1,2.3,0.0,6.1,51.5,48.5
Fall River - Harriet T Healy,00950070,9.7,1.9,20.4,63.9,0.5,0.0,3.7,52.8,47.2
Fall River - Hector L Belisle,00950010,8.3,3.8,12.9,72.0,0.0,0.0,3.0,52.3,47.7
Fall River - Henry Lord Middle,00950310,8.2,6.5,13.1,71.5,0.4,0.0,0.3,54.6,45.4
Fall River - James Tansey,00950140,2.1,1.8,2.1,91.8,0.0,0.0,2.1,49.8,50.2
Fall River - John J Doran,00950045,6.1,3.9,33.5,54.3,0.2,0.4,1.6,53.3,46.7
Fall River - Laurel Lake,00950080,12.6,9.0,22.4,51.6,0.4,0.0,4.0,56.5,43.5
Fall River - Leontine Lincoln,00950090,12.0,9.4,12.8,59.8,0.0,0.0,6.0,44.4,55.6
Fall River - Matthew J Kuss Middle,00950320,12.1,3.8,15.8,67.1,0.0,0.0,1.2,49.9,50.1
Fall River - Morton Middle,00950315,7.2,2.3,8.1,80.5,0.3,0.0,1.6,51.5,48.5
Fall River - N B Borden,00950012,16.9,1.5,25.0,50.0,0.7,0.7,5.1,55.9,44.1
Fall River - North End Elementary,00950005,8.6,3.4,17.8,67.8,0.2,0.4,1.8,52.3,47.7
Fall River - Osborn Street,00950100,13.8,3.4,10.3,70.7,0.0,0.0,1.7,53.4,46.6
Fall River - Ralph M Small,00950125,12.8,11.5,15.5,56.8,0.7,0.0,2.7,50.0,50.0
Fall River - Samuel Watson,00950145,7.1,13.4,7.1,69.2,0.4,0.0,2.7,58.5,41.5
Fall River - Spencer Borden,00950130,3.9,3.3,8.3,80.8,0.0,0.0,3.7,55.9,44.1
Fall River - Susan H Wixon,00950160,8.3,0.9,8.3,81.2,0.0,0.0,1.4,54.6,45.4
Fall River - Westall,00950150,13.0,4.2,22.2,57.9,0.0,0.0,2.8,51.9,48.1
Fall River - William Connell,00950025,19.0,4.4,16.8,56.2,0.7,0.7,2.2,54.0,46.0
Fall River - William S Greene,00950065,5.1,5.6,16.0,70.7,0.7,0.0,1.9,51.7,48.3
Falmouth - East Falmouth Elem,00960005,6.1,2.8,3.7,84.0,1.8,0.3,1.2,53.7,46.3
Falmouth - Falmouth High,00960505,3.5,1.0,3.4,90.6,1.1,0.0,0.5,48.1,51.9
Falmouth - Lawrence,00960405,3.7,0.5,3.2,87.8,0.8,0.0,3.9,45.8,54.2
Falmouth - Morse Pond School,00960305,3.9,2.8,2.1,87.7,0.8,0.0,2.6,52.8,47.2
Falmouth - Mullen-Hall,00960020,3.6,3.0,3.2,82.9,1.8,0.2,5.4,52.0,48.0
Falmouth - North Falmouth Elem,00960030,2.1,0.8,1.3,93.0,0.0,0.0,2.9,50.1,49.9
Falmouth - Teaticket,00960015,4.1,1.6,2.4,88.3,1.6,0.0,1.9,53.7,46.3
Farmington River Reg - Farmington River Elem,06620020,1.4,0.0,2.7,91.9,0.0,0.0,4.1,46.6,53.4
Fitchburg - Academy Middle School,00970320,8.9,5.2,56.5,28.6,0.0,0.0,0.9,54.5,45.5
Fitchburg - B F Brown Arts Vision School,00970305,10.0,11.3,31.1,46.7,0.0,0.0,0.9,50.8,49.2
Fitchburg - Crocker Elementary,00970016,8.2,4.4,43.5,43.1,0.0,0.0,0.8,53.6,46.4
Fitchburg - Fitchburg Alt. ED Program,00970510,6.2,6.2,24.8,61.9,0.0,0.0,0.9,54.9,45.1
Fitchburg - Fitchburg Arts Academy,00970325,5.0,2.2,15.8,77.0,0.0,0.0,0.0,28.1,71.9
Fitchburg - Fitchburg High,00970505,6.5,8.8,30.2,53.9,0.4,0.0,0.2,51.7,48.3
Fitchburg - McKay Campus-FSC,00970030,6.0,7.4,36.7,47.9,0.2,0.2,1.6,44.7,55.3
Fitchburg - Memorial Intermediate,00970048,6.2,7.0,36.0,50.5,0.3,0.0,0.0,53.5,46.5
Fitchburg - Reingold Elementary,00970043,6.5,5.7,37.1,47.9,0.2,0.0,2.7,51.4,48.6
Fitchburg - South Street Elementary,00970060,4.7,5.8,48.0,36.3,0.5,0.4,4.2,50.6,49.4
Florida - Abbott Memorial,00980005,0.0,0.0,1.9,98.1,0.0,0.0,0.0,50.9,49.1
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,1.2,0.6,0.6,92.5,0.0,0.6,4.3,61.5,38.5
Foxborough - Charles Taylor Elem,00990050,2.2,2.2,0.6,95.0,0.0,0.0,0.0,52.0,48.0
Foxborough - Foxborough High,00990505,4.1,2.3,2.1,91.3,0.2,0.0,0.0,49.5,50.5
Foxborough - John J Ahern,00990405,3.5,1.8,1.1,93.2,0.2,0.2,0.0,51.3,48.7
Foxborough - Mabelle M Burrell,00990015,0.7,3.3,0.0,95.7,0.0,0.3,0.0,57.0,43.0
Foxborough - Vincent M Igo Elem,00990020,1.4,3.5,1.2,92.6,0.2,1.2,0.0,53.7,46.3
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,11.6,7.2,2.4,77.6,0.1,0.0,1.1,48.0,52.0
Framingham - Barbieri Elem,01000035,5.3,2.3,51.3,39.4,0.5,0.0,1.2,46.7,53.3
Framingham - Blocks Pre-School @ King,01000003,3.6,8.4,19.9,65.7,0.8,0.8,0.8,56.2,43.8
Framingham - Brophy,01000006,1.8,7.0,43.0,48.0,0.0,0.0,0.2,50.9,49.1
Framingham - Cameron Middle School,01000302,10.3,3.0,18.5,67.3,0.6,0.0,0.2,48.6,51.4
Framingham - Charlotte A Dunning,01000007,7.2,23.4,7.9,61.3,0.2,0.0,0.0,47.9,52.1
Framingham - Framingham H S,01000515,8.1,6.1,13.6,71.6,0.2,0.1,0.3,49.3,50.7
Framingham - Fuller Middle,01000305,7.0,5.1,24.5,62.9,0.2,0.0,0.3,47.9,52.1
Framingham - Hemenway,01000015,3.4,11.5,7.9,75.9,0.0,0.0,1.3,53.3,46.7
Framingham - Mary E Stapleton Elem,01000045,5.5,3.1,8.6,81.4,0.2,0.0,1.2,53.3,46.7
Framingham - Miriam F McCarthy Sch,01000050,9.4,4.0,18.5,67.5,0.0,0.0,0.6,53.0,47.0
Framingham - Potter Road,01000039,2.1,2.5,3.0,92.2,0.0,0.0,0.2,51.7,48.3
Framingham - Walsh Middle,01000310,5.1,7.0,23.7,63.4,0.4,0.0,0.4,50.2,49.8
Framingham - Woodrow Wilson,01000055,8.3,1.1,13.4,76.5,0.0,0.0,0.7,53.1,46.9
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0.0,0.8,2.2,92.6,0.0,0.0,4.4,54.7,45.3
Franklin - Annie Sullivan Middle School,01010040,1.7,2.3,1.2,94.0,0.6,0.0,0.2,49.2,50.8
Franklin - Davis Thayer,01010035,0.0,2.2,1.3,94.6,0.3,1.6,0.0,43.7,56.3
Franklin - Franklin ECDC,01010003,1.0,3.5,2.0,92.0,1.0,0.0,0.5,57.3,42.7
Franklin - Franklin High,01010505,1.1,1.8,0.9,94.8,0.6,0.0,0.8,50.0,50.0
Franklin - Helen Keller Elementary,01010012,0.3,2.1,1.0,95.5,0.3,0.0,0.7,54.9,45.1
Franklin - Horace Mann,01010405,0.5,2.0,0.9,94.7,0.2,0.4,1.3,49.5,50.5
Franklin - J F Kennedy Memorial,01010013,0.5,6.2,2.2,89.3,0.5,0.0,1.3,53.2,46.8
Franklin - Jefferson Elementary,01010010,0.0,1.6,2.4,94.9,0.2,0.2,0.7,46.7,53.3
Franklin - Oak Street Elementary,01010030,0.4,2.5,1.7,92.4,0.8,0.4,1.9,53.9,46.1
Franklin - Parmenter,01010032,0.7,4.6,3.4,88.6,0.2,0.0,2.5,50.8,49.2
Franklin - Remington Middle,01010310,1.3,2.3,2.5,91.9,0.6,0.0,1.3,54.4,45.6
Franklin County - Franklin County Tech,08180605,1.9,1.0,3.2,92.8,0.6,0.2,0.4,67.7,32.3
Freetown - Freetown Elementary,01020005,0.4,0.4,2.7,94.7,0.4,0.0,1.5,50.4,49.6
Freetown-Lakeville - Apponequet Regional High,06650505,1.1,0.3,0.5,96.8,0.3,0.1,0.8,49.1,50.9
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,0.3,0.3,1.0,96.9,0.0,0.0,1.4,52.4,47.6
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,1.2,0.5,2.1,94.7,0.1,0.7,0.7,53.0,47.0
Frontier - Frontier Reg,06700505,0.8,1.8,2.5,93.0,0.0,0.3,1.5,47.5,52.5
Gardner - Elm Street School,01030001,4.7,1.9,9.5,82.9,0.6,0.0,0.4,52.4,47.6
Gardner - Gardner High,01030505,3.2,1.7,6.0,87.1,0.3,0.0,1.7,49.8,50.2
Gardner - Gardner Middle School,01030405,3.7,2.5,9.8,83.0,0.8,0.0,0.1,49.7,50.3
Gardner - Helen Mae Sauter Elem,01030015,4.0,2.4,6.5,86.3,0.8,0.0,0.0,56.9,43.1
Gardner - Waterford Street,01030020,6.6,3.5,11.7,77.8,0.2,0.0,0.2,52.5,47.5
Gateway - Blandford Elementary,06720033,0.0,0.0,0.0,100.0,0.0,0.0,0.0,54.4,45.6
Gateway - Chester Elementary,06720059,0.0,0.0,0.0,97.8,0.0,0.0,2.2,56.2,43.8
Gateway - Gateway Reg High,06720505,0.0,0.3,1.5,97.5,0.3,0.0,0.5,50.0,50.0
Gateway - Gateway Reg Middle,06720380,1.1,0.0,2.7,93.6,0.2,0.0,2.3,49.8,50.2
Gateway - Littleville Elementary School,06720143,0.0,0.6,5.6,93.9,0.0,0.0,0.0,51.4,48.6
Gateway - Russell Elementary,06720256,0.0,1.0,2.9,94.2,0.0,0.0,1.9,51.9,48.1
Gateway - Russell H Conwell,06720349,0.0,1.7,3.4,94.9,0.0,0.0,0.0,57.6,42.4
Georgetown - Georgetown Middle/High,01050505,0.4,1.1,3.2,94.2,0.2,0.1,0.7,48.8,51.2
Georgetown - Penn Brook,01050010,0.0,0.4,1.4,95.6,0.0,1.2,1.4,52.6,47.4
Georgetown - Perley Elementary,01050005,0.5,0.0,1.0,96.7,0.0,0.0,1.9,57.0,43.0
Gill-Montague - Gill Elem,06740005,0.0,1.9,1.0,96.1,0.0,0.0,1.0,54.4,45.6
Gill-Montague - Great Falls Middle,06740310,2.2,1.1,5.6,88.8,0.0,0.6,1.7,47.8,52.2
Gill-Montague - Hillcrest,06740015,2.3,0.0,8.7,84.4,0.0,0.0,4.6,49.7,50.3
Gill-Montague - Montague Center,06740020,0.0,3.5,0.0,96.5,0.0,0.0,0.0,43.0,57.0
Gill-Montague - Sheffield Elementary,06740050,1.6,0.4,9.0,87.5,0.4,0.0,1.2,50.2,49.8
Gill-Montague - Turners Fall High,06740505,2.3,0.3,3.9,89.1,0.8,0.8,2.9,50.3,49.7
Gloucester - Beeman Memorial,01070010,0.9,0.9,0.9,96.7,0.0,0.5,0.0,53.5,46.5
Gloucester - East Gloucester Elem,01070020,0.0,2.9,0.4,96.3,0.0,0.0,0.4,49.4,50.6
Gloucester - Gloucester High,01070505,2.0,0.5,3.0,94.5,0.0,0.1,0.0,52.3,47.7
Gloucester - Milton L Fuller Elem,01070025,1.3,1.3,8.1,88.5,0.7,0.0,0.2,52.8,47.2
Gloucester - Plum Cove School,01070042,0.0,1.9,0.0,97.1,0.0,0.0,1.0,46.6,53.4
Gloucester - Ralph B O'Maley Middle,01070305,0.6,0.9,2.8,95.2,0.2,0.0,0.2,52.8,47.2
Gloucester - Veterans Memorial,01070045,1.3,1.3,7.1,88.4,1.3,0.0,0.4,44.4,55.6
Gloucester - West Parish,01070050,0.8,1.9,1.1,95.3,0.3,0.0,0.5,51.0,49.0
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
Grafton - Grafton Elementary,01100200,0.6,7.6,2.2,87.5,0.3,0.0,1.8,52.1,47.9
Grafton - Grafton Memorial Senior,01100505,1.4,2.6,3.3,91.8,0.0,0.1,0.7,47.1,52.9
Grafton - Grafton Middle,01100305,0.8,2.5,3.3,92.4,0.2,0.0,0.8,52.5,47.5
Grafton - North Grafton Elementary,01100025,0.9,6.0,1.6,88.9,0.0,0.0,2.5,44.6,55.4
Grafton - South Grafton Elementary,01100005,1.3,12.2,2.9,81.9,0.0,0.0,1.6,49.2,50.8
Granby - East Meadow,01110004,1.5,1.5,1.1,95.1,0.0,0.0,0.8,45.7,54.3
Granby - Granby Jr Sr High Sch,01110505,0.7,0.4,1.7,96.1,0.0,0.0,1.1,47.0,53.0
Granby - West St,01110010,0.3,2.1,1.8,94.7,0.0,0.0,1.2,55.0,45.0
Granville - Granville Village,01120005,0.0,2.7,4.4,89.8,1.3,0.9,0.9,52.9,47.1
Greater Fall River - Diman Reg Voc Tech High,08210605,2.8,1.3,1.3,93.7,0.8,0.1,0.0,58.8,41.2
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,1.2,0.6,78.7,19.4,0.1,0.0,0.0,51.6,48.4
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.2,15.8,19.4,60.7,0.5,0.1,1.3,52.9,47.1
Greater New Bedford - Gr New Bedford Voc Tech,08250605,6.5,0.4,15.1,72.9,0.2,0.3,4.5,54.8,45.2
Greenfield - Federal,01140010,1.9,0.8,10.5,82.6,0.8,0.0,3.5,55.4,44.6
Greenfield - Four Corners,01140025,4.6,2.3,12.5,76.0,0.0,0.0,4.6,53.6,46.4
Greenfield - Green River,01140030,1.6,0.8,6.2,83.7,0.8,0.0,7.0,42.6,57.4
Greenfield - Greenfield High,01140505,2.2,1.2,9.4,82.0,0.8,0.2,4.1,48.7,51.3
Greenfield - Greenfield Middle,01140305,3.9,3.1,9.9,78.7,0.5,0.0,3.9,53.5,46.5
Greenfield - Newton School,01140035,2.1,2.6,14.9,76.9,0.5,0.0,3.1,54.4,45.6
Greenfield - Poet Seat,01140045,9.1,0.0,18.2,63.6,0.0,0.0,9.1,72.7,27.3
Greenfield - The Academy for Learning at North Parish,01140005,2.3,2.3,14.9,75.9,0.0,0.0,4.6,60.9,39.1
Groton-Dunstable - Boutwell School,06730001,0.0,6.5,3.9,89.6,0.0,0.0,0.0,64.9,35.1
Groton-Dunstable - Florence Roche School,06730010,0.2,2.5,0.5,96.8,0.0,0.0,0.0,50.1,49.9
Groton-Dunstable - Groton Dunstable Regional,06730505,0.5,3.1,0.5,95.1,0.4,0.0,0.5,49.3,50.7
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0.2,2.0,0.6,97.0,0.0,0.0,0.1,56.1,43.9
Groton-Dunstable - Prescott Elem,06730040,0.0,4.0,0.9,94.6,0.0,0.0,0.4,50.9,49.1
Groton-Dunstable - Swallow/Union School,06730005,0.0,1.9,0.3,97.5,0.0,0.3,0.0,51.9,48.1
Hadley - Hadley Elem,01170015,3.1,2.3,2.6,88.8,0.5,1.3,1.3,53.8,46.2
Hadley - Hopkins Academy,01170505,1.5,5.2,2.2,90.7,0.0,0.4,0.0,45.0,55.0
Halifax - Halifax Elementary,01180005,0.8,0.3,0.4,98.3,0.0,0.1,0.0,52.3,47.7
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.4,3.5,0.0,95.2,0.0,0.9,0.0,48.5,51.5
Hamilton-Wenham - Cutler School,06750010,0.6,2.5,1.2,93.8,0.0,0.0,1.9,48.1,51.9
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0.4,1.1,0.4,97.5,0.1,0.1,0.3,48.5,51.5
Hamilton-Wenham - Miles River Middle,06750310,0.0,3.2,0.6,95.3,0.2,0.0,0.8,49.9,50.1
Hamilton-Wenham - Winthrop School,06750015,0.0,6.0,0.3,92.1,0.0,0.8,0.8,53.2,46.8
Hampden-Wilbraham - Green Meadows Elem,06800005,1.7,1.4,3.6,90.1,0.0,0.8,2.5,53.2,46.8
Hampden-Wilbraham - Memorial Elementary,06800015,1.9,2.5,2.8,92.8,0.0,0.0,0.0,55.0,45.0
Hampden-Wilbraham - Mile Tree Elementary,06800025,0.5,1.3,2.6,94.8,0.0,0.0,0.8,49.3,50.7
Hampden-Wilbraham - Minnechaug Reg High,06800505,2.8,1.7,1.7,93.2,0.2,0.0,0.3,50.2,49.8
Hampden-Wilbraham - Soule Road,06800030,1.5,2.3,2.1,93.3,0.0,0.0,0.9,48.7,51.3
Hampden-Wilbraham - Stony Hill School,06800050,2.4,3.3,1.2,90.9,0.0,1.2,0.9,52.0,48.0
Hampden-Wilbraham - Thornton Burgess,06800305,5.1,2.0,1.0,91.2,0.3,0.0,0.3,52.5,47.5
Hampden-Wilbraham - Wilbraham Middle,06800310,1.4,1.7,2.1,94.1,0.0,0.0,0.7,52.7,47.3
Hampshire - Hampshire Reg High,06830505,0.6,1.0,1.0,97.2,0.0,0.0,0.2,47.3,52.7
Hancock - Hancock Elementary,01210005,0.0,0.0,0.0,97.7,0.0,0.0,2.3,47.7,52.3
Hanover - Cedar Elementary,01220004,0.9,1.8,0.5,96.8,0.0,0.0,0.0,56.9,43.1
Hanover - Center Elementary,01220005,0.5,1.3,0.0,98.1,0.0,0.0,0.0,56.7,43.3
Hanover - Hanover High,01220505,1.1,1.5,1.0,96.2,0.1,0.0,0.0,49.1,50.9
Hanover - Hanover Middle,01220305,1.0,1.0,0.6,97.4,0.0,0.0,0.0,51.1,48.9
Hanover - Sylvester,01220015,1.6,0.8,0.8,96.8,0.0,0.0,0.0,48.6,51.4
Harvard - Bromfield,01250505,1.6,4.2,1.5,92.3,0.0,0.0,0.4,47.6,52.4
Harvard - Harvard Elementary,01250005,1.6,4.7,1.0,91.4,0.0,0.2,1.2,52.8,47.2
Harwich - Harwich Elementary,01260005,4.2,1.0,3.9,84.5,1.3,1.0,4.0,54.5,45.5
Harwich - Harwich High,01260505,2.4,0.5,2.4,94.6,0.0,0.2,0.0,46.9,53.1
Harwich - Harwich Middle,01260305,2.3,0.0,1.3,95.4,0.0,0.7,0.3,50.5,49.5
Hatfield - Hatfield Elementary,01270005,0.0,0.0,2.0,96.4,0.0,0.0,1.6,50.8,49.2
Hatfield - Smith Academy,01270505,0.5,1.0,0.5,96.4,0.0,1.0,0.5,57.9,42.1
Haverhill - Bradford Elementary,01280008,3.2,1.4,8.0,87.3,0.0,0.0,0.0,53.5,46.5
Haverhill - Burnham Elementary,01280010,6.7,3.8,69.2,18.3,0.0,1.0,1.0,59.6,40.4
Haverhill - Caleb Dustin Hunking,01280035,1.4,1.6,8.6,88.2,0.0,0.2,0.0,49.5,50.5
Haverhill - Consentino,01280100,4.5,2.8,24.4,67.9,0.3,0.0,0.0,49.3,50.7
Haverhill - Crowell,01280020,0.0,0.9,9.5,89.7,0.0,0.0,0.0,51.7,48.3
Haverhill - Dr Paul Nettle,01280050,4.6,1.5,26.3,67.6,0.0,0.0,0.0,53.6,46.4
Haverhill - Golden Hill,01280026,4.3,1.6,23.7,70.2,0.2,0.0,0.0,49.8,50.2
Haverhill - Greenleaf,01280027,2.8,1.2,12.8,82.8,0.0,0.4,0.0,52.8,47.2
Haverhill - Haverhill Alternative School,01280033,4.5,0.0,22.7,72.7,0.0,0.0,0.0,81.8,18.2
