SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Falmouth - Falmouth High,00960505,3.4,0.7,2.0,92.9,1.0,48.8,51.2
Falmouth - Lawrence,00960405,2.8,1.1,2.8,91.7,1.6,50.7,49.3
Falmouth - Morse Pond School,00960305,3.5,0.8,2.0,92.4,1.3,47.7,52.3
Falmouth - Mullen-Hall,00960020,0.8,3.0,2.3,91.6,2.3,50.9,49.1
Falmouth - North Falmouth Elem,00960030,3.7,0.6,2.5,92.1,1.0,54.1,45.9
Falmouth - Teaticket,00960015,2.7,1.1,2.4,91.6,2.2,55.4,44.6
Farmington River Reg - Farmington River Elem,06620020,2.1,1.6,1.6,93.1,1.6,53.2,46.8
Fitchburg - Academy Middle School,00970320,6.0,8.9,37.8,46.7,0.6,49.9,50.1
Fitchburg - B F Brown Arts Vision School,00970305,6.7,11.5,25.1,56.3,0.4,47.5,52.5
Fitchburg - Crocker Elementary,00970016,7.4,6.9,43.4,42.2,0.2,51.0,49.0
Fitchburg - Fitchburg High,00970505,6.1,11.9,24.2,57.4,0.3,50.4,49.6
Fitchburg - Goodrich Kindergarten,00970025,6.2,6.2,37.9,49.3,0.4,51.1,48.9
Fitchburg - McKay Campus-FSC,00970030,6.8,10.9,29.3,52.3,0.7,47.0,53.0
Fitchburg - Memorial Intermediate,00970048,7.0,6.9,37.8,48.0,0.3,55.5,44.5
Fitchburg - Reingold Elementary,00970043,9.4,7.4,29.7,53.3,0.2,48.2,51.8
Fitchburg - South Fitchburg ELC,00970055,1.8,12.3,43.0,43.0,0.0,58.8,41.2
Fitchburg - South Street Elementary,00970060,5.5,8.1,44.4,41.6,0.3,49.2,50.8
Florida - Abbott Memorial,00980005,0.0,0.0,0.0,100.0,0.0,53.8,46.2
Four Rivers Charter - Four Rivers Charter School,04130505,0.0,3.1,0.0,96.9,0.0,56.3,43.8
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,3.0,7.8,1.4,87.9,0.0,47.5,52.5
Foxborough - Charles Taylor Elem,00990050,1.2,1.2,0.3,97.2,0.0,50.0,50.0
Foxborough - Foxborough High,00990505,2.5,2.6,1.6,93.4,0.0,50.4,49.6
Foxborough - John J Ahern,00990405,3.4,1.9,1.7,92.9,0.1,49.6,50.4
Foxborough - Mabelle M Burrell,00990015,1.9,1.3,0.6,96.1,0.0,52.9,47.1
Foxborough - Vincent M Igo Elem,00990020,0.8,0.8,0.4,98.0,0.0,51.5,48.5
Framingham - Barbieri Elem,01000035,4.0,2.1,47.7,45.3,0.8,50.6,49.4
Framingham - Blocks Pre-School @ King,01000003,1.2,12.3,22.7,63.8,0.0,52.8,47.2
Framingham - Brophy,01000006,2.1,6.9,35.6,54.5,0.8,47.8,52.2
Framingham - Cameron Middle School,01000302,15.1,3.8,13.0,67.7,0.4,53.2,46.8
Framingham - Charlotte A Dunning,01000007,3.7,20.9,11.4,63.6,0.4,53.0,47.0
Framingham - Framingham H S,01000515,7.7,6.1,11.7,74.3,0.1,48.2,51.8
Framingham - Fuller Middle,01000305,7.3,6.5,24.1,61.8,0.4,49.0,51.0
Framingham - Hemenway,01000015,3.8,7.7,4.5,83.6,0.4,51.4,48.6
Framingham - Mary E Stapleton Elem,01000045,9.1,3.6,9.8,77.0,0.5,52.8,47.2
Framingham - Miriam F McCarthy Sch,01000050,11.8,4.9,21.2,62.1,0.0,50.9,49.1
Framingham - Potter Road,01000039,4.3,1.4,3.2,90.7,0.5,44.6,55.4
Framingham - Walsh Middle,01000310,6.7,6.5,19.4,67.2,0.2,50.6,49.4
Framingham - Woodrow Wilson,01000055,15.1,1.9,18.5,64.5,0.0,52.0,48.0
Framingham Community Charter - Framingham Community Charter School,04180305,4.3,3.8,6.0,85.9,0.0,64.1,35.9
Francis W. Parker Charter - Francis W. Parker Charter School,04780505,0.6,2.8,0.6,95.8,0.3,53.4,46.6
Franklin - Davis Thayer,01010035,0.6,1.8,1.2,96.2,0.3,46.9,53.1
Franklin - Franklin ECDC,01010003,1.3,0.6,0.6,97.4,0.0,63.5,36.5
Franklin - Franklin High,01010505,1.1,2.0,0.7,96.0,0.2,47.4,52.6
Franklin - Helen Keller Elementary,01010012,0.5,2.1,0.2,96.2,1.0,49.9,50.1
Franklin - Horace Mann,01010405,1.4,2.4,0.8,94.9,0.6,50.7,49.3
Franklin - J F Kennedy Memorial,01010013,0.5,4.2,0.0,94.9,0.4,50.2,49.8
Franklin - Jefferson Elementary,01010010,0.2,1.1,0.2,98.5,0.0,50.0,50.0
Franklin - Oak Street Elementary,01010030,0.8,1.9,0.8,96.1,0.4,53.8,46.2
Franklin - Parmenter,01010032,2.2,4.7,3.4,89.2,0.4,53.8,46.2
Franklin - Remington Middle,01010310,1.2,1.2,2.0,94.7,0.9,54.5,45.5
Franklin County - Franklin County Tech,08180605,0.6,1.3,1.7,95.8,0.6,64.3,35.7
Frederick Douglass Charter - Frederick Douglass Charter School,04420050,97.0,0.0,2.2,0.7,0.0,49.6,50.4
Freetown - Crystal Springs,01020805,,,,,,,
Freetown - Freetown Elementary,01020005,1.3,1.2,1.2,96.4,0.0,53.0,47.0
Freetown - Whitney Academy,01020825,,,,,,,
Freetown-Lakeville - Apponequet Regional High,06650505,0.3,0.2,0.5,98.8,0.1,48.6,51.4
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,1.7,0.2,0.4,97.6,0.1,51.9,48.1
Frontier - Frontier Reg,06700505,1.6,2.4,1.4,94.5,0.1,49.4,50.6
Gardner - Elm Street School,01030001,3.4,2.2,7.4,86.2,0.9,50.7,49.3
Gardner - Gardner High,01030505,2.2,2.2,5.6,89.7,0.2,47.3,52.7
Gardner - Gardner Middle School,01030405,3.1,3.3,6.9,86.0,0.6,50.1,49.9
Gardner - Helen Mae Sauter Elem,01030015,5.7,4.2,5.7,83.4,1.1,49.8,50.2
Gardner - Prospect,01030010,14.3,0.0,0.0,85.7,0.0,71.4,28.6
Gardner - Waterford Street,01030020,4.4,1.3,8.4,85.2,0.7,52.7,47.3
Gateway - Blandford Elementary,06720033,0.0,0.0,0.0,100.0,0.0,66.7,33.3
Gateway - Chester Elementary,06720059,0.0,0.0,1.6,98.4,0.0,52.8,47.2
Gateway - Gateway Reg High,06720505,0.0,0.2,0.7,98.8,0.2,50.0,50.0
Gateway - Gateway Reg Middle,06720380,0.7,0.0,1.1,97.3,0.9,47.9,52.1
Gateway - Littleville Elementary School,06720143,0.0,0.5,1.6,97.3,0.5,50.8,49.2
Gateway - Russell Elementary,06720256,1.3,0.0,3.1,95.6,0.0,43.4,56.6
Gateway - Russell H Conwell,06720349,0.0,0.0,0.0,100.0,0.0,51.0,49.0
Georgetown - Georgetown Middle/High,01050505,0.3,1.4,2.9,95.1,0.4,49.7,50.3
Georgetown - Penn Brook,01050010,1.0,1.4,0.0,97.5,0.0,49.2,50.8
Georgetown - Perley Elementary,01050005,0.0,0.5,0.0,99.5,0.0,55.3,44.8
Gill-Montague - Gill Elem,06740005,1.0,1.0,1.0,95.9,1.0,50.0,50.0
Gill-Montague - Great Falls Middle,06740310,3.4,0.4,2.3,93.5,0.4,50.0,50.0
Gill-Montague - Hillcrest,06740015,1.2,0.0,9.6,89.2,0.0,52.4,47.6
Gill-Montague - Montague Center,06740020,0.0,0.0,2.6,97.4,0.0,46.1,53.9
Gill-Montague - Sheffield Elementary,06740050,1.9,1.9,8.6,87.7,0.0,48.9,51.1
Gill-Montague - Turners Fall High,06740505,1.5,1.5,4.6,90.9,1.5,53.2,46.8
Gloucester - Beeman Memorial,01070010,0.5,0.9,0.5,98.2,0.0,49.8,50.2
Gloucester - East Gloucester Elem,01070020,0.4,3.1,0.4,96.0,0.0,54.3,45.7
Gloucester - Gloucester High,01070505,0.8,0.7,2.3,96.2,0.0,51.8,48.2
Gloucester - Milton L Fuller Elem,01070025,1.7,1.2,4.4,92.5,0.3,53.8,46.2
Gloucester - Plum Cove School,01070042,0.9,0.0,3.7,95.4,0.0,56.5,43.5
Gloucester - Ralph B O'Maley Middle,01070305,1.9,0.6,3.1,94.4,0.0,51.2,48.8
Gloucester - Veterans Memorial,01070045,3.6,0.9,8.1,87.0,0.4,48.4,51.6
Gloucester - West Parish,01070050,0.5,1.8,0.5,97.2,0.0,52.0,48.0
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,100.0
Grafton - Grafton Elementary,01100200,1.2,3.3,1.4,92.9,1.2,53.3,46.7
Grafton - Grafton Memorial Senior,01100505,0.9,1.1,3.3,93.8,0.9,49.6,50.4
Grafton - Grafton Middle,01100305,0.7,1.8,1.2,95.4,0.9,53.9,46.1
Grafton - North Grafton Elementary,01100025,1.3,4.0,1.0,92.6,1.0,48.5,51.5
Grafton - South Grafton Elementary,01100005,1.7,4.9,2.3,91.1,0.0,53.9,46.1
Granby - East Meadow,01110004,0.3,0.3,1.0,98.3,0.0,48.1,51.9
Granby - Granby Jr Sr High Sch,01110505,1.0,0.6,0.6,97.8,0.0,48.6,51.4
Granby - West St,01110010,1.8,1.2,0.6,96.4,0.0,48.7,51.3
Granville - Granville Village,01120005,0.4,0.8,1.2,97.6,0.0,54.0,46.0
Greater Fall River - Diman Reg Voc Tech High,08210605,1.3,1.5,2.0,95.0,0.2,61.2,38.8
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,0.9,1.1,76.3,21.7,0.0,53.5,46.5
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.6,12.3,22.7,62.1,0.3,52.3,47.7
Greater New Bedford - Gr New Bedford Voc Tech,08250605,8.2,0.5,8.1,82.6,0.5,54.7,45.3
Greenfield - Federal,01140010,3.8,3.1,8.2,84.9,0.0,51.7,48.3
Greenfield - Four Corners,01140025,3.7,2.1,10.3,82.7,1.2,58.4,41.6
Greenfield - Green River,01140030,0.0,3.2,4.4,92.4,0.0,52.5,47.5
Greenfield - Greenfield High,01140505,2.1,0.7,6.0,91.1,0.2,47.1,52.9
Greenfield - Greenfield Middle,01140305,3.6,2.1,7.3,86.7,0.4,52.8,47.2
Greenfield - Newton School,01140035,6.6,5.1,13.3,75.0,0.0,49.5,50.5
Greenfield - North Parish,01140040,6.8,2.6,10.3,79.5,0.9,56.4,43.6
Groton-Dunstable - Boutwell School,06730001,0.0,0.0,0.7,99.3,0.0,52.8,47.2
Groton-Dunstable - Florence Roche School,06730010,0.1,1.0,0.3,98.6,0.0,54.9,45.1
Groton-Dunstable - Groton Dunstable Regional,06730505,1.1,3.9,0.8,94.3,0.0,50.5,49.5
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0.4,2.8,0.0,96.4,0.3,51.0,49.0
Groton-Dunstable - Prescott Elem,06730040,0.0,2.7,1.3,96.0,0.0,54.7,45.3
Groton-Dunstable - Swallow/Union School,06730005,0.0,2.7,0.7,96.6,0.0,56.1,43.9
Hadley - Hadley Elem,01170015,1.5,2.3,4.1,92.0,0.0,51.7,48.3
Hadley - Hopkins Academy,01170505,1.5,3.9,2.7,91.9,0.0,48.6,51.4
Halifax - Halifax Elementary,01180005,1.4,0.6,0.8,97.2,0.0,52.0,48.0
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.7,3.4,1.1,94.8,0.0,46.8,53.2
Hamilton-Wenham - Cutler School,06750010,0.0,2.2,0.8,97.0,0.0,45.9,54.1
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,1.5,2.0,0.4,95.7,0.4,48.1,51.9
Hamilton-Wenham - Miles River Middle,06750310,0.8,2.8,0.8,95.7,0.0,53.2,46.8
Hamilton-Wenham - Winthrop School,06750015,0.0,4.2,0.8,95.0,0.0,56.5,43.5
Hampden-Wilbraham - Green Meadows Elem,06800005,0.8,0.8,0.0,98.4,0.0,53.8,46.2
Hampden-Wilbraham - Memorial Elementary,06800015,2.1,1.2,2.7,94.1,0.0,54.0,46.0
Hampden-Wilbraham - Mile Tree Elementary,06800025,2.0,3.0,2.0,92.7,0.3,53.2,46.8
Hampden-Wilbraham - Minnechaug Reg High,06800505,1.7,2.2,0.8,95.1,0.2,53.1,46.9
Hampden-Wilbraham - Soule Road,06800030,1.6,2.2,0.5,95.7,0.0,52.7,47.3
Hampden-Wilbraham - Stony Hill School,06800050,3.6,3.6,1.2,91.7,0.0,51.2,48.8
Hampden-Wilbraham - Thornton Burgess,06800305,3.4,0.8,0.5,95.1,0.3,47.2,52.8
Hampden-Wilbraham - Wilbraham Middle,06800310,1.9,1.3,1.7,95.1,0.0,48.8,51.2
Hampshire - Hampshire Reg High,06830505,0.2,0.1,0.7,98.8,0.1,46.7,53.3
Hancock - Hancock Elementary,01210005,2.0,0.0,0.0,98.0,0.0,72.0,28.0
Hanover - Cedar Elementary,01220004,1.3,1.3,0.4,97.1,0.0,54.2,45.8
Hanover - Center Elementary,01220005,1.1,0.8,0.5,97.5,0.0,47.0,53.0
Hanover - Hanover High,01220505,0.5,1.1,0.7,97.7,0.0,47.2,52.8
Hanover - Hanover Middle,01220305,1.1,1.3,0.2,97.4,0.0,50.6,49.4
Hanover - Sylvester,01220015,0.4,1.2,0.0,98.4,0.0,54.5,45.5
Harvard - Bromfield,01250505,1.3,3.1,1.9,93.7,0.0,49.4,50.6
Harvard - Harvard Elementary,01250005,0.8,5.2,0.8,93.2,0.0,48.1,51.9
Harwich - Harwich Elementary,01260005,2.7,0.5,1.4,94.7,0.7,54.8,45.2
Harwich - Harwich High,01260505,2.6,1.4,2.1,93.7,0.2,48.7,51.3
Harwich - Harwich Middle,01260305,1.2,0.4,0.8,97.5,0.2,52.6,47.4
Hatfield - Hatfield Elementary,01270005,0.0,1.2,1.2,97.7,0.0,55.3,44.7
Hatfield - Smith Academy,01270505,0.5,3.2,0.5,95.9,0.0,50.7,49.3
Haverhill - Bradford Elementary,01280008,1.7,1.8,4.9,91.6,0.0,49.1,50.9
Haverhill - Burnham Elementary,01280010,4.2,2.1,55.9,37.8,0.0,42.0,58.0
Haverhill - Caleb Dustin Hunking,01280035,2.3,2.8,4.2,90.7,0.0,50.8,49.2
Haverhill - Consentino,01280100,4.4,2.7,25.4,67.5,0.0,50.2,49.8
Haverhill - Crowell,01280020,2.5,1.3,3.1,93.1,0.0,49.4,50.6
Haverhill - Dr Paul Nettle,01280050,3.4,0.7,25.8,70.0,0.0,51.7,48.3
Haverhill - Golden Hill,01280026,2.7,1.1,22.9,73.3,0.0,54.4,45.6
Haverhill - Greenleaf,01280027,1.8,1.4,10.2,86.7,0.0,49.8,50.2
Haverhill - Haverhill Alternative School,01280033,5.1,0.0,20.5,74.4,0.0,84.6,15.4
Haverhill - Haverhill High,01280505,3.1,1.6,15.8,79.4,0.1,50.4,49.6
Haverhill - John G Whittier,01280085,3.3,0.4,15.2,81.1,0.0,52.4,47.6
Haverhill - Moody,01280045,0.6,3.4,8.0,88.1,0.0,58.0,42.0
Haverhill - Pentucket Lake Elem,01280054,3.2,0.3,16.4,80.0,0.0,53.8,46.2
Haverhill - Silver Hill,01280067,2.9,3.7,20.3,73.0,0.2,50.5,49.5
Haverhill - TEACH,01280073,6.3,3.1,9.4,81.3,0.0,68.8,31.3
Haverhill - Tilton,01280075,3.5,2.6,18.1,75.8,0.0,54.3,45.7
Haverhill - Walnut Square,01280080,0.7,0.7,3.3,95.4,0.0,54.6,45.4
Hawlemont - Hawlemont Reg,06850005,2.3,1.6,1.6,93.0,1.6,51.2,48.8
Health Careers Academy HMCS - Health Careers Academy HMCS School,04520505,71.4,4.4,17.0,4.9,2.2,22.0,78.0
Hilltown Cooperative Charter - Hilltown Cooperative Charter School,04500105,1.4,0.7,2.1,95.2,0.7,52.7,47.3
Hingham - Hingham High,01310505,0.5,1.8,1.0,96.6,0.1,49.5,50.5
Hingham - Hingham Middle School,01310410,1.7,2.0,2.2,94.1,0.0,48.8,51.2
Hingham - Plymouth River,01310019,0.2,0.5,0.2,99.2,0.0,53.3,46.7
Hingham - South Elem,01310020,1.5,3.0,0.5,94.9,0.0,48.9,51.1
Hingham - Wm L Foster Elem,01310010,1.9,2.1,0.9,95.1,0.0,54.7,45.3
Holbrook - Holbrook Jr Sr High,01330505,8.8,2.9,3.9,84.2,0.2,48.9,51.1
Holbrook - John F Kennedy,01330018,7.6,3.5,6.1,82.5,0.2,53.9,46.1
Holbrook - South,01330025,8.1,3.5,1.2,87.0,0.3,53.0,47.0
Holland - Holland Elementary,01350005,0.4,0.7,1.9,96.3,0.7,53.9,46.1
Holliston - Holliston High,01360505,1.3,2.0,1.5,95.2,0.0,48.2,51.8
Holliston - Miller School,01360007,1.7,1.4,1.0,95.9,0.0,52.9,47.1
Holliston - Placentino Elementary,01360010,0.9,2.4,1.1,95.5,0.0,53.1,46.9
Holliston - Robert H. Adams Middle School,01360305,1.2,1.7,1.0,95.9,0.3,50.6,49.4
Holyoke - Dr Wm R Peck Middle,01370310,4.5,0.7,76.4,18.4,0.0,49.9,50.1
Holyoke - E N White Elem,01370045,3.7,1.5,71.3,23.4,0.0,50.6,49.4
Holyoke - Holyoke Alternative Program,01370520,0.0,0.0,92.2,7.8,0.0,82.8,17.2
Holyoke - Holyoke High,01370505,4.2,1.2,53.5,41.0,0.1,46.7,53.3
Holyoke - John J Lynch Middle,01370315,3.8,1.8,72.6,21.9,0.0,54.3,45.7
Holyoke - Joseph Metcalf Preschool,01370003,3.9,1.7,52.8,41.0,0.6,61.8,38.2
Holyoke - Kelly Elem,01370040,4.1,0.7,83.1,12.1,0.0,53.3,46.7
Holyoke - Lawrence Elem,01370010,2.7,0.4,84.0,12.9,0.0,53.0,47.0
Holyoke - Lt Clayre Sullivan Elem,01370055,3.2,1.0,67.1,28.5,0.2,51.4,48.6
Holyoke - Lt Elmer J McMahon Elem,01370015,3.8,1.4,68.8,26.0,0.0,49.6,50.4
Holyoke - Maurice A Donahue Elem,01370060,2.6,0.8,79.0,17.5,0.0,54.6,45.4
Holyoke - Morgan Elem,01370025,4.0,0.2,80.1,15.7,0.0,49.8,50.2
Holyoke - Wm J Dean Voc Tech High,01370605,2.1,0.5,85.0,12.4,0.0,54.0,46.0
Hopedale - Hopedale Jr Sr High,01380505,1.5,1.7,1.3,95.6,0.0,50.2,49.8
Hopedale - Memorial,01380010,1.4,2.6,1.8,94.0,0.3,50.6,49.4
Hopkinton - Center,01390005,0.5,2.7,0.9,95.9,0.0,48.5,51.5
Hopkinton - Elmwood,01390010,0.7,2.8,0.7,95.7,0.0,52.8,47.2
Hopkinton - Hopkins Elementary School,01390015,0.5,1.4,0.5,97.5,0.0,52.9,47.1
Hopkinton - Hopkinton High,01390505,1.2,2.9,1.0,94.9,0.1,50.1,49.9
Hopkinton - Hopkinton Middle School,01390305,0.8,2.2,0.9,96.2,0.0,49.7,50.3
Hopkinton - Hopkinton Pre-School,01390003,0.0,2.0,2.0,95.9,0.0,63.3,36.7
Hudson - C A Farley,01410030,1.3,0.7,4.4,92.7,0.9,54.9,45.1
Hudson - C R Hubert,01410011,0.5,3.9,5.4,89.3,1.0,51.7,48.3
Hudson - Forest Avenue Elementary,01410015,4.1,2.8,2.5,90.4,0.3,51.1,48.9
Hudson - Hudson High,01410505,0.9,0.7,2.0,96.3,0.1,48.9,51.1
Hudson - John F Kennedy,01410410,1.0,1.9,4.0,92.9,0.2,55.3,44.7
Hudson - Mulready Elementary,01410007,1.5,1.5,3.8,93.2,0.0,57.4,42.6
Hull - Hull High,01420505,0.8,1.1,1.8,95.8,0.5,47.8,52.2
Hull - Lillian M Jacobs,01420015,1.1,0.9,1.9,94.6,1.6,55.3,44.7
Hull - Memorial Middle,01420305,1.5,0.6,0.9,96.9,0.0,50.3,49.7
Ipswich - Ipswich High,01440505,1.0,1.3,0.7,96.7,0.3,48.5,51.5
Ipswich - Ipswich Middle School,01440305,0.8,2.1,1.9,95.1,0.2,48.9,51.1
Ipswich - Paul F Doyon Memorial,01440007,1.5,1.5,1.5,95.6,0.0,47.6,52.4
Ipswich - Winthrop,01440015,1.8,2.9,1.2,94.1,0.0,51.9,48.1
King Philip - King Philip Reg High,06900505,0.7,2.1,0.4,96.8,0.0,45.9,54.1
King Philip - King Philip Reg Sch North,06900510,1.1,1.3,0.8,96.9,0.0,51.1,48.9
Kingston - Kingston Elementary,01450005,0.4,1.2,0.0,98.4,0.0,52.9,47.1
Kingston - Kingston Intermediate,01450020,1.4,0.6,0.6,97.5,0.0,52.6,47.4
Lakeville - Assawompset,01460005,1.0,0.5,0.3,98.2,0.0,50.5,49.5
Lanesborough - Lanesborough Elementary,01480005,2.4,2.4,0.3,94.9,0.0,54.4,45.6
Lawrence - Alexander B Bruce,01490015,2.1,2.0,86.1,9.5,0.3,51.7,48.3
Lawrence - Arlington,01490007,1.8,0.1,93.6,4.4,0.2,50.0,50.0
Lawrence - Edward F. Parthum,01490053,4.1,1.0,78.3,16.4,0.2,49.5,50.5
Lawrence - Emily G Wetherbee,01490080,2.0,7.3,74.6,16.1,0.0,51.8,48.2
Lawrence - Francis M Leahy,01490040,1.2,0.3,94.1,4.4,0.0,49.4,50.6
Lawrence - Gerard A. Guilmette,01490022,1.4,2.1,90.8,5.7,0.0,52.1,47.9
Lawrence - Henry K Oliver,01490050,2.9,0.3,91.0,5.8,0.0,50.9,49.1
Lawrence - James F Hennessey,01490020,0.6,2.2,89.2,8.0,0.0,54.2,45.8
Lawrence - James F Leonard,01490045,2.7,0.2,95.5,1.6,0.0,53.9,46.1
Lawrence - John Breen School,01490003,1.2,5.2,74.7,18.8,0.0,52.8,47.2
Lawrence - John K Tarbox,01490075,2.5,0.3,95.9,1.3,0.0,54.5,45.5
Lawrence - John R Rollins,01490055,4.1,0.0,73.0,23.0,0.0,81.1,18.9
Lawrence - Lawlor ECC,01490002,1.7,0.8,91.7,5.8,0.0,60.8,39.2
Lawrence - Lawrence High,01490505,2.4,4.8,87.4,5.1,0.3,50.9,49.1
Lawrence - Robert Frost,01490018,3.7,3.9,65.3,27.0,0.1,50.9,49.1
Lawrence - South Lawrence East Sch,01490065,1.6,6.8,79.2,12.3,0.1,50.1,49.9
Lawrence Family Development Charter - Lawrence Family Development Charter School,04540205,0.4,0.4,98.8,0.0,0.4,46.9,53.1
Lee - Lee Elementary,01500025,1.8,1.3,7.6,88.5,0.8,46.8,53.2
Lee - Lee Middle/High School,01500505,0.8,1.9,6.6,88.4,2.3,56.4,43.6
Leicester - Leicester High,01510505,1.1,1.4,1.3,96.2,0.0,50.3,49.7
Leicester - Leicester Memorial Elem,01510005,1.4,1.8,1.4,95.0,0.5,49.3,50.7
Leicester - Leicester Middle,01510015,2.1,1.9,2.3,92.9,0.8,51.5,48.5
Leicester - Leicester Primary School,01510010,4.0,1.5,2.1,92.4,0.0,54.6,45.4
Lenox - Lenox Memorial High,01520505,0.0,1.5,2.9,95.6,0.0,47.3,52.7
Lenox - Morris,01520015,1.1,1.4,2.2,95.3,0.0,51.8,48.2
Leominster - Bennett,01530003,5.0,3.2,18.2,73.2,0.4,59.6,40.4
Leominster - Fall Brook,01530007,5.3,1.5,23.3,69.7,0.2,51.7,48.3
Leominster - Johnny Appleseed,01530025,6.4,5.8,17.6,69.8,0.4,54.8,45.2
Leominster - Leominster Ctr Tech Educ,01530605,4.4,3.5,24.0,67.9,0.2,64.9,35.1
Leominster - Leominster Senior High,01530505,4.7,4.0,14.5,76.8,0.0,44.1,55.9
Leominster - Northwest,01530030,6.4,4.6,21.5,66.7,0.8,51.6,48.4
Leominster - Priest Street,01530040,4.9,3.6,27.6,64.0,0.0,49.8,50.2
Leominster - Samoset School,01530045,3.0,2.4,20.6,74.0,0.0,51.3,48.7
Leominster - Sky View Middle School,01530320,7.1,3.1,18.2,71.5,0.1,48.3,51.7
Leominster - Southeast Middle School,01530050,3.9,5.7,24.5,65.4,0.5,52.1,47.9
Leverett - Leverett Elementary,01540005,3.8,6.8,3.0,83.5,3.0,51.9,48.1
Lexington - Bowman,01550008,7.3,21.3,3.1,68.2,0.0,48.7,51.3
Lexington - Bridge,01550006,5.9,18.6,0.8,74.6,0.2,48.1,51.9
Lexington - Fiske,01550015,4.6,14.9,1.4,79.1,0.0,53.5,46.5
Lexington - Harrington,01550030,5.0,24.1,1.4,69.5,0.0,50.7,49.3
Lexington - Jonas Clarke Middle,01550305,5.2,18.0,2.5,74.4,0.0,50.7,49.3
Lexington - Joseph Estabrook,01550010,4.8,21.7,1.9,71.7,0.0,46.0,54.0
Lexington - Lexington High,01550505,4.0,18.1,1.5,76.4,0.0,51.4,48.6
Lexington - Maria Hastings,01550035,4.3,15.3,2.9,77.0,0.4,50.3,49.7
Lexington - Wm Diamond Middle,01550310,4.8,12.7,1.7,80.5,0.3,53.1,46.9
Lincoln - Hanscom Middle,01570305,11.3,4.6,9.9,72.4,1.8,50.2,49.8
Lincoln - Hanscom Primary,01570006,13.2,5.3,7.9,73.3,0.3,55.7,44.3
Lincoln - Lincoln School,01570025,12.4,5.2,3.1,79.1,0.3,51.3,48.7
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,6.5,5.0,1.0,87.4,0.0,49.6,50.4
Littleton - Littleton High School,01580505,0.8,2.0,1.7,95.5,0.0,47.0,53.0
Littleton - Littleton Middle School,01580305,0.3,2.0,1.4,96.3,0.0,53.0,47.0
Littleton - Russell St Elementary,01580015,0.3,1.5,1.8,96.4,0.0,46.7,53.3
Littleton - Shaker Lane Elementary,01580005,0.0,3.0,0.9,96.1,0.0,48.7,51.3
Longmeadow - Blueberry Hill,01590005,2.4,6.2,0.6,90.8,0.0,52.5,47.5
Longmeadow - Center,01590010,2.7,2.0,0.7,94.6,0.0,54.9,45.1
Longmeadow - Glenbrook Middle,01590017,2.6,6.0,0.2,90.9,0.2,49.6,50.4
Longmeadow - Longmeadow High,01590505,3.5,4.7,1.4,90.2,0.2,51.8,48.2
Longmeadow - Williams Middle,01590305,1.1,3.5,0.3,95.2,0.0,49.1,50.9
Longmeadow - Wolf Swamp Road,01590025,2.6,9.6,1.1,86.8,0.0,57.9,42.1
Lowell - Abraham Lincoln,01600020,3.1,48.3,12.7,35.8,0.0,48.8,51.3
Lowell - B.F.Butler Middle Sch,01600310,2.7,34.0,10.6,52.7,0.0,55.4,44.6
Lowell - Bartlett Middle Sch,01600305,5.4,55.7,13.5,25.4,0.0,54.3,45.7
Lowell - Charles W Morey,01600030,4.5,49.3,14.3,31.7,0.2,51.6,48.4
Lowell - Charlotte M Murkland Elem,01600080,4.2,52.7,22.4,20.7,0.0,55.4,44.6
Lowell - Demonstration School,01600004,5.9,31.8,22.4,40.0,0.0,42.4,57.6
Lowell - Dr An Wang School,01600345,5.1,21.1,33.8,40.0,0.0,51.5,48.5
Lowell - Dr Gertrude Bailey,01600002,7.5,26.9,18.7,46.9,0.0,51.2,48.8
Lowell - E N Rogers,01600335,4.2,36.5,15.2,44.1,0.0,49.9,50.1
Lowell - Greenhalge,01600015,6.0,20.9,16.9,55.9,0.2,55.5,44.5
Lowell - Henry J Robinson Middle,01600330,9.6,18.5,32.1,39.4,0.3,50.2,49.8
Lowell - James S Daley Middle Sch,01600315,6.8,37.0,16.5,39.6,0.1,54.4,45.6
Lowell - James Sullivan Middle Sch,01600340,2.2,8.1,35.7,54.0,0.0,51.8,48.2
Lowell - John J Shaughnessy,01600050,4.2,29.8,14.5,51.1,0.4,55.0,45.0
Lowell - Joseph McAvinnue,01600010,4.0,24.8,34.7,36.6,0.0,50.9,49.1
Lowell - Laura Lee Alternative,01600019,0.0,0.0,42.9,57.1,0.0,90.5,9.5
Lowell - Lowell High,01600505,6.1,33.2,18.4,42.2,0.1,50.6,49.4
Lowell - McDonough City Magnet Sch,01600070,17.9,17.9,32.6,31.7,0.0,47.6,52.4
Lowell - Moody Elem,01600027,1.3,5.3,10.5,82.0,0.9,54.8,45.2
