SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
EASTHAMPTON - CENTER SCHOOL,00860005,0.4,2.7,4.0,92.9,0.0,49.6,50.4
EASTHAMPTON - EASTHAMPTON HIGH,00860505,0.4,2.6,4.5,92.5,0.0,50.6,49.4
EASTHAMPTON - MAPLE,00860010,0.4,2.9,0.8,95.9,0.0,44.0,56.0
EASTHAMPTON - NEIL A PEPIN,00860020,0.4,2.5,2.5,94.5,0.0,51.1,48.9
EASTHAMPTON - PARSONS,00860015,0.0,5.2,14.4,79.1,1.3,49.7,50.3
EASTHAMPTON - WHITE BROOK MIDDLE SCHOOL,00860305,0.5,2.9,4.2,92.2,0.3,49.8,50.2
EASTON - CENTER INTERMEDIATE,00880005,4.2,1.0,0.5,94.3,0.0,53.9,46.1
EASTON - EASTON JUNIOR HIGH,00880405,1.9,1.3,1.0,95.8,0.0,50.1,49.9
EASTON - LINCOLN ST INTERMEDIATE,00880305,0.6,1.5,0.4,96.8,0.6,54.1,45.9
EASTON - MOREAU HALL,00880020,6.0,1.7,0.3,92.0,0.0,51.7,48.3
EASTON - NORTH EASTON GRAMMAR,00880010,1.0,1.0,0.3,97.7,0.0,50.5,49.5
EASTON - OLIVER AMES HIGH,00880505,2.5,2.5,0.6,94.0,0.5,50.8,49.2
EASTON - PARKVIEW ELEMENTARY,00880015,3.3,1.0,0.0,95.5,0.2,52.7,47.3
EDGARTOWN - EDGARTOWN ELEMENTARY,00890005,0.4,2.2,4.0,93.1,0.2,51.9,48.1
ERVING - ERVING ELEMENTARY,00910030,1.2,0.0,0.0,98.8,0.0,54.3,45.7
ESSEX - ESSEX ELEMENTARY,00920005,1.1,0.5,0.3,98.1,0.0,44.9,55.1
ESSEX AGR TECH - ESSEX AGR&TECH; INST,09130705,1.7,0.5,1.8,95.3,0.7,38.8,61.2
EVERETT - ADAMS ECC,00930003,4.6,3.2,9.3,82.6,0.4,52.7,47.3
EVERETT - ALBERT PARLIN JR HIGH,00930405,6.7,3.4,9.1,80.8,0.0,55.4,44.6
EVERETT - ALBERT W LEWIS,00930040,3.7,7.4,6.2,82.7,0.0,53.1,46.9
EVERETT - CENTRE,00930010,9.4,3.8,19.5,67.4,0.0,48.8,51.2
EVERETT - DEVENS,00930011,5.7,5.5,5.2,83.6,0.0,46.1,53.9
EVERETT - EDWARD EVERETT HALE,00930020,6.9,2.7,7.3,83.0,0.0,56.8,43.2
EVERETT - EVERETT HIGH,00930505,5.9,4.0,8.2,81.7,0.2,51.9,48.1
EVERETT - GEORGE G HAMILTON,00930025,11.4,10.1,11.6,66.9,0.0,49.9,50.1
EVERETT - LAFAYETTE,00930035,5.3,2.3,7.3,85.1,0.0,49.6,50.4
EVERETT - WEBSTER,00930060,9.1,3.3,5.8,81.8,0.0,52.9,47.1
FAIRHAVEN - EAST FAIRHAVEN,00940010,1.5,0.0,1.9,96.6,0.0,52.9,47.1
FAIRHAVEN - FAIRHAVEN HIGH,00940505,2.4,1.1,2.4,93.7,0.4,49.2,50.8
FAIRHAVEN - HASTINGS MIDDLE,00940305,0.8,0.8,0.5,97.3,0.5,51.8,48.2
FAIRHAVEN - LEROY WOOD,00940030,2.2,0.7,0.7,96.4,0.0,48.9,51.1
FAIRHAVEN - OXFORD,00940015,3.4,0.0,0.8,95.0,0.8,51.7,48.3
FAIRHAVEN - ROGERS,00940020,2.3,0.7,1.0,95.3,0.7,50.0,50.0
FALL RIVER - A S LETOURNEAU,00950085,0.7,1.0,0.7,95.5,2.1,50.3,49.7
FALL RIVER - B M C DURFEE HIGH,00950505,3.3,4.8,3.3,88.5,0.2,45.1,54.9
FALL RIVER - BOYS CLUB ALT,00950055,21.1,0.0,0.0,73.7,5.3,94.7,5.3
FALL RIVER - BRAYTON AVENUE,00950015,6.4,3.2,7.0,83.4,0.0,49.7,50.3
FALL RIVER - CARROLL ANNEX,00950021,11.8,0.0,1.0,87.3,0.0,52.9,47.1
FALL RIVER - CHARLES V CARROLL,00950020,4.2,1.0,4.5,89.8,0.6,51.8,48.2
FALL RIVER - COUGHLIN,00950030,2.3,5.2,2.3,90.2,0.0,49.4,50.6
FALL RIVER - DAVOL,00950040,4.5,6.1,2.8,86.0,0.6,50.3,49.7
FALL RIVER - EDMOND P TALBOT MIDDLE,00950305,2.1,8.5,3.8,84.6,1.1,50.1,49.9
FALL RIVER - FALL RIVER ALT,00950330,6.3,0.0,0.0,93.8,0.0,,
FALL RIVER - FOWLER ELEM,00950060,0.0,1.3,1.9,96.8,0.0,45.5,54.5
FALL RIVER - FRANK M SILVIA,00950067,7.1,6.5,5.5,80.9,0.0,52.6,47.4
FALL RIVER - HARRIET T HEALY,00950070,1.7,16.1,20.4,61.7,0.0,57.0,43.0
FALL RIVER - HECTOR L BELISLE,00950010,2.4,4.1,4.1,89.3,0.0,56.2,43.8
FALL RIVER - HENRY LORD MIDDLE,00950310,2.1,5.5,2.1,90.1,0.1,50.1,49.9
FALL RIVER - HIGHLAND,00950075,3.6,1.2,1.2,93.5,0.6,56.5,43.5
FALL RIVER - HUGO A DUBUQUE,00950050,14.0,7.6,6.4,72.1,0.0,55.2,44.8
FALL RIVER - JAMES TANSEY,00950140,0.0,0.7,1.1,98.1,0.0,57.5,42.5
FALL RIVER - JOHN J DORAN,00950045,2.5,0.0,2.1,95.4,0.0,52.1,47.9
FALL RIVER - JOHN J DORAN ANNEX,00950046,4.5,0.0,4.5,91.1,0.0,52.2,47.8
FALL RIVER - LAUREL LAKE,00950080,9.4,7.6,7.6,75.3,0.0,52.8,47.2
FALL RIVER - LEONTINE LINCOLN,00950090,9.9,7.7,7.7,74.7,0.0,52.0,48.0
FALL RIVER - MATTHEW J KUSS MIDDLE,00950320,4.0,3.3,4.1,88.6,0.0,53.4,46.6
FALL RIVER - MORTON MIDDLE,00950315,2.6,1.8,2.4,93.2,0.0,52.6,47.4
FALL RIVER - N B BORDEN,00950012,3.3,1.4,3.8,91.4,0.0,51.9,48.1
FALL RIVER - OSBORN STREET,00950100,1.9,0.0,3.2,93.7,1.3,54.4,45.6
FALL RIVER - RALPH M SMALL,00950125,3.8,10.6,5.1,80.4,0.0,47.8,52.2
FALL RIVER - SAMUEL WATSON,00950145,2.2,16.3,1.1,79.9,0.6,53.2,46.8
FALL RIVER - SLADE,00950120,10.6,2.4,4.1,82.2,0.7,49.7,50.3
FALL RIVER - SPENCER BORDEN,00950130,1.4,4.2,0.0,94.3,0.0,48.6,51.4
FALL RIVER - STONE,00950135,5.1,6.4,5.1,83.3,0.0,71.8,28.2
FALL RIVER - SUSAN H WIXON,00950160,1.9,1.2,3.7,92.9,0.3,52.6,47.4
FALL RIVER - THE LEARNING CENTER,00950110,7.0,5.6,5.6,80.3,1.4,63.4,36.6
FALL RIVER - WESTALL,00950150,6.9,2.9,5.8,83.0,1.4,48.0,52.0
FALL RIVER - WILLIAM CONNELL,00950025,3.7,1.2,4.3,90.2,0.6,44.5,55.5
FALL RIVER - WILLIAM J WILEY,00950155,14.7,2.4,6.5,76.5,0.0,49.4,50.6
FALL RIVER - WILLIAM S GREENE,00950065,4.5,9.7,2.8,82.4,0.6,57.4,42.6
FALMOUTH - EAST FALMOUTH ELEM,00960005,6.1,0.4,2.9,88.5,2.2,54.2,45.8
FALMOUTH - FALMOUTH HIGH,00960505,4.6,1.0,0.8,91.9,1.7,48.3,51.7
FALMOUTH - LAWRENCE,00960405,4.6,1.5,1.1,92.1,0.7,48.4,51.6
FALMOUTH - MORSE POND SCHOOL,00960305,3.6,1.0,1.8,92.4,1.2,48.2,51.8
FALMOUTH - MULLEN-HALL,00960020,3.0,1.2,4.0,91.4,0.5,52.6,47.4
FALMOUTH - NORTH FALMOUTH ELEM,00960030,3.5,0.0,1.2,95.0,0.4,50.1,49.9
FALMOUTH - TEATICKET,00960015,3.7,0.2,4.9,89.7,1.4,51.1,48.9
FARMINGTON RIVER REG - FARMINGTON RIVER ELEM,06620020,0.5,0.0,0.0,99.5,0.0,52.0,48.0
FITCHBURG - B F BROWN MIDDLE,00970305,8.7,9.6,24.3,57.4,0.0,52.4,47.6
FITCHBURG - CROCKER ELEMENTARY,00970016,6.3,6.5,33.5,53.8,0.0,51.9,48.1
FITCHBURG - FITCHBURG HIGH,00970505,5.6,7.1,24.5,62.8,0.0,47.4,52.6
FITCHBURG - GOODRICH KDG CTR,00970025,5.0,8.5,26.2,60.4,0.0,56.5,43.5
FITCHBURG - MCKAY CAMPUS-FSC,00970030,10.9,9.3,22.1,57.7,0.0,50.0,50.0
FITCHBURG - MEMORIAL MIDDLE,00970310,5.8,5.4,31.3,57.0,0.6,53.7,46.3
FITCHBURG - REINGOLD,00970043,6.2,11.0,11.4,70.7,0.7,49.5,50.5
FITCHBURG - SOUTH FITCHBURG,00970055,7.4,10.6,22.2,59.8,0.0,52.4,47.6
FITCHBURG - SOUTH STREET,00970060,5.6,10.9,32.6,51.0,0.0,53.0,47.0
FLORIDA - ABBOTT MEMORIAL,00980005,0.0,0.0,0.0,100.0,0.0,47.6,52.4
FOXBOROUGH - CHARLES TAYLOR ELEM,00990050,0.5,0.3,0.0,99.2,0.0,52.0,48.0
FOXBOROUGH - FOXBOROUGH HIGH,00990505,4.4,1.4,1.2,93.0,0.0,51.3,48.7
FOXBOROUGH - JOHN J AHERN,00990405,1.0,1.6,1.9,95.4,0.0,50.2,49.8
FOXBOROUGH - MABELLE M BURRELL,00990015,1.2,0.6,0.9,97.4,0.0,50.0,50.0
FOXBOROUGH - VINCENT M IGO ELEM,00990020,1.3,1.0,2.3,95.4,0.0,53.1,46.9
FRAMINGHAM - BARBIERI ELEM,01000035,6.6,2.3,31.3,59.5,0.3,49.7,50.3
FRAMINGHAM - BROPHY,01000006,3.1,6.5,32.2,58.2,0.0,51.1,48.9
FRAMINGHAM - CHARLOTTE A DUNNING,01000007,5.8,13.9,5.8,74.4,0.0,50.4,49.6
FRAMINGHAM - FLAGG DRIVE MIDDLE,01000305,7.3,2.7,20.7,68.7,0.5,47.6,52.4
FRAMINGHAM - FRAMINGHAM H S,01000515,11.1,7.7,11.6,69.6,0.1,49.7,50.3
FRAMINGHAM - HEMENWAY,01000015,5.4,3.1,6.4,85.1,0.0,50.9,49.1
FRAMINGHAM - JUNIPER HILL,01000020,6.1,5.1,18.1,70.7,0.0,48.1,51.9
FRAMINGHAM - MARY E STAPLETON ELEM,01000045,10.9,3.5,9.6,75.8,0.2,51.4,48.6
FRAMINGHAM - MIRIAM F MCCARTHY SCH,01000050,14.3,3.7,14.3,67.4,0.3,50.3,49.7
FRAMINGHAM - POTTER ROAD,01000039,1.6,4.9,0.9,92.7,0.0,55.0,45.0
FRAMINGHAM - WALSH MIDDLE,01000310,10.7,3.5,14.2,71.6,0.0,50.7,49.3
FRAMINGHAM - WOODROW WILSON,01000055,27.8,1.4,29.6,41.2,0.0,48.6,51.4
FRANCIS W PARKER CHARTER - FRANCIS W PARKER CS,04780505,0.5,2.1,0.5,96.8,0.0,52.7,47.3
FRANKLIN - BRICK,01010002,3.3,0.0,0.0,96.7,0.0,60.0,40.0
FRANKLIN - DAVIS THAYER,01010035,1.3,1.1,0.3,97.4,0.0,50.8,49.2
FRANKLIN - FRANKLIN HIGH,01010505,0.4,1.9,0.5,97.1,0.1,45.7,54.3
FRANKLIN - HORACE MANN,01010405,0.3,1.5,0.5,97.6,0.0,55.1,44.9
FRANKLIN - J F KENNEDY MEMORIAL,01010013,0.4,0.8,0.0,98.8,0.0,53.3,46.7
FRANKLIN - JEFFERSON ELEMENTARY,01010010,0.8,0.5,0.0,98.5,0.2,54.1,45.9
FRANKLIN - OAK STREET ELEMENTARY,01010030,1.0,2.2,0.0,96.8,0.0,50.1,49.9
FRANKLIN - PARMENTER,01010032,0.4,2.6,0.8,96.1,0.0,51.5,48.5
FRANKLIN - REMINGTON MIDDLE,01010310,2.4,1.7,2.2,92.3,1.5,51.6,48.4
FRANKLIN COUNTY - FRANKLIN COUNTY TECH,08180605,1.0,0.2,2.5,94.5,1.7,67.1,32.9
FREETOWN - FREETOWN ELEMENTARY,01020005,1.2,0.0,0.0,98.8,0.0,55.3,44.7
FREETOWN-LAKEVILLE - APPONEQUET REG HIGH,06650505,1.2,0.1,0.4,98.3,0.0,50.1,49.9
FREETOWN-LAKEVILLE - GEORGE R AUSTIN MIDDLE,06650305,1.3,0.2,0.3,98.0,0.2,49.7,50.3
FRONTIER - FRONTIER REG,06700505,0.1,1.0,0.9,97.9,0.0,52.4,47.6
GARDNER - ELM STREET SCHOOL,01030001,2.3,1.0,3.8,92.6,0.3,51.4,48.6
GARDNER - GARDNER HIGH,01030505,2.0,2.0,3.3,92.3,0.3,50.9,49.1
GARDNER - GARDNER JR HIGH,01030405,1.3,1.8,3.8,92.9,0.2,52.1,47.9
GARDNER - HELEN MAE SAUTER ELEM,01030015,2.1,0.7,4.9,92.2,0.0,53.7,46.3
GARDNER - PROSPECT,01030010,5.6,0.4,2.4,91.6,0.0,49.8,50.2
GARDNER - WATERFORD STREET,01030020,0.9,1.4,2.8,94.9,0.0,50.5,49.5
GATEWAY - BLANDFORD ELEMENTARY,06720033,0.0,0.0,1.4,98.6,0.0,52.1,47.9
GATEWAY - CHESTER ELEMENTARY,06720059,0.0,0.0,0.0,100.0,0.0,59.3,40.7
GATEWAY - GATEWAY REG HIGH,06720505,0.2,0.0,1.9,97.9,0.0,46.8,53.2
GATEWAY - GATEWAY REG MIDDLE,06720380,0.0,0.5,0.9,98.3,0.3,51.5,48.5
GATEWAY - MURRAYFIELD ELEMENTARY,06720143,0.0,0.0,0.6,99.4,0.0,47.7,52.3
GATEWAY - RUSSELL ELEMENTARY,06720256,0.0,0.5,0.0,99.5,0.0,54.8,45.2
GATEWAY - RUSSELL H CONWELL,06720349,0.0,0.0,2.3,97.7,0.0,48.3,51.7
GEORGETOWN - GEORGETOWN MIDDLE/HIGH,01050505,0.4,0.4,2.3,96.9,0.0,49.1,50.9
GEORGETOWN - PENN BROOK,01050010,1.2,1.0,1.2,96.7,0.0,53.8,46.2
GEORGETOWN - PERLEY ELEMENTARY,01050005,0.3,1.2,1.2,97.2,0.0,55.7,44.3
GILL-MONTAGUE - GILL ELEM,06740005,2.7,0.7,0.7,95.9,0.0,52.7,47.3
GILL-MONTAGUE - GREAT FALLS MIDDLE,06740310,2.7,0.7,2.3,93.6,0.7,48.2,51.8
GILL-MONTAGUE - HILLCREST,06740015,1.9,1.5,3.0,93.7,0.0,51.9,48.1
GILL-MONTAGUE - MONTAGUE CENTER,06740020,0.8,0.8,1.5,97.0,0.0,52.6,47.4
GILL-MONTAGUE - SHEFFIELD ELEMENTARY,06740050,1.0,0.0,1.8,97.1,0.0,50.4,49.6
GILL-MONTAGUE - TURNERS FALL HIGH,06740505,0.8,1.8,1.8,95.4,0.3,48.5,51.5
GLOUCESTER - BEEMAN MEMORIAL,01070010,1.9,0.3,0.0,97.7,0.0,54.3,45.7
GLOUCESTER - EAST GLOUCESTER ELEM,01070020,3.1,2.3,0.4,94.2,0.0,55.4,44.6
GLOUCESTER - GLOUCESTER ALT HIGH,01070510,0.0,0.0,0.0,100.0,0.0,70.4,29.6
GLOUCESTER - GLOUCESTER HIGH,01070505,0.5,0.4,0.7,98.3,0.0,47.6,52.4
GLOUCESTER - MILTON L FULLER ELEM,01070025,1.2,0.0,0.8,98.0,0.0,52.5,47.5
GLOUCESTER - PLUM COVE SCHOOL,01070042,1.8,0.0,0.0,98.2,0.0,49.1,50.9
GLOUCESTER - RALPH B OMALEY MIDDLE,01070305,1.4,0.9,1.2,96.5,0.0,51.4,48.6
GLOUCESTER - VETERANS MEMORIAL,01070045,2.8,0.9,1.4,94.9,0.0,52.1,47.9
GLOUCESTER - WEST PARISH,01070050,1.6,0.5,0.0,97.9,0.0,49.9,50.1
GRAFTON - GRAFTON INTERMEDIATE,01100200,1.5,2.2,0.9,95.4,0.0,50.0,50.0
GRAFTON - GRAFTON MEMORIAL SENIOR,01100505,0.2,1.6,0.2,98.0,0.0,50.9,49.1
GRAFTON - GRAFTON MIDDLE,01100305,1.2,2.2,0.2,96.4,0.0,50.7,49.3
GRAFTON - NORTH GRAFTON ELEMENTARY,01100025,0.0,2.4,0.3,97.4,0.0,56.1,43.9
GRAFTON - SOUTH GRAFTON ELEMENTARY,01100005,1.7,0.7,0.5,97.0,0.0,52.6,47.4
GRANBY - EAST MEADOW,01110004,0.0,0.8,0.0,99.2,0.0,53.0,47.0
GRANBY - GRANBY JR SR HIGH SCH,01110505,0.4,0.7,1.6,96.6,0.7,49.8,50.2
GRANBY - WEST ST,01110010,0.3,1.4,0.3,98.1,0.0,49.2,50.8
GRANVILLE - GRANVILLE VILLAGE,01120005,1.2,0.4,0.0,98.4,0.0,55.4,44.6
GREATER FALL RIVER - DIMAN REG VOC TECH HIGH,08210605,0.7,0.4,0.8,97.7,0.3,63.5,36.5
GREATER LAWRENCE RVT - GR LAWRENCE REG VOC TECH,08230605,1.5,1.4,67.0,29.8,0.2,54.6,45.4
GREATER LOWELL VOC TEC - GR LOWELL REG VOC TECH,08280605,3.4,6.2,18.0,72.2,0.2,52.8,47.2
GREATER NEW BEDFORD - GR NEW BEDFORD VOC TECH,08250605,7.1,0.2,5.9,86.4,0.3,58.5,41.5
GREENFIELD - CONWAY STREET SCHOOL,01140003,0.0,4.2,4.2,91.7,0.0,50.0,50.0
GREENFIELD - FEDERAL,01140010,2.2,1.4,3.1,93.3,0.0,45.6,54.4
GREENFIELD - FOUR CORNERS,01140025,2.9,0.4,11.3,85.5,0.0,53.1,46.9
GREENFIELD - GREEN RIVER,01140030,1.3,0.0,6.7,92.0,0.0,50.0,50.0
GREENFIELD - GREENFIELD HIGH,01140505,1.1,0.3,4.1,94.3,0.2,49.6,50.4
GREENFIELD - GREENFIELD MIDDLE,01140305,2.6,0.9,5.1,91.3,0.0,50.2,49.8
GREENFIELD - NEWTON SCHOOL,01140035,1.8,0.7,4.8,92.6,0.0,50.9,49.1
GREENFIELD - NORTH PARISH,01140040,1.5,0.8,10.0,87.7,0.0,50.0,50.0
GROTON-DUNSTABLE - FLORENCE ROCHE SCHOOL,06730010,0.4,2.3,0.6,96.7,0.0,51.7,48.3
GROTON-DUNSTABLE - GROTON DUNSTABLE REGIONAL,06730505,0.9,1.4,1.2,95.8,0.7,48.0,52.0
GROTON-DUNSTABLE - GROTON-DUNSTABLE ECC,06730001,0.0,3.1,0.6,96.3,0.0,55.3,44.7
GROTON-DUNSTABLE - GROTON/DUN REG'L MIDDLE,06730305,0.0,0.2,0.2,99.6,0.0,51.0,49.0
GROTON-DUNSTABLE - PRESCOTT ELEM,06730040,1.3,3.1,0.4,95.1,0.0,50.4,49.6
GROTON-DUNSTABLE - SWALLOW/UNION SCHOOL,06730005,1.0,0.8,0.5,97.7,0.0,50.5,49.5
HADLEY - HADLEY ELEM,01170015,0.0,3.4,1.9,94.7,0.0,50.9,49.1
HADLEY - HOPKINS ACADEMY,01170505,0.0,0.7,2.2,97.0,0.0,46.8,53.2
HALIFAX - HALIFAX ELEMENTARY,01180005,0.8,0.7,0.0,98.4,0.0,51.1,48.9
HAMILTON-WENHAM - BESSIE BUKER MIDDLE,06750305,0.5,1.6,0.2,97.7,0.0,50.5,49.5
HAMILTON-WENHAM - CUTLER SCHOOL,06750010,0.7,0.7,0.9,97.4,0.2,51.2,48.8
HAMILTON-WENHAM - HAMILTON-WENHAM REG HIGH,06750505,0.1,2.0,0.7,96.8,0.3,45.5,54.5
HAMILTON-WENHAM - WINTHROP SCHOOL,06750015,1.4,2.9,0.2,95.5,0.0,53.9,46.1
HAMPDEN-WILBRAHAM - GREEN MEADOWS ELEM,06800005,0.8,0.5,0.0,98.7,0.0,45.7,54.3
HAMPDEN-WILBRAHAM - MEMORIAL TRANSITIONAL,06800015,2.3,1.7,0.6,95.3,0.0,54.4,45.6
HAMPDEN-WILBRAHAM - MILE TREE SCHOOL,06800020,0.4,1.2,2.1,96.3,0.0,53.7,46.3
HAMPDEN-WILBRAHAM - MINNECHAUG REG HIGH,06800505,2.0,2.3,0.7,95.0,0.0,52.7,47.3
HAMPDEN-WILBRAHAM - SOULE ROAD,06800030,1.3,2.2,0.0,96.5,0.0,53.2,46.8
HAMPDEN-WILBRAHAM - THORNTON BURGESS MIDDLE,06800305,5.8,0.6,0.3,93.3,0.0,49.3,50.7
HAMPDEN-WILBRAHAM - WILBRAHAM MIDDLE,06800310,1.0,2.1,0.8,96.1,0.0,47.7,52.3
HAMPSHIRE - HAMPSHIRE REG HIGH,06830505,0.0,0.1,0.2,99.6,0.0,51.5,48.5
HANCOCK - HANCOCK ELEMENTARY,01210005,2.0,0.0,0.0,98.0,0.0,60.0,40.0
HANOVER - CEDAR ELEMENTARY,01220004,0.4,0.7,0.2,98.7,0.0,50.8,49.2
HANOVER - CENTER ELEMENTARY,01220005,0.3,1.3,0.7,97.7,0.0,57.3,42.7
HANOVER - HANOVER HIGH,01220505,0.5,0.4,0.4,98.7,0.0,48.3,51.7
HANOVER - HANOVER MIDDLE,01220305,0.1,0.9,0.4,98.3,0.4,51.9,48.1
HANOVER - SYLVESTER,01220015,0.5,1.4,0.5,97.7,0.0,48.2,51.8
HARVARD - BROMFIELD,01250505,0.8,2.3,0.6,96.3,0.0,48.0,52.0
HARVARD - HARVARD ELEMENTARY,01250005,0.6,2.2,1.5,95.5,0.2,53.5,46.5
HARWICH - HARWICH ELEMENTARY,01260005,2.2,1.0,4.0,92.5,0.3,51.5,48.5
HARWICH - HARWICH HIGH,01260505,0.8,0.0,0.8,98.2,0.3,52.1,47.9
HARWICH - HARWICH MIDDLE,01260305,0.0,0.2,1.7,98.0,0.0,49.5,50.5
HATFIELD - HATFIELD ELEMENTARY,01270005,0.7,0.7,0.0,98.6,0.0,49.7,50.3
HATFIELD - SMITH ACADEMY,01270505,0.0,0.5,2.8,96.7,0.0,48.6,51.4
HAVERHILL - BARTLETT,01280005,5.9,2.0,14.2,77.9,0.0,52.5,47.5
HAVERHILL - BURNHAM ELEMENTARY,01280010,7.1,1.3,11.0,80.5,0.0,48.7,51.3
HAVERHILL - CALEB DUSTIN HUNKING,01280035,1.5,2.3,4.1,92.1,0.0,52.1,47.9
HAVERHILL - COGSWELL,01280015,1.3,1.3,2.7,94.7,0.0,51.1,48.9
HAVERHILL - CONSENTINO,01280100,4.4,2.2,24.3,69.1,0.0,53.1,46.9
HAVERHILL - CROWELL,01280020,0.5,0.5,0.5,98.6,0.0,51.6,48.4
HAVERHILL - DR PAUL NETTLE,01280050,3.4,0.8,11.4,84.4,0.0,57.0,43.0
HAVERHILL - EARLY CHILDHOOD CTR,01280003,3.6,2.9,10.0,83.6,0.0,56.4,43.6
HAVERHILL - FOX,01280025,4.7,0.0,13.2,82.1,0.0,50.0,50.0
HAVERHILL - GOLDEN HILL,01280026,3.5,0.4,7.4,88.7,0.0,56.2,43.8
HAVERHILL - GREENLEAF,01280027,3.6,2.7,5.2,88.5,0.0,50.4,49.6
HAVERHILL - HAVERHILL HIGH,01280505,2.4,1.8,13.2,82.5,0.1,48.0,52.0
HAVERHILL - JOHN G WHITTIER,01280085,2.9,0.4,7.5,89.2,0.0,49.6,50.4
HAVERHILL - KNIPE,01280040,0.0,2.5,1.3,96.3,0.0,53.8,46.3
HAVERHILL - MOODY,01280045,1.4,1.4,5.4,91.7,0.0,49.6,50.4
HAVERHILL - R L WOOD,01280095,0.9,2.8,0.9,95.4,0.0,48.1,51.9
HAVERHILL - SILVER HILL,01280067,3.0,2.1,22.7,72.2,0.0,53.0,47.0
HAVERHILL - SMILEY ELEMENTARY,01280070,3.0,2.0,2.0,93.1,0.0,55.4,44.6
HAVERHILL - ST JAMES,01280062,4.1,0.9,39.8,55.2,0.0,52.0,48.0
HAVERHILL - TILTON,01280075,2.7,1.5,18.5,77.2,0.1,52.7,47.3
HAVERHILL - WALNUT SQUARE,01280080,1.9,0.4,5.4,92.3,0.0,48.3,51.7
HAWLEMONT - HAWLEMONT REG,06850005,1.1,0.6,0.6,97.8,0.0,60.0,40.0
HILLTOWN CHARTER SCHOOL - HILLTOWN COOPERATIVE CS,04500105,1.9,0.0,1.9,96.3,0.0,51.9,48.1
HINGHAM - HINGHAM HIGH,01310505,2.7,0.5,0.4,96.5,0.0,50.1,49.9
HINGHAM - HINGHAM JUNIOR HIGH,01310410,1.3,0.9,0.4,97.4,0.0,50.5,49.5
HINGHAM - PLYMOUTH RIVER,01310019,0.4,1.9,0.0,97.6,0.0,51.3,48.7
HINGHAM - SOUTH ELEM,01310020,0.0,1.7,0.5,97.9,0.0,53.1,46.9
HINGHAM - WM L FOSTER ELEM,01310010,0.8,0.6,0.6,98.0,0.0,45.6,54.4
HOLBROOK - HOLBROOK JR SR HIGH,01330505,4.7,1.9,3.3,90.1,0.0,50.6,49.4
HOLBROOK - JOHN F KENNEDY,01330018,5.3,0.8,2.6,91.1,0.2,48.7,51.3
HOLBROOK - SOUTH,01330025,4.3,0.5,3.1,92.1,0.0,51.3,48.7
HOLLAND - HOLLAND ELEMENTARY,01350005,0.6,0.0,1.6,97.5,0.3,46.9,53.1
HOLLISTON - ANDREWS,01360005,1.2,1.8,0.6,96.5,0.0,55.6,44.4
HOLLISTON - HOLLISTON HIGH,01360505,2.2,2.2,1.4,94.2,0.0,47.5,52.5
HOLLISTON - HOLLISTON MIDDLE,01360020,0.7,2.3,1.0,96.0,0.0,53.6,46.4
HOLLISTON - MILLER,01360025,1.2,1.2,1.5,96.1,0.0,46.9,53.1
HOLLISTON - WILDER,01360030,0.0,0.0,0.0,100.0,0.0,48.9,51.1
HOLYOKE - ANNE MCHUGH PRIMARY,01370007,3.7,1.1,80.2,15.0,0.0,54.0,46.0
HOLYOKE - DR WM R PECK,01370310,3.9,0.5,71.9,23.6,0.0,52.3,47.7
HOLYOKE - E N WHITE,01370045,5.6,1.6,65.6,27.2,0.0,54.3,45.7
HOLYOKE - HOLYOKE HIGH,01370505,3.4,1.1,50.1,45.3,0.1,48.7,51.3
HOLYOKE - HOLYOKE INTENSIVE PROG,01370520,0.0,7.7,92.3,0.0,0.0,92.3,7.7
HOLYOKE - JOHN J LYNCH MIDDLE,01370315,2.2,1.3,69.8,26.4,0.2,51.8,48.2
HOLYOKE - KELLY,01370040,5.5,0.0,72.9,21.5,0.2,52.3,47.7
HOLYOKE - LAWRENCE ELEM,01370010,1.6,0.0,71.8,25.8,0.8,57.5,42.5
HOLYOKE - LT CLAYRE SULLIVAN,01370055,3.8,0.2,78.1,17.8,0.2,54.1,45.9
HOLYOKE - LT ELMER J MCMAHON,01370015,3.7,0.2,68.1,28.0,0.0,49.2,50.8
HOLYOKE - MAGNET MIDDLE FOR ARTS,01370305,4.9,0.0,73.1,21.6,0.3,53.8,46.2
HOLYOKE - MAURICE A DONAHUE,01370060,2.6,0.6,75.4,21.3,0.0,54.1,45.9
HOLYOKE - MORGAN,01370025,4.1,0.0,72.5,23.4,0.0,51.3,48.7
HOLYOKE - WM J DEAN VOC TECH HIGH,01370605,2.3,0.0,70.3,27.4,0.0,49.4,50.6
HOPEDALE - HOPEDALE JR SR HIGH,01380505,0.9,1.2,0.2,97.7,0.0,52.3,47.7
HOPEDALE - MEMORIAL,01380010,1.3,0.7,0.1,97.9,0.0,51.1,48.9
HOPKINTON - CENTER,01390005,1.1,0.8,1.4,96.7,0.0,47.1,52.9
HOPKINTON - ELMWOOD,01390010,0.5,1.8,0.3,97.4,0.0,51.0,49.0
HOPKINTON - HOPKINTON HIGH,01390505,0.5,1.2,0.0,98.4,0.0,46.9,53.1
HOPKINTON - HOPKINTON MIDDLE SCHOOL,01390305,0.8,2.2,0.8,96.2,0.0,53.2,46.8
