SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Fall River - Susan H Wixon,00950160,9.4,2.4,8.3,78.8,1.0,55.2,44.8
Fall River - Westall,00950150,17.5,1.8,17.1,63.6,0.0,50.4,49.6
Fall River - William Connell,00950025,19.2,2.7,19.9,57.5,0.7,52.1,47.9
Fall River - William S Greene,00950065,7.2,5.4,10.8,76.1,0.5,54.4,45.6
Falmouth - East Falmouth Elem,00960005,5.8,0.9,2.3,90.4,0.6,52.0,48.0
Falmouth - Falmouth High,00960505,3.5,0.6,2.6,92.5,0.9,49.2,50.8
Falmouth - Lawrence,00960405,3.1,0.7,2.6,92.5,1.1,48.4,51.6
Falmouth - Morse Pond School,00960305,3.8,0.7,2.4,92.2,0.9,46.7,53.3
Falmouth - Mullen-Hall,00960020,3.7,3.1,2.7,88.0,2.5,54.8,45.2
Falmouth - North Falmouth Elem,00960030,3.1,0.2,2.2,93.5,1.0,54.6,45.4
Falmouth - Teaticket,00960015,3.9,0.6,2.5,91.5,1.7,52.1,47.9
Farmington River Reg - Farmington River Elem,06620020,2.6,1.6,1.1,93.7,1.1,53.2,46.8
Fitchburg - Academy Middle School,00970320,6.1,7.0,41.7,45.1,0.2,50.4,49.6
Fitchburg - B F Brown Arts Vision School,00970305,7.2,10.6,26.9,54.2,1.0,48.7,51.3
Fitchburg - Crocker Elementary,00970016,6.4,6.7,41.3,45.1,0.5,48.5,51.5
Fitchburg - Fitchburg High,00970505,5.6,10.8,25.1,58.3,0.3,51.2,48.8
Fitchburg - Goodrich Kindergarten,00970025,10.9,4.4,41.1,42.3,1.2,52.8,47.2
Fitchburg - McKay Campus-FSC,00970030,6.2,9.7,32.9,51.2,0.0,44.1,55.9
Fitchburg - Memorial Intermediate,00970048,8.5,6.9,39.8,44.6,0.2,54.9,45.1
Fitchburg - Reingold Elementary,00970043,6.9,7.3,35.2,50.5,0.2,50.3,49.7
Fitchburg - South Fitchburg ELC,00970055,1.1,10.5,45.3,43.2,0.0,55.8,44.2
Fitchburg - South Street Elementary,00970060,6.4,7.8,47.3,38.2,0.3,49.6,50.4
Florida - Abbott Memorial,00980005,0.0,0.0,0.0,100.0,0.0,53.2,46.8
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,0.0,2.0,0.0,98.0,0.0,57.8,42.2
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,9.7,7.6,1.7,80.9,0.0,47.5,52.5
Foxborough - Charles Taylor Elem,00990050,1.2,1.8,0.6,96.3,0.0,49.8,50.2
Foxborough - Foxborough High,00990505,2.7,2.2,1.2,93.7,0.2,51.1,48.9
Foxborough - John J Ahern,00990405,3.9,1.6,1.8,92.5,0.2,49.9,50.1
Foxborough - Mabelle M Burrell,00990015,2.6,2.3,0.3,94.8,0.0,53.1,46.9
Foxborough - Vincent M Igo Elem,00990020,1.4,1.6,0.2,96.8,0.0,51.7,48.3
Framingham - Barbieri Elem,01000035,5.1,1.7,49.9,42.3,0.9,50.7,49.3
Framingham - Blocks Pre-School @ King,01000003,1.4,13.9,19.7,64.4,0.5,62.0,38.0
Framingham - Brophy,01000006,1.9,7.5,36.6,53.7,0.2,47.8,52.2
Framingham - Cameron Middle School,01000302,15.2,3.2,14.1,67.4,0.2,48.8,51.2
Framingham - Charlotte A Dunning,01000007,4.9,23.0,10.8,61.2,0.2,51.2,48.8
Framingham - Framingham H S,01000515,9.1,6.2,11.8,72.7,0.2,47.1,52.9
Framingham - Fuller Middle,01000305,6.6,5.5,22.7,64.6,0.6,48.3,51.7
Framingham - Hemenway,01000015,4.0,9.0,5.6,81.2,0.2,53.1,46.9
Framingham - Mary E Stapleton Elem,01000045,8.4,4.2,7.5,79.8,0.2,52.1,47.9
Framingham - Miriam F McCarthy Sch,01000050,11.4,4.3,18.6,65.7,0.0,52.2,47.8
Framingham - Potter Road,01000039,3.2,1.7,2.9,91.7,0.5,47.8,52.2
Framingham - Walsh Middle,01000310,5.9,5.9,22.0,65.6,0.6,50.5,49.5
Framingham - Woodrow Wilson,01000055,10.2,2.6,18.1,69.1,0.0,53.7,46.3
Francis W. Parker Charter Essential - Francis W. Parker Charter Essential School,04780505,0.8,3.3,0.5,95.1,0.3,52.2,47.8
Franklin - Annie Sullivan Middle School,01010040,2.0,2.0,0.0,95.0,0.9,54.9,45.1
Franklin - Davis Thayer,01010035,0.3,1.6,1.3,96.8,0.0,45.3,54.7
Franklin - Franklin ECDC,01010003,2.4,1.9,1.4,93.8,0.5,63.5,36.5
Franklin - Franklin High,01010505,0.9,2.2,1.0,95.3,0.7,48.7,51.3
Franklin - Helen Keller Elementary,01010012,0.2,2.8,0.4,96.3,0.4,50.4,49.6
Franklin - Horace Mann,01010405,0.8,2.2,0.2,96.6,0.2,50.2,49.8
Franklin - J F Kennedy Memorial,01010013,1.1,5.0,0.4,92.5,1.1,50.4,49.6
Franklin - Jefferson Elementary,01010010,0.2,1.6,0.4,97.8,0.0,48.6,51.4
Franklin - Oak Street Elementary,01010030,1.4,2.8,0.8,94.4,0.6,53.0,47.0
Franklin - Parmenter,01010032,2.0,4.5,2.7,90.0,0.7,54.1,45.9
Franklin - Remington Middle,01010310,1.9,1.6,2.3,93.7,0.5,52.8,47.2
Franklin County - Franklin County Tech,08180605,1.3,1.3,1.3,95.5,0.6,65.0,35.0
Frederick Douglass Charter - Frederick Douglass Charter School,04420050,89.4,0.0,9.5,0.9,0.3,47.0,53.0
Freetown - Freetown Elementary,01020005,1.0,1.0,0.8,97.2,0.0,51.7,48.3
Freetown-Lakeville - Apponequet Regional High,06650505,0.9,0.2,0.4,98.5,0.0,50.2,49.8
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,2.6,0.9,1.3,92.6,2.6,49.4,50.6
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,1.9,0.3,0.1,97.6,0.1,51.9,48.1
Frontier - Frontier Reg,06700505,1.5,2.3,1.1,94.8,0.3,49.6,50.4
Gardner - Elm Street School,01030001,5.9,2.2,7.8,83.1,1.0,51.3,48.7
Gardner - Gardner High,01030505,3.2,2.3,6.1,88.1,0.2,47.5,52.5
Gardner - Gardner Middle School,01030405,3.1,2.9,6.7,87.3,0.0,52.1,47.9
Gardner - Helen Mae Sauter Elem,01030015,3.6,3.2,5.6,86.5,1.2,53.0,47.0
Gardner - Waterford Street,01030020,3.9,1.9,9.5,83.9,0.7,55.5,44.5
Gateway - Blandford Elementary,06720033,0.0,0.0,0.0,100.0,0.0,50.7,49.3
Gateway - Chester Elementary,06720059,0.0,0.0,0.0,100.0,0.0,48.6,51.4
Gateway - Gateway Reg High,06720505,0.7,0.2,0.5,98.1,0.5,49.1,50.9
Gateway - Gateway Reg Middle,06720380,0.9,0.0,2.1,96.0,0.9,50.5,49.5
Gateway - Littleville Elementary School,06720143,1.1,0.6,4.0,94.4,0.0,52.0,48.0
Gateway - Russell Elementary,06720256,1.8,0.0,1.8,96.4,0.0,44.1,55.9
Gateway - Russell H Conwell,06720349,0.0,2.1,4.3,91.5,2.1,53.2,46.8
Georgetown - Georgetown Middle/High,01050505,0.5,1.6,2.9,94.4,0.5,49.7,50.3
Georgetown - Penn Brook,01050010,0.6,2.0,1.0,96.3,0.0,49.9,50.1
Georgetown - Perley Elementary,01050005,0.0,0.2,0.0,99.8,0.0,54.9,45.1
Gill-Montague - Gill Elem,06740005,0.0,1.1,1.1,96.8,1.1,51.1,48.9
Gill-Montague - Great Falls Middle,06740310,2.7,1.3,4.9,90.6,0.4,50.9,49.1
Gill-Montague - Hillcrest,06740015,1.3,0.0,10.7,88.1,0.0,52.8,47.2
Gill-Montague - Montague Center,06740020,1.2,0.0,2.4,96.4,0.0,48.2,51.8
Gill-Montague - Sheffield Elementary,06740050,2.7,0.8,9.1,87.1,0.4,45.5,54.5
Gill-Montague - Turners Fall High,06740505,1.5,0.8,6.1,90.1,1.5,48.0,52.0
Gloucester - Beeman Memorial,01070010,0.4,0.4,0.9,98.2,0.0,49.3,50.7
Gloucester - East Gloucester Elem,01070020,0.4,2.1,0.4,97.1,0.0,57.2,42.8
Gloucester - Gloucester High,01070505,1.0,0.4,2.4,96.2,0.0,51.6,48.4
Gloucester - Milton L Fuller Elem,01070025,1.6,1.1,5.5,91.5,0.3,53.3,46.7
Gloucester - Plum Cove School,01070042,0.9,1.8,1.8,95.6,0.0,57.9,42.1
Gloucester - Ralph B O'Maley Middle,01070305,1.9,1.3,3.2,93.6,0.0,52.5,47.5
Gloucester - Veterans Memorial,01070045,3.8,0.9,9.4,85.9,0.0,45.1,54.9
Gloucester - West Parish,01070050,0.5,2.1,0.5,96.8,0.0,50.7,49.3
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,100.0
Grafton - Grafton Elementary,01100200,1.2,4.6,0.9,92.7,0.7,53.5,46.5
Grafton - Grafton Memorial Senior,01100505,1.6,0.9,3.6,92.9,1.0,48.2,51.8
Grafton - Grafton Middle,01100305,0.8,2.7,1.7,93.6,1.2,53.5,46.5
Grafton - North Grafton Elementary,01100025,1.7,4.7,1.3,90.9,1.3,46.3,53.7
Grafton - South Grafton Elementary,01100005,1.1,5.9,1.1,91.9,0.0,51.7,48.3
Granby - East Meadow,01110004,0.0,0.7,0.3,99.0,0.0,45.1,54.9
Granby - Granby Jr Sr High Sch,01110505,0.6,0.4,0.8,98.1,0.2,45.9,54.1
Granby - West St,01110010,0.0,0.0,0.0,100.0,0.0,53.5,46.5
Granville - Granville Village,01120005,0.0,1.7,3.4,94.9,0.0,55.7,44.3
Greater Fall River - Diman Reg Voc Tech High,08210605,1.7,1.7,2.3,94.2,0.2,59.0,41.0
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,0.3,1.2,77.9,20.6,0.0,53.0,47.0
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.5,13.3,23.4,60.4,0.4,52.9,47.1
Greater New Bedford - Gr New Bedford Voc Tech,08250605,8.7,0.6,9.8,80.4,0.5,55.7,44.3
Greenfield - Federal,01140010,0.4,1.6,7.3,90.3,0.4,51.4,48.6
Greenfield - Four Corners,01140025,4.0,3.1,9.3,82.2,1.3,54.7,45.3
Greenfield - Green River,01140030,0.7,0.7,5.6,92.4,0.7,56.3,43.8
Greenfield - Greenfield High,01140505,2.2,0.7,5.7,91.2,0.2,46.7,53.3
Greenfield - Greenfield Middle,01140305,4.4,2.1,8.5,84.6,0.4,53.3,46.7
Greenfield - Newton School,01140035,6.6,6.0,8.8,78.6,0.0,49.5,50.5
Greenfield - North Parish,01140040,4.9,0.8,11.5,82.0,0.8,56.6,43.4
Groton-Dunstable - Boutwell School,06730001,0.0,2.7,2.7,94.7,0.0,62.7,37.3
Groton-Dunstable - Florence Roche School,06730010,0.0,1.2,0.3,98.4,0.0,52.0,48.0
Groton-Dunstable - Groton Dunstable Regional,06730505,0.0,0.0,0.0,100.0,0.0,48.2,51.8
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0.2,2.2,0.2,97.2,0.1,55.6,44.4
Groton-Dunstable - Prescott Elem,06730040,0.0,2.3,0.9,96.8,0.0,53.5,46.5
Groton-Dunstable - Swallow/Union School,06730005,0.0,0.0,0.0,100.0,0.0,54.0,46.0
Hadley - Hadley Elem,01170015,2.3,1.6,4.7,90.2,1.3,48.7,51.3
Hadley - Hopkins Academy,01170505,1.6,3.5,2.3,92.6,0.0,49.4,50.6
Halifax - Halifax Elementary,01180005,0.6,0.6,0.7,98.2,0.0,51.3,48.7
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.0,2.7,0.8,96.6,0.0,45.0,55.0
Hamilton-Wenham - Cutler School,06750010,1.1,2.2,0.8,95.9,0.0,46.4,53.6
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,1.3,2.8,0.3,95.1,0.6,44.9,55.1
Hamilton-Wenham - Miles River Middle,06750310,0.6,1.8,1.2,96.5,0.0,55.1,44.9
Hamilton-Wenham - Winthrop School,06750015,0.0,3.5,0.5,96.0,0.0,53.4,46.6
Hampden-Wilbraham - Green Meadows Elem,06800005,1.2,0.0,0.0,98.8,0.0,53.4,46.6
Hampden-Wilbraham - Memorial Elementary,06800015,2.4,1.8,2.1,93.8,0.0,53.6,46.4
Hampden-Wilbraham - Mile Tree Elementary,06800025,1.4,3.0,1.4,94.3,0.0,54.3,45.7
Hampden-Wilbraham - Minnechaug Reg High,06800505,2.5,2.1,1.0,94.1,0.4,51.1,48.9
Hampden-Wilbraham - Soule Road,06800030,1.6,1.9,0.8,95.8,0.0,52.4,47.6
Hampden-Wilbraham - Stony Hill School,06800050,4.0,3.1,1.2,91.7,0.0,51.5,48.5
Hampden-Wilbraham - Thornton Burgess,06800305,3.8,0.5,0.5,95.1,0.0,47.4,52.6
Hampden-Wilbraham - Wilbraham Middle,06800310,2.4,2.0,1.5,93.6,0.4,48.0,52.0
Hampshire - Hampshire Reg High,06830505,0.2,0.1,1.3,98.4,0.0,47.6,52.4
Hancock - Hancock Elementary,01210005,0.0,0.0,0.0,100.0,0.0,67.9,32.1
Hanover - Cedar Elementary,01220004,1.2,1.6,0.5,96.7,0.0,54.8,45.2
Hanover - Center Elementary,01220005,0.8,0.8,0.5,97.9,0.0,50.1,49.9
Hanover - Hanover High,01220505,0.8,1.6,0.8,96.8,0.0,46.9,53.1
Hanover - Hanover Middle,01220305,1.0,0.8,0.2,97.8,0.1,51.6,48.4
Hanover - Sylvester,01220015,1.2,1.2,0.0,97.6,0.0,49.0,51.0
Harvard - Bromfield,01250505,1.1,4.0,1.6,93.1,0.1,47.4,52.6
Harvard - Harvard Elementary,01250005,2.0,5.6,0.9,91.5,0.0,47.8,52.2
Harwich - Harwich Elementary,01260005,2.5,1.3,1.2,94.3,0.7,55.6,44.4
Harwich - Harwich High,01260505,3.2,1.4,1.8,93.4,0.2,49.2,50.8
Harwich - Harwich Middle,01260305,1.3,0.4,1.1,97.1,0.0,52.1,47.9
Hatfield - Hatfield Elementary,01270005,0.0,1.6,1.2,97.3,0.0,53.3,46.7
Hatfield - Smith Academy,01270505,0.5,2.8,0.0,96.8,0.0,53.0,47.0
Haverhill - Bradford Elementary,01280008,1.3,1.0,6.4,91.3,0.0,51.7,48.3
Haverhill - Burnham Elementary,01280010,2.7,0.9,54.0,42.5,0.0,41.6,58.4
Haverhill - Caleb Dustin Hunking,01280035,2.1,3.0,7.2,87.6,0.0,51.0,49.0
Haverhill - Consentino,01280100,4.5,2.2,24.9,68.2,0.2,49.7,50.3
Haverhill - Crowell,01280020,1.3,1.9,2.6,94.2,0.0,49.4,50.6
Haverhill - Dr Paul Nettle,01280050,5.2,0.6,24.4,69.8,0.0,50.3,49.7
Haverhill - Golden Hill,01280026,2.2,1.6,23.8,72.4,0.0,52.2,47.8
Haverhill - Greenleaf,01280027,1.5,1.2,10.0,87.3,0.0,50.4,49.6
Haverhill - Haverhill Alternative School,01280033,2.2,0.0,22.2,73.3,2.2,75.6,24.4
Haverhill - Haverhill High,01280505,3.6,1.9,18.2,76.3,0.0,53.1,46.9
Haverhill - John G Whittier,01280085,3.9,0.5,15.2,80.5,0.0,48.3,51.7
Haverhill - Moody,01280045,1.0,3.6,17.6,77.7,0.0,59.6,40.4
Haverhill - Pentucket Lake Elem,01280054,3.6,0.4,16.5,79.5,0.0,51.4,48.6
Haverhill - Silver Hill,01280067,3.4,2.6,21.9,72.1,0.0,51.0,49.0
Haverhill - TEACH,01280073,5.3,2.6,7.9,84.2,0.0,68.4,31.6
Haverhill - Tilton,01280075,3.3,1.6,26.2,68.9,0.0,57.3,42.7
Haverhill - Walnut Square,01280080,1.7,0.8,3.3,94.2,0.0,51.7,48.3
Hawlemont - Hawlemont Reg,06850005,2.2,1.5,2.9,92.7,0.7,51.1,48.9
Health Careers Academy HMCS - Health Careers Academy HMCS School,04520505,70.4,5.5,17.6,5.0,1.5,21.6,78.4
Hill View Montessori Charter School of Haverhill Charter Public (District) - Hill View Montessori Charter School of Haverhill Public School,04550050,4.1,2.5,15.6,77.0,0.8,52.5,47.5
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,1.4,1.4,2.7,93.2,1.4,54.8,45.2
Hingham - Hingham High,01310505,0.9,2.3,1.4,95.3,0.1,47.3,52.7
Hingham - Hingham Middle School,01310410,2.2,2.2,1.6,93.9,0.0,50.6,49.4
Hingham - Plymouth River,01310019,0.6,0.6,0.2,98.6,0.0,52.6,47.4
Hingham - South Elem,01310020,1.8,3.0,0.7,94.6,0.0,52.1,47.9
Hingham - Wm L Foster Elem,01310010,1.4,1.5,0.5,96.4,0.2,54.4,45.6
Holbrook - Holbrook Jr Sr High,01330505,11.3,3.5,3.7,81.2,0.4,50.5,49.5
Holbrook - John F Kennedy,01330018,7.5,4.2,5.4,82.5,0.4,52.7,47.3
Holbrook - South,01330025,9.7,3.2,4.4,82.7,0.0,54.0,46.0
Holland - Holland Elementary,01350005,0.4,0.8,1.5,97.3,0.0,55.9,44.1
Holliston - Holliston High,01360505,1.2,1.2,1.0,96.4,0.1,49.0,51.0
Holliston - Miller School,01360007,1.6,1.8,1.2,95.5,0.0,50.1,49.9
Holliston - Placentino Elementary,01360010,0.5,1.6,0.8,97.0,0.0,51.6,48.4
Holliston - Robert H. Adams Middle School,01360305,1.1,2.2,1.6,94.7,0.4,55.4,44.6
Holyoke - Dr Wm R Peck Middle,01370310,4.4,1.2,78.6,15.8,0.0,50.3,49.7
Holyoke - E N White Elem,01370045,4.9,1.7,71.8,21.6,0.0,51.1,48.9
Holyoke - Holyoke Alternative Program,01370520,2.3,0.0,88.3,9.4,0.0,70.2,29.8
Holyoke - Holyoke High,01370505,5.2,1.3,55.1,38.4,0.0,47.4,52.6
Holyoke - John J Lynch Middle,01370315,4.6,1.1,76.0,18.3,0.0,50.1,49.9
Holyoke - Joseph Metcalf Preschool,01370003,3.2,3.2,58.0,35.2,0.5,59.8,40.2
Holyoke - Kelly Elem,01370040,3.5,0.7,84.0,11.8,0.0,53.3,46.7
Holyoke - Lawrence Elem,01370010,4.1,0.5,85.7,9.5,0.2,52.7,47.3
Holyoke - Lt Clayre Sullivan Elem,01370055,3.2,1.3,65.8,29.6,0.2,52.5,47.5
Holyoke - Lt Elmer J McMahon Elem,01370015,4.2,1.8,68.8,24.0,1.2,46.0,54.0
Holyoke - Maurice A Donahue Elem,01370060,1.4,0.9,81.4,15.5,0.8,53.4,46.6
Holyoke - Morgan Elem,01370025,3.1,0.2,81.8,14.8,0.0,49.8,50.2
Holyoke - Wm J Dean Voc Tech High,01370605,2.2,0.7,85.3,11.8,0.0,53.5,46.5
Hopedale - Hopedale Jr Sr High,01380505,1.7,2.1,2.1,93.9,0.2,46.3,53.7
Hopedale - Memorial,01380010,1.4,2.7,2.1,93.7,0.2,52.0,48.0
Hopedale - Park Street School,01380003,0.0,0.8,2.5,96.7,0.0,55.8,44.2
Hopkinton - Center,01390005,0.6,2.9,1.5,94.3,0.8,49.3,50.7
Hopkinton - Elmwood,01390010,0.8,3.0,0.8,95.3,0.0,51.9,48.1
Hopkinton - Hopkins Elementary School,01390015,1.1,1.3,1.1,96.5,0.0,51.3,48.7
Hopkinton - Hopkinton High,01390505,1.2,3.0,0.9,94.7,0.1,49.2,50.8
Hopkinton - Hopkinton Middle School,01390305,0.5,1.5,1.0,97.0,0.0,50.9,49.1
Hopkinton - Hopkinton Pre-School,01390003,0.0,5.5,0.0,94.5,0.0,67.3,32.7
Hudson - C A Farley,01410030,1.3,1.3,3.3,94.1,0.0,53.6,46.4
Hudson - C R Hubert,01410011,2.7,4.3,7.5,85.5,0.0,45.7,54.3
Hudson - Forest Avenue Elementary,01410015,2.1,3.2,2.7,92.0,0.0,52.3,47.7
Hudson - Hudson High,01410505,1.3,1.1,2.9,94.7,0.0,48.5,51.5
Hudson - John F Kennedy,01410410,0.9,1.8,3.7,93.6,0.0,56.4,43.6
Hudson - Mulready Elementary,01410007,1.6,3.1,4.3,91.1,0.0,56.8,43.2
Hull - Hull High,01420505,1.5,0.8,1.8,96.0,0.0,50.6,49.4
Hull - Lillian M Jacobs,01420015,1.2,0.9,2.3,94.1,1.6,53.8,46.2
Hull - Memorial Middle,01420305,2.7,0.3,1.2,95.5,0.3,51.2,48.8
Ipswich - Ipswich High,01440505,1.3,1.9,0.5,95.8,0.5,47.1,52.9
Ipswich - Ipswich Middle School,01440305,1.4,2.2,2.8,93.7,0.0,49.7,50.3
Ipswich - Paul F Doyon Memorial,01440007,1.5,1.5,1.0,96.0,0.0,46.9,53.1
Ipswich - Winthrop,01440015,1.0,3.1,1.0,94.9,0.0,50.0,50.0
King Philip - King Philip Middle School,06900510,1.5,1.5,1.0,96.1,0.0,49.0,51.0
King Philip - King Philip Reg High,06900505,0.8,1.8,0.3,96.9,0.2,45.5,54.5
Kingston - Kingston Elementary,01450005,2.2,1.2,0.0,96.6,0.0,54.2,45.8
Kingston - Kingston Intermediate,01450020,2.0,0.9,0.3,96.8,0.0,52.6,47.4
Kipp Academy Lynn Charter - Kipp Academy Lynn Charter School,04290010,23.4,1.3,55.8,19.5,0.0,36.4,63.6
Lakeville - Assawompset,01460005,0.2,0.6,0.9,98.2,0.2,50.9,49.1
Lakeville - George R. Austin Intermediate School,01460010,0.0,0.8,0.8,90.6,7.9,48.8,51.2
Lanesborough - Lanesborough Elementary,01480005,2.7,2.0,0.0,95.3,0.0,54.9,45.1
Lawrence - Alexander B Bruce,01490015,2.0,1.7,89.3,7.1,0.0,53.5,46.5
Lawrence - Arlington,01490007,2.6,0.3,93.1,3.9,0.0,50.5,49.5
Lawrence - Edward F. Parthum,01490053,4.0,1.1,77.9,16.8,0.2,50.5,49.5
Lawrence - Emily G Wetherbee,01490080,3.1,6.2,76.4,13.8,0.4,52.9,47.1
Lawrence - Francis M Leahy,01490040,0.8,0.5,95.4,3.3,0.0,52.4,47.6
Lawrence - Gerard A. Guilmette,01490022,1.6,2.3,90.2,5.9,0.0,51.1,48.9
Lawrence - Henry K Oliver,01490050,1.8,0.5,92.3,5.4,0.0,49.2,50.8
Lawrence - James F Hennessey,01490020,0.7,0.7,89.9,8.8,0.0,55.4,44.6
Lawrence - James F Leonard,01490045,2.4,1.0,94.7,1.9,0.0,54.6,45.4
Lawrence - John Breen School,01490003,1.7,7.9,71.9,18.5,0.0,52.5,47.5
Lawrence - John K Tarbox,01490075,0.9,1.3,95.3,2.5,0.0,57.1,42.9
Lawrence - John R Rollins,01490055,5.2,0.0,69.8,25.0,0.0,83.6,16.4
Lawrence - Lawlor ECC,01490002,1.4,0.7,92.5,4.1,1.4,53.1,46.9
Lawrence - Lawrence High,01490505,2.3,4.3,88.4,5.1,0.0,50.9,49.1
Lawrence - Robert Frost,01490018,3.4,5.3,66.9,24.4,0.1,48.7,51.3
Lawrence - South Lawrence East Sch,01490065,2.3,6.4,81.1,10.2,0.1,49.9,50.1
Lawrence Family Development Charter - Lawrence Family Development Charter School,04540205,0.6,0.4,97.9,0.4,0.8,48.7,51.3
Lee - Lee Elementary,01500025,1.2,1.2,8.4,88.4,0.7,48.0,52.0
Lee - Lee Middle/High School,01500505,0.4,2.1,7.1,88.7,1.7,53.1,46.9
Leicester - Leicester High,01510505,1.1,2.0,1.1,95.8,0.0,48.3,51.7
Leicester - Leicester Memorial Elem,01510005,1.4,2.1,1.7,94.5,0.2,49.9,50.1
Leicester - Leicester Middle,01510015,2.2,0.9,2.9,92.9,1.1,53.0,47.0
Leicester - Leicester Primary School,01510010,4.0,1.3,1.9,92.6,0.2,55.3,44.7
Lenox - Lenox Memorial High,01520505,0.4,1.0,3.7,94.9,0.0,48.8,51.2
Lenox - Morris,01520015,1.1,1.4,1.9,95.6,0.0,49.6,50.4
Leominster - Bennett,01530003,7.0,2.5,16.0,74.2,0.4,61.1,38.9
Leominster - Fall Brook,01530007,4.0,2.2,20.0,73.6,0.2,48.7,51.3
Leominster - Johnny Appleseed,01530025,7.8,5.2,18.1,68.5,0.4,54.4,45.6
Leominster - Leominster Ctr Tech Educ,01530605,4.7,2.9,22.4,69.9,0.0,64.2,35.8
Leominster - Leominster Senior High,01530505,3.9,4.3,15.2,76.4,0.2,44.1,55.9
Leominster - Northwest,01530030,5.7,4.5,23.8,65.5,0.4,53.9,46.1
Leominster - Priest Street,01530040,6.1,6.1,29.8,56.9,1.1,53.4,46.6
Leominster - Samoset School,01530045,4.4,2.4,17.7,75.4,0.2,51.7,48.3
Leominster - Sky View Middle School,01530320,6.7,4.4,17.6,70.8,0.4,49.5,50.5
Leominster - Southeast Middle School,01530050,4.0,4.9,24.3,66.2,0.5,51.8,48.2
Leverett - Leverett Elementary,01540005,5.0,7.2,3.6,82.7,1.4,54.7,45.3
Lexington - Bowman,01550008,5.3,24.4,2.7,67.6,0.0,48.6,51.4
Lexington - Bridge,01550006,4.8,20.3,1.1,73.6,0.2,50.7,49.3
Lexington - Fiske,01550015,5.4,17.2,1.8,75.6,0.0,54.4,45.6
Lexington - Harrington,01550030,5.4,26.7,1.6,66.3,0.0,55.2,44.8
Lexington - Jonas Clarke Middle,01550305,5.6,19.3,2.7,72.4,0.0,47.2,52.8
Lexington - Joseph Estabrook,01550010,5.4,22.0,2.3,70.3,0.0,46.2,53.8
Lexington - Lexington High,01550505,3.7,17.9,1.9,76.3,0.1,51.4,48.6
Lexington - Maria Hastings,01550035,3.4,19.6,2.6,73.9,0.4,49.2,50.8
Lexington - Wm Diamond Middle,01550310,4.7,16.3,2.4,76.6,0.0,52.8,47.2
Lincoln - Hanscom Middle,01570305,15.2,6.1,9.9,66.9,1.9,55.9,44.1
Lincoln - Hanscom Primary,01570006,13.8,4.6,7.6,74.0,0.0,53.9,46.1
Lincoln - Lincoln School,01570025,13.2,6.8,2.9,76.9,0.3,52.2,47.8
Lincoln-Sudbury - Lincoln-Sudbury Reg High,06950505,5.3,3.5,1.1,90.0,0.0,49.8,50.2
Littleton - Littleton High School,01580505,0.3,1.1,1.4,97.3,0.0,49.2,50.8
Littleton - Littleton Middle School,01580305,0.3,2.0,0.6,96.8,0.3,49.1,50.9
Littleton - Russell St Elementary,01580015,0.8,2.3,1.3,95.6,0.0,48.3,51.7
Littleton - Shaker Lane Elementary,01580005,0.0,3.4,0.7,95.9,0.0,48.9,51.1
Longmeadow - Blueberry Hill,01590005,2.5,6.5,1.3,89.7,0.0,53.2,46.8
Longmeadow - Center,01590010,2.8,1.8,0.8,94.7,0.0,54.0,46.0
Longmeadow - Glenbrook Middle,01590017,3.0,6.8,1.0,89.2,0.0,52.4,47.6
Longmeadow - Longmeadow High,01590505,2.8,4.6,0.9,91.4,0.2,52.2,47.8
Longmeadow - Williams Middle,01590305,2.1,3.4,0.5,94.0,0.0,49.0,51.0
Longmeadow - Wolf Swamp Road,01590025,3.6,10.3,0.4,85.7,0.0,55.9,44.1
Lowell - Abraham Lincoln,01600020,4.1,50.0,13.4,32.3,0.2,47.1,52.9
Lowell - B.F.Butler Middle Sch,01600310,2.8,28.4,13.4,55.3,0.0,54.2,45.8
Lowell - Bartlett Middle Sch,01600305,6.0,55.2,15.6,23.2,0.0,54.8,45.2
Lowell - Charles W Morey,01600030,3.5,50.4,14.9,31.0,0.2,50.4,49.6
Lowell - Charlotte M Murkland Elem,01600080,4.0,53.0,23.5,19.5,0.0,53.6,46.4
Lowell - Demonstration School,01600004,4.0,29.3,23.2,43.4,0.0,41.4,58.6
Lowell - Dr An Wang School,01600345,3.8,22.0,32.3,41.9,0.0,51.0,49.0
Lowell - Dr Gertrude Bailey,01600002,7.8,26.1,16.2,50.0,0.0,51.7,48.3
Lowell - E N Rogers,01600335,4.6,40.6,15.3,39.5,0.0,51.0,49.0
Lowell - Greenhalge,01600015,8.8,17.7,19.4,53.7,0.5,54.8,45.2
