SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
BOSTON - PHYLLIS WHEATLEY MIDDLE,00350139,78.4,0.7,17.7,2.8,0.4,49.5,50.5
BOSTON - QUINCY E DICKERMAN,00350284,86.7,0.0,11.8,0.6,0.9,48.8,51.2
BOSTON - RAFAEL HERNANDEZ,00350691,24.9,0.0,59.4,15.7,0.0,48.2,51.8
BOSTON - RALPH WALDO EMERSON,00350288,86.4,0.0,8.6,3.7,1.2,44.4,55.6
BOSTON - RICHARD J MURPHY,00350240,67.0,4.8,4.3,23.3,0.5,52.2,47.8
BOSTON - ROBERT GOULD SHAW MIDDLE,00350475,52.9,3.4,20.2,22.9,0.6,56.6,43.4
BOSTON - ROGER CLAP,00350298,42.9,16.7,8.8,30.4,1.3,56.3,43.8
BOSTON - SAMUEL ADAMS,00350302,31.6,5.2,17.2,45.4,0.6,58.6,41.4
BOSTON - SAMUEL W MASON,00350304,62.9,3.5,16.2,15.1,2.3,55.2,44.8
BOSTON - SARAH GREENWOOD,00350308,46.4,0.0,52.7,0.9,0.0,49.7,50.3
BOSTON - SNOWDEN INT'L HIGH,00350690,57.0,9.9,17.5,15.4,0.2,41.6,58.4
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,77.9,3.7,6.8,10.9,0.7,56.5,43.5
BOSTON - SOUTH BOSTON HIGH,00350570,42.8,16.5,16.2,23.8,0.8,58.2,41.8
BOSTON - THE ENGLISH HIGH,00350535,46.6,2.2,40.0,10.9,0.2,49.3,50.7
BOSTON - THOMAS A EDISON JR HIGH,00350425,26.1,15.1,48.5,10.2,0.2,52.5,47.5
BOSTON - THOMAS GARDNER,00350326,24.3,13.3,43.8,18.6,0.0,53.6,46.4
BOSTON - THOMAS J KENNY,00350328,63.1,4.4,2.3,29.7,0.5,45.3,54.7
BOSTON - WARREN-PRESCOTT,00350346,40.9,8.6,15.7,34.8,0.0,48.9,51.1
BOSTON - WASHINGTON IRVING MIDDLE,00350445,39.0,4.3,35.6,20.8,0.4,51.2,48.8
BOSTON - WEST ROXBURY SCH,00350573,63.0,1.4,19.8,15.4,0.5,55.0,45.0
BOSTON - WILLIAM E RUSSELL,00350366,39.7,3.7,39.0,17.1,0.5,48.1,51.9
BOSTON - WILLIAM ELLERY CHANNING,00350360,67.1,2.3,7.8,22.1,0.7,47.3,52.7
BOSTON - WILLIAM H OHRENBERGER,00350258,30.4,3.5,50.3,15.2,0.6,49.3,50.7
BOSTON - WILLIAM H TAFT MIDDLE,00350480,40.5,24.8,19.6,14.7,0.4,53.3,46.7
BOSTON - WILLIAM MCKINLEY,00350363,65.4,0.2,19.4,14.6,0.5,80.0,20.0
BOSTON - WILLIAM MONROE TROTTER,00350370,81.2,0.6,7.1,10.6,0.5,51.6,48.4
BOSTON - WINSHIP ELEMENTARY,00350374,15.7,6.0,62.0,16.0,0.3,53.7,46.3
BOSTON - WM B ROGERS MIDDLE,00350470,55.6,19.0,8.4,15.8,1.2,56.8,43.2
BOSTON - WM E ENDICOTT,00350362,83.7,1.4,9.6,5.3,0.0,51.4,48.6
BOSTON - WOODROW WILSON MIDDLE,00350490,82.1,4.9,5.9,6.8,0.3,53.8,46.2
BOSTON - YOUNG ACHIEVERS,00350380,62.3,2.1,13.0,20.5,2.1,52.1,47.9
BOSTON RENAISSANCE CH SCH - BOSTON RENAISSANCE CS,04810550,60.0,0.5,13.3,24.4,1.8,51.2,48.8
BOURNE - BOURNE HIGH,00360505,2.6,1.2,0.8,95.3,0.0,49.0,51.0
BOURNE - COL JAMES P LYLE MIDDLE,00360310,1.1,0.4,2.1,96.4,0.0,48.0,52.0
BOURNE - EDWARD C STONE MIDDLE,00360315,6.3,1.0,3.3,89.1,0.3,49.8,50.2
BOURNE - ELLA F HOXIE SCHOOL,00360015,2.2,0.0,4.3,93.1,0.4,48.3,51.7
BOURNE - JAMES F PEEBLES ELEM,00360010,5.8,0.4,2.7,90.8,0.2,53.4,46.6
BOURNE - OTIS MEMORIAL,00360020,2.7,0.2,0.5,96.6,0.0,46.7,53.3
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0.4,4.3,0.2,92.3,2.8,54.3,45.7
BOXFORD - HARRY LEE COLE,00380005,2.2,1.2,0.2,96.3,0.0,50.2,49.8
BOXFORD - SPOFFORD POND,00380013,0.6,2.7,1.0,95.8,0.0,49.1,50.9
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0.0,5.4,0.3,94.3,0.0,55.9,44.1
BRAINTREE - ALBERTO ELDRIDGE,00400010,3.7,0.9,4.6,90.7,0.0,55.6,44.4
BRAINTREE - ARCHIE T MORRISON,00400033,1.5,0.3,0.6,97.6,0.0,51.2,48.8
BRAINTREE - BRAINTREE HIGH,00400505,3.0,3.7,1.2,91.9,0.2,46.1,53.9
BRAINTREE - DONALD ROSS,00400050,1.1,0.4,2.7,95.8,0.0,50.6,49.4
BRAINTREE - EAST MIDDLE SCHOOL,00400305,2.4,1.4,0.0,96.1,0.0,51.8,48.2
BRAINTREE - HIGHLANDS,00400015,0.6,3.3,0.8,95.3,0.0,51.0,49.0
BRAINTREE - HOLLIS,00400005,8.1,3.3,0.9,87.7,0.0,53.6,46.4
BRAINTREE - LAKESIDE,00400020,4.5,2.6,1.3,91.6,0.0,57.2,42.8
BRAINTREE - LIBERTY,00400025,0.8,3.4,0.8,95.0,0.0,51.4,48.6
BRAINTREE - MONATIQUOT,00400030,0.4,3.6,1.6,94.3,0.0,47.8,52.2
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0.4,3.3,1.2,95.0,0.0,52.3,47.7
BREWSTER - BREWSTER ELEMENTARY,00410005,0.7,1.4,0.8,97.2,0.0,51.2,48.8
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,1.3,0.2,0.1,98.3,0.0,50.4,49.6
BRIDGEWATER-RAYNHAM - BURNELL LABORATORY SCHOOL,06250005,2.3,1.8,1.3,94.6,0.0,51.3,48.7
BRIDGEWATER-RAYNHAM - DR A F HUNT,06250010,2.2,1.7,0.7,95.4,0.0,51.2,48.8
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,2.1,0.6,0.4,96.7,0.2,52.5,47.5
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,1.3,1.9,0.8,96.0,0.0,52.5,47.5
BRIDGEWATER-RAYNHAM - NORTH,06250025,2.1,0.0,0.0,97.9,0.0,51.5,48.5
BRIDGEWATER-RAYNHAM - SOUTH,06250030,6.4,1.8,2.7,89.1,0.0,47.3,52.7
BRIDGEWATER-RAYNHAM - WILLIAM H MCELWAIN,06250015,1.9,0.9,0.7,96.5,0.0,53.3,46.7
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,1.7,0.6,0.0,97.8,0.0,53.6,46.4
BRIDGEWATER-RAYNHAM - WILLIAMS ELEMENTARY,06250040,2.7,0.6,0.8,95.9,0.0,54.2,45.8
BRIDGEWATER-RAYNHAM - WILLIAMS JUNIOR HIGH,06250410,3.3,0.4,0.0,96.3,0.0,51.2,48.8
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0.9,0.0,0.0,99.1,0.0,49.4,50.6
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0.3,0.6,1.7,95.4,2.0,46.4,53.6
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC-TECH,08100605,1.6,0.1,1.8,95.6,0.9,59.0,41.0
BROCKTON - ASHFIELD,00440004,31.5,2.5,14.1,51.7,0.2,52.7,47.3
BROCKTON - BELMONT STREET ELEMENTARY,00440006,50.2,1.5,11.4,36.9,0.0,56.5,43.5
BROCKTON - BELMONT STREET KDG,00440005,28.8,7.7,9.6,53.9,0.0,49.8,50.2
BROCKTON - BROCKTON HIGH,00440505,32.0,3.0,13.6,50.9,0.4,49.5,50.5
BROCKTON - BROOKFIELD,00440010,25.3,1.6,9.3,62.9,0.9,52.6,47.4
BROCKTON - DOWNEY,00440110,24.2,2.2,6.5,66.6,0.6,51.4,48.6
BROCKTON - DR W ARNONE COMM SCH,00440001,39.3,1.5,38.1,21.2,0.0,50.5,49.5
BROCKTON - EAST JUNIOR HIGH,00440405,33.9,1.7,18.7,44.2,1.4,54.0,46.0
BROCKTON - EDGAR B DAVIS,00440023,37.9,1.0,12.8,47.9,0.4,47.8,52.2
BROCKTON - FRANKLIN,00440030,17.1,3.1,8.3,71.2,0.3,48.2,51.8
BROCKTON - GILMORE,00440035,48.0,0.7,3.5,47.6,0.2,52.0,48.0
BROCKTON - GODDARD,00440015,55.6,0.0,12.2,32.2,0.0,52.2,47.8
BROCKTON - HANCOCK,00440045,24.0,6.8,4.3,64.7,0.1,50.4,49.6
BROCKTON - HOWARD CENTER,00440050,22.9,0.8,6.9,69.5,0.0,55.7,44.3
BROCKTON - HUNTINGTON,00440055,35.6,2.8,18.4,43.2,0.0,49.5,50.5
BROCKTON - JOHN F KENNEDY,00440017,19.4,7.9,3.7,69.0,0.0,51.3,48.7
BROCKTON - LINCOLN ALTERNATIVE SCH,00440400,30.2,1.6,15.9,52.4,0.0,84.1,15.9
BROCKTON - NORTH JUNIOR HIGH,00440410,33.7,3.7,13.0,47.4,2.2,51.3,48.7
BROCKTON - OSCAR F RAYMOND,00440078,35.5,5.5,15.5,43.3,0.2,51.4,48.6
BROCKTON - SOUTH JUNIOR HIGH,00440415,22.8,0.8,19.4,56.1,1.0,50.9,49.1
BROCKTON - ST COLEMAN SCHOOL,00440095,47.7,2.2,21.5,28.3,0.4,59.5,40.5
BROCKTON - WEST JUNIOR HIGH,00440420,27.3,4.2,12.8,54.6,1.1,52.2,47.8
BROCKTON - WHITMAN,00440100,24.8,2.8,8.7,63.6,0.0,51.7,48.3
BROCKTON - WINTHROP,00440105,47.0,1.4,20.3,29.7,1.7,47.3,52.7
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0.3,0.8,0.8,98.1,0.0,53.0,47.0
BROOKLINE - BROOKLINE HIGH,00460505,10.8,13.0,4.7,71.5,0.1,49.4,50.6
BROOKLINE - EDITH C BAKER,00460005,6.4,12.6,3.0,78.0,0.2,47.8,52.2
BROOKLINE - EDWARD DEVOTION,00460015,10.7,11.7,2.2,75.4,0.0,50.6,49.4
BROOKLINE - HEATH,00460025,11.0,6.7,3.1,79.2,0.0,47.7,52.3
BROOKLINE - JOHN D RUNKLE,00460045,7.8,8.0,9.3,74.8,0.0,50.9,49.1
BROOKLINE - LAWRENCE,00460030,10.0,27.1,4.3,57.9,0.7,50.5,49.5
BROOKLINE - MICHAEL DRISCOLL,00460020,6.0,8.8,1.8,83.4,0.0,50.1,49.9
BROOKLINE - PIERCE,00460040,11.0,22.4,4.9,61.7,0.0,51.1,48.9
BROOKLINE - WILLIAM H LINCOLN,00460035,17.1,13.8,5.7,63.3,0.0,50.9,49.1
BURLINGTON - BURLINGTON HIGH,00480505,1.6,5.7,0.3,92.4,0.0,47.2,52.8
BURLINGTON - FOX HILL,00480007,1.4,7.0,1.0,90.6,0.0,53.0,47.0
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,2.3,6.5,0.6,90.4,0.1,52.1,47.9
BURLINGTON - MEMORIAL,00480015,1.4,9.5,0.0,89.2,0.0,54.5,45.5
BURLINGTON - PINE GLEN ELEMENTARY,00480020,2.2,2.2,0.5,95.1,0.0,53.7,46.3
BURLINGTON - WILDWOOD,00480030,1.6,10.4,1.6,86.4,0.0,50.6,49.4
CAMBRIDGE - AGASSIZ,00490005,20.6,17.7,6.1,55.2,0.3,52.9,47.1
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,37.3,7.3,16.2,39.1,0.2,53.9,46.1
CAMBRIDGE - CHARLES G HARRINGTON,00490025,33.3,3.6,13.0,49.8,0.3,50.3,49.7
CAMBRIDGE - FLETCHER,00490015,40.9,2.8,16.3,40.0,0.0,54.5,45.5
CAMBRIDGE - GRAHAM/PARKS NEW ALTERN,00490080,46.0,3.3,5.8,43.6,1.4,48.8,51.2
CAMBRIDGE - HAGGERTY,00490020,49.8,5.4,3.9,40.5,0.4,53.3,46.7
CAMBRIDGE - JOHN M TOBIN,00490065,39.1,8.6,5.2,47.1,0.0,52.8,47.2
CAMBRIDGE - KING,00490030,40.7,17.4,8.8,32.4,0.6,51.0,49.0
CAMBRIDGE - KING OPEN,00490035,32.2,11.0,6.6,49.8,0.3,45.4,54.6
CAMBRIDGE - LONGFELLOW,00490040,18.3,5.7,41.6,34.2,0.2,48.6,51.4
CAMBRIDGE - M E FITZGERALD,00490010,44.1,14.2,7.2,34.5,0.0,48.9,51.1
CAMBRIDGE - MAYNARD,00490060,30.6,3.6,30.8,34.8,0.2,49.5,50.5
CAMBRIDGE - MORSE,00490045,29.2,25.4,7.3,38.1,0.0,49.6,50.4
CAMBRIDGE - NEW SCHOOL/CAMBRIDGEPORT,00490007,30.2,4.4,9.8,54.6,1.0,60.5,39.5
CAMBRIDGE - PEABODY,00490050,29.4,17.1,4.7,48.4,0.5,50.9,49.1
CAMBRIDGE - ROBERT F KENNEDY,00490055,33.9,2.1,29.5,34.5,0.0,47.1,52.9
CANTON - CANTON HIGH,00500505,3.0,1.4,0.9,94.7,0.0,45.9,54.1
CANTON - DEAN S LUCE,00500020,5.7,2.0,2.0,90.3,0.0,50.3,49.7
CANTON - JOHN F KENNEDY,00500017,2.0,1.2,1.6,95.1,0.0,47.2,52.8
CANTON - LT PETER M HANSEN,00500012,7.6,3.3,0.0,89.0,0.0,53.2,46.8
CANTON - WM H GALVIN MIDDLE,00500305,3.2,2.6,0.2,94.1,0.0,51.0,49.0
CAPE COD LIGHTHOUSE CHART - CAPE COD LIGHTHOUSE CS,04320530,0.8,0.0,0.0,99.2,0.0,48.5,51.5
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,10.0,0.2,6.2,80.6,3.0,68.9,31.1
CARLISLE - CARLISLE SCHOOL,00510025,0.2,6.9,0.5,92.5,0.0,53.3,46.7
CARVER - CARVER HIGH SCHOOL,00520505,5.2,0.6,1.8,91.7,0.7,48.5,51.5
CARVER - GOV JOHN CARVER ELEM,00520010,2.9,0.5,1.0,94.5,1.0,53.1,46.9
CARVER - GOV JOHN CARVER PRIMARY,00520005,3.9,0.4,0.3,95.1,0.3,55.5,44.5
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,2.0,0.0,0.0,98.0,0.0,45.7,54.3
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0.0,0.0,0.0,100.0,0.0,59.0,41.0
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0.0,5.6,0.0,94.4,0.0,44.4,55.6
CENTRAL BERKSHIRE - CRANEVILLE,06350025,1.3,1.5,0.3,96.9,0.0,52.9,47.1
CENTRAL BERKSHIRE - KITTREDGE,06350035,0.0,0.8,0.0,99.2,0.0,52.2,47.8
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,1.1,0.9,0.7,97.2,0.2,55.2,44.8
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0.7,0.3,0.3,98.6,0.1,46.8,53.2
CHATHAM - CHATHAM ELEMENTARY,00550005,0.0,0.3,1.9,97.8,0.0,52.3,47.7
CHATHAM - CHATHAM HIGH,00550505,0.7,0.7,2.3,96.4,0.0,47.2,52.8
CHELMSFORD - BYAM SCHOOL,00560030,0.3,5.2,0.2,94.3,0.0,57.3,42.7
CHELMSFORD - CHARLES D HARRINGTON,00560025,0.7,5.5,1.0,92.8,0.0,51.8,48.2
CHELMSFORD - CHELMSFORD HIGH,00560505,0.2,0.7,0.0,99.1,0.0,50.7,49.3
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0.4,4.0,0.4,95.2,0.0,53.0,47.0
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0.1,5.6,0.8,93.5,0.0,51.2,48.8
CHELMSFORD - SOUTH ROW,00560015,1.1,6.4,1.1,91.5,0.0,50.1,49.9
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,1.4,7.5,1.4,89.6,0.0,50.9,49.1
CHELSEA - CHELSEA EARLY CHILDHOOD,00570003,9.9,5.9,62.9,19.3,2.0,49.0,51.0
CHELSEA - CHELSEA HIGH,00570505,7.7,12.8,64.4,14.7,0.3,51.3,48.7
CHELSEA - INTERGENERATIONAL LIT PRG,00570001,2.9,0.0,97.1,0.0,0.0,45.7,54.3
CHELSEA - MARY C BURKE,00570005,9.6,7.7,43.8,38.9,0.0,51.9,48.1
CHELSEA - PRATTVILLE,00570010,10.6,4.3,25.8,58.1,1.2,50.5,49.5
CHELSEA - SHURTLEFF NORTH,00570015,3.8,7.2,74.4,14.0,0.6,50.5,49.5
CHELSEA - SHURTLEFF SOUTH,00570020,4.2,6.6,69.9,18.4,0.8,50.9,49.1
CHELSEA - WILLIAMS MAIN,00570060,5.7,13.1,68.0,13.3,0.0,51.3,48.7
CHELSEA - WILLIAMS NORTH,00570050,8.1,11.6,68.0,11.8,0.4,50.3,49.7
CHELSEA - WILLIAMS SCHOOL ANNEX,00570065,6.7,10.1,55.4,27.2,0.7,50.7,49.3
CHELSEA - WILLIAMS SOUTH,00570055,7.3,5.2,73.6,13.4,0.4,53.0,47.0
CHESTERFIELD-GOSHEN - CENTER SCHOOL,06320010,2.6,0.0,0.0,97.4,0.0,47.4,52.6
CHESTERFIELD-GOSHEN - DAVENPORT,06320005,0.0,0.0,0.0,100.0,0.0,54.5,45.5
CHICOPEE - BARRY,00610003,3.6,0.8,5.7,89.9,0.0,47.7,52.3
CHICOPEE - BELCHER,00610010,5.4,0.3,11.5,82.7,0.0,50.8,49.2
CHICOPEE - BELLAMY MIDDLE,00610305,3.5,1.4,11.9,83.2,0.0,51.4,48.6
CHICOPEE - BOWE,00610015,6.3,0.8,34.0,58.9,0.0,55.6,44.4
CHICOPEE - BOWIE,00610020,0.8,0.8,3.8,94.8,0.0,54.3,45.8
CHICOPEE - CHAPIN,00610025,5.0,1.7,18.8,74.6,0.0,48.3,51.7
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,1.5,0.5,5.2,92.6,0.2,57.3,42.7
CHICOPEE - CHICOPEE HIGH,00610505,0.8,0.8,5.1,93.4,0.0,48.2,51.8
CHICOPEE - FAIRVIEW MIDDLE,00610310,2.3,0.1,11.6,85.6,0.3,52.4,47.6
CHICOPEE - GEN JOHN J STEFANIK,00610090,6.4,0.7,34.6,58.1,0.2,54.9,45.1
CHICOPEE - LAMBERT-LAVOIE,00610040,1.2,0.6,3.7,94.5,0.0,50.3,49.7
CHICOPEE - LITWIN,00610022,1.6,0.5,7.8,90.2,0.0,64.2,35.8
CHICOPEE - SELSER,00610050,5.0,0.0,20.4,74.6,0.0,51.8,48.2
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,1.2,1.2,5.2,91.9,0.6,55.2,44.8
CHICOPEE - SZETELA ECC,00610001,1.5,0.5,7.0,91.0,0.0,47.0,53.0
CITY ON A HILL CHARTER - CITY ON A HILL CS,04370505,55.4,6.2,9.2,29.2,0.0,50.8,49.2
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0.5,0.0,0.0,99.5,0.0,51.5,48.5
CLINTON - CLINTON ELEM,00640050,2.7,0.4,20.5,76.4,0.0,49.9,50.1
CLINTON - CLINTON MIDDLE SCHOOL,00640305,2.2,1.1,19.5,77.1,0.1,48.8,51.2
CLINTON - CLINTON SENIOR HIGH,00640505,4.0,1.7,17.3,76.7,0.2,50.4,49.6
CLINTON - PARKHURST,00640035,3.4,0.0,13.8,82.8,0.0,55.2,44.8
COHASSET - COHASSET JR SR HIGH,00650505,4.7,0.2,1.1,94.0,0.0,49.8,50.2
COHASSET - DEER HILL,00650005,3.8,0.6,0.3,95.3,0.0,52.4,47.6
COHASSET - JOSEPH OSGOOD,00650010,2.6,0.5,1.0,95.9,0.0,53.8,46.2
COMMUNITY DAY CHARTER SCH - COMMUNITY DAY CS,04400205,1.8,0.0,64.5,33.6,0.0,47.3,52.7
CONCORD - ALCOTT,00670005,5.8,1.8,0.2,92.2,0.0,46.0,54.0
CONCORD - CONCORD MIDDLE,00670305,7.9,3.7,1.8,86.6,0.0,50.3,49.7
CONCORD - THOREAU,00670020,4.8,2.5,0.2,92.5,0.0,47.9,52.1
CONCORD - WILLARD,00670030,5.5,5.3,1.4,87.8,0.0,47.4,52.6
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,8.7,3.7,3.1,84.5,0.0,44.4,55.6
CONWAY - CONWAY GRAMMAR,00680005,2.2,2.6,1.3,93.8,0.0,50.2,49.8
DANVERS - DANVERS ALT HIGH SCHOOL,00710510,0.0,6.3,0.0,93.8,0.0,50.0,50.0
DANVERS - DANVERS HIGH,00710505,0.7,1.3,1.9,96.1,0.0,43.6,56.4
DANVERS - DUNN MIDDLE,00710305,1.0,1.6,0.4,97.1,0.0,47.5,52.5
DANVERS - GREAT OAK,00710015,0.7,1.1,0.0,98.2,0.0,53.0,47.0
DANVERS - HIGHLANDS,00710010,0.0,1.6,0.0,98.4,0.0,50.6,49.4
DANVERS - IVAN G SMITH,00710032,1.3,1.3,0.3,97.1,0.0,48.7,51.3
DANVERS - RIVERSIDE,00710030,0.5,0.0,1.5,97.5,0.5,49.0,51.0
DANVERS - WILLIS E THORPE,00710045,0.3,1.2,1.2,97.2,0.0,48.2,51.8
DARTMOUTH - ANDREW B CUSHMAN,00720010,0.4,2.8,2.0,94.8,0.0,52.0,48.0
DARTMOUTH - DARTMOUTH HIGH,00720505,2.4,1.4,1.4,92.1,2.8,49.3,50.7
DARTMOUTH - DARTMOUTH MIDDLE,00720050,0.6,1.2,0.0,98.2,0.0,49.6,50.4
DARTMOUTH - GEORGE H POTTER,00720030,3.9,1.2,0.3,94.5,0.0,50.8,49.2
DARTMOUTH - JOB S GIDLEY,00720020,1.0,1.2,0.0,97.8,0.0,54.5,45.5
DARTMOUTH - JOSEPH DEMELLO,00720015,2.1,1.2,0.0,96.7,0.0,49.9,50.1
DEDHAM - AVERY,00730010,5.0,0.8,3.6,90.5,0.0,51.5,48.5
DEDHAM - DEDHAM HIGH,00730505,2.1,0.9,1.8,94.9,0.4,49.6,50.4
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,1.6,2.8,3.4,90.6,1.5,52.2,47.8
DEDHAM - EARLY CHILDHOOD CENTER,00730005,1.1,1.7,0.8,96.3,0.0,54.6,45.4
DEDHAM - GREENLODGE,00730025,1.4,0.3,1.7,96.6,0.0,46.4,53.6
DEDHAM - OAKDALE,00730030,1.2,2.1,1.8,94.9,0.0,51.4,48.6
DEDHAM - RIVERDALE,00730045,2.8,4.2,2.1,90.8,0.0,51.8,48.2
DEERFIELD - DEERFIELD ELEM,00740015,0.9,1.1,1.6,96.2,0.2,52.1,47.9
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,4.0,0.6,1.6,93.8,0.0,51.5,48.5
DENNIS-YARMOUTH - EZRA H BAKER,06450005,3.3,0.5,3.3,92.2,0.6,52.2,47.8
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,5.0,1.4,3.9,89.6,0.0,50.4,49.6
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,6.4,0.7,6.8,85.8,0.3,55.7,44.3
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,7.3,1.0,3.2,88.6,0.0,51.6,48.4
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,3.9,0.9,5.7,89.4,0.1,50.6,49.4
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,2.5,1.4,2.4,92.7,1.0,49.8,50.2
DENNIS-YARMOUTH - STATION AVENUE ELEM,06450025,4.0,0.5,3.7,91.4,0.5,50.0,50.0
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,0.7,0.5,0.2,98.6,0.0,51.5,48.5
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,0.9,0.3,0.0,98.8,0.0,56.3,43.7
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,1.1,0.6,0.3,97.8,0.1,50.4,49.6
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0.5,0.0,0.0,99.5,0.0,52.2,47.8
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0.3,0.1,0.0,99.6,0.0,53.1,46.9
DOUGLAS - DOUGLAS MEMORIAL HIGH,00770505,0.0,0.2,0.4,99.4,0.0,49.4,50.6
DOUGLAS - EAST DOUGLAS ELEMENTARY,00770010,0.0,0.2,0.0,99.8,0.0,52.0,48.0
DOVER - CARYL,00780003,1.7,2.1,0.8,95.3,0.0,45.8,54.2
DOVER - CHICKERING,00780005,0.0,3.2,2.0,94.8,0.0,56.4,43.6
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,2.8,3.0,1.6,92.5,0.0,43.0,57.0
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,2.0,3.5,0.5,93.7,0.3,46.0,54.0
DRACUT - DRACUT MIDDLE,00790035,1.1,2.3,1.4,95.2,0.0,52.7,47.3
DRACUT - DRACUT SENIOR HIGH,00790505,0.8,4.3,1.4,93.4,0.1,49.8,50.2
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0.9,3.7,0.9,93.7,0.8,52.6,47.4
DRACUT - GREENMONT AVENUE,00790030,0.0,3.2,2.0,94.5,0.3,50.6,49.4
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,1.3,2.2,1.7,94.7,0.0,52.3,47.7
DRACUT - PARKER AVENUE,00790025,0.4,3.8,1.3,94.6,0.0,51.9,48.1
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,0.5,0.2,0.2,99.2,0.0,54.2,45.8
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,0.9,0.0,3.1,96.0,0.0,55.2,44.8
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,0.3,0.0,2.8,96.9,0.0,49.3,50.7
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0.0,0.4,0.7,98.9,0.0,49.3,50.7
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0.8,1.2,1.6,96.5,0.0,53.1,46.9
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0.4,0.2,0.7,98.4,0.1,50.8,49.2
DUXBURY - CHANDLER ELEMENTARY,00820006,0.7,1.5,0.3,97.5,0.0,52.8,47.2
DUXBURY - DUXBURY ELEMENTARY,00820009,0.4,1.4,1.0,97.2,0.0,51.3,48.7
DUXBURY - DUXBURY JR/SR HIGH,00820505,0.6,0.5,0.2,98.7,0.0,47.7,52.3
EAST BRIDGEWATER - CENTRAL,00830005,1.9,0.2,0.1,97.8,0.0,51.8,48.2
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,0.7,0.5,2.1,96.7,0.0,48.9,51.1
EAST BRIDGEWATER - EAST BRIDGEWATER MIDDLE,00830405,0.9,0.4,0.6,97.9,0.1,49.8,50.2
EAST LONGMEADOW - BIRCHLAND PARK,00870305,3.1,0.3,0.0,96.6,0.0,51.9,48.1
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,2.3,0.5,0.4,96.8,0.0,48.6,51.4
EAST LONGMEADOW - MAPLESHADE,00870010,2.7,0.3,1.0,96.0,0.0,53.3,46.7
EAST LONGMEADOW - MEADOW BROOK,00870013,2.3,0.5,1.1,96.1,0.0,52.3,47.7
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,2.4,0.7,0.3,96.6,0.0,50.3,49.7
