SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
BOSTON - SARAH GREENWOOD,00350308,47.6,0.0,51.6,0.8,0.0,51.9,48.1
BOSTON - SNOWDEN INT'L HIGH,00350690,57.9,9.1,17.1,15.9,0.0,40.0,60.0
BOSTON - SOLOMON LEWENBERG MIDDLE,00350450,76.0,2.9,6.6,14.3,0.2,55.8,44.2
BOSTON - SOUTH BOSTON HIGH,00350570,41.4,16.7,15.9,25.4,0.5,58.7,41.3
BOSTON - THE ENGLISH HIGH,00350535,45.9,1.8,40.7,11.6,0.1,48.7,51.3
BOSTON - THOMAS A EDISON JR HIGH,00350425,22.5,25.8,43.1,8.6,0.0,53.8,46.2
BOSTON - THOMAS GARDNER,00350326,27.7,13.9,41.7,16.7,0.0,52.5,47.5
BOSTON - THOMAS J KENNY,00350328,63.7,3.8,2.6,29.6,0.2,48.0,52.0
BOSTON - WARREN-PRESCOTT,00350346,38.6,7.0,13.4,41.0,0.0,52.0,48.0
BOSTON - WASHINGTON IRVING MIDDLE,00350445,36.5,4.5,35.0,23.7,0.3,49.0,51.0
BOSTON - WEST ROXBURY SCH,00350573,63.7,1.5,18.0,16.3,0.5,53.5,46.5
BOSTON - WILLIAM E RUSSELL,00350366,39.0,4.3,39.4,16.6,0.7,49.9,50.1
BOSTON - WILLIAM ELLERY CHANNING,00350360,71.0,1.8,6.3,20.2,0.8,46.5,53.5
BOSTON - WILLIAM H OHRENBERGER,00350258,30.9,4.1,47.5,17.0,0.5,51.0,49.0
BOSTON - WILLIAM H TAFT MIDDLE,00350480,35.2,26.1,20.0,18.3,0.4,51.3,48.7
BOSTON - WILLIAM MCKINLEY,00350363,66.5,0.8,16.4,16.1,0.3,81.3,18.7
BOSTON - WILLIAM MONROE TROTTER,00350370,82.5,1.1,7.0,8.7,0.7,49.3,50.7
BOSTON - WINSHIP ELEMENTARY,00350374,17.9,5.9,58.4,17.6,0.3,54.6,45.4
BOSTON - WM B ROGERS MIDDLE,00350470,66.2,1.3,10.3,21.7,0.6,58.7,41.3
BOSTON - WM E ENDICOTT,00350362,87.0,1.9,7.7,3.4,0.0,51.2,48.8
BOSTON - WOODROW WILSON MIDDLE,00350490,82.1,4.3,5.8,7.2,0.7,54.7,45.3
BOURNE - BOURNE HIGH,00360505,2.8,1.1,0.7,95.5,0.0,48.1,51.9
BOURNE - COL JAMES P LYLE MIDDLE,00360310,3.1,0.7,2.4,93.5,0.3,47.3,52.7
BOURNE - EDWARD C STONE MIDDLE,00360315,5.0,0.9,2.8,90.1,1.2,49.8,50.2
BOURNE - ELLA F HOXIE SCHOOL,00360015,2.5,0.8,4.1,91.8,0.8,54.7,45.3
BOURNE - JAMES F PEEBLES ELEM,00360010,2.4,0.3,1.5,95.5,0.3,48.4,51.6
BOURNE - OTIS MEMORIAL,00360020,5.1,0.3,1.4,93.2,0.0,46.6,53.4
BOXBOROUGH - BLANCHARD MEMORIAL,00370005,0.2,6.5,0.4,92.8,0.0,56.0,44.0
BOXFORD - HARRY LEE COLE,00380005,1.6,0.0,0.8,97.7,0.0,51.8,48.2
BOXFORD - SPOFFORD POND,00380013,0.6,2.7,0.8,95.9,0.0,47.6,52.4
BOYLSTON - BOYLSTON ELEMENTARY,00390005,0.6,6.5,0.6,92.3,0.0,58.8,41.2
BRAINTREE - ALBERTO ELDRIDGE,00400010,3.3,3.3,1.1,92.4,0.0,40.2,59.8
BRAINTREE - ARCHIE T MORRISON,00400033,1.5,0.9,0.6,97.1,0.0,51.6,48.4
BRAINTREE - BRAINTREE HIGH,00400505,2.8,3.6,1.3,92.1,0.2,49.0,51.0
BRAINTREE - DONALD ROSS,00400050,1.5,0.8,2.7,94.7,0.4,51.7,48.3
BRAINTREE - EAST MIDDLE SCHOOL,00400305,3.5,1.9,0.7,93.8,0.0,50.2,49.8
BRAINTREE - HIGHLANDS,00400015,0.0,3.3,1.4,95.3,0.0,52.6,47.4
BRAINTREE - HOLLIS,00400005,6.5,3.1,0.6,89.5,0.3,48.2,51.8
BRAINTREE - LIBERTY,00400025,0.5,4.2,0.8,94.5,0.0,51.2,48.8
BRAINTREE - MARY E FLAHERTY SCHOOL,00400020,4.7,4.7,0.0,90.6,0.0,58.8,41.3
BRAINTREE - MONATIQUOT,00400030,0.4,4.5,1.6,93.4,0.0,45.5,54.5
BRAINTREE - SOUTH MIDDLE SCHOOL,00400310,0.9,3.7,0.5,94.9,0.0,52.3,47.7
BREWSTER - STONY BROOK ELEMENTARY,00410005,0.6,1.4,0.8,97.2,0.0,51.0,49.0
BRIDGEWATER-RAYNHAM - BRIDGEWATER-RAYNHAM REG,06250505,2.2,0.5,0.4,96.8,0.0,48.3,51.7
BRIDGEWATER-RAYNHAM - BURNELL LABORATORY SCHOOL,06250005,2.1,1.0,3.1,93.8,0.0,54.8,45.2
BRIDGEWATER-RAYNHAM - DR A F HUNT,06250010,1.4,2.3,1.1,95.2,0.0,53.2,46.8
BRIDGEWATER-RAYNHAM - DR E J LALIBERTE J H,06250305,1.6,0.6,1.0,96.3,0.4,52.6,47.4
BRIDGEWATER-RAYNHAM - LILLIE B MERRILL,06250020,0.9,1.8,0.7,96.6,0.0,51.2,48.8
BRIDGEWATER-RAYNHAM - NORTH,06250025,0.0,1.1,0.0,98.9,0.0,57.9,42.1
BRIDGEWATER-RAYNHAM - SOUTH,06250030,7.4,2.1,1.1,89.4,0.0,54.3,45.7
BRIDGEWATER-RAYNHAM - WILLIAM H MCELWAIN,06250015,1.5,0.5,1.0,97.1,0.0,53.8,46.2
BRIDGEWATER-RAYNHAM - WILLIAM J SULLIVAN,06250035,1.2,0.6,2.5,95.7,0.0,51.5,48.5
BRIDGEWATER-RAYNHAM - WILLIAMS ELEMENTARY,06250040,2.3,0.5,0.7,96.2,0.3,53.1,46.9
BRIDGEWATER-RAYNHAM - WILLIAMS JUNIOR HIGH,06250410,3.9,0.3,0.2,95.5,0.0,52.1,47.9
BRIMFIELD - BRIMFIELD ELEMENTARY,00430005,0.0,0.0,0.0,100.0,0.0,48.0,52.0
BRISTOL COUNTY AGR - BRISTOL COUNTY AGR HIGH,09100705,0.9,0.6,2.9,93.4,2.3,44.5,55.5
BRISTOL-PLYMOUTH VOC TECH - BRISTOL-PLYMOUTH VOC TECH,08100605,2.2,0.3,2.7,94.4,0.4,57.1,42.9
BROCKTON - ASHFIELD,00440004,22.4,1.2,26.2,49.8,0.4,50.4,49.6
BROCKTON - BROCKTON HIGH,00440505,27.1,3.5,14.7,54.6,0.2,48.9,51.1
BROCKTON - BROOKFIELD,00440010,24.5,3.6,12.7,58.2,1.0,52.5,47.5
BROCKTON - DOWNEY,00440110,22.1,1.6,4.2,71.9,0.2,52.2,47.8
BROCKTON - DR W ARNONE COMM SCH,00440001,37.4,1.6,37.8,23.2,0.0,51.2,48.8
BROCKTON - EAST JUNIOR HIGH,00440405,29.2,3.3,15.9,51.0,0.5,50.2,49.8
BROCKTON - EDGAR B DAVIS,00440023,32.7,1.4,11.6,54.2,0.2,50.1,49.9
BROCKTON - FRANKLIN,00440030,16.2,2.5,7.4,72.9,1.1,49.9,50.1
BROCKTON - GEORGE S PAINE,00440090,49.4,2.3,19.5,28.7,0.0,56.7,43.3
BROCKTON - GILMORE,00440035,51.0,0.8,1.0,47.0,0.2,54.4,45.6
BROCKTON - GODDARD,00440015,66.8,0.0,6.6,26.5,0.0,51.7,48.3
BROCKTON - HANCOCK,00440045,22.9,6.1,4.8,66.0,0.1,50.8,49.2
BROCKTON - HOWARD CENTER,00440050,21.0,1.0,6.0,72.0,0.0,57.0,43.0
BROCKTON - HUNTINGTON,00440055,28.3,2.6,17.5,51.1,0.4,50.9,49.1
BROCKTON - JOHN F KENNEDY,00440017,19.1,8.1,2.9,69.9,0.0,50.1,49.9
BROCKTON - NORTH JUNIOR HIGH,00440410,33.1,3.2,13.3,48.8,1.5,51.2,48.8
BROCKTON - OSCAR F RAYMOND,00440078,36.7,3.8,17.0,42.1,0.4,49.5,50.5
BROCKTON - SOUTH JUNIOR HIGH,00440415,22.2,2.7,17.0,56.8,1.3,53.1,46.9
BROCKTON - THE ITHAKA SCHOOL,00440400,41.8,0.0,10.4,47.8,0.0,74.6,25.4
BROCKTON - WEST JUNIOR HIGH,00440420,26.9,3.5,7.9,61.0,0.7,51.0,49.0
BROCKTON - WHITMAN,00440100,24.6,2.5,11.7,61.2,0.0,54.6,45.4
BROCKTON - WINTHROP,00440105,52.9,0.7,10.4,35.7,0.4,45.7,54.3
BROOKFIELD - BROOKFIELD ELEMENTARY,00450005,0.8,0.3,0.5,98.4,0.0,50.5,49.5
BROOKLINE - BROOKLINE HIGH,00460505,11.5,12.3,4.1,72.0,0.1,51.1,48.9
BROOKLINE - EDITH C BAKER,00460005,6.8,8.1,2.9,82.2,0.0,49.9,50.1
BROOKLINE - EDWARD DEVOTION,00460015,11.0,13.6,3.5,71.9,0.0,51.3,48.7
BROOKLINE - HEATH,00460025,8.9,7.9,3.7,79.5,0.0,46.6,53.4
BROOKLINE - JOHN D RUNKLE,00460045,8.4,7.8,8.2,75.6,0.0,49.2,50.8
BROOKLINE - LAWRENCE,00460030,8.9,27.2,3.6,59.9,0.4,50.6,49.4
BROOKLINE - MICHAEL DRISCOLL,00460020,7.1,7.8,0.9,84.1,0.0,48.7,51.3
BROOKLINE - PIERCE,00460040,13.3,22.5,5.1,59.2,0.0,51.1,48.9
BROOKLINE - WILLIAM H LINCOLN,00460035,19.0,12.7,5.7,62.7,0.0,50.4,49.6
BURLINGTON - BURLINGTON HIGH,00480505,1.1,5.6,0.3,92.9,0.0,49.3,50.7
BURLINGTON - FOX HILL,00480007,1.9,5.9,2.3,89.9,0.0,51.2,48.8
BURLINGTON - MARSHALL SIMONDS MIDDLE,00480303,1.7,5.9,0.9,91.6,0.0,50.9,49.1
BURLINGTON - MEMORIAL,00480015,2.6,6.5,0.8,90.1,0.0,53.3,46.7
BURLINGTON - PINE GLEN ELEMENTARY,00480020,2.3,2.0,0.3,95.5,0.0,53.1,46.9
BURLINGTON - WILDWOOD,00480030,2.3,10.7,0.9,86.1,0.0,53.1,46.9
CAMBRIDGE - AGASSIZ,00490005,25.6,14.0,5.3,55.1,0.0,54.0,46.0
CAMBRIDGE - CAMB RINDGE & LATIN,00490506,37.2,6.6,15.8,40.3,0.0,54.0,46.0
CAMBRIDGE - CHARLES G HARRINGTON,00490025,31.8,4.2,12.5,51.2,0.3,49.4,50.6
CAMBRIDGE - FLETCHER,00490015,41.3,2.1,21.3,35.3,0.0,56.0,44.0
CAMBRIDGE - GRAHAM/PARKS NEW ALTERN,00490080,47.3,3.3,6.0,42.6,0.8,48.6,51.4
CAMBRIDGE - HAGGERTY,00490020,43.8,8.0,7.2,40.6,0.4,54.2,45.8
CAMBRIDGE - JOHN M TOBIN,00490065,39.1,7.4,5.7,47.6,0.1,53.1,46.9
CAMBRIDGE - KING,00490030,38.3,18.0,9.0,34.4,0.3,51.7,48.3
CAMBRIDGE - KING OPEN,00490035,29.2,12.0,6.2,52.6,0.0,46.1,53.9
CAMBRIDGE - LONGFELLOW,00490040,15.0,6.0,43.3,35.6,0.2,51.3,48.7
CAMBRIDGE - M E FITZGERALD,00490010,41.5,10.7,7.2,40.1,0.4,52.1,47.9
CAMBRIDGE - MAYNARD,00490060,33.3,2.7,31.4,32.1,0.5,50.0,50.0
CAMBRIDGE - MORSE,00490045,31.3,25.3,7.2,35.5,0.7,53.0,47.0
CAMBRIDGE - NEW SCHOOL/CAMBRIDGEPORT,00490007,27.9,5.6,11.7,53.6,1.1,57.5,42.5
CAMBRIDGE - PEABODY,00490050,27.8,14.9,4.5,52.1,0.7,50.1,49.9
CAMBRIDGE - ROBERT F KENNEDY,00490055,30.8,1.3,23.8,44.0,0.0,52.1,47.9
CANTON - CANTON HIGH,00500505,3.3,2.8,0.1,93.7,0.0,46.7,53.3
CANTON - DEAN S LUCE,00500020,6.3,1.1,1.1,91.4,0.0,51.7,48.3
CANTON - JOHN F KENNEDY,00500017,2.2,1.6,1.2,95.0,0.0,47.8,52.2
CANTON - LT PETER M HANSEN,00500012,7.3,2.9,0.9,88.6,0.3,54.4,45.6
CANTON - WM H GALVIN MIDDLE,00500305,3.6,1.9,0.5,94.1,0.0,52.7,47.3
CAPE COD REGION VOC TECH - CAPE COD REGION VOC TECH,08150605,9.7,0.2,4.8,82.8,2.5,66.4,33.6
CARLISLE - CARLISLE SCHOOL,00510025,0.2,7.6,0.5,91.7,0.0,53.6,46.4
CARVER - CARVER HIGH SCHOOL,00520505,3.8,0.7,0.8,93.5,1.2,50.2,49.8
CARVER - GOV JOHN CARVER ELEM,00520010,2.2,1.1,0.9,95.3,0.5,51.8,48.2
CARVER - GOV JOHN CARVER PRIMARY,00520005,3.3,0.3,0.5,96.0,0.0,55.1,44.9
CENTRAL BERKSHIRE - BECKET CONSOLIDATED,06350005,1.5,0.5,0.0,98.1,0.0,51.5,48.5
CENTRAL BERKSHIRE - BERKSHIRE TRAIL ELEM,06350010,0.0,0.0,0.7,99.3,0.0,59.6,40.4
CENTRAL BERKSHIRE - CENTRAL BERKSHIRE ECC,06350003,0.0,0.0,0.0,100.0,0.0,71.4,28.6
CENTRAL BERKSHIRE - CRANEVILLE,06350025,1.4,1.4,0.9,96.4,0.0,50.6,49.4
CENTRAL BERKSHIRE - KITTREDGE,06350035,0.0,0.8,0.0,99.2,0.0,56.7,43.3
CENTRAL BERKSHIRE - NESSACUS MIDDLE,06350305,0.7,0.5,0.7,98.0,0.0,51.2,48.8
CENTRAL BERKSHIRE - WAHCONAH REGIONAL HIGH,06350505,0.7,0.3,0.0,99.0,0.0,48.1,51.9
CHATHAM - CHATHAM ELEMENTARY,00550005,0.3,0.0,1.1,98.2,0.5,51.8,48.2
CHATHAM - CHATHAM HIGH,00550505,2.2,1.1,1.1,95.7,0.0,47.8,52.2
CHELMSFORD - BYAM SCHOOL,00560030,0.5,4.2,0.2,95.1,0.0,53.8,46.2
CHELMSFORD - CHARLES D HARRINGTON,00560025,0.5,4.7,0.5,94.3,0.0,51.4,48.6
CHELMSFORD - CHELMSFORD HIGH,00560505,0.3,3.5,0.5,95.6,0.0,50.4,49.6
CHELMSFORD - COL MOSES PARKER SCHL,00560305,0.4,3.3,0.6,95.7,0.0,52.4,47.6
CHELMSFORD - MCCARTHY MIDDLE SCHOOL,00560310,0.3,4.9,0.1,94.8,0.0,52.5,47.5
CHELMSFORD - SOUTH ROW,00560015,0.2,7.4,1.4,91.1,0.0,51.3,48.7
CHELMSFORD - WESTLANDS ELEMENTARY,00560020,1.4,7.6,2.7,88.3,0.0,50.5,49.5
CHELSEA - CHELSEA EARLY CHILDHOOD,00570003,12.9,9.0,48.3,29.8,0.0,44.4,55.6
CHELSEA - CHELSEA HIGH,00570505,8.2,13.8,64.9,12.8,0.2,48.2,51.8
CHELSEA - MARY C BURKE,00570005,7.7,10.7,44.5,36.5,0.6,53.4,46.6
CHELSEA - PRATTVILLE,00570010,9.6,5.0,30.0,55.4,0.0,50.8,49.2
CHELSEA - SHURTLEFF NORTH,00570015,3.9,7.5,77.9,10.7,0.0,51.6,48.4
CHELSEA - SHURTLEFF SOUTH,00570020,4.3,8.2,73.1,14.2,0.2,54.2,45.8
CHELSEA - WILLIAMS MAIN,00570060,5.3,15.2,70.0,9.3,0.2,47.0,53.0
CHELSEA - WILLIAMS NORTH,00570050,7.7,13.1,69.1,9.9,0.2,51.5,48.5
CHELSEA - WILLIAMS SCHOOL ANNEX,00570065,8.4,10.7,53.5,27.4,0.0,47.8,52.2
CHELSEA - WILLIAMS SOUTH,00570055,7.5,4.1,68.5,20.0,0.0,48.5,51.5
CHESTERFIELD-GOSHEN - CENTER SCHOOL,06320010,1.2,0.0,0.0,98.8,0.0,40.2,59.8
CHESTERFIELD-GOSHEN - DAVENPORT,06320005,0.0,0.0,1.9,98.1,0.0,51.4,48.6
CHICOPEE - BARRY,00610003,3.0,1.3,4.7,91.0,0.0,52.5,47.5
CHICOPEE - BELCHER,00610010,4.8,1.3,9.0,84.7,0.3,54.3,45.7
CHICOPEE - BELLAMY MIDDLE,00610305,2.9,0.7,11.3,84.8,0.3,54.2,45.8
CHICOPEE - BOWE,00610015,3.5,0.6,32.4,63.5,0.0,51.3,48.7
CHICOPEE - BOWIE,00610020,3.2,0.7,1.7,93.8,0.5,52.7,47.3
CHICOPEE - CHAPIN,00610025,5.0,1.7,13.0,80.3,0.0,47.5,52.5
CHICOPEE - CHICOPEE COMPREHENSIVE HS,00610510,1.8,1.2,6.1,90.2,0.7,54.9,45.1
CHICOPEE - CHICOPEE HIGH,00610505,0.8,1.5,7.1,90.6,0.0,48.2,51.8
CHICOPEE - GEN JOHN J STEFANIK,00610090,4.6,0.5,32.5,62.2,0.3,54.6,45.4
CHICOPEE - LAMBERT-LAVOIE,00610040,0.3,0.3,3.8,95.7,0.0,50.9,49.1
CHICOPEE - LITWIN,00610022,1.7,0.0,5.4,92.9,0.0,60.2,39.8
CHICOPEE - SELSER,00610050,3.4,0.5,16.3,79.6,0.2,50.1,49.9
CHICOPEE - STREIBER MEMORIAL SCHOOL,00610065,1.1,1.1,4.2,93.3,0.3,58.1,41.9
CHICOPEE - SZETELA ECC,00610001,1.7,0.9,11.8,85.6,0.0,52.4,47.6
CLARKSBURG - CLARKSBURG ELEMENTARY,00630010,0.5,0.0,0.0,99.5,0.0,52.0,48.0
CLINTON - CLINTON ELEM,00640050,2.7,0.8,14.9,81.6,0.0,52.0,48.0
CLINTON - CLINTON MIDDLE SCHOOL,00640305,2.1,1.1,17.3,79.3,0.2,49.6,50.4
CLINTON - CLINTON SENIOR HIGH,00640505,2.8,1.2,19.1,76.9,0.0,51.2,48.8
CLINTON - PARKHURST,00640035,1.2,0.0,22.5,76.3,0.0,52.7,47.3
COHASSET - COHASSET JR SR HIGH,00650505,4.6,0.0,1.1,94.4,0.0,50.8,49.2
COHASSET - DEER HILL,00650005,1.6,0.7,0.3,97.4,0.0,52.0,48.0
COHASSET - JOSEPH OSGOOD,00650010,2.7,0.2,0.2,96.8,0.0,50.0,50.0
CONCORD - ALCOTT,00670005,2.6,1.2,0.4,95.8,0.0,48.5,51.5
CONCORD - CONCORD MIDDLE,00670305,8.1,2.7,1.6,87.5,0.0,48.2,51.8
CONCORD - THOREAU,00670020,5.2,4.4,0.0,90.4,0.0,46.7,53.3
CONCORD - WILLARD,00670030,4.3,6.1,0.8,88.7,0.0,49.1,50.9
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,9.0,3.0,2.8,85.1,0.0,45.7,54.3
CONWAY - CONWAY GRAMMAR,00680005,1.9,0.9,0.5,96.7,0.0,49.3,50.7
DANVERS - DANVERS ALT HIGH SCHOOL,00710510,0.0,0.0,4.3,95.7,0.0,65.2,34.8
DANVERS - DANVERS HIGH,00710505,0.4,1.3,1.1,97.1,0.1,45.0,55.0
DANVERS - DUNN MIDDLE,00710305,1.5,1.4,0.6,96.3,0.1,47.9,52.1
DANVERS - GREAT OAK,00710015,0.2,0.7,0.9,98.2,0.0,52.8,47.2
DANVERS - HIGHLANDS,00710010,0.0,1.2,0.8,97.9,0.0,53.9,46.1
DANVERS - IVAN G SMITH,00710032,1.7,1.3,1.3,95.7,0.0,45.5,54.5
DANVERS - RIVERSIDE,00710030,1.0,0.0,0.0,98.6,0.5,51.0,49.0
DANVERS - WILLIS E THORPE,00710045,0.2,1.1,0.4,98.3,0.0,46.0,54.0
DARTMOUTH - ANDREW B CUSHMAN,00720010,0.4,2.1,0.8,96.6,0.0,51.9,48.1
DARTMOUTH - DARTMOUTH HIGH,00720505,1.6,1.2,1.0,94.6,1.5,47.9,52.1
DARTMOUTH - DARTMOUTH MIDDLE,00720050,1.6,0.7,0.1,97.7,0.0,51.5,48.5
DARTMOUTH - GEORGE H POTTER,00720030,3.3,1.2,0.7,94.8,0.0,53.2,46.8
DARTMOUTH - JOB S GIDLEY,00720020,1.8,2.3,0.0,95.9,0.0,51.7,48.3
DARTMOUTH - JOSEPH DEMELLO,00720015,1.4,0.6,0.3,97.6,0.0,52.3,47.7
DEDHAM - AVERY,00730010,3.8,0.6,3.3,92.3,0.0,50.9,49.1
DEDHAM - DEDHAM HIGH,00730505,2.5,1.5,2.4,93.2,0.4,49.1,50.9
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,1.9,3.1,3.2,89.5,2.3,50.0,50.0
DEDHAM - EARLY CHILDHOOD CENTER,00730005,0.9,2.1,1.2,95.9,0.0,53.2,46.8
DEDHAM - GREENLODGE,00730025,1.4,0.7,0.7,97.2,0.0,48.3,51.7
DEDHAM - OAKDALE,00730030,1.2,2.1,2.4,94.4,0.0,52.9,47.1
DEDHAM - RIVERDALE,00730045,1.1,2.8,1.1,95.1,0.0,47.9,52.1
DEERFIELD - DEERFIELD ELEM,00740015,0.9,1.4,0.9,96.5,0.2,51.9,48.1
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,2.9,0.6,2.3,94.2,0.0,52.8,47.2
DENNIS-YARMOUTH - EZRA H BAKER,06450005,3.2,1.4,1.7,92.9,0.9,51.0,49.0
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,3.2,1.0,2.9,92.2,0.7,48.9,51.1
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,5.4,0.2,6.5,87.9,0.0,51.5,48.5
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,5.3,0.8,1.8,92.1,0.0,51.2,48.8
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,2.6,0.4,4.8,92.0,0.3,51.8,48.2
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,3.0,1.0,3.0,92.3,0.8,50.1,49.9
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,1.0,0.5,0.3,98.2,0.0,53.1,46.9
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,0.3,0.3,0.3,99.1,0.0,54.8,45.2
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,0.7,0.4,0.0,98.6,0.4,49.1,50.9
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0.5,0.3,0.0,99.1,0.0,51.0,49.0
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0.3,0.1,0.0,99.6,0.0,51.7,48.3
DOUGLAS - DOUGLAS MEMORIAL HIGH,00770505,0.4,0.2,0.0,99.4,0.0,50.0,50.0
DOUGLAS - EAST DOUGLAS ELEMENTARY,00770010,0.0,0.2,0.0,99.8,0.0,54.7,45.3
DOVER - CARYL,00780003,1.0,3.4,0.7,94.9,0.0,44.7,55.3
DOVER - CHICKERING,00780005,0.0,2.0,0.8,97.1,0.0,54.5,45.5
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,4.0,2.5,1.6,91.9,0.0,44.7,55.3
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,2.2,6.1,3.0,88.7,0.0,41.7,58.3
DRACUT - DRACUT MIDDLE,00790035,0.8,3.3,1.1,94.8,0.0,52.1,47.9
DRACUT - DRACUT SENIOR HIGH,00790505,0.7,3.3,1.0,94.9,0.1,48.4,51.6
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0.7,1.7,1.6,96.0,0.0,51.6,48.4
DRACUT - GREENMONT AVENUE,00790030,1.1,2.5,0.8,95.3,0.3,55.4,44.6
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,0.8,2.8,1.5,95.0,0.0,52.9,47.1
DRACUT - PARKER AVENUE,00790025,0.4,2.5,1.7,95.4,0.0,54.2,45.8
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,0.5,0.5,0.2,98.9,0.0,52.5,47.5
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,1.0,1.0,3.9,94.1,0.0,48.2,51.8
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,0.3,0.3,4.9,94.6,0.0,54.0,46.0
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0.3,0.1,0.6,99.0,0.0,50.2,49.8
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0.7,0.7,1.9,96.7,0.0,51.5,48.5
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0.4,0.4,1.0,98.2,0.1,51.0,49.0
DUXBURY - CHANDLER ELEMENTARY,00820006,0.6,1.2,1.0,97.3,0.0,51.7,48.3
DUXBURY - DUXBURY ELEMENTARY,00820009,0.4,1.4,0.4,97.7,0.0,49.5,50.5
DUXBURY - DUXBURY JR/SR HIGH,00820505,0.4,0.5,0.1,98.9,0.1,48.3,51.7
EAST BRIDGEWATER - CENTRAL,00830005,0.9,0.1,0.3,98.7,0.0,51.9,48.1
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,1.7,0.5,1.2,96.4,0.2,48.7,51.3
EAST BRIDGEWATER - EAST BRIDGEWATER MIDDLE,00830405,0.7,0.8,1.4,97.0,0.1,48.1,51.9
EAST LONGMEADOW - BIRCHLAND PARK,00870305,2.4,0.3,0.2,97.1,0.0,50.9,49.1
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,2.5,0.4,0.0,97.1,0.0,51.1,48.9
EAST LONGMEADOW - MAPLESHADE,00870010,3.9,0.3,0.3,95.4,0.0,54.3,45.7
EAST LONGMEADOW - MEADOW BROOK,00870013,1.8,1.0,0.5,96.8,0.0,51.7,48.3
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,1.4,0.7,0.0,98.0,0.0,49.7,50.3
EASTHAM - EASTHAM ELEMENTARY,00850005,1.4,0.6,1.4,96.6,0.0,54.2,45.8
EASTHAMPTON - CENTER SCHOOL,00860005,1.4,2.7,3.6,92.3,0.0,47.3,52.7
EASTHAMPTON - EASTHAMPTON HIGH,00860505,0.6,2.4,1.3,95.7,0.0,51.1,48.9
EASTHAMPTON - MAPLE,00860010,0.0,2.8,1.2,96.0,0.0,51.2,48.8
EASTHAMPTON - NEIL A PEPIN,00860020,0.0,1.7,2.1,96.3,0.0,49.2,50.8
EASTHAMPTON - PARSONS,00860015,0.7,3.5,9.8,84.6,1.4,48.3,51.7
EASTHAMPTON - WHITE BROOK MIDDLE SCHOOL,00860305,0.0,2.5,3.9,93.6,0.0,53.3,46.7
EASTON - CENTER INTERMEDIATE,00880005,4.2,1.3,1.3,93.2,0.0,50.5,49.5
EASTON - EASTON JUNIOR HIGH,00880405,1.9,1.3,0.6,95.7,0.4,51.0,49.0
EASTON - LINCOLN ST INTERMEDIATE,00880305,1.4,1.4,0.0,97.2,0.0,51.6,48.4
EASTON - MOREAU HALL,00880020,3.1,0.7,0.7,95.5,0.0,53.8,46.2
EASTON - NORTH EASTON GRAMMAR,00880010,2.2,1.5,0.4,96.0,0.0,53.3,46.7
EASTON - OLIVER AMES HIGH,00880505,2.6,2.6,0.3,94.3,0.3,48.5,51.5
EASTON - PARKVIEW ELEMENTARY,00880015,2.1,1.3,0.0,96.6,0.0,55.0,45.0
EDGARTOWN - EDGARTOWN ELEMENTARY,00890005,0.7,1.2,1.2,95.2,1.7,51.2,48.8
ERVING - ERVING ELEMENTARY,00910030,0.0,0.0,0.0,100.0,0.0,56.3,43.7
ESSEX - ESSEX ELEMENTARY,00920005,0.0,0.8,0.0,99.2,0.0,44.1,55.9
ESSEX AGR TECH - ESSEX AGR & TECH INST,09130705,1.8,0.7,2.3,95.1,0.2,40.5,59.5
EVERETT - ADAMS ECC,00930003,1.7,1.7,2.5,94.1,0.0,54.2,45.8
EVERETT - ALBERT PARLIN JR HIGH,00930405,5.8,3.9,9.1,81.0,0.1,50.7,49.3
