SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Fall River - Edmond P Talbot Middle,00950305,6.6,8.9,6.5,77.0,1.0,54.2,45.8
Fall River - Fall River Alt,00950330,19.4,0.0,19.4,61.1,0.0,91.7,8.3
Fall River - Fowler Elementary School,00950060,5.5,1.8,1.8,90.8,0.0,54.0,46.0
Fall River - Frank M Silvia,00950067,0.0,1.9,18.5,79.6,0.0,51.0,49.0
Fall River - Harriet T Healy,00950070,7.7,2.1,49.4,40.8,0.0,53.2,46.8
Fall River - Hector L Belisle,00950010,8.9,5.9,14.2,71.0,0.0,54.4,45.6
Fall River - Henry Lord Middle,00950310,5.7,6.6,11.8,75.1,0.7,48.9,51.1
Fall River - Highland,00950075,2.4,2.4,3.0,91.7,0.6,54.4,45.6
Fall River - Hugo A Dubuque,00950050,20.0,4.3,19.3,55.0,1.4,52.1,47.9
Fall River - James Tansey,00950140,2.7,1.5,2.4,93.5,0.0,52.4,47.6
Fall River - John J Doran,00950045,7.4,1.2,5.0,86.0,0.4,51.6,48.4
Fall River - Laurel Lake,00950080,14.4,10.0,15.6,59.2,0.8,52.8,47.2
Fall River - Leontine Lincoln,00950090,10.7,13.2,9.9,65.1,1.1,49.6,50.4
Fall River - Matthew J Kuss Middle,00950320,8.5,5.3,10.7,75.3,0.3,51.2,48.8
Fall River - Morton Middle,00950315,6.8,2.1,4.8,85.5,0.9,49.6,50.4
Fall River - N B Borden,00950012,13.6,1.3,18.8,66.2,0.0,52.6,47.4
Fall River - Osborn Street,00950100,6.6,1.3,5.3,86.1,0.7,52.3,47.7
Fall River - Ralph M Small,00950125,15.8,11.4,11.0,60.8,1.1,47.3,52.7
Fall River - Samuel Watson,00950145,7.6,18.6,3.8,70.0,0.0,54.5,45.5
Fall River - Slade,00950120,15.8,3.2,8.7,72.3,0.0,57.7,42.3
Fall River - Spencer Borden,00950130,6.6,3.7,5.8,83.5,0.4,52.5,47.5
Fall River - Stone,00950135,15.6,1.0,4.2,79.2,0.0,52.1,47.9
Fall River - Susan H Wixon,00950160,6.4,0.9,6.7,85.6,0.3,58.1,41.9
Fall River - The Learning Center,00950110,3.7,7.4,11.1,77.8,0.0,74.1,25.9
Fall River - Westall,00950150,17.9,2.2,13.5,66.4,0.0,53.6,46.4
Fall River - William Connell,00950025,11.0,1.3,14.9,72.1,0.6,48.7,51.3
Fall River - William J Wiley,00950155,19.5,5.0,13.8,59.7,1.9,54.1,45.9
Fall River - William S Greene,00950065,14.9,7.2,17.3,58.7,1.9,56.3,43.8
Falmouth - East Falmouth Elem,00960005,6.6,0.0,1.6,89.9,1.8,50.6,49.4
Falmouth - Falmouth High,00960505,3.0,1.0,1.7,93.4,0.8,48.4,51.6
Falmouth - Lawrence,00960405,2.5,0.5,3.0,92.9,1.1,51.9,48.1
Falmouth - Morse Pond School,00960305,3.2,0.7,2.5,92.9,0.8,48.7,51.3
Falmouth - Mullen-Hall,00960020,1.4,3.7,3.7,89.0,2.1,52.2,47.8
Falmouth - North Falmouth Elem,00960030,2.9,0.2,1.9,94.0,1.0,54.3,45.7
Falmouth - Teaticket,00960015,3.1,1.0,1.8,92.5,1.5,50.3,49.7
Farmington River Reg - Farmington River Elem,06620020,1.1,1.7,1.1,95.5,0.6,53.4,46.6
Fitchburg - Academy Middle School,00970320,4.8,12.7,34.5,47.5,0.5,51.8,48.2
Fitchburg - B F Brown Arts Vision School,00970305,6.7,12.7,23.1,57.2,0.3,46.6,53.4
Fitchburg - Crocker Elementary,00970016,7.1,6.7,37.3,48.4,0.5,51.4,48.6
Fitchburg - Fitchburg High,00970505,8.3,11.5,21.1,58.9,0.3,49.0,51.0
Fitchburg - Goodrich Kindergarten,00970025,8.9,4.9,40.4,45.3,0.5,52.2,47.8
Fitchburg - McKay Campus-FSC,00970030,9.8,12.8,27.6,49.7,0.2,48.7,51.3
Fitchburg - Memorial Intermediate,00970048,6.0,7.8,33.8,51.9,0.4,50.9,49.1
Fitchburg - Reingold Elementary,00970043,7.3,8.3,30.9,53.5,0.0,50.5,49.5
Fitchburg - South Fitchburg ELC,00970055,5.0,22.0,30.0,42.0,1.0,56.0,44.0
Fitchburg - South Street Elementary,00970060,7.0,9.1,39.1,44.7,0.1,53.2,46.8
Florida - Abbott Memorial,00980005,0.0,0.0,0.0,100.0,0.0,52.2,47.8
Four Rivers Charter - Four Rivers Charter School,04130505,0.0,0.0,0.0,0.0,0.0,,
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,3.1,6.7,1.5,88.7,0.0,48.7,51.3
Foxborough - Charles Taylor Elem,00990050,1.0,0.6,1.0,97.4,0.0,54.5,45.5
Foxborough - Foxborough High,00990505,2.8,2.8,1.6,92.7,0.0,46.1,53.9
Foxborough - John J Ahern,00990405,3.1,1.8,1.5,93.6,0.0,50.4,49.6
Foxborough - Mabelle M Burrell,00990015,1.4,0.3,0.0,98.3,0.0,51.0,49.0
Foxborough - Vincent M Igo Elem,00990020,1.6,1.4,0.6,96.2,0.2,53.8,46.2
Framingham - Barbieri Elem,01000035,6.2,1.5,40.4,51.6,0.4,55.1,44.9
Framingham - Blocks Pre-School @ King,01000003,2.3,10.2,21.3,65.3,0.9,54.6,45.4
Framingham - Brophy,01000006,1.9,8.2,28.5,60.4,1.0,48.5,51.5
Framingham - Cameron Middle School,01000302,11.9,6.4,11.9,69.4,0.3,52.3,47.7
Framingham - Charlotte A Dunning,01000007,3.5,17.1,12.6,66.4,0.4,55.8,44.2
Framingham - Framingham H S,01000515,7.4,5.1,11.7,75.5,0.2,48.4,51.6
Framingham - Fuller Middle,01000305,6.1,3.7,24.3,65.7,0.1,51.2,48.8
Framingham - Hemenway,01000015,4.9,7.0,8.3,79.1,0.6,53.7,46.3
Framingham - Juniper Hill,01000020,3.6,4.1,37.6,53.6,1.1,48.1,51.9
Framingham - Mary E Stapleton Elem,01000045,8.5,3.6,7.5,80.0,0.2,49.4,50.6
Framingham - Miriam F McCarthy Sch,01000050,11.3,4.5,20.0,64.0,0.2,51.4,48.6
Framingham - Potter Road,01000039,4.3,2.0,4.3,89.4,0.0,47.9,52.1
Framingham - Walsh Middle,01000310,6.3,6.7,16.3,70.6,0.2,49.3,50.7
Framingham - Woodrow Wilson,01000055,15.9,1.4,19.0,63.6,0.0,51.0,49.0
Framingham Community Charter - Framingham Community Charter School,04180305,4.1,1.0,6.2,88.7,0.0,66.0,34.0
Francis W. Parker Charter - Francis W. Parker Charter School,04780505,1.4,2.6,0.9,95.1,0.0,47.6,52.4
Franklin - Davis Thayer,01010035,0.9,1.7,1.1,96.0,0.3,49.1,50.9
Franklin - Franklin ECDC,01010003,0.7,2.9,0.0,96.4,0.0,55.0,45.0
Franklin - Franklin High,01010505,0.5,2.1,0.5,96.8,0.2,47.3,52.7
Franklin - Helen Keller Elementary,01010012,0.7,1.6,0.2,96.8,0.7,48.0,52.0
Franklin - Horace Mann,01010405,1.2,1.8,0.7,95.8,0.5,53.9,46.1
Franklin - J F Kennedy Memorial,01010013,0.7,1.9,0.4,96.7,0.4,48.9,51.1
Franklin - Jefferson Elementary,01010010,0.4,1.3,0.0,98.0,0.4,50.7,49.3
Franklin - Oak Street Elementary,01010030,0.6,2.3,0.8,95.9,0.4,54.0,46.0
Franklin - Parmenter,01010032,1.9,3.8,1.2,91.9,1.2,54.5,45.5
Franklin - Remington Middle,01010310,1.5,1.7,0.7,94.5,1.5,50.9,49.1
Franklin County - Franklin County Tech,08180605,0.8,1.0,2.0,95.5,0.8,64.6,35.4
Frederick Douglass Charter - Frederick Douglass Charter School,04420050,93.8,0.0,5.2,1.0,0.0,51.0,49.0
Freetown - Freetown Elementary,01020005,1.7,1.0,0.8,96.3,0.2,54.1,45.9
Freetown-Lakeville - Apponequet Regional High,06650505,0.5,0.1,0.6,98.7,0.0,48.6,51.4
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,2.0,0.1,0.2,97.7,0.0,49.9,50.1
Frontier - Frontier Reg,06700505,1.5,2.5,1.3,94.5,0.1,47.9,52.1
Gardner - Elm Street School,01030001,3.8,2.2,7.2,86.2,0.7,53.6,46.4
Gardner - Gardner High,01030505,2.6,2.0,3.7,91.4,0.2,49.4,50.6
Gardner - Gardner Middle School,01030405,2.8,2.4,5.8,88.8,0.1,49.2,50.8
Gardner - Helen Mae Sauter Elem,01030015,5.2,4.0,5.6,84.1,1.2,53.2,46.8
Gardner - Prospect,01030010,5.7,1.9,7.6,84.2,0.6,53.2,46.8
Gardner - Waterford Street,01030020,3.5,2.1,6.8,87.4,0.2,49.7,50.3
Gateway - Blandford Elementary,06720033,0.0,0.0,0.0,100.0,0.0,42.9,57.1
Gateway - Chester Elementary,06720059,0.0,0.8,1.5,97.7,0.0,53.4,46.6
Gateway - Gateway Reg High,06720505,0.0,0.5,0.7,98.6,0.2,48.2,51.8
Gateway - Gateway Reg Middle,06720380,0.0,0.2,1.1,98.0,0.7,48.9,51.1
Gateway - Littleville Elementary School,06720143,0.0,0.0,0.7,98.7,0.7,49.0,51.0
Gateway - Russell Elementary,06720256,1.1,0.5,2.1,96.3,0.0,52.4,47.6
Gateway - Russell H Conwell,06720349,0.0,0.0,0.0,100.0,0.0,46.9,53.1
Georgetown - Georgetown Middle/High,01050505,0.4,1.1,2.6,95.3,0.6,50.9,49.1
Georgetown - Penn Brook,01050010,0.2,1.4,0.2,98.2,0.0,47.6,52.4
Georgetown - Perley Elementary,01050005,0.7,1.5,0.2,97.5,0.0,57.1,42.9
Gill-Montague - Gill Elem,06740005,0.9,3.6,0.9,93.8,0.9,51.8,48.2
Gill-Montague - Great Falls Middle,06740310,2.3,1.1,2.6,93.2,0.8,50.6,49.4
Gill-Montague - Hillcrest,06740015,2.1,0.0,11.6,86.2,0.0,53.4,46.6
Gill-Montague - Montague Center,06740020,0.9,1.7,1.7,94.8,0.9,46.1,53.9
Gill-Montague - Sheffield Elementary,06740050,3.3,1.7,8.6,86.4,0.0,47.8,52.2
Gill-Montague - Turners Fall High,06740505,1.8,1.6,4.1,91.0,1.6,49.2,50.8
Gloucester - Beeman Memorial,01070010,2.3,0.5,0.5,96.8,0.0,48.4,51.6
Gloucester - East Gloucester Elem,01070020,2.2,3.6,0.0,94.2,0.0,54.7,45.3
Gloucester - Gloucester High,01070505,0.6,0.5,3.2,95.6,0.1,51.6,48.4
Gloucester - Milton L Fuller Elem,01070025,1.3,0.9,3.4,94.2,0.1,53.4,46.6
Gloucester - Plum Cove School,01070042,2.5,0.8,0.8,95.8,0.0,52.9,47.1
Gloucester - Ralph B O'Maley Middle,01070305,1.2,0.2,2.8,95.8,0.0,52.2,47.8
Gloucester - Veterans Memorial,01070045,4.6,0.9,7.4,87.1,0.0,50.2,49.8
Gloucester - West Parish,01070050,0.2,1.9,0.5,97.4,0.0,52.7,47.3
Gosnold - Cuttyhunk Elem,01090005,0.0,0.0,0.0,100.0,0.0,0.0,100.0
Grafton - Grafton Elementary,01100200,1.2,2.5,1.0,94.4,0.9,54.0,46.0
Grafton - Grafton Memorial Senior,01100505,0.8,1.4,2.5,94.4,1.0,48.1,51.9
Grafton - Grafton Middle,01100305,0.9,1.5,1.7,95.2,0.7,53.8,46.2
Grafton - North Grafton Elementary,01100025,1.0,5.0,1.5,90.6,2.0,53.5,46.5
Grafton - South Grafton Elementary,01100005,1.3,3.2,2.3,93.2,0.0,54.3,45.7
Granby - East Meadow,01110004,0.3,0.3,0.6,98.7,0.0,50.0,50.0
Granby - Granby Jr Sr High Sch,01110505,0.8,1.0,0.4,97.7,0.0,49.4,50.6
Granby - West St,01110010,2.1,1.2,0.3,96.0,0.3,47.7,52.3
Granville - Granville Village,01120005,0.8,0.8,1.2,97.3,0.0,51.5,48.5
Greater Fall River - Diman Reg Voc Tech High,08210605,0.7,2.1,1.6,95.4,0.2,64.0,36.0
Greater Lawrence RVT - Gr Lawrence Reg Voc Tech,08230605,1.2,1.1,75.5,22.2,0.1,50.8,49.2
Greater Lowell Voc Tec - Gr Lowell Reg Voc Tech,08280605,2.7,10.7,23.8,62.3,0.4,52.1,47.9
Greater New Bedford - Gr New Bedford Voc Tech,08250605,8.8,0.6,8.6,81.4,0.6,55.5,44.5
Greenfield - Federal,01140010,1.9,4.7,9.7,83.4,0.3,54.4,45.6
Greenfield - Four Corners,01140025,2.9,1.2,7.9,86.7,1.2,55.6,44.4
Greenfield - Green River,01140030,0.7,3.4,2.7,93.2,0.0,53.7,46.3
Greenfield - Greenfield High,01140505,1.4,1.2,4.5,92.7,0.2,48.4,51.6
Greenfield - Greenfield Middle,01140305,3.5,1.2,5.6,89.4,0.3,49.1,50.9
Greenfield - Newton School,01140035,3.9,3.9,12.7,79.5,0.0,52.8,47.2
Greenfield - North Parish,01140040,4.0,2.4,11.2,81.6,0.8,54.4,45.6
Groton-Dunstable - Boutwell School,06730001,0.0,1.3,0.0,98.7,0.0,50.6,49.4
Groton-Dunstable - Florence Roche School,06730010,0.2,1.1,0.3,98.5,0.0,55.5,44.5
Groton-Dunstable - Groton Dunstable Regional,06730505,0.7,2.8,0.9,95.5,0.0,49.9,50.1
Groton-Dunstable - Groton/Dun Reg'l Middle,06730305,0.6,3.4,0.5,95.4,0.2,50.5,49.5
Groton-Dunstable - Prescott Elem,06730040,0.4,1.7,0.4,97.5,0.0,56.5,43.5
Groton-Dunstable - Swallow/Union School,06730005,0.0,1.7,0.0,98.1,0.2,51.8,48.2
Hadley - Hadley Elem,01170015,0.8,1.3,2.1,95.8,0.0,51.8,48.2
Hadley - Hopkins Academy,01170505,1.6,4.3,2.0,92.1,0.0,47.4,52.6
Halifax - Halifax Elementary,01180005,1.7,0.7,0.7,96.9,0.0,51.6,48.4
Hamilton-Wenham - Bessie Buker Elementary,06750007,0.7,2.9,0.4,96.0,0.0,49.1,50.9
Hamilton-Wenham - Cutler School,06750010,0.3,2.2,0.8,96.7,0.0,46.5,53.5
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,1.3,1.7,0.8,95.1,1.1,47.1,52.9
Hamilton-Wenham - Miles River Middle,06750310,1.0,2.0,1.2,95.8,0.0,49.2,50.8
Hamilton-Wenham - Winthrop School,06750015,0.8,3.1,0.5,95.7,0.0,56.4,43.6
Hampden-Wilbraham - Green Meadows Elem,06800005,2.9,0.7,0.0,96.1,0.4,55.0,45.0
Hampden-Wilbraham - Memorial Elementary,06800015,1.8,0.9,2.4,94.9,0.0,51.5,48.5
Hampden-Wilbraham - Mile Tree Elementary,06800025,3.0,2.0,2.3,92.8,0.0,52.8,47.3
Hampden-Wilbraham - Minnechaug Reg High,06800505,1.6,2.7,1.0,94.6,0.1,51.6,48.4
Hampden-Wilbraham - Soule Road,06800030,0.8,1.1,0.8,97.3,0.0,50.7,49.3
Hampden-Wilbraham - Stony Hill School,06800050,0.0,0.0,0.6,99.4,0.0,49.6,50.4
Hampden-Wilbraham - Thornton Burgess,06800305,1.0,0.5,0.2,98.0,0.2,48.5,51.5
Hampden-Wilbraham - Wilbraham Middle,06800310,1.7,1.3,1.5,95.6,0.0,50.2,49.8
Hampshire - Hampshire Reg High,06830505,0.4,0.2,0.7,98.6,0.1,46.1,53.9
Hancock - Hancock Elementary,01210005,0.0,0.0,0.0,100.0,0.0,54.4,45.6
Hanover - Cedar Elementary,01220004,0.9,1.2,0.9,97.0,0.0,55.5,44.5
Hanover - Center Elementary,01220005,1.1,1.6,0.0,97.3,0.0,48.3,51.7
Hanover - Hanover High,01220505,0.7,0.9,0.1,98.3,0.0,47.1,52.9
Hanover - Hanover Middle,01220305,0.5,1.3,0.6,97.7,0.0,51.0,49.0
Hanover - Sylvester,01220015,0.4,0.9,0.0,98.7,0.0,50.7,49.3
Harvard - Bromfield,01250505,1.4,3.1,2.4,93.2,0.0,48.6,51.4
Harvard - Harvard Elementary,01250005,0.5,5.4,0.6,93.5,0.0,48.5,51.5
Harwich - Harwich Elementary,01260005,1.9,0.7,0.9,96.2,0.3,54.4,45.6
Harwich - Harwich High,01260505,1.7,1.0,1.7,95.5,0.2,50.1,49.9
Harwich - Harwich Middle,01260305,1.6,0.8,1.4,95.9,0.4,51.3,48.7
Hatfield - Hatfield Elementary,01270005,0.4,0.7,0.4,98.6,0.0,53.6,46.4
Hatfield - Smith Academy,01270505,0.5,1.4,0.0,98.1,0.0,49.1,50.9
Haverhill - Bartlett,01280005,0.0,1.7,11.2,87.1,0.0,56.0,44.0
Haverhill - Bradford Elementary,01280008,1.9,3.0,3.9,91.2,0.0,48.5,51.5
Haverhill - Burnham Elementary,01280010,4.6,2.6,45.0,47.7,0.0,46.4,53.6
Haverhill - Caleb Dustin Hunking,01280035,1.8,2.4,3.8,91.9,0.0,47.7,52.3
Haverhill - Cogswell,01280015,4.9,0.0,8.2,86.9,0.0,59.0,41.0
Haverhill - Consentino,01280100,5.1,1.8,24.8,68.3,0.0,53.0,47.0
Haverhill - Crowell,01280020,2.3,0.0,5.3,92.5,0.0,57.1,42.9
Haverhill - Dr Paul Nettle,01280050,3.2,0.8,23.8,72.3,0.0,50.1,49.9
Haverhill - Golden Hill,01280026,3.8,1.0,22.7,72.5,0.0,52.8,47.2
Haverhill - Greenleaf,01280027,3.2,1.2,7.6,88.0,0.0,54.4,45.6
Haverhill - Haverhill Alternative School,01280033,9.3,0.0,23.3,67.4,0.0,69.8,30.2
Haverhill - Haverhill High,01280505,3.0,1.4,15.3,80.4,0.1,49.1,50.9
Haverhill - John G Whittier,01280085,3.4,0.7,13.3,82.6,0.0,51.2,48.8
Haverhill - Knipe,01280040,0.0,9.1,0.0,90.9,0.0,49.1,50.9
Haverhill - Moody,01280045,2.6,1.6,12.2,83.1,0.5,55.0,45.0
Haverhill - Pentucket Lake Elem,01280054,2.7,0.7,15.1,81.5,0.0,56.5,43.5
Haverhill - Silver Hill,01280067,3.5,3.7,19.4,73.3,0.2,50.2,49.8
Haverhill - TEACH,01280073,3.6,0.0,10.7,85.7,0.0,75.0,25.0
Haverhill - Tilton,01280075,2.6,2.0,11.1,84.3,0.0,55.2,44.8
Haverhill - Walnut Square,01280080,1.6,0.5,3.8,94.1,0.0,48.1,51.9
Hawlemont - Hawlemont Reg,06850005,1.6,0.8,2.4,94.3,0.8,54.5,45.5
Health Careers Academy HMCS - Health Careers Academy HMCS School,04520505,82.3,2.2,12.7,2.8,0.0,21.0,79.0
Hilltown Cooperative Charter - Hilltown Cooperative Charter School,04500105,0.7,0.7,0.0,97.1,1.4,52.5,47.5
Hingham - Hingham High,01310505,0.3,1.8,1.3,96.5,0.1,50.4,49.6
Hingham - Hingham Middle School,01310410,1.4,1.8,1.5,95.3,0.0,48.1,51.9
Hingham - Plymouth River,01310019,0.3,0.9,1.4,97.1,0.3,52.6,47.4
Hingham - South Elem,01310020,1.5,2.6,1.0,94.9,0.0,49.4,50.6
Hingham - Wm L Foster Elem,01310010,2.5,2.5,0.9,94.1,0.0,55.7,44.3
Holbrook - Holbrook Jr Sr High,01330505,7.6,1.8,4.0,86.4,0.2,48.3,51.7
Holbrook - John F Kennedy,01330018,9.6,4.2,3.8,82.1,0.2,56.3,43.8
Holbrook - South,01330025,8.3,3.9,4.4,83.2,0.3,51.6,48.4
Holland - Holland Elementary,01350005,0.4,0.7,2.2,94.1,2.6,55.2,44.8
Holliston - Holliston High,01360505,1.3,2.1,1.7,94.9,0.0,48.9,51.1
Holliston - Miller School,01360007,1.6,1.6,1.7,94.8,0.3,55.4,44.6
Holliston - Placentino Elementary,01360010,0.5,1.4,0.8,97.4,0.0,51.3,48.7
Holliston - Robert H. Adams Middle School,01360305,0.7,1.1,1.2,96.8,0.3,49.6,50.4
Holyoke - Dr Wm R Peck Middle,01370310,4.5,0.8,71.8,22.9,0.0,50.6,49.4
Holyoke - E N White Elem,01370045,4.2,1.2,72.1,22.4,0.0,52.1,47.9
Holyoke - Holyoke Alternative Program,01370520,7.0,0.0,88.4,4.7,0.0,79.1,20.9
Holyoke - Holyoke High,01370505,4.9,1.0,50.4,43.4,0.2,47.9,52.1
Holyoke - John J Lynch Middle,01370315,3.4,0.8,72.1,23.7,0.0,51.1,48.9
Holyoke - Joseph Metcalf Preschool,01370003,1.7,2.8,53.7,41.8,0.0,54.2,45.8
Holyoke - Kelly Elem,01370040,3.5,0.8,82.3,13.4,0.0,54.8,45.2
Holyoke - Lawrence Elem,01370010,3.2,0.5,81.7,14.6,0.0,52.0,48.0
Holyoke - Lt Clayre Sullivan Elem,01370055,2.6,0.9,72.1,24.2,0.2,53.4,46.6
Holyoke - Lt Elmer J McMahon Elem,01370015,4.1,1.4,69.5,25.0,0.0,51.2,48.8
Holyoke - Magnet Middle For Arts,01370305,4.2,1.1,81.7,13.0,0.0,53.5,46.5
Holyoke - Maurice A Donahue Elem,01370060,3.1,1.1,77.4,18.5,0.0,54.9,45.1
Holyoke - Morgan Elem,01370025,2.3,0.2,77.0,20.5,0.0,50.7,49.3
Holyoke - Wm J Dean Voc Tech High,01370605,1.8,0.1,84.7,13.4,0.0,54.8,45.2
Hopedale - Hopedale Jr Sr High,01380505,1.2,1.4,0.9,96.5,0.0,47.9,52.1
Hopedale - Memorial,01380010,1.6,2.7,2.2,93.3,0.3,49.5,50.5
Hopkinton - Center,01390005,0.2,2.5,0.2,97.1,0.0,50.8,49.2
Hopkinton - Elmwood,01390010,0.4,0.7,0.4,98.5,0.0,50.2,49.8
Hopkinton - Hopkins Elementary School,01390015,0.2,1.8,0.9,97.1,0.0,53.4,46.6
Hopkinton - Hopkinton High,01390505,1.3,3.0,0.6,94.9,0.3,51.9,48.1
Hopkinton - Hopkinton Middle School,01390305,1.1,2.7,0.9,95.3,0.0,48.6,51.4
Hopkinton - Hopkinton Pre-School,01390003,0.0,0.0,0.0,0.0,0.0,,
Hudson - C A Farley,01410030,1.3,1.3,6.0,90.1,1.3,56.5,43.5
Hudson - C R Hubert,01410011,0.5,2.2,1.1,95.7,0.5,51.1,48.9
Hudson - Forest Avenue Elementary,01410015,3.1,3.4,1.2,91.8,0.5,55.6,44.4
Hudson - Hudson High,01410505,1.2,0.7,1.8,96.0,0.2,48.9,51.1
Hudson - John F Kennedy,01410410,1.4,0.9,3.6,94.1,0.0,53.8,46.2
Hudson - Mulready Elementary,01410007,0.7,1.8,3.5,93.6,0.4,58.3,41.7
Hull - Hull High,01420505,1.0,1.2,1.0,96.0,0.7,50.6,49.4
Hull - Lillian M Jacobs,01420015,1.2,0.8,1.7,94.6,1.7,54.7,45.3
Hull - Memorial Middle,01420305,2.4,0.6,1.2,95.6,0.3,50.3,49.7
Ipswich - Ipswich High,01440505,0.5,1.4,0.5,97.2,0.3,49.0,51.0
Ipswich - Ipswich Middle School,01440305,1.3,1.5,0.8,96.2,0.2,49.1,50.9
Ipswich - Paul F Doyon Memorial,01440007,1.7,1.7,1.5,95.1,0.0,48.3,51.7
Ipswich - Winthrop,01440015,1.6,2.6,1.2,94.3,0.2,50.8,49.2
King Philip - King Philip Reg High,06900505,0.7,1.9,0.6,96.6,0.1,47.3,52.7
King Philip - King Philip Reg Sch North,06900510,0.7,0.9,0.4,98.0,0.0,49.7,50.3
Kingston - Kingston Elementary,01450005,0.6,1.1,0.0,98.3,0.0,51.5,48.5
Kingston - Kingston Intermediate,01450020,2.2,0.4,0.4,97.0,0.0,53.0,47.0
Lakeville - Assawompset,01460005,1.2,0.1,0.0,98.6,0.0,50.8,49.2
Lanesborough - Lanesborough Elementary,01480005,2.3,2.9,0.3,94.5,0.0,50.5,49.5
Lawrence - Alexander B Bruce,01490015,2.3,3.6,84.1,10.0,0.0,52.4,47.6
Lawrence - Arlington,01490007,1.8,0.1,94.4,3.6,0.1,50.1,49.9
Lawrence - Charles S Storrow,01490070,2.3,2.3,73.4,22.0,0.0,52.0,48.0
Lawrence - Edward F. Parthum,01490053,4.3,1.2,77.7,16.7,0.0,49.1,50.9
Lawrence - Emily G Wetherbee,01490080,3.3,8.8,68.4,19.6,0.0,50.9,49.1
Lawrence - Francis M Leahy,01490040,1.2,0.4,95.4,2.9,0.0,49.1,50.9
Lawrence - General Donovan,01490005,1.5,0.0,94.1,4.4,0.0,54.1,45.9
Lawrence - Gerard A. Guilmette,01490022,1.1,2.7,89.5,6.7,0.0,53.3,46.7
Lawrence - Haverhill St School,01490019,0.8,0.0,96.0,3.2,0.0,62.1,37.9
Lawrence - Henry K Oliver,01490050,2.7,0.0,89.5,7.8,0.0,47.6,52.4
Lawrence - James F Hennessey,01490020,1.5,1.7,86.3,10.5,0.0,52.8,47.2
Lawrence - James F Leonard,01490045,3.7,1.1,93.7,1.5,0.0,54.5,45.5
Lawrence - John Breen School,01490003,1.3,6.7,66.7,25.3,0.0,46.8,53.2
Lawrence - John K Tarbox,01490075,3.6,0.4,92.4,3.6,0.0,50.6,49.4
Lawrence - John R Rollins,01490055,6.0,0.0,71.8,22.2,0.0,86.3,13.7
Lawrence - Lawlor ECC,01490002,0.9,0.0,89.2,9.9,0.0,54.1,45.9
Lawrence - Lawrence High,01490505,2.6,4.8,87.2,5.4,0.0,47.6,52.4
Lawrence - Robert Frost,01490018,2.6,3.8,67.7,25.8,0.1,51.9,48.1
Lawrence - Saunders School,01490006,5.9,5.2,62.2,26.7,0.0,48.1,51.9
Lawrence - South Lawrence East Sch,01490065,1.7,6.1,79.9,12.4,0.0,52.4,47.6
Lawrence Family Development Charter - Lawrence Family Development Charter School,04540205,0.0,0.6,99.4,0.0,0.0,46.7,53.3
Lee - Lee Elementary,01500025,1.5,1.5,8.7,87.6,0.7,49.5,50.5
Lee - Lee Middle/High School,01500505,0.4,1.6,5.2,91.1,1.6,57.1,42.9
Leicester - Leicester High,01510505,0.8,1.9,1.6,95.7,0.0,47.9,52.1
Leicester - Leicester Memorial Elem,01510005,1.3,1.8,2.7,93.3,0.9,52.9,47.1
Leicester - Leicester Middle,01510015,0.8,1.4,2.3,95.1,0.4,52.9,47.1
Leicester - Leicester Primary School,01510010,2.6,1.4,2.6,93.1,0.2,51.6,48.4
Lenox - Lenox Memorial High,01520505,0.2,1.8,2.4,95.6,0.0,48.0,52.0
Lenox - Morris,01520015,0.8,1.4,3.3,94.6,0.0,52.3,47.7
Leominster - Bennett,01530003,3.5,4.0,22.0,70.0,0.4,60.8,39.2
Leominster - Fall Brook,01530007,5.0,2.1,29.6,63.2,0.1,51.6,48.4
Leominster - Johnny Appleseed,01530025,6.4,4.8,17.7,70.6,0.5,53.2,46.8
Leominster - Leominster Ctr Tech Educ,01530605,3.5,2.3,21.9,72.3,0.0,67.0,33.0
Leominster - Leominster Senior High,01530505,4.5,4.1,13.9,77.4,0.1,44.2,55.8
Leominster - Northwest,01530030,4.3,6.1,19.1,70.0,0.5,50.4,49.6
Leominster - Priest Street,01530040,7.2,5.2,19.2,68.0,0.4,51.2,48.8
Leominster - Samoset School,01530045,2.8,2.8,24.3,70.0,0.1,52.1,47.9
Leominster - Sky View Middle School,01530320,0.0,0.0,0.0,0.0,0.0,,
Leominster - Southeast Middle School,01530050,4.2,5.3,16.8,72.4,1.3,50.4,49.6
Leverett - Leverett Elementary,01540005,2.9,5.0,4.3,87.1,0.7,49.3,50.7
Lexington - Bowman,01550008,8.2,20.6,2.8,68.5,0.0,48.1,51.9
Lexington - Bridge,01550006,5.1,17.8,1.0,75.9,0.2,46.7,53.3
Lexington - Fiske,01550015,4.1,14.7,1.7,79.6,0.0,56.0,44.0
Lexington - Harrington,01550030,4.8,21.9,2.5,70.5,0.2,53.5,46.5
Lexington - Jonas Clarke Middle,01550305,4.3,15.4,2.8,77.4,0.1,52.7,47.3
Lexington - Joseph Estabrook,01550010,5.2,20.0,1.7,73.1,0.0,47.2,52.8
Lexington - Lexington High,01550505,4.5,16.4,1.3,77.6,0.1,51.7,48.3
