SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Braintree - Braintree High,00400505,3.6,3.0,1.0,92.3,0.1,50.1,49.9
Braintree - Donald Ross,00400050,0.8,4.7,0.8,93.7,,54.7,45.3
Braintree - East Middle School,00400305,3.6,2.0,1.8,92.6,,55.3,44.7
Braintree - Highlands,00400015,0.7,3.9,0.7,94.7,,52.3,47.7
Braintree - Hollis,00400005,6.2,2.8,1.8,89.2,,55.4,44.6
Braintree - Liberty,00400025,1.1,1.3,1.1,96.5,,47.3,52.7
Braintree - Mary E Flaherty School,00400020,4.5,3.3,0.3,91.9,,53.5,46.5
Braintree - Monatiquot,00400030,,,,,,0.0,0.0
Braintree - South Middle School,00400310,0.4,4.4,0.8,94.4,,49.0,51.0
Brewster - Eddy Elementary,00410010,2.4,0.9,0.3,96.4,,50.3,49.7
Brewster - Stony Brook Elementary,00410005,1.4,0.9,1.4,96.4,,51.9,48.1
Bridgewater-Raynham - Bridgewater Elem,06250045,1.3,0.9,1.4,96.4,,51.1,48.9
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,1.3,0.2,0.1,98.3,,50.4,49.6
Bridgewater-Raynham - Burnell Campus School,06250005,3.1,2.1,0.3,94.1,0.5,48.7,51.3
Bridgewater-Raynham - Dr E J Laliberte J H,06250305,,,,,,0.0,0.0
Bridgewater-Raynham - Lillie B Merrill,06250020,2.7,0.6,0.6,96.1,,50.2,49.8
Bridgewater-Raynham - North,06250025,,,,,,0.0,0.0
Bridgewater-Raynham - South,06250030,,,,,,0.0,0.0
Bridgewater-Raynham - William J Sullivan,06250035,,,,,,0.0,0.0
Bridgewater-Raynham - Williams Middle,06250310,1.6,0.9,0.3,97.2,,52.4,47.6
Brimfield - Brimfield Elementary,00430005,0.8,,0.8,98.3,,55.2,44.8
Bristol County Agr - Bristol County Agr High,09100705,0.5,0.3,2.8,96.0,0.5,39.4,60.6
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,2.2,0.1,3.1,93.4,1.2,60.2,39.8
Brockton - Ashfield,00440004,31.3,2.1,15.4,51.1,,54.7,45.3
Brockton - B B Russell,00440080,47.2,0.3,18.8,32.6,1.0,51.0,49.0
Brockton - Belmont Street Elementary,00440006,54.4,3.0,9.4,33.0,0.2,52.8,47.2
Brockton - Brockton High,00440505,40.4,3.8,11.0,44.3,0.5,50.2,49.8
Brockton - Brookfield,00440010,29.6,1.6,11.4,55.7,1.7,55.5,44.5
Brockton - Downey,00440110,30.6,2.1,9.5,57.4,0.4,50.0,50.0
Brockton - Dr W Arnone Comm Sch,00440001,30.9,1.5,43.4,24.1,0.1,48.6,51.4
Brockton - East Junior High,00440405,44.4,1.4,12.8,41.0,0.3,50.0,50.0
Brockton - Edgar B Davis,00440023,47.0,1.3,11.6,38.0,2.1,49.2,50.8
Brockton - Eldon B. Keith Center,00440095,30.1,5.3,8.9,53.5,2.1,55.0,45.0
Brockton - Franklin,00440030,27.8,3.8,6.2,59.5,2.7,53.6,46.4
Brockton - Gilmore,00440035,55.5,0.4,6.3,37.7,,49.8,50.2
Brockton - Goddard,00440015,28.1,6.6,13.6,50.0,1.7,47.1,52.9
Brockton - Hancock,00440045,30.4,8.9,4.1,55.9,0.7,52.2,47.8
Brockton - Howard Center,00440050,15.2,1.0,5.1,78.8,,64.6,35.4
Brockton - Huntington,00440055,42.7,3.1,14.4,39.4,0.4,49.2,50.8
Brockton - Ithaka/Lincoln,00440400,35.1,,10.5,52.6,1.8,78.9,21.1
Brockton - John F Kennedy,00440017,27.3,7.5,2.6,62.5,,51.4,48.6
Brockton - Joseph F Plouffe Elem,00440120,43.1,1.6,15.1,39.0,1.3,56.2,43.8
Brockton - North Junior High,00440410,37.0,3.0,12.2,47.4,0.4,50.4,49.6
Brockton - Oscar F Raymond,00440078,48.4,3.7,7.9,38.8,1.2,53.0,47.0
Brockton - South Junior High,00440415,36.0,2.6,10.7,50.5,0.2,52.4,47.6
Brockton - West Junior High,00440420,37.1,4.7,8.1,49.8,0.3,50.5,49.5
Brockton - Whitman,00440100,34.2,2.3,10.6,52.2,0.7,54.2,45.8
Brookfield - Brookfield Elementary,00450005,0.6,,2.3,97.2,,50.7,49.3
Brookline - Brookline High,00460505,12.5,13.7,3.9,69.7,0.2,50.1,49.9
Brookline - Edith C Baker,00460005,8.0,16.4,3.2,72.4,,48.9,51.1
Brookline - Edward Devotion,00460015,11.7,11.5,6.6,70.1,,52.2,47.8
Brookline - Heath,00460025,9.7,13.0,2.3,75.1,,47.8,52.2
Brookline - John D Runkle,00460045,8.1,11.0,13.6,67.3,,51.2,48.8
Brookline - Lawrence,00460030,12.0,29.6,3.9,54.3,0.2,50.2,49.8
Brookline - Michael Driscoll,00460020,7.5,12.5,3.3,76.7,,47.4,52.6
Brookline - Pierce,00460040,10.0,23.9,4.0,62.2,,51.1,48.9
Brookline - William H Lincoln,00460035,14.2,14.8,5.8,64.9,0.2,52.4,47.6
Burlington - Burlington High,00480505,1.5,7.9,0.2,90.3,,46.8,53.2
Burlington - Fox Hill,00480007,1.6,8.2,0.8,89.4,,51.6,48.4
Burlington - Francis Wyman Elem,00480035,2.5,12.1,1.5,83.3,0.6,51.5,48.5
Burlington - Marshall Simonds Middle,00480303,1.5,8.1,1.0,89.3,0.1,52.2,47.8
Burlington - Memorial,00480015,1.5,7.7,2.2,88.6,,53.1,46.9
Burlington - Pine Glen Elementary,00480020,2.6,8.4,,89.0,,56.4,43.6
Cambridge - Cambridge Rindge and Latin,00490506,37.4,7.6,14.2,40.4,0.3,52.0,48.0
Cambridge - Cambridgeport,00490007,31.3,7.7,11.0,49.2,0.8,51.2,48.8
Cambridge - Charles G Harrington,00490025,,,,,,0.0,0.0
Cambridge - Fletcher,00490015,,,,,,0.0,0.0
Cambridge - Graham and Parks,00490080,41.6,6.4,6.6,44.3,1.1,50.7,49.3
Cambridge - Haggerty,00490020,37.9,9.1,6.3,45.5,1.2,49.4,50.6
Cambridge - John M Tobin,00490065,44.0,10.1,9.2,36.4,0.3,52.0,48.0
Cambridge - Kennedy-Longfellow,00490040,20.1,8.9,31.9,38.7,0.4,54.8,45.2
Cambridge - King,00490030,32.7,27.8,8.1,31.0,0.4,51.1,48.9
Cambridge - King Open,00490035,30.7,12.8,7.5,48.4,0.6,49.6,50.4
Cambridge - M E Fitzgerald,00490010,,,,,,0.0,0.0
Cambridge - Maria L. Baldwin,00490005,28.1,17.8,8.2,44.7,1.2,51.7,48.3
Cambridge - Maynard,00490060,,,,,,0.0,0.0
Cambridge - Morse,00490045,26.4,23.6,6.9,43.1,,48.9,51.1
Cambridge - Peabody,00490050,21.0,23.3,5.4,49.5,0.7,50.0,50.0
Cambridge - Robert F Kennedy,00490055,,,,,,0.0,0.0
Canton - Canton High,00500505,2.8,3.7,1.7,90.9,0.9,49.1,50.9
Canton - Dean S Luce,00500020,7.1,1.4,2.2,89.4,,51.6,48.4
Canton - John F Kennedy,00500017,2.3,3.5,2.7,91.5,,47.7,52.3
Canton - Lt Peter M Hansen,00500012,5.3,3.8,1.7,89.2,,52.6,47.4
Canton - Wm H Galvin Middle,00500305,4.7,4.1,0.6,90.6,,52.7,47.3
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,0.6,0.6,,98.2,0.6,46.3,53.7
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,8.9,0.2,4.3,85.0,1.7,68.0,32.0
Carlisle - Carlisle School,00510025,,5.4,0.4,94.2,,51.8,48.2
Carver - Carver High School,00520505,2.7,0.7,1.1,95.4,0.2,48.1,51.9
Carver - Carver Middle,00520305,3.9,0.4,2.6,92.8,0.4,52.7,47.3
Carver - Gov John Carver Elem,00520010,2.4,0.2,1.4,95.1,1.0,55.9,44.1
Carver - Gov John Carver Primary,00520005,4.6,0.2,,95.2,,48.9,51.1
Central Berkshire - Becket Washington School,06350005,1.6,2.1,,96.3,,43.5,56.5
Central Berkshire - Berkshire Trail Elem,06350010,,,2.8,97.2,,48.3,51.7
Central Berkshire - Central Berkshire ECC,06350003,,,,,,0.0,0.0
Central Berkshire - Craneville,06350025,1.8,1.6,1.4,95.3,,55.8,44.2
Central Berkshire - Kittredge,06350035,,0.4,,99.2,0.4,52.7,47.3
Central Berkshire - Nessacus Regional Middle School,06350305,1.0,0.6,0.2,98.2,,54.3,45.7
Central Berkshire - Wahconah Regional High,06350505,0.5,0.9,0.7,97.8,,49.0,51.0
Chatham - Chatham Elementary,00550005,0.4,,0.4,99.2,,50.2,49.8
Chatham - Chatham High,00550505,1.0,0.5,1.5,97.1,,51.0,49.0
Chatham - Chatham Middle School,00550305,1.7,1.7,2.5,94.1,,54.9,45.1
Chelmsford - Byam School,00560030,0.7,5.4,0.3,93.6,,55.6,44.4
Chelmsford - Charles D Harrington,00560025,0.2,6.0,0.2,93.7,,48.8,51.2
Chelmsford - Chelmsford High,00560505,0.4,4.6,0.6,94.5,,51.4,48.6
Chelmsford - Col Moses Parker Schl,00560305,1.1,6.6,1.3,90.9,0.1,51.1,48.9
Chelmsford - McCarthy Middle School,00560310,0.8,6.3,0.8,91.9,0.2,54.7,45.3
Chelmsford - South Row,00560015,1.5,6.4,0.7,91.4,,48.2,51.8
Chelmsford - Westlands Elementary,00560020,1.7,5.6,1.0,91.7,,52.1,47.9
Chelsea - Chelsea High,00570505,8.5,10.9,63.7,17.0,,49.3,50.7
Chelsea - Clark Avenue School,00570050,8.5,7.6,62.3,21.2,0.4,51.0,49.0
Chelsea - Edgar A Hooks Elem,00570030,10.6,2.8,72.9,13.2,0.4,53.5,46.5
Chelsea - Frank M Sokolowski Elem,00570040,7.8,10.1,65.7,16.3,0.2,50.1,49.9
Chelsea - George D Kelly Elem,00570035,4.7,2.8,73.5,18.8,0.2,52.1,47.9
Chelsea - Shurtleff Early Childhood,00570003,9.8,5.8,66.2,18.0,0.2,51.5,48.5
Chelsea - Tudor Hill School,00570510,5.0,,85.0,10.0,,80.0,20.0
Chelsea - William A Berkowitz Elem,00570025,11.7,11.2,58.6,18.3,0.2,49.9,50.1
Chelsea - Williams North Middle,00570305,,,,,,0.0,0.0
Chelsea - Williams South Middle,00570310,,,,,,0.0,0.0
Chesterfield-Goshen - New Hingham Regional Elem,06320025,,,,100.0,,48.1,51.9
Chicopee - Barry,00610003,3.5,2.0,7.3,86.6,0.5,45.8,54.2
Chicopee - Belcher,00610010,4.0,1.7,12.1,82.1,,49.1,50.9
Chicopee - Bellamy Middle,00610305,3.7,0.9,19.1,76.3,,51.2,48.8
Chicopee - Bowe,00610015,8.0,1.3,33.8,56.9,,55.6,44.4
Chicopee - Bowie,00610020,5.5,0.5,2.3,91.7,,52.0,48.0
Chicopee - Chapin,00610025,,,,,,0.0,0.0
Chicopee - Chapin Alternative School,00610021,5.6,,12.7,81.7,,63.4,36.6
Chicopee - Chicopee Comprehensive HS,00610510,2.6,1.8,7.6,87.4,0.5,55.5,44.5
Chicopee - Chicopee High,00610505,1.6,1.1,11.6,85.7,0.1,47.8,52.2
Chicopee - Fairview Middle,00610310,2.7,1.3,10.5,85.5,,49.4,50.6
Chicopee - Gen John J Stefanik,00610090,6.7,1.4,51.4,40.4,,50.2,49.8
Chicopee - Lambert-Lavoie,00610040,1.6,0.3,8.4,89.1,0.6,51.9,48.1
Chicopee - Litwin,00610022,0.5,2.4,9.7,87.4,,59.2,40.8
Chicopee - Selser,00610050,3.6,1.3,25.4,69.6,,52.8,47.2
Chicopee - Streiber Memorial School,00610065,1.7,3.0,4.4,90.5,0.3,54.4,45.6
Chicopee - Szetela ECC,00610001,2.4,0.4,12.5,84.7,,57.6,42.4
City On A Hill Charter - City On A Hill Charter School,04370505,66.3,4.2,9.5,18.9,1.1,44.7,55.3
Clarksburg - Clarksburg Elementary,00630010,0.9,,,99.1,,54.2,45.8
Clinton - Clinton Elementary,00640050,2.8,0.6,17.5,79.1,,55.3,44.7
Clinton - Clinton Middle School,00640305,2.5,0.8,20.2,76.5,0.1,52.2,47.8
Clinton - Clinton Senior High,00640505,3.0,0.6,22.1,74.1,0.2,49.3,50.7
Clinton - Parkhurst,00640035,,,,,,0.0,0.0
Cohasset - Cohasset Middle/High School,00650505,4.0,0.2,0.8,94.9,,53.3,46.7
Cohasset - Deer Hill,00650005,2.8,,1.5,95.7,,51.4,48.6
Cohasset - Joseph Osgood,00650010,2.8,0.7,,96.6,,52.0,48.0
Community Day Charter - Community Day Charter School,04400205,5.0,,69.7,25.2,,50.5,49.5
Concord - Alcott,00670005,8.2,2.5,0.6,88.7,,47.2,52.8
Concord - Concord Middle,00670305,5.4,2.4,1.1,91.1,,46.3,53.7
Concord - Thoreau,00670020,3.0,3.4,1.5,92.1,,49.5,50.5
Concord - Willard,00670030,5.5,4.8,1.3,88.5,,43.4,56.6
Concord-Carlisle - Concord Carlisle High,06400505,6.6,5.5,2.5,85.3,0.1,49.9,50.1
Conway - Conway Grammar,00680005,1.5,2.1,1.0,95.4,,51.5,48.5
Danvers - Danvers High,00710505,0.9,1.7,0.4,97.0,,42.9,57.1
Danvers - Dunn Middle,00710305,0.3,1.4,1.0,97.0,0.2,48.3,51.7
Danvers - Great Oak,00710015,,0.8,0.8,98.4,,49.9,50.1
Danvers - Highlands,00710010,0.6,0.9,0.3,98.2,,46.3,53.7
Danvers - Ivan G Smith,00710032,1.2,0.9,,97.9,,50.5,49.5
Danvers - Riverside,00710030,0.9,1.7,,97.4,,49.0,51.0
Danvers - Willis E Thorpe,00710045,0.2,0.5,1.0,98.0,0.2,49.1,50.9
Dartmouth - Andrew B Cushman,00720010,1.2,3.9,2.3,92.2,0.4,46.7,53.3
Dartmouth - Dartmouth High,00720505,1.4,1.4,0.1,96.9,0.3,48.9,51.1
Dartmouth - Dartmouth Middle,00720050,1.3,0.8,0.8,97.1,0.1,52.5,47.5
Dartmouth - George H Potter,00720030,2.2,1.0,0.2,96.6,,49.1,50.9
Dartmouth - Job S Gidley,00720020,2.9,1.0,0.2,95.9,,52.2,47.8
Dartmouth - Joseph Demello,00720015,2.3,0.7,,97.0,,53.2,46.8
Dedham - Avery,00730010,6.6,2.5,6.0,85.0,,46.7,53.3
Dedham - Dedham High,00730505,1.6,2.2,4.1,90.8,1.3,48.5,51.5
Dedham - Dedham Middle School,00730305,1.5,2.4,3.7,91.4,1.1,50.6,49.4
Dedham - Early Childhood Center,00730005,1.6,3.8,1.3,93.4,,55.7,44.3
Dedham - Greenlodge,00730025,1.4,0.7,0.3,96.9,0.7,52.9,47.1
Dedham - Oakdale,00730030,1.6,0.5,1.1,96.8,,45.3,54.7
Dedham - Riverdale,00730045,2.8,3.5,3.1,90.7,,52.2,47.8
Deerfield - Deerfield Elem,00740015,0.4,0.7,2.6,96.3,,53.1,46.9
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,2.9,0.3,4.2,92.5,0.1,48.4,51.6
Dennis-Yarmouth - Ezra H Baker,06450005,3.8,0.2,4.5,90.7,0.7,50.6,49.4
Dennis-Yarmouth - John Simpkins,06450010,4.0,0.4,5.6,89.5,0.4,51.6,48.4
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,5.1,1.2,5.9,87.9,,53.9,46.1
Dennis-Yarmouth - Marguerite E Small Elem,06450015,6.2,2.1,7.1,84.6,,57.2,42.8
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,4.2,0.5,4.4,90.5,0.5,52.9,47.1
Dennis-Yarmouth - N H Wixon Middle,06450310,2.7,0.8,3.9,92.4,0.3,50.3,49.7
Dennis-Yarmouth - Station Avenue Elem,06450025,4.1,1.2,3.0,91.7,,50.7,49.3
Dighton-Rehoboth - Dighton Elementary,06500005,0.2,1.7,0.4,97.6,,51.4,48.6
Dighton-Rehoboth - Dighton Middle School,06500305,2.6,0.5,,96.9,,53.7,46.3
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,1.2,0.4,0.3,98.1,,51.3,48.7
Dighton-Rehoboth - Dorothy L Beckwith,06500310,1.3,0.3,,98.4,,52.0,48.0
Dighton-Rehoboth - Palmer River,06500010,0.5,1.0,0.5,97.8,0.1,52.0,48.0
Douglas - Douglas Early Childhood,00770003,1.0,,0.5,98.5,,54.0,46.0
Douglas - Douglas Elementary,00770010,0.9,0.2,,98.9,,55.6,44.4
Douglas - Douglas High School,00770505,0.9,1.0,0.7,97.4,,48.9,51.1
Dover - Caryl,00780003,,,,,,0.0,0.0
Dover - Chickering,00780005,0.7,2.2,0.7,95.9,0.4,47.2,52.8
Dover-Sherborn - Dover-Sherborn Reg High,06550505,2.5,4.3,1.6,91.2,0.4,45.2,54.8
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,2.3,2.7,0.9,94.1,,49.4,50.6
Dracut - Brookside Elementary,00790035,1.2,3.5,1.2,94.1,,54.3,45.7
Dracut - Dracut Senior High,00790505,0.4,3.9,1.7,94.0,,49.6,50.4
Dracut - George H Englesby Jr High,00790405,,,,,,0.0,0.0
Dracut - Greenmont Avenue,00790030,0.8,1.8,1.0,96.5,,45.6,54.4
Dracut - Joseph A Campbell Elem,00790020,1.8,2.4,0.7,95.2,,53.7,46.3
Dracut - Parker Avenue,00790025,4.5,0.4,2.1,93.0,,52.1,47.9
Dudley-Charlton Reg - Charlton Elementary,06580020,0.3,0.6,0.7,98.4,,48.2,51.8
Dudley-Charlton Reg - Dudley Elementary,06580005,0.3,1.0,1.3,97.5,,49.0,51.0
Dudley-Charlton Reg - Dudley Intermediate,06580405,,,,,,0.0,0.0
Dudley-Charlton Reg - Heritage School,06580030,0.5,0.8,0.3,98.2,0.1,51.5,48.5
Dudley-Charlton Reg - Mason Rd School,06580010,0.4,0.4,1.3,97.9,,52.9,47.1
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.5,0.8,0.9,97.8,,49.6,50.4
Duxbury - Alden School,00820004,0.4,1.7,0.9,97.0,,54.9,45.1
Duxbury - Chandler Elementary,00820006,0.1,1.1,0.6,98.2,,53.9,46.1
Duxbury - Duxbury High,00820505,0.5,1.6,0.2,97.7,,45.4,54.6
Duxbury - Duxbury Middle,00820305,0.3,0.4,0.3,99.0,,52.5,47.5
East Bridgewater - Central,00830005,1.2,0.4,,98.4,,47.9,52.1
East Bridgewater - East Bridgewater High,00830505,0.9,0.9,2.3,95.5,0.3,47.8,52.2
East Bridgewater - Gordon W Mitchell,00830010,1.1,0.4,1.0,97.5,,53.5,46.5
East Longmeadow - Birchland Park,00870305,2.7,0.7,,96.6,,50.9,49.1
East Longmeadow - East Longmeadow High,00870505,2.2,0.4,1.2,96.3,,51.1,48.9
East Longmeadow - Mapleshade,00870010,2.5,,,97.5,,50.6,49.4
East Longmeadow - Meadow Brook,00870013,2.3,0.3,0.5,96.9,,51.3,48.7
East Longmeadow - Mountain View,00870015,1.3,0.3,0.7,97.7,,51.3,48.7
Eastham - Eastham Elementary,00850005,2.3,0.6,4.2,92.4,0.6,53.5,46.5
Easthampton - Center School,00860005,0.5,4.7,1.9,92.9,,47.6,52.4
Easthampton - Easthampton High,00860505,0.2,4.1,3.4,92.3,,50.2,49.8
Easthampton - Maple,00860010,1.3,1.7,1.7,95.3,,48.7,51.3
Easthampton - Neil A Pepin,00860020,,2.3,2.8,94.9,,52.3,47.7
Easthampton - Parsons,00860015,,,,,,0.0,0.0
Easthampton - White Brook Middle School,00860305,0.6,2.6,3.6,92.9,0.3,48.1,51.9
Easton - Center School,00880003,1.6,2.8,2.1,93.4,,53.3,46.7
Easton - Easton Junior High,00880405,1.9,1.0,0.6,96.5,,53.8,46.2
Easton - F L Olmsted,00880030,1.5,0.6,0.6,97.3,,56.4,43.6
Easton - H H Richardson School,00880025,2.7,1.0,0.2,96.1,,51.2,48.8
Easton - Moreau Hall,00880020,1.5,0.6,0.9,96.9,,51.8,48.2
Easton - Oliver Ames High,00880505,2.7,1.1,0.4,95.4,0.4,49.5,50.5
Easton - Parkview Elementary,00880015,1.6,0.4,0.2,97.8,,49.9,50.1
Edgartown - Edgartown Elementary,00890005,1.2,2.4,3.8,92.6,,53.5,46.5
Erving - Erving Elementary,00910030,0.7,,,99.3,,49.3,50.7
ESSEX - ESSEX ELEMENTARY,00920005,,,,,,0.0,0.0
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.3,0.5,5.9,91.3,1.0,33.7,66.3
Everett - Adams ECC,00930003,,,,,,0.0,0.0
Everett - Albert Parlin Jr High,00930405,,,,,,0.0,0.0
Everett - Albert W Lewis,00930040,,,,,,0.0,0.0
Everett - Devens,00930011,,,,,,0.0,0.0
Everett - Edward Everett Hale,00930020,,,,,,0.0,0.0
Everett - Everett High,00930505,8.4,3.6,11.2,76.8,,52.9,47.1
Everett - George G Hamilton,00930025,,,,,,0.0,0.0
Everett - Lafayette,00930035,,,,,,0.0,0.0
Everett - Sumner G. Whittier School,00930010,7.9,5.8,25.3,60.8,0.2,51.4,48.6
Everett - Webster,00930060,,,,,,0.0,0.0
Fairhaven - East Fairhaven,00940010,1.9,,0.8,97.3,,54.4,45.6
Fairhaven - Fairhaven High,00940505,2.0,1.1,0.5,95.9,0.5,50.9,49.1
Fairhaven - Hastings Middle,00940305,1.4,0.7,1.1,96.6,0.2,48.8,51.2
Fairhaven - Leroy Wood,00940030,4.2,0.4,1.1,94.3,,51.1,48.9
Fairhaven - Oxford,00940015,1.9,,,97.7,0.4,55.5,44.5
Fairhaven - Rogers,00940020,3.0,0.3,,96.6,,50.0,50.0
Fall River - A S LeTourneau,00950085,2.7,1.5,2.3,92.0,1.5,46.9,53.1
Fall River - B M C Durfee High,00950505,3.5,6.7,3.5,85.7,0.6,46.6,53.4
Fall River - Boys Club Alt,00950055,10.0,,,90.0,,95.0,5.0
Fall River - Brayton Avenue,00950015,,,,,,0.0,0.0
Fall River - Charles V Carroll,00950020,5.5,1.4,2.8,88.6,1.7,49.8,50.2
Fall River - Coughlin,00950030,4.0,5.7,1.1,88.6,0.6,51.4,48.6
Fall River - Davol,00950040,5.1,6.3,1.7,86.4,0.6,48.3,51.7
Fall River - Edmond P Talbot Middle,00950305,3.4,10.1,4.2,81.7,0.7,48.4,51.6
Fall River - Fall River Alt,00950330,,,,100.0,,82.4,17.6
Fall River - Fowler Elementary School,00950060,1.4,0.7,,98.0,,49.3,50.7
Fall River - Frank M Silvia,00950067,,,,,,0.0,0.0
Fall River - Harriet T Healy,00950070,5.7,10.0,32.7,51.7,,55.5,44.5
Fall River - Hector L Belisle,00950010,8.1,6.2,10.6,74.5,0.6,54.7,45.3
Fall River - Henry Lord Middle,00950310,3.2,4.4,4.6,81.4,6.4,48.5,51.5
Fall River - Highland,00950075,,,,,,0.0,0.0
Fall River - Hugo A Dubuque,00950050,17.4,5.4,6.6,70.7,,58.7,41.3
Fall River - James Tansey,00950140,1.2,1.5,1.5,95.8,,53.9,46.1
Fall River - John J Doran,00950045,5.0,,2.3,92.2,0.5,55.0,45.0
Fall River - John J Doran Annex,00950046,,,,,,0.0,0.0
Fall River - Laurel Lake,00950080,18.4,7.9,6.1,67.5,,54.9,45.1
Fall River - Leontine Lincoln,00950090,9.7,13.9,8.2,67.8,0.4,54.7,45.3
Fall River - Matthew J Kuss Middle,00950320,6.3,3.2,4.7,85.6,0.2,50.6,49.4
Fall River - McCarrick,00950021,,,,,,0.0,0.0
Fall River - Morton Middle,00950315,1.9,2.1,3.3,92.6,,51.8,48.2
Fall River - N B Borden,00950012,6.5,3.8,3.2,85.9,0.5,55.7,44.3
Fall River - Osborn Street,00950100,6.3,0.6,3.8,89.4,,51.9,48.1
Fall River - Ralph M Small,00950125,11.1,12.4,6.3,69.2,1.0,48.6,51.4
Fall River - Samuel Watson,00950145,3.7,20.3,2.0,74.1,,56.5,43.5
Fall River - Slade,00950120,10.1,3.1,4.3,82.1,0.4,57.2,42.8
Fall River - Spencer Borden,00950130,3.3,2.9,2.0,91.8,,47.3,52.7
Fall River - Stone,00950135,5.5,2.2,5.5,85.7,1.1,60.4,39.6
Fall River - Susan H Wixon,00950160,3.7,1.8,3.4,90.8,0.3,51.8,48.2
Fall River - The Learning Center,00950110,,,,,,0.0,0.0
Fall River - Westall,00950150,11.4,2.7,9.8,75.8,0.4,50.8,49.2
Fall River - William Connell,00950025,8.3,3.8,8.3,78.3,1.3,41.4,58.6
Fall River - William J Wiley,00950155,20.0,4.7,8.0,67.3,,55.3,44.7
Fall River - William S Greene,00950065,1.8,12.4,7.7,77.5,0.6,55.6,44.4
Falmouth - East Falmouth Elem,00960005,6.7,0.4,2.0,88.9,2.0,53.9,46.1
Falmouth - Falmouth High,00960505,4.1,1.5,0.8,92.5,1.1,47.2,52.8
Falmouth - Lawrence,00960405,3.6,0.9,1.8,92.8,0.8,49.1,50.9
Falmouth - Morse Pond School,00960305,3.6,0.6,2.4,92.8,0.7,52.7,47.3
Falmouth - Mullen-Hall,00960020,3.2,2.1,2.9,91.1,0.7,50.6,49.4
Falmouth - North Falmouth Elem,00960030,2.0,,2.4,95.2,0.4,48.8,51.2
Falmouth - Teaticket,00960015,2.5,,3.1,92.8,1.6,50.9,49.1
Farmington River Reg - Farmington River Elem,06620020,,,1.1,98.9,,56.4,43.6
Fitchburg - B F Brown Arts Vision School,00970305,8.0,11.2,24.3,56.6,,52.9,47.1
Fitchburg - Crocker Elementary,00970016,6.5,6.5,27.0,60.0,,49.4,50.6
Fitchburg - Fitchburg High,00970505,4.7,9.7,21.3,64.3,,51.3,48.7
Fitchburg - Goodrich Kindergarten,00970025,7.3,6.9,27.6,57.5,0.7,53.8,46.2
Fitchburg - McKay Campus-FSC,00970030,10.0,14.4,23.7,51.6,0.4,49.8,50.2
Fitchburg - Memorial Middle,00970310,,,,,,0.0,0.0
Fitchburg - Reingold Elementary,00970043,6.5,11.7,12.6,69.2,,52.5,47.5
Fitchburg - South Fitchburg ELC,00970055,8.8,13.5,30.0,47.6,,60.0,40.0
Fitchburg - South Street Elementary,00970060,6.2,11.2,36.9,45.7,,48.9,51.1
Florida - Abbott Memorial,00980005,,,,100.0,,49.6,50.4
Foxboro Regional Charter - Foxboro Regional Charter School,04460550,4.8,5.2,1.4,88.3,0.3,50.7,49.3
Foxborough - Charles Taylor Elem,00990050,0.6,0.6,,98.8,,50.0,50.0
Foxborough - Foxborough High,00990505,4.0,1.6,1.7,92.7,0.1,50.8,49.2
Foxborough - John J Ahern,00990405,2.1,1.0,1.1,95.7,,50.6,49.4
Foxborough - Mabelle M Burrell,00990015,,1.5,,98.5,,49.1,50.9
Foxborough - Vincent M Igo Elem,00990020,1.8,0.9,1.1,96.1,0.2,55.5,44.5
Framingham - Barbieri Elem,01000035,7.2,0.7,35.2,56.9,,47.7,52.3
Framingham - Blocks Pre-School @ King,01000003,7.4,5.7,17.6,69.3,,58.0,42.0
Framingham - Brophy,01000006,3.3,7.8,29.2,59.3,0.4,49.9,50.1
Framingham - Charlotte A Dunning,01000007,4.7,16.4,8.3,70.4,0.2,51.1,48.9
Framingham - Framingham H S,01000515,9.2,5.8,7.9,77.1,,47.2,52.8
Framingham - Fuller Middle,01000305,7.9,4.0,17.7,70.4,0.1,47.6,52.4
Framingham - Hemenway,01000015,4.0,5.7,5.9,83.9,0.5,50.2,49.8
Framingham - Juniper Hill,01000020,,,,,,0.0,0.0
Framingham - Mary E Stapleton Elem,01000045,14.0,4.5,12.2,69.3,,50.8,49.2
Framingham - Miriam F McCarthy Sch,01000050,13.2,3.1,16.2,67.6,,51.0,49.0
Framingham - Potter Road,01000039,9.5,4.0,7.3,79.1,,56.4,43.6
Framingham - Walsh Middle,01000310,6.2,3.4,12.7,77.5,0.1,54.8,45.2
Framingham - Woodrow Wilson,01000055,15.8,0.8,19.4,64.0,,47.9,52.1
