SCHOOL,ORG CODE,African American,Asian,Hispanic,White,Native American,Males,Females
Boston - Snowden Int'l High,00350690,50.2,12.9,24.8,11.9,0.2,43.8,56.2
Boston - Solomon Lewenberg Middle,00350450,84.8,1.0,9.1,4.5,0.5,54.5,45.5
Boston - South Boston High,00350570,48.0,15.6,14.6,21.3,0.6,54.1,45.9
Boston - Tech Boston Academy,00350539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston - The English High,00350535,50.2,1.5,41.3,6.8,0.2,52.7,47.3
Boston - Thomas A Edison Jr High,00350425,24.5,13.2,52.6,9.5,0.2,58.4,41.6
Boston - Thomas Gardner,00350326,18.8,14.2,54.3,12.5,0.2,51.4,48.6
Boston - Thomas J Kenny,00350328,72.2,7.5,7.8,12.2,0.3,49.7,50.3
Boston - Umana/Barnes Middle,00350405,10.9,5.8,53.2,30.0,0.1,51.9,48.1
Boston - Warren-Prescott,00350346,37.7,5.0,21.1,36.0,0.3,56.1,43.9
Boston - Washington Irving Middle,00350445,33.4,3.2,40.0,23.2,0.2,49.5,50.5
Boston - West Roxbury Sch,00350573,64.0,1.3,22.3,12.2,0.2,55.0,45.0
Boston - William E Russell,00350366,34.1,2.5,52.8,9.7,0.9,46.3,53.7
Boston - William Ellery Channing,00350360,78.4,1.9,12.7,7.1,0.0,50.0,50.0
Boston - William H Ohrenberger,00350258,31.3,2.8,53.4,12.2,0.3,48.7,51.3
Boston - William H Taft Middle,00350480,44.9,13.1,30.4,11.7,0.0,50.5,49.5
Boston - William McKinley,00350363,65.1,0.7,17.3,15.7,1.1,80.2,19.8
Boston - William Monroe Trotter,00350370,86.1,0.0,9.9,2.3,1.7,54.6,45.4
Boston - Winship Elementary,00350374,12.4,6.4,68.9,11.2,1.1,58.1,41.9
Boston - Wm B Rogers Middle,00350470,62.8,10.2,13.5,12.5,1.0,48.4,51.6
Boston - Wm E Endicott,00350362,85.6,0.0,12.2,2.2,0.0,48.6,51.4
Boston - Woodrow Wilson Middle,00350490,82.7,4.4,8.7,3.3,0.8,52.9,47.1
Boston - Young Achievers,00350380,62.5,1.7,22.3,12.6,1.0,50.8,49.2
Boston - Young Adult Center,00350588,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Evening Academy HMCS - Boston Evening Academy HMCS School,04240505,55.7,9.9,27.5,4.6,2.3,45.0,55.0
Boston Renaissance Charter - Boston Renaissance Charter School,04810550,80.1,1.6,12.6,5.0,0.7,49.2,50.8
Bourne - Bourne High,00360505,3.0,1.0,1.3,94.6,0.2,49.8,50.2
Bourne - Bourne Middle School,00360325,4.3,0.9,2.3,92.2,0.2,49.2,50.8
Bourne - Ella F Hoxie School,00360015,1.9,0.0,0.0,98.1,0.0,52.8,47.2
Bourne - James F Peebles Elem,00360010,4.1,0.6,1.1,94.0,0.2,49.1,50.9
Bourne - Otis Memorial,00360020,4.2,1.1,1.1,93.7,0.0,52.1,47.9
Boxborough - Blanchard Memorial,00370005,0.5,14.8,2.9,81.9,0.0,53.0,47.0
Boxford - Harry Lee Cole,00380005,1.0,0.5,0.0,98.5,0.0,54.5,45.5
Boxford - Spofford Pond,00380013,0.2,1.5,0.7,97.7,0.0,53.2,46.8
Boylston - Boylston Elementary,00390005,0.3,2.5,1.4,95.6,0.3,51.4,48.6
Braintree - Alberto Eldridge,00400010,0.9,2.6,0.9,95.7,0.0,53.9,46.1
Braintree - Archie T Morrison,00400033,3.0,3.6,1.8,91.5,0.0,52.7,47.3
Braintree - Braintree High,00400505,3.0,4.7,1.6,90.3,0.4,49.8,50.2
Braintree - Donald Ross,00400050,3.8,6.8,2.1,87.2,0.0,55.6,44.4
Braintree - East Middle School,00400305,4.6,4.6,2.4,88.4,0.0,51.8,48.2
Braintree - Highlands,00400015,0.5,2.9,0.3,95.3,1.0,48.6,51.4
Braintree - Hollis,00400005,8.2,3.0,2.7,86.1,0.0,57.4,42.6
Braintree - Liberty,00400025,0.0,5.2,1.3,93.4,0.0,49.3,50.7
Braintree - Mary E Flaherty School,00400020,5.4,3.0,2.4,89.2,0.0,52.1,47.9
Braintree - Monatiquot,00400030,1.0,3.0,2.0,94.0,0.0,54.3,45.7
Braintree - South Middle School,00400310,1.9,3.2,1.5,92.7,0.8,51.6,48.4
Brewster - Eddy Elementary,00410010,1.1,0.7,0.0,98.2,0.0,54.7,45.3
Brewster - Stony Brook Elementary,00410005,2.2,1.1,1.4,95.3,0.0,55.9,44.1
Bridgewater-Raynham - Bridgewater Elem,06250045,2.5,1.1,0.7,95.4,0.3,53.7,46.3
Bridgewater-Raynham - Bridgewater-Raynham Reg,06250505,1.7,1.4,0.8,96.0,0.1,52.1,47.9
Bridgewater-Raynham - Burnell Campus School,06250005,2.9,2.7,0.0,94.2,0.3,48.5,51.5
Bridgewater-Raynham - Dr. E.J. La Liberte Elementary School,06250050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bridgewater-Raynham - Lillie B Merrill,06250020,2.6,0.6,0.8,95.7,0.2,51.2,48.8
Bridgewater-Raynham - North,06250025,2.1,0.0,0.0,97.9,0.0,50.0,50.0
Bridgewater-Raynham - Raynham Middle School,06250315,3.0,0.9,1.1,95.0,0.0,51.8,48.2
Bridgewater-Raynham - South,06250030,3.7,0.0,0.0,96.3,0.0,50.7,49.3
Bridgewater-Raynham - William J Sullivan,06250035,1.5,1.5,0.8,96.2,0.0,52.3,47.7
Bridgewater-Raynham - Williams Middle,06250310,2.0,1.5,0.7,95.5,0.3,48.0,52.0
Brimfield - Brimfield Elementary,00430005,0.0,0.3,1.0,98.7,0.0,53.6,46.4
Bristol County Agr - Bristol County Agr High,09100705,1.0,0.0,0.5,96.7,1.8,34.0,66.0
Bristol-Plymouth Voc Tech - Bristol-Plymouth Voc Tech,08100605,2.6,0.7,2.9,93.0,0.7,63.1,36.9
Brockton - Ashfield,00440004,40.1,1.4,9.6,47.9,1.0,54.9,45.1
Brockton - B B Russell,00440080,58.4,5.6,12.0,24.0,0.0,75.2,24.8
Brockton - Belmont Street Elementary,00440006,60.6,1.1,8.6,29.1,0.6,50.9,49.1
Brockton - Brockton High,00440505,46.9,3.4,9.8,39.3,0.5,48.3,51.7
Brockton - Brookfield,00440010,34.4,1.6,9.9,52.8,1.3,52.8,47.2
Brockton - Downey,00440110,38.6,1.2,14.4,44.3,1.5,52.7,47.3
Brockton - Dr W Arnone Comm Sch,00440001,32.4,1.8,36.7,28.8,0.3,50.0,50.0
Brockton - East Junior High,00440405,47.6,1.3,12.0,38.8,0.3,55.3,44.7
Brockton - Edgar B Davis,00440023,48.2,2.1,12.8,35.9,0.9,48.8,51.2
Brockton - Eldon B. Keith Center,00440095,28.5,5.1,15.0,50.2,1.2,58.6,41.4
Brockton - Franklin,00440030,35.6,2.1,11.9,46.3,4.2,55.5,44.5
Brockton - Gilmore,00440035,62.9,0.2,7.2,29.5,0.2,47.8,52.2
Brockton - Goddard,00440015,43.1,2.2,9.6,44.4,0.6,47.3,52.7
Brockton - Hancock,00440045,33.6,5.5,8.1,51.0,1.8,47.6,52.4
Brockton - Howard Center,00440050,32.8,0.9,4.3,60.3,1.7,57.8,42.2
Brockton - Huntington,00440055,47.6,1.7,14.2,35.2,1.3,51.7,48.3
Brockton - Ithaka/Lincoln,00440400,37.9,0.0,8.6,51.7,1.7,84.5,15.5
Brockton - John F Kennedy,00440017,38.9,7.6,6.5,46.0,1.1,49.6,50.4
Brockton - Joseph F Plouffe Elem,00440120,38.1,1.6,11.5,47.4,1.3,51.5,48.5
Brockton - Louis F Angelo Elem,00440065,38.6,6.5,8.8,45.1,0.9,54.7,45.3
Brockton - North Junior High,00440410,44.5,3.6,9.9,41.1,0.9,54.1,45.9
Brockton - Oscar F Raymond,00440078,50.7,1.9,9.0,37.2,1.2,53.8,46.2
Brockton - South Junior High,00440415,42.6,2.5,11.5,43.0,0.4,49.0,51.0
Brockton - West Junior High,00440420,39.7,5.8,11.8,42.4,0.3,50.1,49.9
Brockton - Whitman,00440100,43.4,3.1,9.3,43.4,0.9,50.9,49.1
Brookfield - Brookfield Elementary,00450005,0.7,0.3,0.7,98.0,0.3,53.7,46.3
Brookline - Brookline High,00460505,10.1,15.1,3.8,70.9,0.1,51.5,48.5
Brookline - Edith C Baker,00460005,5.0,20.4,4.3,70.1,0.2,52.0,48.0
Brookline - Edward Devotion,00460015,11.4,12.4,5.8,70.2,0.3,49.4,50.6
Brookline - Heath,00460025,8.6,24.8,3.9,62.7,0.0,55.3,44.7
Brookline - John D Runkle,00460045,9.8,11.3,9.6,69.4,0.0,49.8,50.2
Brookline - Lawrence,00460030,7.4,35.4,4.3,52.4,0.4,50.9,49.1
Brookline - Michael Driscoll,00460020,9.0,16.0,6.4,68.6,0.0,47.2,52.8
Brookline - Pierce,00460040,10.6,25.0,7.4,57.1,0.0,49.1,50.9
Brookline - The Lynch Center,00460060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brookline - William H Lincoln,00460035,11.1,14.2,7.7,66.6,0.4,52.4,47.6
Burlington - Burlington High,00480505,1.1,12.0,0.5,86.3,0.1,48.6,51.4
Burlington - Fox Hill,00480007,1.1,9.3,0.8,88.8,0.0,51.2,48.8
Burlington - Francis Wyman Elem,00480035,1.1,13.9,0.5,84.6,0.0,50.5,49.5
Burlington - Marshall Simonds Middle,00480303,2.4,8.8,0.9,87.8,0.0,53.0,47.0
Burlington - Memorial,00480015,2.2,8.6,0.4,88.8,0.0,49.8,50.2
Burlington - Pine Glen Elementary,00480020,1.2,7.9,0.0,90.9,0.0,53.1,46.9
Cambridge - Amigos School,00490006,8.1,0.7,69.6,20.5,1.1,49.5,50.5
Cambridge - Cambridge Rindge and Latin,00490506,39.5,6.9,15.4,37.8,0.4,51.1,48.9
Cambridge - Cambridgeport,00490007,30.2,8.8,11.9,48.1,1.0,52.2,47.8
Cambridge - Charles G Harrington,00490025,38.7,3.0,11.8,46.2,0.2,54.0,46.0
Cambridge - Fletcher/Maynard Academy,00490090,50.0,2.2,23.7,23.7,0.4,54.4,45.6
Cambridge - Graham and Parks,00490080,40.5,6.6,7.1,44.2,1.6,52.9,47.1
Cambridge - Haggerty,00490020,30.8,9.3,7.6,51.2,1.2,48.3,51.7
Cambridge - John M Tobin,00490065,45.1,12.9,10.9,30.9,0.2,55.2,44.8
Cambridge - Kennedy-Longfellow,00490040,33.7,10.8,14.8,40.2,0.5,49.5,50.5
Cambridge - King,00490030,44.6,22.5,8.5,24.4,0.0,45.8,54.2
Cambridge - King Open,00490035,28.2,14.7,5.6,50.9,0.6,47.1,52.9
Cambridge - M E Fitzgerald,00490010,40.8,10.8,5.8,42.1,0.5,52.9,47.1
Cambridge - Maria L. Baldwin,00490005,31.2,15.0,8.4,44.9,0.5,51.2,48.8
Cambridge - Morse,00490045,30.8,24.6,7.8,36.5,0.3,55.7,44.3
Cambridge - Peabody,00490050,22.8,23.3,5.3,47.5,1.3,50.8,49.3
Cambridge - Robert F Kennedy,00490055,33.3,4.8,22.7,39.2,0.0,48.7,51.3
Canton - Canton High,00500505,3.3,2.7,1.0,68.6,24.4,47.6,52.4
Canton - Dean S Luce,00500020,3.8,4.7,2.2,88.9,0.5,50.5,49.5
Canton - John F Kennedy,00500017,3.3,3.9,2.4,90.4,0.0,53.0,47.0
Canton - Lt Peter M Hansen,00500012,5.4,5.9,3.3,85.3,0.0,54.1,45.9
Canton - Wm H Galvin Middle,00500305,4.1,3.1,2.4,90.2,0.1,45.1,54.9
Cape Cod Lighthouse Charter - Cape Cod Lighthouse Charter School,04320530,1.1,0.6,1.7,95.4,1.1,52.0,48.0
Cape Cod Region Voc Tech - Cape Cod Region Voc Tech,08150605,6.7,0.5,4.2,87.1,1.6,64.3,35.7
Carlisle - Carlisle School,00510025,0.0,6.4,0.6,92.4,0.6,48.2,51.8
Carver - Carver High School,00520505,4.2,0.5,0.8,94.1,0.3,51.4,48.6
Carver - Carver Middle,00520305,2.1,0.4,0.6,96.4,0.6,55.3,44.7
Carver - Gov John Carver Elem,00520010,5.3,0.7,0.7,92.7,0.5,48.3,51.7
Carver - Gov John Carver Primary,00520005,2.3,0.8,0.0,97.0,0.0,55.8,44.2
Central Berkshire - Becket Washington School,06350005,3.4,4.3,0.0,92.2,0.0,50.9,49.1
Central Berkshire - Berkshire Trail Elem,06350010,0.0,2.4,0.0,97.6,0.0,47.2,52.8
Central Berkshire - Craneville,06350025,0.9,1.3,0.2,97.6,0.0,57.0,43.0
Central Berkshire - Kittredge,06350035,0.0,0.0,0.0,99.6,0.4,55.8,44.2
Central Berkshire - Nessacus Regional Middle School,06350305,0.6,1.0,1.0,97.3,0.2,53.0,47.0
Central Berkshire - Wahconah Regional High,06350505,0.8,0.7,0.4,98.0,0.1,49.8,50.2
Champion HMCS - Champion HMCS School,04340505,51.4,1.9,13.1,33.6,0.0,50.5,49.5
Chatham - Chatham Elementary,00550005,0.0,0.0,0.0,100.0,0.0,53.5,46.5
Chatham - Chatham High,00550505,1.3,0.9,1.3,96.5,0.0,56.6,43.4
Chatham - Chatham Middle School,00550305,1.8,1.4,0.5,95.9,0.5,52.0,48.0
Chelmsford - Byam School,00560030,0.4,4.3,0.8,94.2,0.4,54.3,45.7
Chelmsford - Center Elementary School,00560005,1.9,5.9,0.5,91.7,0.0,52.7,47.3
Chelmsford - Charles D Harrington,00560025,1.3,5.1,0.2,93.0,0.4,50.3,49.7
Chelmsford - Chelmsford High,00560505,0.9,7.7,0.8,90.3,0.2,51.0,49.0
Chelmsford - Col Moses Parker Schl,00560305,1.6,6.4,0.6,91.4,0.0,50.2,49.8
Chelmsford - McCarthy Middle School,00560310,1.0,6.9,1.0,91.1,0.0,50.8,49.2
Chelmsford - South Row,00560015,0.5,5.2,1.4,92.9,0.0,52.5,47.5
Chelmsford - Westlands Elementary,00560020,1.1,6.0,0.9,90.9,1.1,48.4,51.6
Chelsea - Chelsea High,00570505,8.4,9.5,64.0,18.0,0.2,49.3,50.7
Chelsea - Clark Avenue School,00570050,8.3,4.8,69.6,17.1,0.3,51.4,48.6
Chelsea - Edgar A Hooks Elem,00570030,7.1,2.3,77.8,12.6,0.2,54.1,45.9
Chelsea - Frank M Sokolowski Elem,00570040,5.9,6.2,69.4,18.5,0.0,55.0,45.0
Chelsea - George D Kelly Elem,00570035,3.7,2.0,75.2,18.9,0.2,48.2,51.8
Chelsea - Shurtleff Early Childhood,00570003,6.8,4.2,73.6,15.1,0.4,51.5,48.5
Chelsea - Tudor Hill School,00570510,6.7,2.2,64.4,26.7,0.0,84.4,15.6
Chelsea - William A Berkowitz Elem,00570025,5.7,12.0,66.7,15.7,0.0,51.2,48.8
Chelsea - Williams Middle School,00570325,7.5,4.5,68.6,19.0,0.4,51.5,48.5
Chesterfield-Goshen - New Hingham Regional Elem,06320025,0.0,0.6,3.0,96.4,0.0,53.9,46.1
Chicopee - Barry,00610003,2.0,2.0,6.1,88.6,1.3,46.1,53.9
Chicopee - Belcher,00610010,3.5,0.0,14.6,81.5,0.3,46.8,53.2
Chicopee - Bellamy Middle,00610305,3.3,0.0,21.4,75.2,0.1,52.0,48.0
Chicopee - Bowe,00610015,4.6,0.5,36.6,58.3,0.0,51.9,48.1
Chicopee - Bowie,00610020,3.6,0.2,2.9,93.3,0.0,49.6,50.4
Chicopee - Chapin,00610025,3.7,0.0,31.9,64.4,0.0,51.6,48.4
Chicopee - Chapin Alternative School,00610021,2.0,0.0,10.2,87.8,0.0,66.3,33.7
Chicopee - Chicopee Comprehensive HS,00610510,1.8,0.0,7.5,90.3,0.3,53.8,46.2
Chicopee - Chicopee High,00610505,1.5,0.8,11.4,86.4,0.0,50.0,50.0
Chicopee - Fairview Middle,00610310,1.3,0.0,6.1,92.6,0.0,53.0,47.0
Chicopee - Gen John J Stefanik,00610090,5.0,0.2,56.2,38.6,0.0,50.1,49.9
Chicopee - Lambert-Lavoie,00610040,2.0,2.0,7.6,87.7,0.7,49.2,50.8
Chicopee - Litwin,00610022,2.4,1.9,11.2,84.6,0.0,50.0,50.0
Chicopee - Selser,00610050,2.7,0.9,15.1,81.3,0.0,57.3,42.7
Chicopee - Streiber Memorial School,00610065,3.3,1.5,9.5,85.8,0.0,53.8,46.2
Chicopee - Szetela ECC,00610001,0.4,0.9,1.7,97.0,0.0,55.4,44.6
City On A Hill Charter - City On A Hill Charter School,04370505,76.1,2.7,10.8,9.5,0.9,45.0,55.0
Clarksburg - Clarksburg Elementary,00630010,0.0,0.0,0.0,100.0,0.0,53.6,46.4
Clinton - Clinton Elementary,00640050,1.9,0.7,19.2,78.1,0.0,51.8,48.2
Clinton - Clinton Middle School,00640305,3.1,0.5,20.5,75.8,0.0,51.6,48.4
Clinton - Clinton Senior High,00640505,1.5,0.8,18.9,78.8,0.0,48.5,51.5
Clinton - Parkhurst,00640035,0.0,0.0,16.7,83.3,0.0,75.0,25.0
Codman Academy Charter - Codman Academy Charter School,04380505,78.8,3.0,15.2,3.0,0.0,39.4,60.6
Cohasset - Cohasset Middle/High School,00650505,2.5,0.7,1.8,94.2,0.7,49.5,50.5
Cohasset - Deer Hill,00650005,3.2,0.2,1.3,95.3,0.0,53.7,46.3
Cohasset - Joseph Osgood,00650010,3.2,0.0,0.4,96.3,0.0,52.2,47.8
Community Day Charter - Community Day Charter School,04400205,4.1,0.4,78.6,17.0,0.0,50.9,49.1
Concord - Alcott,00670005,6.9,6.0,1.7,83.8,1.5,48.5,51.5
Concord - Concord Middle,00670305,5.3,5.3,1.7,87.6,0.2,43.7,56.3
Concord - Thoreau,00670020,3.9,7.1,2.8,85.5,0.7,48.2,51.8
Concord - Willard,00670030,5.1,7.6,1.6,85.5,0.2,47.0,53.0
Concord-Carlisle - Concord Carlisle High,06400505,6.3,5.3,2.0,86.1,0.3,49.4,50.6
Conservatory Lab Charter - Conservatory Lab Charter School,04390050,45.5,2.0,18.2,33.3,1.0,50.5,49.5
Conway - Conway Grammar,00680005,1.3,1.9,0.0,96.8,0.0,55.5,44.5
Danvers - Danvers High,00710505,0.4,1.5,1.0,97.2,0.0,44.5,55.5
Danvers - Dunn Middle,00710305,0.2,1.4,0.9,97.5,0.0,48.4,51.6
Danvers - Great Oak,00710015,0.0,1.0,1.2,97.8,0.0,48.8,51.2
Danvers - Highlands,00710010,0.9,0.2,2.1,96.3,0.5,47.6,52.4
Danvers - Ivan G Smith,00710032,0.5,1.6,0.8,97.1,0.0,51.7,48.3
Danvers - Riverside,00710030,0.3,2.2,0.6,96.5,0.3,49.7,50.3
Danvers - Willis E Thorpe,00710045,0.0,0.6,0.8,98.4,0.2,47.0,53.0
Dartmouth - Andrew B Cushman,00720010,0.0,1.8,0.7,96.7,0.7,52.6,47.4
Dartmouth - Dartmouth Elementary School,00720040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dartmouth - Dartmouth High,00720505,1.2,1.7,0.8,95.7,0.6,50.2,49.8
Dartmouth - Dartmouth Middle,00720050,1.8,2.0,0.5,95.6,0.1,51.4,48.6
Dartmouth - George H Potter,00720030,1.9,1.9,1.0,95.0,0.2,52.4,47.6
Dartmouth - Job S Gidley,00720020,3.7,1.8,0.7,93.8,0.0,52.4,47.6
Dartmouth - Joseph Demello,00720015,2.6,2.6,1.8,92.5,0.5,54.4,45.6
Dedham - Avery,00730010,8.2,2.5,7.9,79.9,1.4,49.5,50.5
Dedham - Dedham High,00730505,3.3,2.3,4.4,89.3,0.7,49.0,51.0
Dedham - Dedham Middle School,00730305,4.9,2.8,4.7,87.2,0.4,52.0,48.0
Dedham - Early Childhood Center,00730005,1.2,1.8,3.8,93.0,0.3,54.4,45.6
Dedham - Greenlodge,00730025,1.0,3.8,1.4,93.1,0.7,54.0,46.0
Dedham - Oakdale,00730030,0.3,1.9,1.6,95.9,0.3,45.8,54.2
Dedham - Riverdale,00730045,1.9,5.6,1.5,90.3,0.7,51.5,48.5
Deerfield - Deerfield Elem,00740015,0.7,2.0,4.1,93.2,0.0,49.8,50.2
Dennis-Yarmouth - Dennis-Yarmouth Reg High,06450505,2.7,0.9,2.5,93.7,0.2,47.9,52.1
Dennis-Yarmouth - Ezra H Baker,06450005,4.0,0.4,5.1,89.5,1.0,53.4,46.6
Dennis-Yarmouth - John Simpkins,06450010,3.5,0.4,2.3,91.9,1.9,55.8,44.2
Dennis-Yarmouth - Laurence C MacArthur Elem,06450020,2.7,0.8,3.8,92.3,0.4,54.4,45.6
Dennis-Yarmouth - Marguerite E Small Elem,06450015,7.2,2.2,5.0,84.7,1.0,58.7,41.3
Dennis-Yarmouth - Mattacheese Middle Sch,06450305,3.6,0.9,3.1,92.1,0.3,51.4,48.6
Dennis-Yarmouth - N H Wixon Middle,06450310,4.1,1.0,4.1,88.5,2.4,52.0,48.0
Dennis-Yarmouth - Station Avenue Elem,06450025,4.6,1.1,5.7,87.8,0.9,53.2,46.8
Dighton-Rehoboth - Dighton Elementary,06500005,0.4,0.2,0.0,99.4,0.0,49.4,50.6
Dighton-Rehoboth - Dighton Middle School,06500305,1.3,1.8,1.3,94.9,0.8,52.8,47.2
Dighton-Rehoboth - Dighton-Rehoboth Rhs,06500505,1.0,0.6,0.5,97.9,0.0,52.8,47.2
Dighton-Rehoboth - Dorothy L Beckwith,06500310,0.2,0.6,0.0,99.2,0.0,53.5,46.5
Dighton-Rehoboth - Palmer River,06500010,0.5,0.8,0.5,98.1,0.0,53.1,46.9
Douglas - Douglas Early Childhood,00770003,0.3,0.3,1.8,97.2,0.3,53.7,46.3
Douglas - Douglas Elementary,00770010,1.0,0.0,2.0,96.9,0.0,54.2,45.8
Douglas - Douglas High School,00770505,0.0,0.2,0.5,99.3,0.0,49.8,50.2
Douglas - Douglas Intermediate School,00770100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dover - Chickering,00780005,1.2,5.1,1.3,91.9,0.5,52.3,47.7
Dover-Sherborn - Dover-Sherborn Reg High,06550505,1.5,3.1,2.5,92.9,0.0,47.7,52.3
Dover-Sherborn - Dover-Sherborn Reg MS,06550405,1.5,2.1,0.0,96.5,0.0,53.0,47.0
Dracut - Brookside Elementary,00790035,0.6,3.5,0.3,95.5,0.0,55.9,44.1
Dracut - Dracut Senior High,00790505,0.3,3.8,1.5,94.4,0.0,50.8,49.2
Dracut - George H. Englesby Intermediate,00790040,0.7,1.4,0.5,97.3,0.1,51.9,48.1
Dracut - Greenmont Avenue,00790030,1.0,0.3,1.0,97.6,0.0,52.5,47.5
Dracut - Joseph A Campbell Elem,00790020,0.9,3.1,0.2,95.8,0.0,52.7,47.3
Dracut - Lakeview Junior High,00790410,0.4,1.6,1.1,96.9,0.0,51.4,48.6
Dracut - Parker Avenue,00790025,0.0,2.2,1.6,94.6,1.6,54.6,45.4
Dudley-Charlton Reg - Charlton Elementary,06580020,0.0,0.5,1.0,98.3,0.2,51.3,48.7
Dudley-Charlton Reg - Charlton Middle School,06580310,0.1,0.2,0.1,99.5,0.0,51.0,49.0
Dudley-Charlton Reg - Dudley Elementary,06580005,0.2,0.9,1.2,97.7,0.0,52.3,47.7
Dudley-Charlton Reg - Dudley Middle School,06580305,1.0,0.3,1.3,97.4,0.0,51.1,48.9
Dudley-Charlton Reg - Heritage School,06580030,0.3,0.9,1.2,97.4,0.2,50.2,49.8
Dudley-Charlton Reg - Mason Rd School,06580010,0.3,2.6,0.9,96.3,0.0,53.6,46.4
Dudley-Charlton Reg - Shepherd Hill Reg High,06580505,0.6,1.0,1.6,96.5,0.4,47.7,52.3
Duxbury - Alden School,00820004,0.4,1.2,0.4,97.3,0.6,52.3,47.7
Duxbury - Chandler Elementary,00820006,0.4,0.3,0.7,98.5,0.1,52.5,47.5
Duxbury - Duxbury High,00820505,0.6,1.0,1.1,97.3,0.0,51.9,48.1
Duxbury - Duxbury Middle,00820305,0.4,1.2,1.0,97.5,0.0,52.3,47.7
East Bridgewater - Central,00830005,0.5,0.8,0.4,98.3,0.0,52.2,47.8
East Bridgewater - East Bridgewater High,00830505,2.3,0.1,0.9,96.7,0.0,49.4,50.6
East Bridgewater - Gordon W Mitchell,00830010,2.0,0.4,0.8,96.8,0.0,50.2,49.8
East Longmeadow - Birchland Park,00870305,2.5,1.2,0.8,95.5,0.0,50.8,49.2
East Longmeadow - East Longmeadow High,00870505,2.3,0.9,1.5,95.4,0.0,49.9,50.1
East Longmeadow - Mapleshade,00870010,2.4,1.7,1.0,94.9,0.0,52.7,47.3
East Longmeadow - Meadow Brook,00870013,2.3,1.1,0.7,96.0,0.0,49.1,50.9
East Longmeadow - Mountain View,00870015,4.1,0.0,0.3,94.6,1.0,50.3,49.7
Eastham - Eastham Elementary,00850005,1.8,1.1,1.5,94.9,0.7,54.6,45.4
Easthampton - Center School,00860005,0.0,3.5,0.0,96.5,0.0,54.3,45.7
Easthampton - Easthampton High,00860505,0.8,4.8,2.0,92.4,0.0,48.2,51.8
Easthampton - Maple,00860010,0.0,0.9,0.0,99.1,0.0,50.4,49.6
Easthampton - Neil A Pepin,00860020,1.2,4.2,3.6,91.0,0.0,52.1,47.9
Easthampton - Parsons,00860015,3.6,4.3,5.0,87.1,0.0,49.3,50.7
Easthampton - White Brook Middle School,00860305,0.1,3.4,3.7,92.1,0.6,49.5,50.5
Easton - Center School,00880003,1.9,4.3,1.9,91.8,0.0,54.1,45.9
Easton - Easton Junior High,00880405,2.1,1.0,1.2,95.6,0.1,51.5,48.5
Easton - F L Olmsted,00880030,1.3,1.0,1.3,96.4,0.0,49.5,50.5
Easton - H H Richardson School,00880025,2.0,2.9,1.3,93.6,0.2,51.3,48.7
Easton - Moreau Hall,00880020,2.5,1.5,0.0,96.0,0.0,52.1,47.9
Easton - Oliver Ames High,00880505,2.7,2.2,2.5,92.6,0.0,51.4,48.6
Easton - Parkview Elementary,00880015,1.1,2.4,0.2,96.4,0.0,53.4,46.6
Edgartown - Edgartown Elementary,00890005,2.0,2.0,2.3,93.7,0.0,50.9,49.1
Edward Brooke Charter - Edward Brooke Charter School,04280305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erving - Erving Elementary,00910030,0.7,0.0,0.0,99.3,0.0,47.9,52.1
Essex Agr Tech - Essex Agr and Tech Inst,09130705,1.0,0.3,9.7,88.0,1.0,36.6,63.4
Everett - Adams ECC,00930003,8.6,6.7,11.1,73.3,0.3,49.2,50.8
Everett - Albert W Lewis,00930040,5.2,4.7,12.8,77.3,0.0,46.5,53.5
Everett - Devens,00930011,2.9,6.7,8.9,81.5,0.0,51.4,48.6
Everett - Everett High,00930505,10.0,4.2,12.1,73.6,0.1,48.9,51.1
Everett - George Keverian School,00930028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Everett - Lafayette School,00930038,8.2,3.4,10.2,78.2,0.0,48.4,51.6
Everett - Madeline English School,00930018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Everett - Parlin School,00930058,8.9,5.2,14.1,71.7,0.2,49.7,50.3
Everett - Sumner G. Whittier School,00930010,9.1,8.3,31.4,51.2,0.0,55.4,44.6
Everett - Webster,00930060,6.8,6.6,5.9,80.7,0.0,46.9,53.1
Excel Academy Charter - Excel Academy Charter School,04100205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fairhaven - East Fairhaven,00940010,1.3,0.0,0.6,98.1,0.0,52.3,47.7
Fairhaven - Fairhaven High,00940505,1.7,1.2,1.5,95.3,0.3,48.7,51.3
Fairhaven - Hastings Middle,00940305,1.3,0.2,0.3,97.7,0.5,54.1,45.9
Fairhaven - Leroy Wood,00940030,3.0,1.0,1.0,95.1,0.0,51.7,48.3
Fairhaven - Oxford,00940015,2.3,0.0,0.0,97.7,0.0,55.0,45.0
Fairhaven - Rogers,00940020,4.0,0.4,1.1,94.5,0.0,54.2,45.8
Fall River - A S LeTourneau,00950085,6.5,1.2,4.2,87.3,0.8,50.8,49.2
